gene_id	TCGA-E2-A158-01A-11R-A12D-07	gene_id	TCGA-E2-A158-11A-22R-A12D-07
ALKBH2|121642	506.5547	ALKBH2|121642	181.9887
ALKBH3|221120	219.0044	ALKBH3|221120	320.8255
ALKBH4|54784	281.5286	ALKBH4|54784	185.9225
ALKBH5|54890	1257.1056	ALKBH5|54890	2039.9812
ALKBH6|84964	73.3442	ALKBH6|84964	67.5422
ALKBH7|84266	313.2551	ALKBH7|84266	380.2376
ALKBH8|91801	103.1617	ALKBH8|91801	258.9118
ALMS1|7840	804.7297	ALMS1|7840	779.237
ALOX12B|242	21.8079	lowly_expressed	lowly_expressed
ALOX12P2|245	52.0949	lowly_expressed	lowly_expressed
ALOX12|239	7.1973	lowly_expressed	lowly_expressed
ALOX15B|247	6.1691	ALOX15B|247	23.1395
lowly_expressed	lowly_expressed	ALOX15|246	46.2789
ALOX5AP|241	34.6157	ALOX5AP|241	351.4697
ALOX5|240	69.9169	ALOX5|240	173.8587
ALOXE3|59344	105.9035	ALOXE3|59344	5.6285
ALPK1|80216	1515.8941	ALPK1|80216	565.3533
ALPK2|115701	6.1691	ALPK2|115701	43.7774
ALPK3|57538	912.6896	ALPK3|57538	3075.6723
ALPL|249	36.6721	ALPL|249	831.1445
ALPPL2|251	11.6528	lowly_expressed	lowly_expressed
ALS2CL|259173	5.4837	ALS2CL|259173	363.9775
lowly_expressed	lowly_expressed	ALS2CR11|151254	15.0094
ALS2CR4|65062	2272.6416	ALS2CR4|65062	759.8499
ALS2CR8|79800	141.5474	ALS2CR8|79800	154.4715
ALS2|57679	1107.7029	ALS2|57679	669.1682
ALX1|8092	24.6765	lowly_expressed	lowly_expressed
ALX3|257	139.8338	ALX3|257	31.8949
lowly_expressed	lowly_expressed	ALX4|60529	11.257
AMACR|23600	238.54	AMACR|23600	272.045
AMBRA1|55626	664.2104	AMBRA1|55626	840.5253
AMD1|262	3907.2333	AMD1|262	1364.6029
AMDHD1|144193	18.8501	AMDHD1|144193	10.6316
AMDHD2|51005	65.9446	AMDHD2|51005	192.6204
AMFR|267	4318.0533	AMFR|267	2998.1238
AMHR2|269	37.3576	lowly_expressed	lowly_expressed
AMICA1|120425	82.2552	AMICA1|120425	187.6173
AMIGO1|57463	346.4999	AMIGO1|57463	233.8962
AMIGO2|347902	22.9629	AMIGO2|347902	1661.6635
AMIGO3|386724	108.9881	AMIGO3|386724	60.6629
AMMECR1L|83607	1427.4698	AMMECR1L|83607	813.6335
AMMECR1|9949	436.2951	AMMECR1|9949	178.2364
AMN1|196394	307.4287	AMN1|196394	161.9762
AMN|81693	36.3294	lowly_expressed	lowly_expressed
AMOTL1|154810	106.589	AMOTL1|154810	3247.0294
AMOTL2|51421	1456.2591	AMOTL2|51421	4900.5629
AMOT|154796	732.4137	AMOT|154796	1091.9325
AMPD1|270	8.5682	lowly_expressed	lowly_expressed
AMPD2|271	1749.9786	AMPD2|271	691.6823
AMPD3|272	107.6172	AMPD3|272	121.9512
lowly_expressed	lowly_expressed	AMPH|273	176.3602
AMT|275	21.7017	AMT|275	126.0663
AMY1A|276	110.7017	AMY1A|276	8.1301
AMY2A|279	8.2255	lowly_expressed	lowly_expressed
AMY2B|280	935.6662	AMY2B|280	238.793
lowly_expressed	lowly_expressed	AMZ1|155185	6.2539
AMZ2P1|201283	142.2329	AMZ2P1|201283	176.3602
AMZ2|51321	2089.2811	AMZ2|51321	1287.6798
ANAPC10|10393	198.7833	ANAPC10|10393	115.0719
ANAPC11|51529	635.0784	ANAPC11|51529	727.3296
ANAPC13|25847	1096.4202	ANAPC13|25847	1081.6448
ANAPC16|119504	2533.1163	ANAPC16|119504	2529.0807
ANAPC1|64682	942.1643	ANAPC1|64682	829.2683
ANAPC2|29882	674.8351	ANAPC2|29882	574.1088
ANAPC4|29945	362.2654	ANAPC4|29945	460.9131
ANAPC5|51433	3578.0996	ANAPC5|51433	2240.1501
ANAPC7|51434	1292.777	ANAPC7|51434	780.4878
ANGEL1|23357	413.6749	ANGEL1|23357	515.3221
ANGEL2|90806	641.2475	ANGEL2|90806	502.8143
ANGPT1|284	7.8828	ANGPT1|284	1405.2533
ANGPT2|285	124.0682	ANGPT2|285	502.1889
lowly_expressed	lowly_expressed	ANGPT4|51378	38.1488
ANGPTL1|9068	7.1973	ANGPTL1|9068	1719.8249
ANGPTL2|23452	947.648	ANGPTL2|23452	6989.9937
ANGPTL4|51129	251.9064	ANGPTL4|51129	1292.0575
lowly_expressed	lowly_expressed	ANGPTL5|253935	98.8118
ANGPTL6|83854	17.5306	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ANGPTL7|10218	161.9762
ANG|283	101.1636	ANG|283	760.1751
lowly_expressed	lowly_expressed	ANK1|286	83.177
ANK2|287	39.4139	ANK2|287	3593.4959
ANK3|288	2960.5004	ANK3|288	535.3346
ANKAR|150709	31.8739	ANKAR|150709	33.7711
ANKDD1A|348094	115.8427	ANKDD1A|348094	375.2345
ANKFY1|51479	879.4448	ANKFY1|51479	2029.3934
ANKHD1-EIF4EBP3|404734	280.1405	ANKHD1-EIF4EBP3|404734	1149.1745
ANKHD1|54882	1410.3642	ANKHD1|54882	1555.2533
ANKH|56172	7896.1529	ANKH|56172	2509.6936
ANKIB1|54467	1474.0811	ANKIB1|54467	1479.0494
lowly_expressed	lowly_expressed	ANKK1|255239	6.8793
ANKLE1|126549	91.8516	ANKLE1|126549	8.7555
ANKLE2|23141	2269.5570000000002	ANKLE2|23141	1414.6341
ANKMY1|51281	162.1112	ANKMY1|51281	198.2489
ANKMY2|57037	165.1958	ANKMY2|57037	579.1119
ANKRA2|57763	150.4584	ANKRA2|57763	225.7661
ANKRD10|55608	964.1402	ANKRD10|55608	1041.2758
ANKRD11|29123	5013.2911	ANKRD11|29123	2894.384
ANKRD12|23253	453.0889	ANKRD12|23253	1589.7436
ANKRD13A|88455	1555.6508	ANKRD13A|88455	1120.7004
ANKRD13B|124930	355.7536	ANKRD13B|124930	200.7505
ANKRD13C|81573	580.9271	ANKRD13C|81573	540.9631
ANKRD13D|338692	669.0087	ANKRD13D|338692	394.6216
ANKRD16|54522	410.9125	ANKRD16|54522	134.3152
ANKRD17|26057	5047.0397	ANKRD17|26057	2634.7717
ANKRD19|138649	49.3531	ANKRD19|138649	16.2602
lowly_expressed	lowly_expressed	ANKRD1|27063	5.0031
ANKRD20A3|441425	7.8828	ANKRD20A3|441425	10.0063
ANKRD22|118932	80.5415	ANKRD22|118932	18.7617
ANKRD23|200539	78.4851	ANKRD23|200539	18.7617
lowly_expressed	lowly_expressed	ANKRD24|170961	21.8887
ANKRD26|22852	376.3174	ANKRD26|22852	287.6798
ANKRD27|84079	1583.0691	ANKRD27|84079	1059.4121
ANKRD28|23243	1916.888	ANKRD28|23243	1017.5109
ANKRD29|147463	250.8782	ANKRD29|147463	307.0669
ANKRD2|26287	13.3665	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ANKRD30A|91074	100.0625
ANKRD31|256006	9.5964	lowly_expressed	lowly_expressed
ANKRD32|84250	70.9451	ANKRD32|84250	88.8055
ANKRD34A|284615	87.3961	ANKRD34A|284615	41.9012
lowly_expressed	lowly_expressed	ANKRD34C|390616	33.1457
ANKRD35|148741	858.8810000000001	ANKRD35|148741	291.4321
ANKRD36BP1|84832	529.8603	ANKRD36BP1|84832	130.7067
ANKRD36B|57730	111.3872	ANKRD36B|57730	26.8918
ANKRD36|375248	487.3618	ANKRD36|375248	180.1126
ANKRD37|353322	56.266000000000005	ANKRD37|353322	73.1645
ANKRD39|51239	135.721	ANKRD39|51239	143.2145
ANKRD40|91369	874.3038	ANKRD40|91369	3126.329
ANKRD42|338699	169.99400000000003	ANKRD42|338699	188.2427
lowly_expressed	lowly_expressed	ANKRD43|134548	43.152
ANKRD44|91526	7.8828	ANKRD44|91526	124.4528
ANKRD45|339416	101.1053	ANKRD45|339416	8.1301
ANKRD46|157567	888.1844	ANKRD46|157567	776.8793
ANKRD49|54851	184.0459	ANKRD49|54851	205.7536
ANKRD50|57182	834.8899	ANKRD50|57182	1171.3571
ANKRD52|283373	1075.1435	ANKRD52|283373	1185.7411
ANKRD53|79998	72.6587	ANKRD53|79998	135.0844
ANKRD54|129138	390.712	ANKRD54|129138	268.9181
lowly_expressed	lowly_expressed	ANKRD55|79722	6.2539
ANKRD56|345079	21.9347	ANKRD56|345079	12.5078
ANKRD57|65124	548.3677	ANKRD57|65124	467.167
ANKRD5|63926	256.0192	ANKRD5|63926	159.4747
ANKRD6|22881	507.39099999999996	ANKRD6|22881	405.8724
ANKRD9|122416	67.8605	ANKRD9|122416	48.1551
ANKS1A|23294	2071.1164	ANKS1A|23294	1641.0256
ANKS1B|56899	203.5815	ANKS1B|56899	84.4278
ANKS3|124401	120.6409	ANKS3|124401	205.1282
ANKS6|203286	969.24	ANKS6|203286	464.04
ANKZF1|55139	723.5027	ANKZF1|55139	396.4978
ANLN|54443	1473.0529	ANLN|54443	148.2176
ANO10|55129	334.1616	ANO10|55129	1011.8824
ANO1|55107	166.5667	ANO1|55107	1084.4278
ANO2|57101	54.494	ANO2|57101	80.6754
ANO3|63982	5.1409	ANO3|63982	125.7036
lowly_expressed	lowly_expressed	ANO4|121601	26.8918
ANO5|203859	156.2848	ANO5|203859	130.0813
ANO6|196527	1959.3865	ANO6|196527	9043.7774
ANO7|50636	64.0905	ANO7|50636	6.2539
ANO8|57719	378.3737	ANO8|57719	252.0325
ANO9|338440	95.9644	ANO9|338440	23.1395
ANP32A|8125	2689.4011	ANP32A|8125	2036.2727
ANP32B|10541	7249.4216	ANP32B|10541	2810.5066
ANP32E|81611	5520.3496	ANP32E|81611	1142.5891
ANPEP|290	82.5979	ANPEP|290	1617.2608
ANTXR1|84168	6052.609	ANTXR1|84168	6762.3515
ANTXR2|118429	467.1408	ANTXR2|118429	4836.1476
ANUBL1|93550	113.7863	ANUBL1|93550	143.8399
ANXA11|311	2133.4933	ANXA11|311	5721.0757
ANXA13|312	44.8976	lowly_expressed	lowly_expressed
ANXA1|301	269.3857	ANXA1|301	16739.212
ANXA2P1|303	7.1973	ANXA2P1|303	94.434
ANXA2P2|304	459.25800000000004	ANXA2P2|304	7322.0763
ANXA2|302	1460.0291	ANXA2|302	20810.5066
ANXA3|306	1292.4342	ANXA3|306	698.5616
ANXA4|307	1715.7056	ANXA4|307	1964.3527
ANXA5|308	6530.7172	ANXA5|308	14741.0882
ANXA6|309	1297.2325	ANXA6|309	12896.8105
ANXA7|310	2365.5214	ANXA7|310	3357.7236
ANXA8L2|244	58.2641	ANXA8L2|244	24.3902
ANXA8|653145	322.9543	ANXA8|653145	42.5266
ANXA9|8416	259.1038	ANXA9|8416	50.0313
AOAH|313	101.7908	AOAH|313	50.0313
AOC2|314	13.7092	AOC2|314	153.2208
AOC3|8639	162.7967	AOC3|8639	26620.3877
AOX1|316	19.8783	AOX1|316	3006.8793
AP1AR|55435	575.7861	AP1AR|55435	332.0826
AP1B1|162	2955.0167	AP1B1|162	2305.1907
AP1G1|164	2694.542	AP1G1|164	1909.3183
AP1G2|8906	412.2252	AP1G2|8906	318.2239
AP1M1|8907	511.3529	AP1M1|8907	1539.0869
AP1M2|10053	1947.391	AP1M2|10053	175.1094
AP1S1|1174	732.4137	AP1S1|1174	376.4853
AP1S2|8905	235.4554	AP1S2|8905	542.2139
AP1S3|130340	71.6305	AP1S3|130340	23.1395
AP2A1|160	1523.2525	AP2A1|160	2626.8418
AP2A2|161	1180.7043	AP2A2|161	1976.8605
AP2B1|163	4123.3827	AP2B1|163	5312.6954
AP2M1|1173	11368.6916	AP2M1|1173	6494.0588
AP2S1|1175	1385.9995	AP2S1|1175	970.6066
AP3B1|8546	756.062	AP3B1|8546	1228.8931
AP3B2|8120	328.3352	AP3B2|8120	19.3871
AP3D1|8943	1931.6254	AP3D1|8943	2859.9124
AP3M1|26985	1902.4934	AP3M1|26985	1507.192
AP3M2|10947	596.3499	AP3M2|10947	294.5591
AP3S1|1176	545.9686	AP3S1|1176	1171.9825
AP3S2|10239	1860.108	AP3S2|10239	1845.8474
AP4B1|10717	652.8181	AP4B1|10717	298.6366
AP4E1|23431	185.0741	AP4E1|23431	397.7486
AP4M1|9179	394.32099999999997	AP4M1|9179	245.7786
AP4S1|11154	32.9021	AP4S1|11154	62.5391
APAF1|317	764.9730000000001	APAF1|317	490.3064
APBA1|320	974.3809	APBA1|320	322.7017
APBA2|321	701.2253	APBA2|321	106.3164
APBA3|9546	114.8145	APBA3|9546	168.8555
APBB1IP|54518	38.3857	APBB1IP|54518	1297.0607
APBB1|322	821.1807	APBB1|322	1045.0281
APBB2|323	850.6555	APBB2|323	3644.778
APBB3|10307	68.546	APBB3|10307	170.7317
APCDD1L|164284	2381.9724	APCDD1L|164284	260.1626
APCDD1|147495	21.2493	APCDD1|147495	1514.0713
APC|324	477.7654	APC|324	1260.1626
APEH|327	1111.8156	APEH|327	1256.4103
APEX1|328	4108.6454	APEX1|328	1839.8999
APEX2|27301	712.1926	APEX2|27301	367.1044
APH1A|51107	9136.8349	APH1A|51107	2982.4891
APH1B|83464	265.9584	APH1B|83464	625.3909
API5|8539	1704.7382	API5|8539	1968.7305
APIP|51074	316.0552	APIP|51074	537.1607
APITD1|378708	91.7728	APITD1|378708	106.4603
APLF|200558	127.1528	APLF|200558	104.4403
APLNR|187	195.6987	APLNR|187	1780.4878
APLN|8862	17.4792	APLN|8862	81.3008
APLP1|333	556.936	APLP1|333	78.7992
APLP2|334	10423.7855	APLP2|334	14202.0013
APOA1BP|128240	2197.9265	APOA1BP|128240	1098.8118
APOB48R|55911	100.0771	APOB48R|55911	86.3039
lowly_expressed	lowly_expressed	APOBEC2|10930	6.8793
lowly_expressed	lowly_expressed	APOBEC3A|200315	20.6379
APOBEC3B|9582	17.5443	APOBEC3B|9582	8.1301
APOBEC3C|27350	350.6126	APOBEC3C|27350	337.7111
APOBEC3D|140564	43.184	APOBEC3D|140564	61.9137
APOBEC3F|200316	119.9554	APOBEC3F|200316	123.8274
APOBEC3G|60489	84.3115	APOBEC3G|60489	164.4778
APOBEC3H|164668	7.8828	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	APOB|338	316.4478
APOC1|341	198.7833	APOC1|341	298.9368
APOC2|344	7.1973	lowly_expressed	lowly_expressed
APOD|347	8177.5341	APOD|347	18549.0932
APOE|348	1302.3734	APOE|348	2799.2495
APOL1|8542	489.7609	APOL1|8542	1134.4589999999998
APOL2|23780	219.6898	APOL2|23780	765.4784
APOL3|80833	159.3694	APOL3|80833	1632.2702
APOL4|80832	1304.4298	APOL4|80832	302.6892
APOL6|80830	850.9982	APOL6|80830	5881.1757
APOLD1|81575	833.5189999999999	APOLD1|81575	10074.4215
APOM|55937	59.635	APOM|55937	41.2758
APOOL|139322	169.6513	APOOL|139322	262.0388
APOO|79135	130.5801	APOO|79135	116.3227
APPBP2|10513	695.7416	APPBP2|10513	1293.3083
APPL1|26060	1694.4563	APPL1|26060	1555.3471
APPL2|55198	1178.6479	APPL2|55198	1005.6285
APP|351	26254.1342	APP|351	19323.9525
APRT|353	3168.1947	APRT|353	1107.5672
APTX|54840	1522.406	APTX|54840	402.7517
AQP11|282679	21.592	AQP11|282679	49.4059
AQP1|358	31093.6372	AQP1|358	18883.8837
AQP2|359	618.2846	AQP2|359	37.5235
AQP3|360	97.3353	AQP3|360	280.1751
lowly_expressed	lowly_expressed	AQP4|361	8.1301
AQP5|362	7120.2125	AQP5|362	521.576
AQP6|363	261.1601	AQP6|363	20.0125
lowly_expressed	lowly_expressed	AQP7P1|375719	661.0381
lowly_expressed	lowly_expressed	AQP7P3|441432	37.5235
lowly_expressed	lowly_expressed	AQP7|364	4485.3033
AQP9|366	14.7374	AQP9|366	63.1645
lowly_expressed	lowly_expressed	AQPEP|206338	719.6185
AQR|9716	1223.8883	AQR|9716	974.3589999999999
ARAF|369	743.3810000000001	ARAF|369	1310.8193
ARAP1|116985	1377.7054	ARAP1|116985	2904.9281
ARAP2|116984	575.1007	ARAP2|116984	121.9512
ARAP3|64411	372.5473	ARAP3|64411	853.0331
ARCN1|372	3506.469	ARCN1|372	4025.0156
ARC|23237	157.9985	ARC|23237	71.2946
AREG|374	1006.2548	AREG|374	182.6141
ARF1|375	15661.0402	ARF1|375	7868.6679
ARF3|377	5718.1047	ARF3|377	3807.3796
ARF4|378	4005.8264	ARF4|378	3079.4246
ARF5|381	5229.6496	ARF5|381	1794.2464
ARF6|382	4129.8946	ARF6|382	2015.0094
ARFGAP1|55738	1790.078	ARFGAP1|55738	913.6961
ARFGAP2|84364	1301.3452	lowly_expressed	lowly_expressed
ARFGAP3|26286	722.1318	ARFGAP3|26286	792.3702
ARFGEF1|10565	2475.4965	ARFGEF1|10565	1517.8236
ARFGEF2|10564	2154.3998	ARFGEF2|10564	1757.3483
ARFIP1|27236	504.1556	ARFIP1|27236	763.6023
ARFIP2|23647	1147.4595	ARFIP2|23647	692.3077
ARFRP1|10139	945.9344	ARFRP1|10139	571.6073
ARG2|384	281.508	ARG2|384	290.7442
ARGLU1|55082	2122.5259	ARGLU1|55082	1488.4303
ARHGAP10|79658	19.5356	ARHGAP10|79658	838.0238
ARHGAP11A|9824	566.5324	ARHGAP11A|9824	101.3133
ARHGAP11B|89839	62.016999999999996	ARHGAP11B|89839	9.4309
ARHGAP12|94134	846.8854	ARHGAP12|94134	988.1176
ARHGAP15|55843	15.7656	ARHGAP15|55843	115.6973
ARHGAP17|55114	1119.3557	ARHGAP17|55114	1869.9187
ARHGAP18|93663	126.1246	ARHGAP18|93663	632.8956
ARHGAP19|84986	1061.0916	ARHGAP19|84986	499.6873
ARHGAP1|392	1476.4802	ARHGAP1|392	4279.5497
ARHGAP20|57569	5.1409	ARHGAP20|57569	653.5335
ARHGAP21|57584	1936.7663	ARHGAP21|57584	3935.5847
ARHGAP22|58504	8.5682	ARHGAP22|58504	96.3102
ARHGAP23|57636	430.8114	ARHGAP23|57636	1446.5291
ARHGAP24|83478	24.6765	ARHGAP24|83478	706.6917
ARHGAP25|9938	49.3531	ARHGAP25|9938	317.6986
ARHGAP26|23092	43.184	ARHGAP26|23092	532.2076
ARHGAP27|201176	565.1615	ARHGAP27|201176	426.5166
ARHGAP28|79822	54.494	ARHGAP28|79822	483.4271
ARHGAP29|9411	133.6646	ARHGAP29|9411	3113.1957
ARHGAP30|257106	711.1644	ARHGAP30|257106	474.6717
ARHGAP31|57514	1517.6077	ARHGAP31|57514	2279.5497
ARHGAP32|9743	839.6881	ARHGAP32|9743	679.7999
ARHGAP33|115703	210.7789	ARHGAP33|115703	96.9356
lowly_expressed	lowly_expressed	ARHGAP36|158763	107.5672
ARHGAP39|80728	1196.8126	ARHGAP39|80728	136.9606
ARHGAP42|143872	206.8786	ARHGAP42|143872	337.0857
ARHGAP4|393	415.0458	ARHGAP4|393	397.7486
ARHGAP5|394	1145.7459	ARHGAP5|394	2228.8931
ARHGAP6|395	9.9392	ARHGAP6|395	327.0794
ARHGAP8|23779	216.6567	ARHGAP8|23779	56.1476
ARHGAP9|64333	21.9347	ARHGAP9|64333	87.5547
ARHGDIA|396	3183.6175	ARHGDIA|396	4744.8405
ARHGDIB|397	1982.6921	ARHGDIB|397	2077.5485
lowly_expressed	lowly_expressed	ARHGDIG|398	74.0338
ARHGEF10L|55160	595.3217	ARHGEF10L|55160	1442.7767
ARHGEF10|9639	705.3380000000001	ARHGEF10|9639	1839.8999
ARHGEF11|9826	1783.9088	ARHGEF11|9826	1656.035
ARHGEF12|23365	2453.9457	ARHGEF12|23365	4700.4378
ARHGEF15|22899	82.5979	ARHGEF15|22899	1293.9337
ARHGEF16|27237	52.0949	ARHGEF16|27237	86.3039
ARHGEF17|9828	1481.6211	ARHGEF17|9828	3207.0044
ARHGEF18|23370	1598.4920000000002	ARHGEF18|23370	859.9124
ARHGEF19|128272	699.8543	ARHGEF19|128272	155.0969
ARHGEF1|9138	1946.02	ARHGEF1|9138	1101.9387
ARHGEF2|9181	4881.5012	ARHGEF2|9181	3285.1782
ARHGEF33|100271715	287.8931	ARHGEF33|100271715	21.8887
ARHGEF35|445328	607.66	ARHGEF35|445328	213.8837
ARHGEF37|389337	1027.8468	ARHGEF37|389337	887.4296
ARHGEF38|54848	20.9065	lowly_expressed	lowly_expressed
ARHGEF3|50650	339.6453	ARHGEF3|50650	994.9969
ARHGEF4|50649	428.4123	ARHGEF4|50649	411.5072
ARHGEF5|7984	1061.0916	ARHGEF5|7984	213.2583
ARHGEF6|9459	2421.3863	ARHGEF6|9459	3089.4309
ARHGEF7|8874	2138.9770000000003	ARHGEF7|8874	2761.1007
ARHGEF9|23229	4366.7209	ARHGEF9|23229	1314.5716
ARID1A|8289	4192.2714	ARID1A|8289	2482.1764
ARID1B|57492	1450.09	lowly_expressed	lowly_expressed
ARID2|196528	1232.7992	ARID2|196528	794.2464
ARID3A|1820	61.6914	ARID3A|1820	60.6629
ARID3B|10620	45.2403	ARID3B|10620	91.9325
ARID3C|138715	13.0237	lowly_expressed	lowly_expressed
ARID4A|5926	424.2995	ARID4A|5926	794.8718
ARID4B|51742	1615.4091	ARID4B|51742	1179.5872
ARID5A|10865	209.4079	ARID5A|10865	954.3465
ARID5B|84159	3860.1662	ARID5B|84159	6552.8455
ARIH1|25820	3073.9440000000004	ARIH1|25820	1921.8261
ARIH2|10425	1315.3971	ARIH2|10425	1572.2326
ARL10|285598	40.4421	ARL10|285598	74.4215
ARL11|115761	62.3768	ARL11|115761	37.5235
ARL13B|200894	222.4317	ARL13B|200894	259.5372
ARL15|54622	191.9287	ARL15|54622	381.4884
ARL16|339231	437.3233	ARL16|339231	245.7786
ARL17A|51326	61.2801	ARL17A|51326	69.2245
ARL1|400	2421.7291	ARL1|400	2031.8949
ARL2BP|23568	2356.6104	ARL2BP|23568	1846.1538
ARL2|402	707.0517	ARL2|402	1864.9156
ARL3|403	619.9983	ARL3|403	529.7061
ARL4A|10124	88.76700000000001	ARL4A|10124	729.2058
ARL4C|10123	118.2418	ARL4C|10123	620.3877
ARL4D|379	24.3338	ARL4D|379	224.5153
ARL5A|26225	821.8662	ARL5A|26225	893.6836
ARL5B|221079	284.8085	ARL5B|221079	211.3821
ARL6IP1|23204	7733.6989	ARL6IP1|23204	4102.5641
ARL6IP4|51329	933.9388	ARL6IP4|51329	2089.4309
ARL6IP5|10550	1173.507	ARL6IP5|10550	5582.8643
ARL6IP6|151188	408.1912	ARL6IP6|151188	217.636
ARL6|84100	94.5934	ARL6|84100	76.2977
ARL8A|127829	1491.2175	ARL8A|127829	988.743
ARL8B|55207	2669.8655	ARL8B|55207	2113.8211
ARL9|132946	70.9451	ARL9|132946	6.8793
ARMC10|83787	1952.8884	ARMC10|83787	660.1814
ARMC1|55156	946.9626	ARMC1|55156	762.9769
ARMC2|84071	34.273	ARMC2|84071	60.0375
ARMC4|55130	16.7938	ARMC4|55130	23.1395
ARMC5|79798	466.4553	ARMC5|79798	264.5403
ARMC6|93436	780.0223	ARMC6|93436	442.7767
ARMC7|79637	404.4212	ARMC7|79637	224.5153
ARMC8|25852	1112.5011	ARMC8|25852	821.7636
ARMC9|80210	189.8723	ARMC9|80210	109.4434
ARMCX1|51309	617.5992	ARMCX1|51309	909.3183
ARMCX2|9823	1874.3895	ARMCX2|9823	821.7636
ARMCX3|51566	2279.1535	ARMCX3|51566	2042.5266
ARMCX5|64860	399.2803	ARMCX5|64860	254.5341
ARMCX6|54470	353.0117	ARMCX6|54470	207.0044
ARNT2|9915	5003.513	ARNT2|9915	679.7999
ARNTL2|56938	122.0118	ARNTL2|56938	72.5453
ARNTL|406	69.2314	ARNTL|406	318.9493
ARNT|405	1208.8082	ARNT|405	2171.3571
ARPC1A|10552	3354.6363	ARPC1A|10552	2459.0369
ARPC1B|10095	1675.6096	ARPC1B|10095	2066.2914
ARPC2|10109	2152.6861	ARPC2|10109	3605.3784
ARPC3|10094	3296.7184	ARPC3|10094	2144.4653
ARPC4|10093	3656.3893	ARPC4|10093	2517.3921
ARPC5L|81873	1268.4431	ARPC5L|81873	425.2658
ARPC5|10092	3630.88	ARPC5|10092	2155.0969
ARPM1|84517	57.2359	ARPM1|84517	46.2789
ARPP19|10776	2390.1979	ARPP19|10776	4629.7686
lowly_expressed	lowly_expressed	ARPP21|10777	9.3809
ARRB1|408	30.1602	ARRB1|408	1248.9056
ARRB2|409	772.5131	ARRB2|409	698.5616
ARRDC1|92714	1490.1894	ARRDC1|92714	394.6216
ARRDC2|27106	298.175	ARRDC2|27106	1022.5141
ARRDC3|57561	1269.8141	ARRDC3|57561	2515.9475
ARRDC4|91947	677.5769	ARRDC4|91947	608.5053
ARSA|410	369.8055	ARSA|410	661.0381
ARSB|411	300.2313	ARSB|411	445.2783
ARSD|414	2652.3863	ARSD|414	1251.4071
ARSE|415	799.9315	ARSE|415	48.7805
ARSG|22901	553.1659999999999	ARSG|22901	165.7286
ARSH|347527	16.451	lowly_expressed	lowly_expressed
ARSI|340075	8.911	ARSI|340075	20.0125
ARSJ|79642	75.4006	ARSJ|79642	158.8493
ARSK|153642	112.7581	ARSK|153642	170.7317
ART3|419	2018.6788	ART3|419	139.4622
lowly_expressed	lowly_expressed	ART4|420	98.8118
ART5|116969	46.2685	ART5|116969	19.3871
ARTN|9048	94.9362	ARTN|9048	10.0063
ARV1|64801	373.2328	ARV1|64801	250.7817
ARVCF|421	479.8218	ARVCF|421	485.9287
lowly_expressed	lowly_expressed	AR|367	611.0069
AS3MT|57412	728.3009	AS3MT|57412	254.6341
ASAH1|427	2457.7157	ASAH1|427	5994.3715
ASAH2B|653308	17.822	ASAH2B|653308	6.8793
ASAH2|56624	5.8264	lowly_expressed	lowly_expressed
ASAM|79827	12.3383	ASAM|79827	2463.4146
ASAP1|50807	1316.4253	ASAP1|50807	1202.0013
ASAP2|8853	2118.0704	ASAP2|8853	1509.6936
ASAP3|55616	2205.4665	ASAP3|55616	1206.379
ASB12|142689	8.3352	ASB12|142689	6.2539
ASB13|79754	1372.9758	ASB13|79754	585.3659
ASB14|142686	11.6528	ASB14|142686	9.3809
ASB16|92591	10.6281	ASB16|92591	21.4634
ASB1|51665	544.4298	ASB1|51665	849.7248
ASB2|51676	5.4837	ASB2|51676	370.8568
ASB3|51130	608.3455	ASB3|51130	255.7849
ASB4|51666	14.7374	lowly_expressed	lowly_expressed
ASB6|140459	950.7086	ASB6|140459	519.606
ASB7|140460	1459.6864	ASB7|140460	452.783
ASB8|140461	853.0546	ASB8|140461	847.4046
lowly_expressed	lowly_expressed	ASB9|140462	60.0375
ASCC1|51008	812.2697	ASCC1|51008	445.2783
ASCC2|84164	1284.2087	ASCC2|84164	1365.8537
ASCC3|10973	1268.4431	ASCC3|10973	841.1507
lowly_expressed	lowly_expressed	ASCL2|430	6.2539
ASF1A|25842	730.3573	ASF1A|25842	346.4665
ASF1B|55723	387.9702	ASF1B|55723	36.2727
ASGR1|432	14.3947	ASGR1|432	8.1301
lowly_expressed	lowly_expressed	ASGR2|433	5.6285
ASH1L|55870	3646.9369	ASH1L|55870	3323.0707
ASH2L|9070	1143.3468	ASH2L|9070	1287.0544
ASL|435	81.227	ASL|435	414.0088
ASMTL|8623	624.4538	ASMTL|8623	763.6023
ASNA1|439	820.4952	ASNA1|439	1067.5422
ASNSD1|54529	1433.2962	ASNSD1|54529	991.8699
ASNS|440	1602.9475	ASNS|440	348.9681
lowly_expressed	lowly_expressed	ASPA|443	196.9981
lowly_expressed	lowly_expressed	ASPG|374569	35.0219
ASPHD1|253982	52.7804	ASPHD1|253982	5.0031
ASPHD2|57168	15.0801	ASPHD2|57168	35.0219
ASPH|444	3743.1788	ASPH|444	17215.9787
ASPM|259266	751.9493	lowly_expressed	lowly_expressed
