gene_id	TCGA-E9-A1RC-01A-11R-A157-07	gene_id	TCGA-E9-A1RC-11A-33R-A157-07
ULBP1|80329	84.3254	lowly_expressed	lowly_expressed
ULBP2|80328	32.2421	ULBP2|80328	12.5841
ULBP3|79465	17.1131	ULBP3|79465	23.4204
ULK1|8408	1136.9048	ULK1|8408	957.0917
ULK2|9706	862.5992	ULK2|9706	1284.6282
ULK3|25989	187.5	ULK3|25989	331.0321
ULK4|54986	514.881	ULK4|54986	146.4651
UMPS|7372	1290.4266	UMPS|7372	501.2672
UNC119B|84747	2046.379	UNC119B|84747	1244.4289
UNC119|9094	480.1587	UNC119|9094	434.5014
UNC13A|23025	5.7044	UNC13A|23025	11.1859
UNC13B|10497	1291.4187	UNC13B|10497	2285.7642
lowly_expressed	lowly_expressed	UNC13C|440279	5.2434
UNC13D|201294	65.2282	UNC13D|201294	58.3763
UNC45A|55898	1947.4206	UNC45A|55898	1964.5198
lowly_expressed	lowly_expressed	UNC45B|146862	9.0885
UNC50|25972	696.9246	UNC50|25972	701.2147
UNC5A|90249	42.4107	UNC5A|90249	10.1372
UNC5B|219699	1631.4484	UNC5B|219699	296.7753
UNC5CL|222643	89.3502	UNC5CL|222643	7.3757
UNC5C|8633	36.7063	UNC5C|8633	55.9294
UNC93B1|81622	276.0417	UNC93B1|81622	461.0679
UNG|7374	1582.0933	UNG|7374	932.6226
UNKL|64718	592.7579	UNKL|64718	480.9997
UNK|85451	530.0099	UNK|85451	421.5678
UPF0639|400224	11.6567	lowly_expressed	lowly_expressed
UPF1|5976	2326.3889	UPF1|5976	2395.8752
UPF2|26019	1186.0119	UPF2|26019	1354.5399
UPF3A|65110	537.2024	UPF3A|65110	791.0513
UPF3B|65109	264.3849	UPF3B|65109	227.9123
UPK1A|11045	197.5843	lowly_expressed	lowly_expressed
UPK2|7379	7.4405	lowly_expressed	lowly_expressed
UPK3BL|100134938	65.6324	UPK3BL|100134938	62.0537
UPP1|7378	134.1766	UPP1|7378	201.3458
UPRT|139596	314.7321	UPRT|139596	207.6379
UQCC|55245	962.5496	UQCC|55245	935.419
UQCR10|29796	720.2381	UQCR10|29796	1233.9421
UQCR11|10975	576.3889	UQCR11|10975	1360.1328
UQCRB|7381	2604.4147	UQCRB|7381	3818.2295
UQCRC1|7384	3058.5317	UQCRC1|7384	2591.6281
UQCRC2|7385	5923.1151	UQCRC2|7385	5441.2304
UQCRFS1|7386	1412.4504	UQCRFS1|7386	2062.3962
UQCRHL|440567	209.8214	UQCRHL|440567	413.8775
UQCRH|7388	819.9405	UQCRH|7388	1630.6913
UQCRQ|27089	2312.748	UQCRQ|27089	1544.6998
URB1|9875	803.0952	URB1|9875	887.1065
URB2|9816	819.6925	URB2|9816	296.0762
URGCP|55665	991.5675	URGCP|55665	813.0735
URM1|81605	759.9206	URM1|81605	938.2155
UROD|7389	664.9306	UROD|7389	2287.1625
UROS|7390	528.7698	UROS|7390	590.4046
USE1|55850	194.6925	USE1|55850	436.5988
USF1|7391	1127.2321	USF1|7391	840.3391
USF2|7392	1548.6111	USF2|7392	2955.1691
USH1G|124590	14.3849	lowly_expressed	lowly_expressed
USH2A|7399	13.8889	USH2A|7399	5.2434
USHBP1|83878	9.1766	USHBP1|83878	293.9789
USMG5|84833	476.4385	USMG5|84833	1071.0478
USO1|8615	2470.7341	USO1|8615	2996.0675
USP10|9100	2299.8512	USP10|9100	1072.7956
USP11|8237	1145.8333	USP11|8237	1028.4016
USP12|219333	578.373	USP12|219333	609.6303
USP13|8975	1067.4603	USP13|8975	949.0518
USP14|9097	1728.4226	USP14|9097	2188.5869
USP15|9958	1040.1786	USP15|9958	1111.5966
USP16|10600	1489.3353	USP16|10600	1576.1601
USP18|11274	113.3433	USP18|11274	397.4482
USP19|10869	1714.0377	USP19|10869	1647.4701
USP1|7398	1507.6885	USP1|7398	888.9277
USP20|10868	532.9861	USP20|10868	486.9352
USP21|27005	1034.4742	USP21|27005	313.5541
USP22|23326	6486.3591	USP22|23326	4263.5672
USP24|23358	1560.5159	USP24|23358	3127.8511
USP25|29761	1247.7679	USP25|29761	2362.3176
USP27X|389856	164.4345	USP27X|389856	87.7392
USP28|57646	425.0992	USP28|57646	327.1869
USP2|9099	279.2659	USP2|9099	34.6063
USP30|84749	778.2738	USP30|84749	657.5199
USP31|57478	938.7401	USP31|57478	601.5905
USP32|84669	1493.7996	USP32|84669	1092.7204
USP33|23032	994.0476	USP33|23032	2787.0314
USP34|9736	2811.756	USP34|9736	4628.5065
USP35|57558	251.9841	USP35|57558	149.9607
USP36|57602	1189.9802	USP36|57602	1015.4680000000001
USP37|57695	1097.9663	USP37|57695	286.6381
USP38|84640	1124.256	USP38|84640	646.6836
USP39|10713	1256.9444	USP39|10713	946.9545
USP3|9960	880.7961	USP3|9960	547.3844
USP40|55230	800.5952	USP40|55230	1091.3222
USP42|84132	422.619	USP42|84132	279.6469
USP43|124739	213.7897	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	USP44|84101	15.030999999999999
USP45|85015	184.7718	USP45|85015	188.7617
USP46|64854	897.0734	USP46|64854	449.88199999999995
USP47|55031	2442.7083	USP47|55031	2599.6679
USP48|84196	1116.5675	USP48|84196	1468.8456
USP49|25862	38.9385	USP49|25862	19.9248
USP4|7375	1851.4385	USP4|7375	1834.1344
USP51|158880	150.7937	USP51|158880	61.8719
USP53|54532	1693.4524	USP53|54532	1492.9651
USP54|159195	1123.7599	USP54|159195	355.5012
USP5|8078	2082.5893	USP5|8078	1735.9084
USP6NL|9712	650.5456	USP6NL|9712	621.5153
USP6|9098	42.4107	USP6|9098	39.5001
USP7|7874	8731.3988	USP7|7874	2827.9297
USP8|9101	2364.2212	USP8|9101	1725.8271
USP9X|8239	5943.7004	USP9X|8239	6740.5401
USPL1|10208	609.375	USPL1|10208	600.5418
UST|10090	50.5952	UST|10090	452.3289
UTP11L|51118	358.3829	UTP11L|51118	481.3423
UTP14A|10813	643.1052	UTP14A|10813	395.7004
UTP14C|9724	1295.8829	UTP14C|9724	1876.431
UTP15|84135	649.8016	UTP15|84135	296.7753
UTP18|51096	712.3016	UTP18|51096	316.3506
UTP20|27340	1068.2044	UTP20|27340	842.7860000000001
UTP23|84294	794.1468	UTP23|84294	469.8069
UTP3|57050	846.9742	UTP3|57050	653.6747
UTP6|55813	705.6052	UTP6|55813	759.591
UTRN|7402	2143.3532	UTRN|7402	13530.0184
lowly_expressed	lowly_expressed	UTS2D|257313	24.8187
UVRAG|7405	596.4782	UVRAG|7405	2196.6268
UXS1|80146	601.1905	UXS1|80146	546.0107
UXT|8409	637.0461	UXT|8409	659.4669
VAC14|55697	915.6746	VAC14|55697	909.5517
VAMP1|6843	256.627	VAMP1|6843	116.1339
VAMP2|6844	1676.3393	VAMP2|6844	3014.5941
VAMP3|9341	1377.7282	VAMP3|9341	5824.6963
VAMP4|8674	483.1349	VAMP4|8674	676.7456
VAMP5|10791	193.7004	VAMP5|10791	992.0475
VAMP7|6845	1124.504	VAMP7|6845	1552.3901
VAMP8|8673	2403.5218	VAMP8|8673	492.5282
VANGL1|81839	645.0893	VANGL1|81839	646.3340000000001
VANGL2|57216	1204.3651	VANGL2|57216	59.0754
VAPA|9218	4983.879	VAPA|9218	3033.1207
VAPB|9217	2425.8433	VAPB|9217	1452.4163
VARS2|57176	508.1994	VARS2|57176	471.5547
VARS|7407	1011.9048	VARS|7407	1035.3928
VASH1|22846	460.8829	VASH1|22846	1233.8268
VASH2|79805	101.4385	VASH2|79805	66.7657
VASN|114990	1093.006	VASN|114990	447.4351
VASP|7408	1649.0575	VASP|7408	963.0342
VAT1L|57687	7.9365	VAT1L|57687	33.5576
VAT1|10493	3186.2599	VAT1|10493	8993.4458
VAV1|7409	36.9544	VAV1|7409	187.713
VAV2|7410	1221.4782	VAV2|7410	276.8505
VAV3|10451	2863.3433	VAV3|10451	96.1286
VAX2|25806	5.9524	VAX2|25806	12.5841
VBP1|7411	936.2599	VBP1|7411	849.078
VCAM1|7412	91.0218	VCAM1|7412	693.8739999999999
VCAN|1462	10780.753999999999	VCAN|1462	5795.3334
VCL|7414	3293.1548	VCL|7414	8205.5405
VCPIP1|80124	1568.9484	VCPIP1|80124	845.2329
VCP|7415	6213.5417	VCP|7415	9245.128
VDAC1|7416	9377.2321	VDAC1|7416	3030.6738
VDAC2|7417	1079.8611	VDAC2|7417	1588.7442
VDAC3|7419	3821.1806	VDAC3|7419	1919.0772
VDR|7421	1515.8729999999998	VDR|7421	68.1639
VEGFA|7422	4250.496	VEGFA|7422	1524.775
VEGFB|7423	1180.3075	VEGFB|7423	6510.88
VEGFC|7424	104.9107	VEGFC|7424	545.6611
VENTX|27287	10.4167	VENTX|27287	42.2966
VEPH1|79674	55.5556	VEPH1|79674	5.9425
VEZF1|7716	2359.375	VEZF1|7716	1264.7033
VEZT|55591	2275.2976	VEZT|55591	1251.7696
VGLL3|389136	240.3274	VGLL3|389136	2437.1231
VGLL4|9686	3153.3135	VGLL4|9686	1022.9730000000001
VHL|7428	1256.9444	VHL|7428	590.0551
VILL|50853	107.8869	VILL|50853	151.0094
VIM|7431	16454.9082	VIM|7431	118238.9968
VIPAR|63894	730.4067	VIPAR|63894	651.2278
VIPR1|7433	174.6032	VIPR1|7433	494.6255
VIPR2|7434	13.2316	VIPR2|7434	10.8748
lowly_expressed	lowly_expressed	VIP|7432	5.5929
lowly_expressed	lowly_expressed	VIT|5212	690.7280000000001
VKORC1L1|154807	1664.4345	VKORC1L1|154807	9917.6789
VKORC1|79001	2470.3447	VKORC1|79001	1274.4979
VLDLR|7436	616.0714	VLDLR|7436	5031.1981
VMA21|203547	1283.4821	VMA21|203547	905.357
VMAC|400673	53.0754	VMAC|400673	57.3276
VMO1|284013	11.4087	VMO1|284013	20.2744
lowly_expressed	lowly_expressed	VN1R1|57191	6.6416
VNN1|8876	9.9206	VNN1|8876	47.8895
VNN2|8875	23.8095	VNN2|8875	42.2966
VNN3|55350	16.6171	lowly_expressed	lowly_expressed
VOPP1|81552	2606.6468	VOPP1|81552	1000.7865
VPRBP|9730	1728.8368	VPRBP|9730	927.5749
VPS11|55823	1170.8829	VPS11|55823	1617.408
VPS13A|23230	807.5397	VPS13A|23230	1051.123
VPS13B|157680	1793.1548	VPS13B|157680	1682.7755
VPS13C|54832	1555.0595	VPS13C|54832	2742.6374
VPS13D|55187	2209.8214	VPS13D|55187	3966.4424
VPS16|64601	1045.8829	VPS16|64601	723.5865
VPS18|57617	495.7837	VPS18|57617	743.5113
VPS24|51652	3046.3839	VPS24|51652	6000.5698
VPS25|84313	1261.1607	VPS25|84313	647.7322
VPS26A|9559	1530.506	VPS26A|9559	2012.7589
VPS26B|112936	1494.7917	VPS26B|112936	1482.8279
VPS28|51160	1893.6012	VPS28|51160	1242.6811
VPS29|51699	1164.9306	VPS29|51699	1529.3192
VPS33A|65082	688.5665	VPS33A|65082	589.6985
VPS33B|26276	415.6746	VPS33B|26276	286.6381
VPS35|55737	3635.6647	VPS35|55737	3226.0771
VPS36|51028	332.3413	VPS36|51028	1227.9997
VPS37A|137492	1348.7798	VPS37A|137492	915.6655
VPS37B|79720	1087.7976	VPS37B|79720	476.798
VPS37C|55048	900.2976	VPS37C|55048	408.9837
VPS37D|155382	102.1825	VPS37D|155382	28.3143
VPS39|23339	1535.7143	VPS39|23339	3017.0409999999997
VPS41|27072	2051.0913	VPS41|27072	1559.0317
VPS45|11311	1594.9901	VPS45|11311	1136.4153
VPS4A|27183	1584.0774	VPS4A|27183	2562.6147
VPS4B|9525	1547.619	VPS4B|9525	1667.3949
VPS52|6293	1746.0317	VPS52|6293	1273.0927
VPS53|55275	958.3333	VPS53|55275	1080.4859
VPS54|51542	725.1984	VPS54|51542	967.928
VPS72|6944	1328.621	VPS72|6944	790.3522
VPS8|23355	1007.9365	VPS8|23355	991.698
VRK1|7443	278.7698	VRK1|7443	184.9165
VRK2|7444	537.2966	VRK2|7444	485.5859
VRK3|51231	572.4206	VRK3|51231	468.4086
VSIG10L|147645	8.6806	VSIG10L|147645	33.9072
VSIG10|54621	851.9345	VSIG10|54621	812.7239
VSIG2|23584	31.002	VSIG2|23584	5.2434
VSIG4|11326	77.381	VSIG4|11326	1290.5707
VSIG8|391123	48.1151	lowly_expressed	lowly_expressed
VSNL1|7447	49.8512	VSNL1|7447	5.9425
lowly_expressed	lowly_expressed	VSTM2L|128434	10.8363
VSX1|30813	8.9286	lowly_expressed	lowly_expressed
VTA1|51534	1229.4147	VTA1|51534	863.4099
VTCN1|79679	995.5357	lowly_expressed	lowly_expressed
VTI1A|143187	493.4871	VTI1A|143187	675.8927
VTI1B|10490	1511.932	VTI1B|10490	3455.1639
VWA1|64856	875.0	VWA1|64856	685.4846
VWA2|340706	832.0933	VWA2|340706	7.6903
VWA3A|146177	210.5655	lowly_expressed	lowly_expressed
VWA3B|200403	42.4107	lowly_expressed	lowly_expressed
VWA5A|4013	725.4464	VWA5A|4013	981.5608
VWA5B2|90113	172.123	lowly_expressed	lowly_expressed
VWCE|220001	6.6964	VWCE|220001	47.54
VWDE|221806	7.4405	lowly_expressed	lowly_expressed
VWF|7450	1597.2222	VWF|7450	39310.3207
WAC|51322	3845.9821	WAC|51322	3723.8486
WAPAL|23063	1968.5020000000002	WAPAL|23063	1460.4562
WARS2|10352	204.1171	WARS2|10352	345.36400000000003
WARS|7453	2006.9444	WARS|7453	6368.9592
WASF1|8936	199.1567	WASF1|8936	171.9829
WASF2|10163	2855.9028	WASF2|10163	8281.0452
WASF3|10810	295.3869	WASF3|10810	1741.5014
WASH2P|375260	189.4841	WASH2P|375260	161.4961
WASH3P|374666	251.7361	WASH3P|374666	196.8015
WASH5P|375690	112.1032	WASH5P|375690	161.1466
WASH7P|653635	586.8056	WASH7P|653635	562.4399
WASL|8976	2122.7679	WASL|8976	1470.5934
WAS|7454	32.7381	WAS|7454	139.4739
WBP11P1|441818	17.6091	WBP11P1|441818	10.1372
WBP11|51729	3450.1488	WBP11|51729	1902.6479
WBP1|23559	1278.4945	WBP1|23559	1131.5984
WBP2NL|164684	13.6409	WBP2NL|164684	8.738999999999999
WBP2|23558	2237.8472	WBP2|23558	2955.8682
WBP4|11193	127.9762	WBP4|11193	690.3784
WBP5|51186	814.2361	WBP5|51186	745.2591
WBSCR16|81554	1185.2679	WBSCR16|81554	1123.8312
WBSCR17|64409	7.6885	WBSCR17|64409	56.9781
WBSCR22|114049	1467.3065	WBSCR22|114049	848.7285
WBSCR26|171022	13.8889	lowly_expressed	lowly_expressed
WBSCR27|155368	204.6131	WBSCR27|155368	35.3054
WBSCR28|135886	31.994	lowly_expressed	lowly_expressed
WDFY1|57590	1553.8194	WDFY1|57590	1187.1013
WDFY2|115825	188.7401	WDFY2|115825	256.5761
WDFY3|23001	2258.1845	WDFY3|23001	2108.1884
WDFY4|57705	54.0675	WDFY4|57705	153.1067
WDHD1|11169	512.4008	WDHD1|11169	114.3057
WDR11|55717	1161.9544	WDR11|55717	1604.4744
WDR12|55759	316.2202	WDR12|55759	286.2886
WDR13|64743	854.4147	WDR13|64743	1490.8678
WDR16|146845	109.375	lowly_expressed	lowly_expressed
WDR17|116966	50.3472	WDR17|116966	16.0797
WDR18|57418	394.3452	WDR18|57418	504.0636
WDR19|57728	721.7262	WDR19|57728	971.7731
WDR1|9948	4539.1865	WDR1|9948	4192.6068
WDR20|91833	748.0159	WDR20|91833	657.5199
WDR24|84219	711.8056	WDR24|84219	235.6026
WDR25|79446	264.881	WDR25|79446	209.3857
WDR26|80232	6397.8175	WDR26|80232	3523.9011
WDR27|253769	145.0893	WDR27|253769	111.1597
WDR31|114987	429.0675	WDR31|114987	103.1198
WDR33|55339	1326.1409	WDR33|55339	1542.6025
WDR34|89891	1671.6270000000002	WDR34|89891	222.6689
WDR35|57539	740.8234	WDR35|57539	446.0369
WDR36|134430	1092.0139	WDR36|134430	888.2286
WDR37|22884	583.8294	WDR37|22884	542.1655
WDR38|401551	169.3948	lowly_expressed	lowly_expressed
WDR3|10885	650.2976	WDR3|10885	805.3832
WDR41|55255	943.2044	WDR41|55255	758.8919
WDR43|23160	796.875	WDR43|23160	797.3434
WDR44|54521	333.5813	WDR44|54521	536.5726
WDR45L|56270	4081.8452	WDR45L|56270	1781.7006
WDR45|11152	712.9936	WDR45|11152	1173.8181
WDR46|9277	584.0774	WDR46|9277	554.0505
WDR47|22911	546.379	WDR47|22911	539.7186
WDR48|57599	1183.2837	WDR48|57599	1523.0272
WDR49|151790	60.7639	lowly_expressed	lowly_expressed
WDR4|10785	103.9187	WDR4|10785	69.5622
WDR52|55779	478.9187	WDR52|55779	103.1198
WDR53|348793	218.502	WDR53|348793	131.0845
WDR54|84058	497.7679	WDR54|84058	55.2303
WDR55|54853	1776.2996	WDR55|54853	424.8047
WDR59|79726	642.3611	WDR59|79726	546.3602
WDR5B|54554	497.0238	WDR5B|54554	259.3725
WDR5|11091	940.4762	WDR5|11091	635.1481
WDR60|55112	719.4939999999999	WDR60|55112	525.3867
WDR61|80349	596.2302	WDR61|80349	1034.6937
WDR62|284403	80.6052	WDR62|284403	11.885
WDR63|126820	62.996	lowly_expressed	lowly_expressed
WDR65|149465	77.6042	lowly_expressed	lowly_expressed
WDR66|144406	733.3829	WDR66|144406	29.7125
WDR67|93594	200.1488	WDR67|93594	121.99600000000001
WDR6|11180	4261.6741	WDR6|11180	1124.5513
WDR70|55100	466.2698	WDR70|55100	533.7761
WDR72|256764	15.129000000000001	lowly_expressed	lowly_expressed
WDR73|84942	650.9226	WDR73|84942	212.4093
WDR74|54663	308.5317	WDR74|54663	311.8063
WDR75|84128	865.3274	WDR75|84128	595.648
WDR76|79968	181.5476	WDR76|79968	72.0091
WDR77|79084	380.9524	WDR77|79084	595.648
WDR78|79819	163.1944	WDR78|79819	73.0578
WDR7|23335	834.8214	WDR7|23335	1039.238
WDR81|124997	556.2996	WDR81|124997	978.7643
WDR82|80335	3514.6329	WDR82|80335	3759.8532
WDR83|84292	100.1984	WDR83|84292	128.3614
WDR85|92715	178.5714	WDR85|92715	202.74400000000003
WDR86|349136	23.3135	WDR86|349136	66.4721
WDR89|112840	383.1845	WDR89|112840	201.3458
WDR8|49856	248.7599	WDR8|49856	204.4918
WDR90|197335	1828.3729999999998	WDR90|197335	111.5092
WDR91|29062	240.3274	WDR91|29062	430.6563
WDR92|116143	226.9345	WDR92|116143	290.4833
WDR93|56964	89.7817	WDR93|56964	18.1771
WDSUB1|151525	251.2401	WDSUB1|151525	201.6954
WDTC1|23038	1532.7381	WDTC1|23038	2146.6399
WDYHV1|55093	374.75199999999995	WDYHV1|55093	102.0711
WEE1|7465	1381.9444	WEE1|7465	188.4121
WFDC1|58189	7.4405	WFDC1|58189	47.54
WFDC2|10406	723.2143	WFDC2|10406	5.5929
WFDC3|140686	16.369	lowly_expressed	lowly_expressed
WFIKKN1|117166	74.6528	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	WFIKKN2|124857	10.8363
WFS1|7466	1340.0298	WFS1|7466	2989.4258
WHAMML1|339005	27.5298	WHAMML1|339005	314.9524
WHAMML2|440253	12.1528	WHAMML2|440253	136.6774
WHAMM|123720	449.1567	WHAMM|123720	321.2444
WHSC1L1|54904	4132.6885	WHSC1L1|54904	1715.634
WHSC1|7468	3101.4385	WHSC1|7468	1195.8403
WHSC2|7469	612.3512	WHSC2|7469	286.2886
WIBG|84305	690.4762	WIBG|84305	357.5985
WIPF1|7456	452.1329	WIPF1|7456	1796.7316
WIPF2|147179	1789.4345	WIPF2|147179	1224.5041
WIPF3|644150	6.9444	WIPF3|644150	8.738999999999999
WIPI1|55062	603.1746	WIPI1|55062	1001.8352
WIPI2|26100	1618.5516	WIPI2|26100	2122.8699
WISP1|8840	221.2302	WISP1|8840	27.6151
WISP2|8839	992.3115	WISP2|8839	2671.677
WIZ|58525	803.5714	WIZ|58525	1293.7167
WLS|79971	1068.2044	WLS|79971	1492.9581
WNK1|65125	11978.6706	WNK1|65125	11516.2108
WNK2|65268	334.0055	WNK2|65268	16.0832
WNK3|65267	23.8095	WNK3|65267	7.3407
WNK4|65266	108.2912	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	WNT10B|7480	60.8232
WNT11|7481	21.0813	WNT11|7481	737.5688
lowly_expressed	lowly_expressed	WNT2B|7482	51.0356
WNT2|7472	70.1885	WNT2|7472	112.9075
WNT3A|89780	14.880999999999998	lowly_expressed	lowly_expressed
WNT3|7473	64.7321	WNT3|7473	5.2434
WNT4|54361	14.6329	WNT4|54361	16.0797
WNT5A|7474	369.2956	WNT5A|7474	173.7307
WNT5B|81029	106.1508	WNT5B|81029	110.4605
WNT7B|7477	628.4722	lowly_expressed	lowly_expressed
WNT9A|7483	38.1944	WNT9A|7483	11.1859
lowly_expressed	lowly_expressed	WNT9B|7484	11.885
WRAP53|55135	166.1706	WRAP53|55135	127.9385
WRB|7485	610.8631	WRB|7485	661.0155
WRNIP1|56897	1109.871	WRNIP1|56897	517.3468
WRN|7486	737.1032	WRN|7486	457.5618
WSB1|26118	1468.75	WSB1|26118	1554.1379
WSB2|55884	1886.9048	WSB2|55884	2093.1574
WSCD1|23302	21.5774	WSCD1|23302	336.625
lowly_expressed	lowly_expressed	WSCD2|9671	96.4782
WT1|7490	9.6726	lowly_expressed	lowly_expressed
WTAP|9589	1950.3968	WTAP|9589	1410.1197
WTIP|126374	163.4425	WTIP|126374	571.878
WWC1|23286	2065.9722	WWC1|23286	246.0893
WWC2|80014	1066.2202	WWC2|80014	1248.9732
WWC3|55841	1850.6944	WWC3|55841	1008.4768
WWOX|51741	88.7897	WWOX|51741	326.4878
WWP1|11059	4687.5	WWP1|11059	2474.1764
WWP2|11060	1422.619	WWP2|11060	1274.1414
WWTR1|25937	416.059	WWTR1|25937	805.8656
XAB2|56949	538.1944	XAB2|56949	772.8742
XAF1|54739	406.49800000000005	XAF1|54739	1049.7247
lowly_expressed	lowly_expressed	XAGE3|170626	53.832
XBP1|7494	33440.9722	XBP1|7494	1739.0544
lowly_expressed	lowly_expressed	XCL1|6375	6.6416
lowly_expressed	lowly_expressed	XCL2|6846	8.3894
XDH|7498	13.3929	lowly_expressed	lowly_expressed
XG|7499	43.6508	XG|7499	765.184
XIAP|331	1784.7222	XIAP|331	1364.3275
XIRP1|165904	21.0813	lowly_expressed	lowly_expressed
XIST|7503	12611.5278	XIST|7503	6762.9048
lowly_expressed	lowly_expressed	XKR4|114786	6.2921
XKR8|55113	91.7659	XKR8|55113	158.3501
XKR9|389668	64.7321	XKR9|389668	24.8187
XKRX|402415	80.8532	lowly_expressed	lowly_expressed
XK|7504	6.6964	XK|7504	12.9337
XPA|7507	253.2242	XPA|7507	422.966
XPC|7508	1976.4385	XPC|7508	1257.3626
XPNPEP1|7511	925.5952	XPNPEP1|7511	796.6442
lowly_expressed	lowly_expressed	XPNPEP2|7512	476.4485
XPNPEP3|63929	483.8591	XPNPEP3|63929	388.1744
XPO1|7514	5123.0159	XPO1|7514	3353.3164
XPO4|64328	837.5496	XPO4|64328	831.9497
XPO5|57510	1420.3869	XPO5|57510	713.7988
XPO6|23214	3442.9563	XPO6|23214	1543.6511
XPO7|23039	4062.252	lowly_expressed	lowly_expressed
XPOT|11260	3351.6865	XPOT|11260	2647.2079
XPR1|9213	2245.5357	XPR1|9213	895.2198
XRCC1|7515	777.5298	XRCC1|7515	518.7451
XRCC2|7516	53.3234	XRCC2|7516	13.6328
XRCC3|7517	243.5516	XRCC3|7517	134.9297
XRCC4|7518	170.1389	XRCC4|7518	102.4207
XRCC5|7520	8106.3988	XRCC5|7520	5928.5152
XRCC6BP1|91419	206.1012	XRCC6BP1|91419	375.0765
XRCC6|2547	4688.244000000001	XRCC6|2547	6041.7723
XRN1|54464	1098.2143	XRN1|54464	1286.376
XRN2|22803	4086.8056	XRN2|22803	1970.4623
XRRA1|143570	537.6215	XRRA1|143570	521.1011
XYLB|9942	319.6925	XYLB|9942	74.8056
XYLT1|64131	1159.4742	XYLT1|64131	1170.672
XYLT2|64132	694.4444	XYLT2|64132	399.5456
YAF2|10138	247.7679	YAF2|10138	244.3415
YAP1|10413	2985.8631	YAP1|10413	8899.0649
YARS2|51067	382.6885	YARS2|51067	256.5761
YARS|8565	1139.3849	YARS|8565	1046.9283
YBX1|4904	1888.1448	YBX1|4904	10651.053
YBX2|51087	360.6151	YBX2|51087	235.9521
YDJC|150223	137.1528	YDJC|150223	34.6063
YEATS2|55689	946.5377	YEATS2|55689	616.2335
YEATS4|8089	344.246	YEATS4|8089	187.0139
YES1|7525	1683.7798	YES1|7525	2074.6308
YIF1A|10897	636.6567	YIF1A|10897	776.7194
YIF1B|90522	395.9251	YIF1B|90522	314.7182
YIPF1|54432	541.9147	YIPF1|54432	607.533
YIPF2|78992	646.3294	YIPF2|78992	543.2142
YIPF3|25844	2185.0198	YIPF3|25844	2034.7811
YIPF4|84272	543.4028	YIPF4|84272	750.1529
YIPF5|81555	2417.1627	YIPF5|81555	1249.6723
YIPF6|286451	678.3234	YIPF6|286451	498.4707
YJEFN3|374887	57.9886	YJEFN3|374887	24.8187
YKT6|10652	2200.6448	YKT6|10652	1931.3117
YLPM1|56252	2359.623	YLPM1|56252	2035.4802
YME1L1|10730	4071.6766	YME1L1|10730	3481.2549
YOD1|55432	115.5655	YOD1|55432	252.3814
YPEL1|29799	202.2693	YPEL1|29799	311.296
YPEL2|388403	319.9405	YPEL2|388403	1995.6305
YPEL3|83719	1407.4901	YPEL3|83719	1005.6803
YPEL4|219539	19.0972	YPEL4|219539	17.8275
YPEL5|51646	1999.504	YPEL5|51646	2846.4563
YRDC|79693	235.1166	YRDC|79693	178.9705
YSK4|80122	172.123	lowly_expressed	lowly_expressed
YTHDC1|91746	2684.7718	YTHDC1|91746	1658.6559
YTHDC2|64848	602.4306	YTHDC2|64848	687.2324
YTHDF1|54915	1881.6964	YTHDF1|54915	806.0823
YTHDF2|51441	1855.6548	YTHDF2|51441	1463.9518
YTHDF3|253943	3197.6687	YTHDF3|253943	1964.5198
YWHAB|7529	12881.6964	YWHAB|7529	8414.9262
YWHAE|7531	15031.746000000001	YWHAE|7531	12177.2263
YWHAG|7532	5930.0595	YWHAG|7532	17037.4902
YWHAH|7533	2968.502	YWHAH|7533	2644.4114
YWHAQ|10971	4837.5496	YWHAQ|10971	5087.8266
YWHAZ|7534	46736.3591	YWHAZ|7534	16262.169
YY1AP1|55249	4926.0913	YY1AP1|55249	1320.6327
YY1|7528	1848.4623	YY1|7528	1179.411
YY2|404281	37.9464	YY2|404281	16.9082
ZADH2|284273	1057.7877	ZADH2|284273	1031.1981
ZAK|51776	1831.4633	ZAK|51776	11943.6686
ZAN|7455	19.0972	lowly_expressed	lowly_expressed
ZBBX|79740	154.0179	lowly_expressed	lowly_expressed
ZBED1|9189	1288.4425	ZBED1|9189	1753.7359
lowly_expressed	lowly_expressed	ZBED2|79413	8.0398
ZBED3|84327	56.2996	ZBED3|84327	116.7526
ZBED4|9889	595.9821	ZBED4|9889	300.2709
ZBED5|58486	913.1944	ZBED5|58486	696.3209
lowly_expressed	lowly_expressed	ZBP1|81030	6.9912
ZBTB10|65986	1147.0734	ZBTB10|65986	456.8732
ZBTB11|27107	1024.628	ZBTB11|27107	585.0284
ZBTB12|221527	146.0813	ZBTB12|221527	23.0709
lowly_expressed	lowly_expressed	ZBTB16|7704	996.2422
ZBTB17|7709	270.0893	ZBTB17|7709	311.8063
ZBTB1|22890	833.7897	ZBTB1|22890	1114.2917
ZBTB20|26137	21.3294	ZBTB20|26137	84.2436
ZBTB22|9278	346.7262	ZBTB22|9278	420.1695
ZBTB24|9841	542.4405	ZBTB24|9841	257.796
ZBTB25|7597	139.251	ZBTB25|7597	112.5998
