gene_id	TCGA-BH-A208-01A-11R-A157-07	gene_id	TCGA-BH-A208-11A-51R-A157-07
TSLP|85480	8.2798	TSLP|85480	94.2196
TSNARE1|203062	74.9537	TSNARE1|203062	374.3234
TSNAXIP1|55815	7.4082	TSNAXIP1|55815	31.3001
TSNAX|7257	776.9910000000001	TSNAX|7257	1046.6938
TSN|7247	2252.0972	TSN|7247	2190.6862
TSPAN10|83882	13.5091	TSPAN10|83882	16.2888
TSPAN11|441631	200.8933	TSPAN11|441631	235.7088
TSPAN12|23554	264.9526	TSPAN12|23554	244.3323
TSPAN13|27075	3762.5014	TSPAN13|27075	1995.2204
TSPAN14|81619	2571.0862	TSPAN14|81619	2710.6507
TSPAN15|23555	878.0913	TSPAN15|23555	786.3346
TSPAN17|26262	651.9229	TSPAN17|26262	375.9203
TSPAN18|90139	1595.8165	TSPAN18|90139	288.0885
TSPAN1|10103	512.4741	TSPAN1|10103	348.7723
TSPAN2|10100	409.1949	TSPAN2|10100	163.5269
TSPAN31|6302	5403.6387	TSPAN31|6302	1110.1946
lowly_expressed	lowly_expressed	TSPAN32|10077	10.2204
TSPAN33|340348	137.7056	TSPAN33|340348	392.5285
TSPAN3|10099	3515.4156	TSPAN3|10099	2621.8607
TSPAN4|7106	930.3846	TSPAN4|7106	553.181
TSPAN5|10098	159.0587	TSPAN5|10098	205.3668
TSPAN6|7105	1625.4494	TSPAN6|7105	1762.0667
TSPAN7|7102	264.9526	TSPAN7|7102	413.9276
TSPAN8|7103	2487.4169	TSPAN8|7103	13.0949
TSPAN9|10867	2142.7171	TSPAN9|10867	1039.9292
TSPO|706	901.1875	TSPO|706	637.819
TSPYL1|7259	1786.6042	TSPYL1|7259	3278.6098
TSPYL2|64061	669.7897	TSPYL2|64061	1839.0393
TSPYL3|128854	26.5824	TSPYL3|128854	50.7828
TSPYL4|23270	853.252	TSPYL4|23270	1640.6989999999998
TSPYL5|85453	855.8667	TSPYL5|85453	1329.934
TSR1|55720	938.3898	TSR1|55720	1514.1509
TSR2|90121	852.3804	TSR2|90121	734.2743
TSSC1|7260	329.8834	TSSC1|7260	271.4803
TSSC4|10078	267.1315	TSSC4|10078	446.5052
lowly_expressed	lowly_expressed	TSSK3|81629	54.1875
lowly_expressed	lowly_expressed	TSSK4|283629	20.1215
TSSK6|83983	5.2293	TSSK6|83983	13.0949
TSTA3|7264	1596.6881	TSTA3|7264	526.6717
TSTD1|100131187	379.56199999999995	TSTD1|100131187	562.1239
TSTD2|158427	578.076	TSTD2|158427	739.2632
TST|7263	254.49400000000003	TST|7263	358.6734
TTBK1|84630	9.1513	TTBK1|84630	5.4296
TTBK2|146057	139.4487	TTBK2|146057	319.70799999999997
TTC12|54970	106.7654	TTC12|54970	362.1866
TTC13|79573	412.2453	TTC13|79573	261.8986
TTC14|151613	533.8272	TTC14|151613	1169.9203
TTC15|51112	580.8912	TTC15|51112	688.6017
lowly_expressed	lowly_expressed	TTC16|158248	7.9847
TTC17|55761	1620.2201	TTC17|55761	2546.485
TTC18|118491	7.4649	TTC18|118491	218.548
TTC19|54902	598.758	TTC19|54902	1758.1574
TTC1|7265	1348.295	TTC1|7265	835.5205
TTC21A|199223	35.298	TTC21A|199223	125.8391
TTC21B|79809	372.5896	TTC21B|79809	694.6701
TTC22|55001	27.0182	TTC22|55001	93.5808
lowly_expressed	lowly_expressed	TTC23L|153657	24.9123
TTC23|64927	397.4289	TTC23|64927	544.5575
TTC25|83538	7.843999999999999	TTC25|83538	41.2011
TTC26|79989	93.2563	TTC26|79989	132.2269
TTC27|55622	450.158	TTC27|55622	786.654
TTC28|23331	1246.9681	TTC28|23331	1186.9533
TTC30A|92104	175.1825	TTC30A|92104	460.2389
TTC30B|150737	118.0957	TTC30B|150737	255.5109
TTC31|64427	453.2084	TTC31|64427	530.5044
TTC32|130502	31.8117	TTC32|130502	129.6718
TTC33|23548	357.3374	TTC33|23548	376.8785
TTC35|9694	669.3539999999999	TTC35|9694	854.6838
lowly_expressed	lowly_expressed	TTC36|143941	27.7868
TTC37|9652	1748.7744	TTC37|9652	2859.8052
TTC38|55020	313.3239	TTC38|55020	596.6178
TTC39A|22996	420.9609	TTC39A|22996	945.0708
TTC39B|158219	146.4212	TTC39B|158219	100.6074
TTC39C|125488	261.9022	TTC39C|125488	495.3717
TTC3|7267	8838.4356	TTC3|7267	8901.0398
TTC4|7268	491.9926	TTC4|7268	540.0733
TTC5|91875	167.7743	TTC5|91875	261.5792
TTC7A|57217	766.5323	TTC7A|57217	740.0233
TTC7B|145567	456.6946	TTC7B|145567	397.3194
TTC8|123016	443.6213	TTC8|123016	739.0651
TTC9C|283237	315.067	TTC9C|283237	213.9903
TTC9|23508	637.9780000000001	TTC9|23508	870.9726
TTF1|7270	342.0852	TTF1|7270	601.0893
TTF2|8458	226.6042	TTF2|8458	444.9083
TTK|7272	232.7051	TTK|7272	29.3837
TTLL11|158135	63.6235	TTLL11|158135	120.7289
TTLL12|23170	789.1927	TTLL12|23170	1152.3539
TTLL13|440307	5.3993	TTLL13|440307	8.3169
TTLL1|25809	182.1549	TTLL1|25809	215.5873
lowly_expressed	lowly_expressed	TTLL2|83887	7.9847
TTLL3|26140	279.3768	TTLL3|26140	802.007
TTLL4|9654	386.5345	TTLL4|9654	755.9927
TTLL5|23093	827.1053	TTLL5|23093	730.1223
TTLL7|79739	131.16899999999998	TTLL7|79739	113.0636
TTLL9|164395	8.2798	TTLL9|164395	12.1368
TTL|150465	1046.3013	TTL|150465	581.2872
TTN|7273	93.7357	TTN|7273	269.0657
TTPAL|79183	472.3826	TTPAL|79183	500.8013
TTYH1|57348	22.6604	TTYH1|57348	551.2647
TTYH2|94015	260.0763	TTYH2|94015	351.8736
TTYH3|80727	2809.8921	TTYH3|80727	646.1231
TUBA1A|7846	7972.1103	TUBA1A|7846	5984.7859
TUBA1B|10376	14790.5872	TUBA1B|10376	7230.4205
TUBA1C|84790	4125.5039	TUBA1C|84790	1343.9871
lowly_expressed	lowly_expressed	TUBA3D|113457	25.2317
TUBA4A|7277	1147.8375	TUBA4A|7277	758.2284
TUBA8|51807	67.5455	TUBA8|51807	33.2164
lowly_expressed	lowly_expressed	TUBAL3|79861	34.494
TUBB1|81027	35.7337	TUBB1|81027	20.1215
TUBB2A|7280	978.3201	TUBB2A|7280	992.0209
TUBB2B|347733	55.3437	TUBB2B|347733	251.9976
TUBB2C|10383	2558.0129	TUBB2C|10383	2316.2059
TUBB3|10381	658.0237	TUBB3|10381	42.2327
TUBB4|10382	29.6329	TUBB4|10382	33.5358
TUBB6|84617	2596.4658	TUBB6|84617	2052.0364
TUBBP5|643224	49.6786	TUBBP5|643224	105.3982
TUBB|203068	38033.337	TUBB|203068	10219.7952
TUBD1|51174	170.8247	TUBD1|51174	259.0241
TUBE1|51175	160.8018	TUBE1|51175	295.7538
TUBG1|7283	595.2718	TUBG1|7283	310.7651
TUBG2|27175	218.7602	TUBG2|27175	451.6154
TUBGCP2|10844	980.7779	TUBGCP2|10844	1408.3215
TUBGCP3|10426	508.5521	TUBGCP3|10426	707.7651
TUBGCP4|27229	237.9344	TUBGCP4|27229	437.5623
TUBGCP5|114791	284.5626	TUBGCP5|114791	541.3636
TUBGCP6|85378	427.9333	TUBGCP6|85378	1341.432
TUB|7275	431.8553	TUB|7275	667.8415
TUFM|7284	3385.554	TUFM|7284	2502.4094
TUFT1|7286	424.4471	TUFT1|7286	883.1094
TUG1|55000	5053.7096	TUG1|55000	6012.4897
lowly_expressed	lowly_expressed	TULP1|7287	5.1102
TULP3|7289	788.3212	TULP3|7289	755.0346
TULP4|56995	1264.6258	TULP4|56995	734.2743
TUSC1|286319	290.6635	TUSC1|286319	399.2357
TUSC2|11334	426.1902	TUSC2|11334	437.8817
TUSC3|7991	763.0461	TUSC3|7991	1051.1078
lowly_expressed	lowly_expressed	TUSC5|286753	1844.4689
TUT1|64852	294.1497	TUT1|64852	565.9565
TWF1|5756	1920.9064	TWF1|5756	1543.2855
TWF2|11344	829.89	TWF2|11344	553.7463
TWIST1|7291	432.2911	TWIST1|7291	242.4159
TWIST2|117581	45.7566	TWIST2|117581	69.6267
TWISTNB|221830	398.7362	TWISTNB|221830	730.7610000000001
TWSG1|57045	2888.3321	TWSG1|57045	792.403
lowly_expressed	lowly_expressed	TXK|7294	17.5664
TXLNA|200081	2227.2579	TXLNA|200081	2262.868
TXLNB|167838	50.1144	TXLNB|167838	85.2767
TXLNG|55787	149.0358	TXLNG|55787	569.7892
TXN2|25828	1262.0111	TXN2|25828	1528.2743
TXNDC11|51061	1562.6975	TXNDC11|51061	1608.7602
TXNDC12|51060	2067.7634	TXNDC12|51060	1295.44
TXNDC15|79770	2008.0619	TXNDC15|79770	1130.3161
TXNDC16|57544	333.8054	TXNDC16|57544	699.1416
TXNDC17|84817	912.278	TXNDC17|84817	311.9021
TXNDC3|51314	8.7155	lowly_expressed	lowly_expressed
TXNDC5|81567	21417.3221	TXNDC5|81567	10368.493
lowly_expressed	lowly_expressed	TXNDC6|347736	7.0265
TXNDC9|10190	584.8132	TXNDC9|10190	410.7337
TXNIP|10628	14632.095	TXNIP|10628	25826.3979
TXNL1|9352	1922.6495	TXNL1|9352	1320.3523
TXNL4A|10907	1381.8499	TXNL4A|10907	513.5768
TXNL4B|54957	240.5491	TXNL4B|54957	251.6782
TXNRD1|7296	1400.5883	TXNRD1|7296	1647.7256
TXNRD2|10587	242.2922	TXNRD2|10587	321.9437
TXNRD3IT1|645840	204.3796	TXNRD3IT1|645840	369.2132
TXN|7295	3818.7166	TXN|7295	1585.7642
TYK2|7297	729.4912	TYK2|7297	949.5422
TYMP|1890	549.951	TYMP|1890	259.3435
TYMS|7298	336.8994	TYMS|7298	132.0927
TYRO3|7301	197.8429	TYRO3|7301	324.8182
TYROBP|7305	796.6009	TYROBP|7305	232.8343
TYSND1|219743	134.6552	TYSND1|219743	446.8246
TYW1B|441250	171.6963	TYW1B|441250	203.1311
TYW1|55253	520.7539	TYW1|55253	788.8897
TYW3|127253	456.6467	TYW3|127253	738.1772
U2AF1L4|199746	155.5551	U2AF1L4|199746	138.9947
U2AF1|7307	1200.5665	U2AF1|7307	1186.8479
U2AF2|11338	2124.4144	U2AF2|11338	2223.5832
UACA|55075	6007.1903	UACA|55075	2995.8647
UAP1L1|91373	489.8137	UAP1L1|91373	396.6806
UAP1|6675	1595.3808	UAP1|6675	1510.7079
UBA1|7317	9543.959	UBA1|7317	5012.1647
UBA2|10054	2191.0884	UBA2|10054	2612.2791
UBA3|9039	857.174	UBA3|9039	1125.5253
UBA52|7311	10568.9073	UBA52|7311	8521.6062
UBA5|79876	624.0331	UBA5|79876	919.5452
UBA6|55236	1185.7501	UBA6|55236	1019.4883
UBA7|7318	525.1117	UBA7|7318	804.2204
UBAC1|10422	433.5984	UBAC1|10422	580.6484
UBAC2|337867	2471.7246	UBAC2|337867	1218.7325
UBAP1|51271	1467.2622	UBAP1|51271	2022.3684
UBAP2L|9898	3522.3881	UBAP2L|9898	3288.1053
UBAP2|55833	664.5604	UBAP2|55833	1123.9284
UBASH3A|53347	13.5091	UBASH3A|53347	25.8705
UBASH3B|84959	79.3115	UBASH3B|84959	111.786
UBB|7314	12577.8407	UBB|7314	10793.7365
UBC|7316	44211.352	UBC|7316	43114.2621
UBD|10537	165.1596	UBD|10537	232.5149
UBE2A|7319	1977.1217	UBE2A|7319	831.6878
UBE2B|7320	1138.2504	UBE2B|7320	1293.5237
UBE2CBP|90025	90.6417	UBE2CBP|90025	80.1665
UBE2C|11065	305.0441	UBE2C|11065	8.3041
UBE2D1|7321	369.9749	UBE2D1|7321	256.469
UBE2D2|7322	1815.8841	UBE2D2|7322	1506.8752
UBE2D3|7323	4152.9578	UBE2D3|7323	6149.188
UBE2D4|51619	372.3543	UBE2D4|51619	232.0613
UBE2E1|7324	1291.644	UBE2E1|7324	1150.4376
UBE2E2|7325	620.5469	UBE2E2|7325	324.1794
UBE2E3|10477	1134.7641	UBE2E3|10477	1047.5945
UBE2F|140739	699.1176	UBE2F|140739	316.8335
UBE2G1|7326	1172.241	UBE2G1|7326	1380.7168
UBE2G2|7327	1275.0844	UBE2G2|7327	1861.7159
UBE2H|7328	1838.1087	UBE2H|7328	1673.9155
UBE2I|7329	2348.8397	UBE2I|7329	1546.16
UBE2J1|51465	3900.6428	UBE2J1|51465	2877.0522
UBE2J2|118424	471.0753	UBE2J2|118424	522.2003
UBE2K|3093	1452.8816	UBE2K|3093	2007.3571
UBE2L3|7332	3098.3767	UBE2L3|7332	1276.2767
UBE2L6|9246	1303.41	UBE2L6|9246	889.8165
UBE2MP1|606551	107.2012	UBE2MP1|606551	64.1971
UBE2M|9040	970.0403	UBE2M|9040	548.3902
UBE2NL|389898	6.9724	UBE2NL|389898	5.749
UBE2N|7334	2026.8003	UBE2N|7334	1355.8044
UBE2O|63893	565.2032	UBE2O|63893	826.8969999999999
UBE2Q1|55585	1782.3292	UBE2Q1|55585	1602.0529999999999
UBE2Q2P1|388165	16.9953	UBE2Q2P1|388165	61.9614
UBE2Q2|92912	1331.2997	UBE2Q2|92912	949.2228
UBE2QL1|134111	187.3842	UBE2QL1|134111	57.8093
UBE2R2|54926	1853.3609	UBE2R2|54926	1880.5599
UBE2S|27338	236.6271	UBE2S|27338	83.3604
UBE2T|29089	117.6599	UBE2T|29089	25.5511
UBE2V1|7335	4546.9049	UBE2V1|7335	2312.0538
UBE2V2|7336	633.1844	UBE2V2|7336	661.1343
UBE2W|55284	507.6806	UBE2W|55284	546.7932
UBE2Z|65264	2497.4398	UBE2Z|65264	2431.8245
UBE3A|7337	1355.2675	UBE3A|7337	2637.5107
UBE3B|89910	861.9675	UBE3B|89910	1275.3185
UBE3C|9690	2307.0051	UBE3C|9690	2155.8728
UBE4A|9354	2671.7507	UBE4A|9354	2638.4689
UBE4B|10277	1425.4276	UBE4B|10277	2140.2228
UBFD1|56061	1673.8207	UBFD1|56061	1121.3732
UBIAD1|29914	559.5381	UBIAD1|29914	802.9428
UBL3|5412	2631.2234	UBL3|5412	1731.4054
UBL4A|8266	1044.5582	UBL4A|8266	745.4529
lowly_expressed	lowly_expressed	UBL4B|164153	15.65
UBL5|59286	1645.4952	UBL5|59286	862.0297
UBL7|84993	659.3311	UBL7|84993	585.4392
UBLCP1|134510	828.4127	UBLCP1|134510	634.9445
UBN1|29855	1835.4941	UBN1|29855	1631.7562
UBN2|254048	652.3586	UBN2|254048	1014.6975
UBOX5|22888	241.8564	UBOX5|22888	476.8471
UBP1|7342	1776.6641	UBP1|7342	2085.2879
UBQLN1|29979	2854.3414	UBQLN1|29979	3609.0908
UBQLN2|29978	1516.9408	UBQLN2|29978	1561.4907
UBQLN4|56893	1393.1801	UBQLN4|56893	1215.2735
UBQLNL|143630	13.5091	UBQLNL|143630	8.3041
UBR1|197131	841.9218	UBR1|197131	1235.7143
UBR2|23304	1196.2087	UBR2|23304	1259.3491
UBR3|130507	870.2473	UBR3|130507	1652.5164
UBR4|23352	3280.9674	UBR4|23352	5392.2371
UBR5|51366	2027.6719	UBR5|51366	5191.3417
UBR7|55148	1384.4645	UBR7|55148	1195.152
UBTD1|80019	349.0576	UBTD1|80019	130.3105
UBTD2|92181	2081.2725	UBTD2|92181	925.5881
UBTF|7343	2472.6005	UBTF|7343	2805.8285
UBXN10|127733	61.8804	UBXN10|127733	334.0804
UBXN11|91544	100.2288	UBXN11|91544	379.1142
UBXN1|51035	1011.4392	UBXN1|51035	1654.7521
UBXN2A|165324	305.9157	UBXN2A|165324	399.2357
UBXN2B|137886	548.2079	UBXN2B|137886	682.2139999999999
UBXN4|23190	3544.6127	UBXN4|23190	3786.032
UBXN6|80700	1103.8239	UBXN6|80700	1243.3797
UBXN7|26043	352.9796	UBXN7|26043	802.3041
UBXN8|7993	102.8434	UBXN8|7993	137.9759
UCA1|652995	36.1695	UCA1|652995	18.8439
UCHL1|7345	487.6348	UCHL1|7345	33.8552
UCHL3|7347	559.9739	UCHL3|7347	333.1223
UCHL5|51377	484.6628	UCHL5|51377	493.532
UCK1|83549	538.185	UCK1|83549	591.827
UCK2|7371	372.5896	UCK2|7371	504.9533
lowly_expressed	lowly_expressed	UCKL1AS|100113386	8.1636
UCKL1|54963	357.7732	UCKL1|54963	503.6758
UCN2|90226	9.5871	lowly_expressed	lowly_expressed
UCP2|7351	8306.3515	UCP2|7351	735.5519
UCP3|7352	51.4217	UCP3|7352	22.0378
UEVLD|55293	344.2641	UEVLD|55293	306.613
UFC1|51506	2752.3695	UFC1|51506	1821.473
UFD1L|7353	1864.6911	UFD1L|7353	730.4289
UFM1|51569	2567.6	UFM1|51569	2111.4778
UFSP1|402682	6.1009	UFSP1|402682	7.0265
UFSP2|55325	623.6801	UFSP2|55325	889.8964
UGCG|7357	290.2277	UGCG|7357	574.2606
UGDH|7358	1567.0552	UGDH|7358	1565.3233
UGGT1|56886	2686.5672	UGGT1|56886	1812.8495
UGGT2|55757	726.4408	UGGT2|55757	650.9139
UGP2|7360	2920.1438	UGP2|7360	3011.1954
UGT2B10|7365	40.0915	lowly_expressed	lowly_expressed
UGT2B11|10720	1671.1319	UGT2B11|10720	12.7276
UGT2B15|7366	124.6323	UGT2B15|7366	70.5849
UGT2B28|54490	123.325	lowly_expressed	lowly_expressed
UGT2B7|7364	47.06399999999999	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	UGT3A2|167127	6.3878
UGT8|7368	30.0686	UGT8|7368	294.7956
UHMK1|127933	226.1684	UHMK1|127933	666.8833
UHRF1BP1L|23074	708.5739	UHRF1BP1L|23074	928.7819
UHRF1BP1|54887	715.9821	UHRF1BP1|54887	698.8222
UHRF1|29128	78.0041	UHRF1|29128	11.8174
UHRF2|115426	616.1891	UHRF2|115426	1041.8455
UIMC1|51720	404.4014	UIMC1|51720	590.5495
ULBP1|80329	33.9906	lowly_expressed	lowly_expressed
ULBP2|80328	106.3297	ULBP2|80328	7.0265
ULBP3|79465	37.0411	ULBP3|79465	43.4368
ULK1|8408	712.4959	ULK1|8408	860.4328
ULK2|9706	626.212	ULK2|9706	927.5044
ULK3|25989	449.2864	ULK3|25989	575.5382
ULK4|54986	47.4997	ULK4|54986	90.7064
UMODL1|89766	40.0915	UMODL1|89766	6.7072
UMPS|7372	396.9931	UMPS|7372	641.3322
UNC119B|84747	709.4455	UNC119B|84747	1811.5719
UNC119|9094	276.2828	UNC119|9094	435.9654
UNC13A|23025	8.2798	lowly_expressed	lowly_expressed
UNC13B|10497	971.7834	UNC13B|10497	1255.5164
lowly_expressed	lowly_expressed	UNC13C|440279	7.3459
UNC13D|201294	141.6276	UNC13D|201294	206.6444
UNC45A|55898	1090.7506	UNC45A|55898	1716.7135
UNC45B|146862	6.1009	lowly_expressed	lowly_expressed
UNC50|25972	542.107	UNC50|25972	692.115
UNC5A|90249	24.8393	UNC5A|90249	12.1368
UNC5B|219699	3443.0766	UNC5B|219699	322.5824
lowly_expressed	lowly_expressed	UNC5CL|222643	42.2807
UNC5C|8633	78.4399	UNC5C|8633	58.4481
lowly_expressed	lowly_expressed	UNC5D|137970	8.6235
lowly_expressed	lowly_expressed	UNC80|285175	5.749
UNC93B1|81622	1052.838	UNC93B1|81622	326.7345
UNG|7374	592.2214	UNG|7374	838.7144
UNKL|64718	184.7696	UNKL|64718	469.1818
UNK|85451	426.1902	UNK|85451	820.5092
UPF1|5976	2271.2714	UPF1|5976	2271.8108
UPF2|26019	974.3981	UPF2|26019	1610.0377
UPF3A|65110	509.4237	UPF3A|65110	847.0185
UPF3B|65109	321.1679	UPF3B|65109	281.3813
UPK2|7379	32.2475	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	UPK3A|7380	5.4296
UPK3BL|100134938	77.0498	UPK3BL|100134938	135.7306
UPP1|7378	107.637	UPP1|7378	58.1287
UPRT|139596	272.7966	UPRT|139596	290.0048
UQCC|55245	419.2178	UQCC|55245	549.9871
UQCR10|29796	1861.2049	UQCR10|29796	600.4505
UQCR11|10975	935.1781	UQCR11|10975	527.9493
UQCRB|7381	2641.2463	UQCRB|7381	2907.3941
UQCRC1|7384	2273.0145	UQCRC1|7384	1800.7127
UQCRC2|7385	3374.6595	UQCRC2|7385	4929.4431
UQCRFS1|7386	1389.6939	UQCRFS1|7386	1432.4577
UQCRHL|440567	525.9832	UQCRHL|440567	367.6162
UQCRH|7388	2168.8637	UQCRH|7388	1487.0731
UQCRQ|27089	1813.2694	UQCRQ|27089	712.5559
URB1|9875	960.0174	URB1|9875	1962.2083
URB2|9816	257.1086	URB2|9816	416.4827
URGCP|55665	533.3914	URGCP|55665	1020.4465
URM1|81605	1039.7647	URM1|81605	738.7457
UROD|7389	1013.618	UROD|7389	1032.2638
UROS|7390	526.8548	UROS|7390	404.3459
USE1|55850	256.2371	USE1|55850	247.8455
USF1|7391	561.717	USF1|7391	475.2502
USF2|7392	1825.4712	USF2|7392	1442.3587
lowly_expressed	lowly_expressed	USH2A|7399	8.6235
USHBP1|83878	79.7472	USHBP1|83878	54.6154
USMG5|84833	716.8537	USMG5|84833	485.79
USO1|8615	2554.5266	USO1|8615	2785.0683
USP10|9100	1147.4017	USP10|9100	1693.7175
USP11|8237	1837.6729	USP11|8237	1672.6379
USP12|219333	364.7456	USP12|219333	528.5881
USP13|8975	363.4383	USP13|8975	1038.6516
USP14|9097	1740.9304	USP14|9097	985.3137
USP15|9958	792.6789	USP15|9958	1099.9742
USP16|10600	1161.3466	USP16|10600	1706.8125
USP18|11274	295.8928	USP18|11274	179.4964
USP19|10869	941.7148	USP19|10869	1827.8607
USP1|7398	932.9992	USP1|7398	1510.3885
USP20|10868	414.4242	USP20|10868	788.8897
USP21|27005	337.7274	USP21|27005	404.3459
USP22|23326	5016.6685	USP22|23326	6660.5291
USP24|23358	1164.8328	USP24|23358	2020.7714
USP25|29761	1034.0996	USP25|29761	1463.7578
USP27X|389856	114.1737	USP27X|389856	200.8954
USP28|57646	843.6649	USP28|57646	712.8753
USP2|9099	74.9537	USP2|9099	162.2494
USP30|84749	289.7919	USP30|84749	751.8407
USP31|57478	786.5781	USP31|57478	1623.1327
USP32|84669	1065.4755	USP32|84669	1592.7908
USP33|23032	1218.8692	USP33|23032	1937.7304
USP34|9736	3199.9128	USP34|9736	5244.3602
USP35|57558	186.9485	USP35|57558	142.7667
USP36|57602	882.8848	USP36|57602	1970.6274
USP37|57695	374.7685	USP37|57695	601.0893
USP38|84640	661.0742	USP38|84640	820.8286
USP39|10713	1281.6211	USP39|10713	969.0249
USP3|9960	556.8973	USP3|9960	621.1501
USP40|55230	683.7346	USP40|55230	1255.8358
USP42|84132	297.2001	USP42|84132	585.4392
USP43|124739	44.0135	USP43|124739	155.8616
USP44|84101	12.6375	USP44|84101	64.8359
USP45|85015	133.7836	USP45|85015	193.5495
USP46|64854	825.798	USP46|64854	555.0973
USP47|55031	2296.5465	USP47|55031	2972.5494
USP48|84196	1391.8728	USP48|84196	1687.9686
USP49|25862	7.843999999999999	USP49|25862	28.1062
USP4|7375	1445.0376	USP4|7375	1697.2308
USP51|158880	41.8346	USP51|158880	107.9533
USP53|54532	650.6155	USP53|54532	1938.3692
USP54|159195	858.0455	USP54|159195	1650.9195
USP5|8078	1327.3777	USP5|8078	1212.399
USP6NL|9712	482.8413	USP6NL|9712	797.5132
USP6|9098	41.3988	USP6|9098	329.9284
USP7|7874	3679.2679	USP7|7874	3532.4375
USP8|9101	1273.1583	USP8|9101	1794.1173
USP9X|8239	5231.9425	USP9X|8239	4356.46
USPL1|10208	527.2906	USPL1|10208	679.6589
UST|10090	642.3358	UST|10090	256.7884
UTP11L|51118	808.8027	UTP11L|51118	547.1126
UTP14A|10813	491.121	UTP14A|10813	790.1673
UTP14C|9724	1388.8223	UTP14C|9724	1626.3266
UTP15|84135	227.4758	UTP15|84135	328.0121
UTP18|51096	451.0295	UTP18|51096	757.2703
UTP20|27340	633.1844	UTP20|27340	1178.8632
UTP23|84294	387.406	UTP23|84294	617.6975
UTP3|57050	591.7856	UTP3|57050	991.7015
UTP6|55813	745.1792	UTP6|55813	869.6951
UTRN|7402	3576.4244	UTRN|7402	6003.8662
lowly_expressed	lowly_expressed	UTS2D|257313	13.7337
UVRAG|7405	971.7834	UVRAG|7405	1005.4352
UXS1|80146	1092.058	UXS1|80146	536.8922
UXT|8409	1021.0263	UXT|8409	1032.81
VAC14|55697	812.7247	VAC14|55697	838.0756
VAMP1|6843	75.3808	VAMP1|6843	210.1034
VAMP2|6844	1179.6492	VAMP2|6844	3044.4118
VAMP3|9341	2940.1896	VAMP3|9341	2394.4561
VAMP4|8674	471.0753	VAMP4|8674	539.4473
VAMP5|10791	961.7605	VAMP5|10791	247.2067
VAMP7|6845	1807.6043	VAMP7|6845	1052.0659
VAMP8|8673	2721.8651	VAMP8|8673	1317.4778
VANGL1|81839	1834.6225	VANGL1|81839	519.3258
VANGL2|57216	519.8823	VANGL2|57216	1106.6814
VAPA|9218	3383.8109	VAPA|9218	4063.2613
VAPB|9217	975.7054	VAPB|9217	1251.3644
VARS2|57176	387.8418	VARS2|57176	410.0662
VARS|7407	1245.8874	VARS|7407	1356.7626
VASH1|22846	890.0577	VASH1|22846	529.7858
VASH2|79805	122.8892	VASH2|79805	183.9678
VASN|114990	715.5464	VASN|114990	343.9815
VASP|7408	2918.4007	VASP|7408	1272.1246
VAT1L|57687	28.3255	VAT1L|57687	221.3363
VAT1|10493	5970.585	VAT1|10493	4005.1326
VAV1|7409	118.9672	VAV1|7409	96.7747
VAV2|7410	575.6618	VAV2|7410	712.5559
VAV3|10451	914.6966	VAV3|10451	1935.1753
VAX2|25806	26.1466	VAX2|25806	14.3725
VBP1|7411	802.7018	VBP1|7411	663.0507
VCAM1|7412	2482.6234	VCAM1|7412	946.0289
VCAN|1462	90609.4346	VCAN|1462	1842.872
VCL|7414	8178.6687	VCL|7414	5987.8968
VCPIP1|80124	622.7258	VCPIP1|80124	715.1110000000001
VCP|7415	6627.7372	VCP|7415	5569.8171
VDAC1|7416	3260.0501	VDAC1|7416	2544.8881
VDAC2|7417	1435.4505	VDAC2|7417	1458.3282
VDAC3|7419	1407.5607	VDAC3|7419	1419.0434
VDR|7421	1366.5977	VDR|7421	976.0514
VEGFA|7422	1507.7895	VEGFA|7422	1534.9814
VEGFB|7423	2472.6005	VEGFB|7423	885.0257
VEGFC|7424	623.1616	VEGFC|7424	132.2269
VENTX|27287	9.5871	VENTX|27287	17.247
VEPH1|79674	49.2428	VEPH1|79674	146.28
VEZF1|7716	1187.4932	VEZF1|7716	2416.1745
VEZT|55591	1365.7261	VEZT|55591	1516.7763
VGLL1|51442	356.9016	VGLL1|51442	98.6911
VGLL3|389136	862.8391	VGLL3|389136	829.4521
VGLL4|9686	3839.2853	VGLL4|9686	3143.1476
VHL|7428	525.1117	VHL|7428	1230.6041
VILL|50853	96.3068	VILL|50853	220.6975
VIM|7431	53053.8882	VIM|7431	19862.1104
VIPAR|63894	635.3633	VIPAR|63894	525.3942
VIPR1|7433	129.8616	VIPR1|7433	794.9581
VIPR2|7434	30.7877	VIPR2|7434	70.3773
VIT|5212	25.2751	VIT|5212	288.0885
VKORC1L1|154807	1429.3496	VKORC1L1|154807	1551.2702
VKORC1|79001	2263.0047	VKORC1|79001	688.8796
VLDLR|7436	728.1839	VLDLR|7436	571.7055
VMA21|203547	1193.5941	VMA21|203547	740.0233
VMAC|400673	72.7748	VMAC|400673	107.9533
VMO1|284013	16.9953	lowly_expressed	lowly_expressed
VN1R1|57191	5.2293	VN1R1|57191	16.2888
VNN1|8876	51.4217	VNN1|8876	20.7603
VNN2|8875	30.9402	VNN2|8875	15.9694
VOPP1|81552	2364.9635	VOPP1|81552	355.4795
VPRBP|9730	710.1122	VPRBP|9730	1119.6613
