gene_id	TCGA-E2-A153-01A-12R-A12D-07	gene_id	TCGA-E2-A153-11A-31R-A12D-07
lowly_expressed	lowly_expressed	PSIMCT-1|100101490	19.6344
PSIP1|11168	726.3626	PSIP1|11168	927.8983
PSKH1|5681	430.4783	PSKH1|5681	939.2529
PSMA1|5682	1910.4561	PSMA1|5682	1579.1984
PSMA2|5683	1583.1201	PSMA2|5683	1249.3108
PSMA3|5684	1248.6096	PSMA3|5684	899.7388
PSMA4|5685	1476.6407	PSMA4|5685	1335.7556
PSMA5|5686	1287.5417	PSMA5|5686	930.6234
PSMA6|5687	1931.0734	PSMA6|5687	1408.0118
PSMA7|5688	2155.1724	PSMA7|5688	1504.2579999999998
PSMB10|5699	835.9288	PSMB10|5699	541.8417
PSMB1|5689	2090.1001	PSMB1|5689	1732.7126
PSMB2|5690	1611.2347	PSMB2|5690	1431.5885
PSMB3|5691	2017.7976	PSMB3|5691	1105.4843
PSMB4|5692	4724.6941	PSMB4|5692	2250.4826
PSMB5|5693	1703.0033	PSMB5|5693	1361.19
PSMB6|5694	1166.8521	PSMB6|5694	1100.9424
PSMB7|5695	1536.5573	PSMB7|5695	1350.83
PSMB8|5696	1395.4394	PSMB8|5696	822.9817
PSMB9|5698	553.9488	PSMB9|5698	303.8492
PSMC1|5700	494.4383	PSMC1|5700	361.0764
PSMC2|5701	1347.0523	PSMC2|5701	1191.3251
PSMC3IP|29893	49.7052	PSMC3IP|29893	40.7539
PSMC3|5702	1877.0857	PSMC3|5702	1403.4291
PSMC4|5704	1460.5117	PSMC4|5704	1064.6077
PSMC5|5705	2463.2925	PSMC5|5705	1858.6806
PSMC6|5706	975.5284	PSMC6|5706	921.9939
PSMD10|5716	865.4060000000001	PSMD10|5716	719.8819
PSMD11|5717	1001.1123	PSMD11|5717	1029.6355
PSMD12|5718	786.9855	PSMD12|5718	738.0493
PSMD13|5719	2179.0879	PSMD13|5719	2005.2231
PSMD14|10213	991.6574	PSMD14|10213	793.9139
PSMD1|5707	1986.0957	PSMD1|5707	1934.3704
PSMD2|5708	2817.0189	PSMD2|5708	2973.5438
PSMD3|5709	2725.2503	PSMD3|5709	1888.9520000000002
PSMD4|5710	3728.0311	PSMD4|5710	1585.5569
PSMD5|5711	1243.604	PSMD5|5711	1287.6121
PSMD6|9861	817.0189	PSMD6|9861	980.5836
PSMD7|5713	894.8832	PSMD7|5713	1482.9113
PSMD8|5714	2617.9088	PSMD8|5714	2064.2671
PSMD9|5715	771.9689	PSMD9|5715	656.7503
PSME1|5720	4180.7564	PSME1|5720	1851.2547
PSME2|5721	1970.5228	PSME2|5721	933.3485
PSME3|10197	1989.9889	PSME3|10197	2055.6376
PSME4|23198	1526.6963	PSME4|23198	3248.7794
PSMF1|9491	3173.5261	PSMF1|9491	1956.6254
PSMG1|8624	192.43599999999998	PSMG1|8624	243.4427
PSMG2|56984	1057.2859	PSMG2|56984	807.0853
PSMG3|84262	512.2358	PSMG3|84262	291.1321
PSMG4|389362	102.3359	PSMG4|389362	99.4663
PSORS1C1|170679	8.8988	PSORS1C1|170679	5.4502
PSPC1|55269	785.317	PSPC1|55269	912.9102
PSPH|5723	158.5095	PSPH|5723	186.6697
PSRC1|84722	109.5662	PSRC1|84722	57.6814
PSTK|118672	36.7075	PSTK|118672	65.4025
PSTPIP1|9051	71.1902	PSTPIP1|9051	73.5778
PSTPIP2|9050	462.1802	PSTPIP2|9050	504.1444
PTAFR|5724	181.8687	PTAFR|5724	147.6099
PTAR1|375743	620.6897	PTAR1|375743	1570.1147
PTBP1|5725	5437.7086	PTBP1|5725	4308.8452
PTBP2|58155	264.7386	PTBP2|58155	534.5748
PTCD1|26024	475.0667	PTCD1|26024	392.6967
PTCD2|79810	193.5484	PTCD2|79810	137.6178
PTCD3|55037	853.7264	PTCD3|55037	949.6991
PTCH1|5727	97.3304	PTCH1|5727	437.8335
PTCH2|8643	10.5673	PTCH2|8643	122.1755
lowly_expressed	lowly_expressed	PTCHD1|139411	132.1676
PTCHD2|57540	45.6062	PTCHD2|57540	11.3546
PTDSS1|9791	1742.4917	PTDSS1|9791	1353.4688
PTDSS2|81490	543.9377	PTDSS2|81490	447.3714
PTENP1|11191	340.9344	PTENP1|11191	261.1559
PTEN|5728	2264.1824	PTEN|5728	1985.6932
PTER|9317	378.19800000000004	PTER|9317	757.5792
PTGDR|5729	10.0111	PTGDR|5729	15.8964
PTGDS|5730	754.1713	PTGDS|5730	936.5278
PTGER2|5732	107.3415	PTGER2|5732	53.5937
PTGER3|5733	2588.5984	PTGER3|5733	272.347
PTGER4|5734	100.1112	PTGER4|5734	553.6505
PTGES2|80142	497.2191	PTGES2|80142	492.3356
PTGES3|10728	5149.6107	PTGES3|10728	4595.4354
PTGES|9536	936.04	PTGES|9536	923.8106
PTGFRN|5738	3471.6352	PTGFRN|5738	2463.9491
PTGFR|5737	48.9433	PTGFR|5737	158.9645
PTGIR|5739	197.4416	PTGIR|5739	30.8845
PTGIS|5740	781.98	PTGIS|5740	2235.0403
PTGR1|22949	701.8910000000001	PTGR1|22949	701.2604
PTGR2|145482	358.0423	PTGR2|145482	430.5439
PTGS1|5742	718.02	PTGS1|5742	311.5703
PTGS2|5743	23.3593	PTGS2|5743	83.5699
PTH1R|5745	75.0834	PTH1R|5745	29.0678
lowly_expressed	lowly_expressed	PTH2R|5746	44.51
PTHLH|5744	129.0323	PTHLH|5744	2053.3666
PTK2B|2185	470.5228	PTK2B|2185	704.8938
PTK2|5747	3061.1791	PTK2|5747	1908.4819
PTK6|5753	419.3548	PTK6|5753	276.5982
PTK7|5754	5825.9177	PTK7|5754	2392.188
PTMA|5757	14811.4572	PTMA|5757	10965.3685
PTMS|5763	4996.663	PTMS|5763	2744.1808
PTN|5764	233.5929	PTN|5764	5580.5609
PTOV1|53635	2008.3426	PTOV1|53635	1592.3697
PTP4A1|7803	1765.2948	PTP4A1|7803	3015.3287
PTP4A2|8073	4032.8142	PTP4A2|8073	1978.8804
PTP4A3|11156	786.4294	PTP4A3|11156	296.1281
PTPDC1|138639	147.9422	PTPDC1|138639	192.1199
PTPLAD1|51495	3315.9066	PTPLAD1|51495	7592.5968
PTPLAD2|401494	460.5117	PTPLAD2|401494	219.37099999999998
PTPLA|9200	20.5784	PTPLA|9200	53.5937
PTPLB|201562	154.0601	PTPLB|201562	275.2356
PTPMT1|114971	742.1524	PTPMT1|114971	666.3926
PTPN11|5781	2392.1023	PTPN11|5781	3101.1695
PTPN12|5782	2201.3348	PTPN12|5782	1868.5137
PTPN13|5783	1262.5139	PTPN13|5783	966.9581
PTPN14|5784	300.8899	PTPN14|5784	761.6669
PTPN18|26469	1386.5406	PTPN18|26469	1313.9548
PTPN1|5770	1666.8521	PTPN1|5770	1264.9029
PTPN20B|26095	135.7008	PTPN20B|26095	49.0519
PTPN21|11099	527.8087	PTPN21|11099	705.8022
PTPN22|26191	48.9433	PTPN22|26191	89.0201
PTPN23|25930	1580.089	PTPN23|25930	1496.5368
PTPN2|5771	377.0857	PTPN2|5771	569.547
PTPN3|5774	602.3359	PTPN3|5774	884.7508
PTPN4|5775	140.1557	PTPN4|5775	264.3352
PTPN5|84867	10.5673	lowly_expressed	lowly_expressed
PTPN6|5777	921.5795	PTPN6|5777	778.0175
PTPN7|5778	60.0667	PTPN7|5778	100.8289
PTPN9|5780	1210.2336	PTPN9|5780	1043.261
PTPRA|5786	3231.3682	PTPRA|5786	2158.7374
PTPRB|5787	841.485	PTPRB|5787	1615.524
PTPRCAP|5790	35.0389	PTPRCAP|5790	92.6536
PTPRC|5788	522.2469	PTPRC|5788	791.1888
PTPRD|5789	605.673	PTPRD|5789	152.6059
PTPRE|5791	614.0156	PTPRE|5791	800.2725
PTPRF|5792	11934.3715	PTPRF|5792	15673.4416
PTPRG|5793	793.6596	PTPRG|5793	810.7187
PTPRH|5794	96.21799999999999	PTPRH|5794	52.2312
PTPRJ|5795	662.4027	PTPRJ|5795	665.834
PTPRK|5796	3189.099	PTPRK|5796	3233.7913
PTPRM|5797	1474.9722	PTPRM|5797	1550.1306
PTPRN2|5799	63.6541	PTPRN2|5799	114.9086
PTPRN|5798	30.5895	lowly_expressed	lowly_expressed
PTPRO|5800	84.5384	PTPRO|5800	62.6774
PTPRR|5801	11.1235	lowly_expressed	lowly_expressed
PTPRS|5802	1476.6407	PTPRS|5802	1644.6009
PTPRT|11122	2447.7197	PTPRT|11122	903.3723
PTPRU|10076	839.2659	PTPRU|10076	639.0371
lowly_expressed	lowly_expressed	PTPRZ1|5803	542.7501
PTRF|284119	10944.3826	PTRF|284119	10835.0176
PTRH1|138428	179.0879	PTRH1|138428	112.1835
PTRH2|51651	434.9277	PTRH2|51651	327.4668
PTS|5805	253.6151	PTS|5805	198.0243
PTTG1IP|754	13171.8576	PTTG1IP|754	6388.5546
PTTG1|9232	147.386	PTTG1|9232	28.6136
PTX3|5806	10.5673	PTX3|5806	325.6501
PUF60|22827	2784.7608	PUF60|22827	2185.5342
PUM1|9698	2655.1724	PUM1|9698	3236.0622
PUM2|23369	3402.1135	PUM2|23369	4063.1316
PURA|5813	343.1591	PURA|5813	381.9689
PURB|5814	1511.1235	PURB|5814	2264.5623
PURG|29942	6.1179	lowly_expressed	lowly_expressed
PUS10|150962	132.3693	PUS10|150962	257.9766
PUS1|80324	254.1713	PUS1|80324	251.1638
PUS3|83480	261.9577	PUS3|83480	204.8371
PUS7L|83448	129.0323	PUS7L|83448	183.4904
PUS7|54517	442.7141	PUS7|54517	378.3354
PUSL1|126789	170.7453	PUSL1|126789	163.3564
lowly_expressed	lowly_expressed	PVALB|5816	7.2669
PVRIG|79037	17.7976	PVRIG|79037	63.5858
PVRL1|5818	726.9188	PVRL1|5818	2317.7018
PVRL2|5819	4428.8098	PVRL2|5819	2679.2324
PVRL3|25945	72.3026	PVRL3|25945	80.3906
PVRL4|81607	2380.9789	PVRL4|81607	1364.3693
PVR|5817	511.6796	PVR|5817	615.4196
PVT1|5820	213.0145	PVT1|5820	129.4425
PWP1|11137	897.1079	PWP1|11137	783.0135
PWP2|5822	609.5662	PWP2|5822	697.6269
PWWP2A|114825	388.2091	PWWP2A|114825	416.4869
PWWP2B|170394	428.2536	PWWP2B|170394	321.1082
PXDNL|137902	115.6841	PXDNL|137902	5.4502
PXDN|7837	7951.6129	PXDN|7837	2248.6658
PXK|54899	315.9066	PXK|54899	176.6776
PXMP2|5827	137.3026	PXMP2|5827	116.2757
PXMP4|11264	741.9355	PXMP4|11264	3554.8995
PXN|5829	2599.2436	PXN|5829	4047.2897
PYCARD|29108	1196.8854	PYCARD|29108	259.7933
PYCR1|5831	1756.396	PYCR1|5831	1239.0144
PYCR2|29920	1690.4505	PYCR2|29920	934.9427
PYCRL|65263	573.9711	PYCRL|65263	326.5584
PYDC1|260434	57.2859	lowly_expressed	lowly_expressed
PYGB|5834	3070.0779	PYGB|5834	6648.3479
PYGL|5836	1880.4227	PYGL|5836	659.4754
PYGM|5837	7.7864	PYGM|5837	32.2471
PYGO1|26108	21.1346	PYGO1|26108	38.1515
PYGO2|90780	2347.0523	PYGO2|90780	1167.7075
lowly_expressed	lowly_expressed	PYHIN1|149628	29.522
PYROXD1|79912	366.8576	PYROXD1|79912	469.8308
PYROXD2|84795	179.0879	PYROXD2|84795	319.7457
ProSAPiP1|9762	62.8476	ProSAPiP1|9762	388.7817
QARS|5859	3314.7942	QARS|5859	3855.5694
QDPR|5860	581.2013	QDPR|5860	688.5432
QKI|9444	1911.0122	QKI|9444	2424.8893
QPCTL|54814	273.0812	QPCTL|54814	244.3511
QPCT|25797	174.0823	QPCT|25797	105.8249
QPRT|23475	50.0556	QPRT|23475	932.4401
lowly_expressed	lowly_expressed	QRFPR|84109	5.4502
QRICH1|54870	1393.7709	QRICH1|54870	1655.5013
QRICH2|84074	26.1402	QRICH2|84074	96.7412
QRSL1|55278	267.5195	QRSL1|55278	413.3076
QSER1|79832	939.9333	QSER1|79832	1493.8117
QSOX1|5768	6402.6696	QSOX1|5768	3023.5040000000004
QSOX2|169714	336.485	QSOX2|169714	341.0923
QTRT1|81890	597.8865	QTRT1|81890	462.3595
QTRTD1|79691	517.2414	QTRTD1|79691	611.3319
R3HCC1|203069	697.9978	R3HCC1|203069	504.1444
R3HDM1|23518	637.3749	R3HDM1|23518	504.1444
R3HDM2|22864	1489.8721	R3HDM2|22864	1512.6468
RAB10|10890	3056.7297	RAB10|10890	2845.9179999999997
RAB11A|8766	3695.7731	RAB11A|8766	3354.6043
RAB11B|9230	2016.6852	RAB11B|9230	1901.6691
RAB11FIP1|80223	3399.3326	RAB11FIP1|80223	4877.0296
RAB11FIP2|22841	416.0178	RAB11FIP2|22841	551.3796
RAB11FIP3|9727	1330.9232	RAB11FIP3|9727	756.6708
RAB11FIP4|84440	729.1435	RAB11FIP4|84440	884.2966
RAB11FIP5|26056	1471.079	RAB11FIP5|26056	1343.931
RAB12|201475	902.1135	RAB12|201475	1021.4602
RAB13|5872	2899.8888	RAB13|5872	1255.8192
RAB14|51552	2837.5973	RAB14|51552	3355.5127
RAB15|376267	551.168	RAB15|376267	727.6030000000001
RAB17|64284	620.6897	RAB17|64284	375.6103
RAB18|22931	2433.2592	RAB18|22931	2263.1997
RAB19|401409	16.129	RAB19|401409	9.5379
RAB1A|5861	3737.4861	RAB1A|5861	2724.6508
RAB1B|81876	5051.1346	RAB1B|81876	4816.5323
RAB20|55647	848.1646	RAB20|55647	505.9612
RAB21|23011	938.2647	RAB21|23011	1166.345
RAB22A|57403	1566.1846	RAB22A|57403	1120.0182
RAB23|51715	593.9933	RAB23|51715	485.9771
RAB24|53917	605.673	RAB24|53917	636.312
RAB25|57111	3267.5195	RAB25|57111	1149.5401
RAB26|25837	117.3526	RAB26|25837	22.7092
RAB27A|5873	262.5139	RAB27A|5873	633.1327
RAB27B|5874	131.8131	RAB27B|5874	264.7894
RAB28|9364	280.3115	RAB28|9364	277.5065
RAB2A|5862	1358.1758	RAB2A|5862	983.3087
RAB2B|84932	513.9043	RAB2B|84932	530.4871
RAB30|27314	268.6318	RAB30|27314	177.1318
RAB31|11031	13223.5818	RAB31|11031	897.4679
RAB32|10981	520.5784	RAB32|10981	562.7342
RAB33A|9363	20.5784	RAB33A|9363	11.3546
RAB33B|83452	269.188	RAB33B|83452	356.9888
RAB34|83871	1512.2358	RAB34|83871	799.3641
RAB35|11021	1105.1168	RAB35|11021	1153.1736
RAB36|9609	107.3415	RAB36|9609	222.5502
RAB37|326624	66.1846	RAB37|326624	49.5061
RAB38|23682	110.1224	RAB38|23682	152.1517
RAB39B|116442	7.7864	RAB39B|116442	43.6017
RAB3A|5864	122.3582	RAB3A|5864	59.9523
RAB3B|5865	12.2358	RAB3B|5865	15.4423
RAB3D|9545	1731.9244	RAB3D|9545	1724.9915
RAB3GAP1|22930	1842.6029	RAB3GAP1|22930	2088.3388
RAB3GAP2|25782	1735.2614	RAB3GAP2|25782	1377.9948
RAB3IL1|5866	545.6062	RAB3IL1|5866	344.2716
RAB3IP|117177	281.4238	RAB3IP|117177	685.3639
RAB40A|142684	6.6741	lowly_expressed	lowly_expressed
RAB40B|10966	318.1313	RAB40B|10966	422.3913
RAB40C|57799	1193.5484	RAB40C|57799	571.3637
RAB42|115273	20.5784	RAB42|115273	125.3548
RAB43|339122	167.4082	RAB43|339122	440.1045
RAB4A|5867	882.7086	RAB4A|5867	741.7327
RAB4B|53916	395.5784	RAB4B|53916	433.1691
RAB5A|5868	1310.3448	RAB5A|5868	1401.1582
RAB5B|5869	4397.6641	RAB5B|5869	4690.8141
RAB5C|5878	4003.8932	RAB5C|5878	2630.1805
RAB6A|5870	3195.2169	RAB6A|5870	2843.6471
RAB6B|51560	100.1112	RAB6B|51560	224.36700000000002
RAB6C|84084	129.2214	RAB6C|84084	72.8739
RAB7A|7879	5502.7809	RAB7A|7879	5105.0301
RAB7L1|8934	626.8076	RAB7L1|8934	484.6145
RAB8A|4218	1731.7464	RAB8A|4218	1289.883
RAB8B|51762	675.7508	RAB8B|51762	847.9618
RAB9A|9367	380.4227	RAB9A|9367	500.0568
lowly_expressed	lowly_expressed	RAB9B|51209	19.0757
RABAC1|10567	1215.2392	RABAC1|10567	807.9936
RABEP1|9135	2304.3103	RABEP1|9135	3562.7342
RABEP2|79874	503.8932	RABEP2|79874	549.1087
RABEPK|10244	541.7130000000001	RABEPK|10244	280.2316
RABGAP1L|9910	244.4772	RABGAP1L|9910	271.7656
RABGAP1|23637	1677.9755	RABGAP1|23637	2212.3311
RABGEF1|27342	942.2581	RABGEF1|27342	884.4238
RABGGTA|5875	428.8098	RABGGTA|5875	490.9731
RABGGTB|5876	858.7319	RABGGTB|5876	662.2005
RABIF|5877	448.2759	RABIF|5877	239.3551
RABL2A|11159	276.9744	RABL2A|11159	305.2118
RABL2B|11158	360.4004	RABL2B|11158	377.8812
RABL3|285282	588.9878	RABL3|285282	695.3560000000001
RABL5|64792	763.0701	RABL5|64792	376.0645
RAC1|5879	7015.0167	RAC1|5879	4783.4677
RAC2|5880	431.0345	RAC2|5880	481.4352
RAC3|5881	332.0356	RAC3|5881	113.0919
RACGAP1|29127	354.8387	RACGAP1|29127	243.4427
RAD17|5884	663.515	RAD17|5884	643.906
RAD18|56852	261.9577	RAD18|56852	375.6103
RAD1|5810	520.0222	RAD1|5810	505.50699999999995
RAD21|5885	6155.1557	RAD21|5885	4112.1789
RAD23A|5886	2764.7386	RAD23A|5886	1944.8166
RAD23B|5887	4585.6507	RAD23B|5887	3791.0753
RAD50|10111	1647.386	RAD50|10111	1604.6327
RAD51AP1|10635	50.0556	RAD51AP1|10635	75.8488
RAD51C|5889	240.8231	RAD51C|5889	251.1638
RAD51L1|5890	72.8587	RAD51L1|5890	156.6935
RAD51L3|5892	172.4138	RAD51L3|5892	174.8609
RAD51|5888	43.9377	RAD51|5888	29.9762
RAD52|5893	133.4816	RAD52|5893	176.2235
RAD54B|25788	66.8966	RAD54B|25788	57.2
RAD54L2|23132	112.3471	RAD54L2|23132	360.168
RAD54L|8438	31.1457	RAD54L|8438	25.8885
RAD9A|5883	209.8665	RAD9A|5883	247.9073
RAD9B|144715	11.1235	RAD9B|144715	32.2471
RADIL|55698	30.0334	RADIL|55698	133.076
RAE1|8480	969.9666	RAE1|8480	530.4871
RAET1E|135250	28.3648	RAET1E|135250	11.3546
RAET1G|353091	9.4549	RAET1G|353091	5.9044
RAET1K|646024	5.0056	lowly_expressed	lowly_expressed
RAF1|5894	1594.5495	RAF1|5894	2088.3388
RAG1AP1|55974	2245.8287	RAG1AP1|55974	1011.9223
RAG1|5896	30.5895	RAG1|5896	46.781000000000006
RAGE|5891	221.9132	RAGE|5891	190.7574
RAI14|26064	2280.8676	RAI14|26064	1144.5441
RAI1|10743	1018.3537	RAI1|10743	1473.8276
RAI2|10742	1434.3715	RAI2|10742	560.0091
RALA|5898	1683.5373	RALA|5898	1244.9188
RALBP1|10928	1848.1646	RALBP1|10928	1809.0156
RALB|5899	1619.0211	RALB|5899	1153.1736
RALGAPA1|253959	632.9255	RALGAPA1|253959	653.571
RALGAPA2|57186	432.1468	RALGAPA2|57186	664.0173
RALGAPB|57148	2711.3459	RALGAPB|57148	2476.6663
RALGDS|5900	1402.1135	RALGDS|5900	2836.8343
RALGPS1|9649	216.3515	RALGPS1|9649	346.0883
RALGPS2|55103	1494.4383	RALGPS2|55103	588.6227
RALY|22913	3055.0612	RALY|22913	2091.5181
RAMP1|10267	205.22799999999998	RAMP1|10267	39.9682
RAMP2|10266	468.2981	RAMP2|10266	444.6463
RAMP3|10268	500.5562	RAMP3|10268	335.6421
RANBP10|57610	418.2425	RANBP10|57610	959.6912
RANBP17|64901	67.297	RANBP17|64901	79.028
RANBP1|5902	573.9711	RANBP1|5902	553.6505
RANBP2|5903	2380.4227	RANBP2|5903	4113.545999999999
RANBP3L|202151	107.8977	RANBP3L|202151	122.1755
RANBP3|8498	1249.1657	RANBP3|8498	1197.2295
RANBP6|26953	697.4416	RANBP6|26953	689.4516
RANBP9|10048	942.158	RANBP9|10048	1063.2451
RANGAP1|5905	1632.9255	RANGAP1|5905	2192.347
RANGRF|29098	332.9199	RANGRF|29098	270.0852
RAN|5901	2898.7764	RAN|5901	2402.1801
RAP1A|5906	1093.9933	RAP1A|5906	1249.4607
RAP1B|5908	1917.6863	RAP1B|5908	1676.848
RAP1GAP2|23108	117.9088	RAP1GAP2|23108	747.5871
RAP1GAP|5909	201.3348	RAP1GAP|5909	433.7459
RAP1GDS1|5910	898.7764	RAP1GDS1|5910	750.7664
RAP2A|5911	763.0701	RAP2A|5911	736.6867
RAP2B|5912	804.2269	RAP2B|5912	723.0612
RAP2C|57826	789.2102	RAP2C|57826	624.0491
RAPGEF1|2889	1595.6618	RAPGEF1|2889	2456.6822
RAPGEF2|9693	649.0545	RAPGEF2|9693	1098.2173
RAPGEF3|10411	238.4761	RAPGEF3|10411	1099.8161
RAPGEF4|11069	125.6952	RAPGEF4|11069	218.9168
RAPGEF5|9771	764.7386	RAPGEF5|9771	1098.6715
RAPGEF6|51735	295.8843	RAPGEF6|51735	520.9492
RAPGEFL1|51195	538.9321	RAPGEFL1|51195	218.9168
RAPH1|65059	2044.4939	RAPH1|65059	2252.2993
RARA|5914	4865.406	RARA|5914	1990.6892
RARB|5915	91.2125	RARB|5915	487.7938
RARG|5916	1612.3471	RARG|5916	1226.7514
RARRES1|5918	175.7508	RARRES1|5918	1801.2944
RARRES2|5919	2398.2202	RARRES2|5919	451.0049
RARRES3|5920	1220.8009	RARRES3|5920	902.4639
RARS2|57038	563.4038	RARS2|57038	625.8658
RARS|5917	1483.3148	RARS|5917	1203.1339
RASA1|5921	1078.8821	RASA1|5921	1323.8742
RASA2|5922	93.4372	RASA2|5922	254.7973
RASA3|22821	1007.2303	RASA3|22821	670.83
RASA4P|401331	139.366	RASA4P|401331	128.7203
RASA4|10156	87.3637	RASA4|10156	488.1571
lowly_expressed	lowly_expressed	RASAL1|8437	104.9165
RASAL2|9462	1233.4928	RASAL2|9462	1335.7011
RASAL3|64926	170.7453	RASAL3|64926	152.6059
RASD1|51655	314.7942	RASD1|51655	1038.265
RASD2|23551	191.8799	RASD2|23551	262.9726
RASEF|158158	213.0145	RASEF|158158	611.3319
RASGEF1A|221002	226.3626	RASGEF1A|221002	293.403
RASGEF1B|153020	76.7519	RASGEF1B|153020	317.4747
lowly_expressed	lowly_expressed	RASGEF1C|255426	18.1674
RASGRF1|5923	8.3426	RASGRF1|5923	263.881
RASGRF2|5924	414.3493	RASGRF2|5924	115.3628
RASGRP1|10125	275.3059	RASGRP1|10125	165.32299999999998
RASGRP2|10235	45.6062	RASGRP2|10235	103.0998
RASGRP3|25780	324.8053	RASGRP3|25780	286.13599999999997
RASGRP4|115727	50.6118	RASGRP4|115727	26.7969
RASIP1|54922	230.812	RASIP1|54922	549.5628
RASL10A|10633	11.1235	RASL10A|10633	66.3109
RASL10B|91608	43.9377	RASL10B|91608	28.6136
RASL11A|387496	252.5028	RASL11A|387496	146.7015
RASL11B|65997	126.8076	RASL11B|65997	49.0519
RASL12|51285	236.9299	RASL12|51285	392.8693
lowly_expressed	lowly_expressed	RASSF10|644943	25.4343
RASSF1|11186	729.1435	RASSF1|11186	771.6589
RASSF2|9770	647.386	RASSF2|9770	628.5909
RASSF3|283349	165.7397	RASSF3|283349	448.2798
RASSF4|83937	450.5006	RASSF4|83937	847.9618
RASSF5|83593	305.3393	RASSF5|83593	565.0051
RASSF6|166824	56.1735	RASSF6|166824	621.7781
RASSF7|8045	586.7631	RASSF7|8045	496.8775
RASSF8|11228	406.0067	RASSF8|11228	789.8263
RASSF9|9182	16.6852	RASSF9|9182	66.3109
RAVER1|125950	1401.5573	RAVER1|125950	1139.5481
RAVER2|55225	170.7453	RAVER2|55225	511.8656
RB1CC1|9821	1657.9533	RB1CC1|9821	1676.848
RB1|5925	1235.2614	RB1|5925	1249.0065
RBAK|57786	518.3537	RBAK|57786	586.8059
RBBP4|5928	3921.2959	RBBP4|5928	3635.7261
RBBP5|5929	739.7108	RBBP5|5929	547.7461
RBBP6|5930	1453.2814	RBBP6|5930	1443.8515
RBBP7|5931	2317.0189	RBBP7|5931	1960.2589
RBBP8|5932	1503.3370000000002	RBBP8|5932	1694.5611
RBBP9|10741	923.8042	RBBP9|10741	659.9296
RBCK1|10616	2434.3715	RBCK1|10616	1160.8947
RBKS|64080	186.3181	RBKS|64080	68.1276
RBL1|5933	132.3693	RBL1|5933	148.5182
RBL2|5934	1392.3415	RBL2|5934	2615.0971
RBM10|8241	1382.6474	RBM10|8241	1208.5841
RBM11|54033	48.9433	RBM11|54033	40.4224
RBM12B|389677	465.5172	RBM12B|389677	403.3155
RBM12|10137	1927.7920000000001	RBM12|10137	2081.8394
RBM14|10432	790.6396	RBM14|10432	937.8131
RBM15B|29890	2019.0378	RBM15B|29890	2153.6278
RBM15|64783	104.5606	RBM15|64783	147.6099
RBM16|22828	1209.099	RBM16|22828	1819.0757
RBM17|84991	1198.5539	RBM17|84991	1228.114
RBM18|92400	735.2614	RBM18|92400	920.6313
RBM19|9904	542.8254	RBM19|9904	780.2884
RBM20|282996	43.9377	RBM20|282996	328.3752
RBM22|55696	1259.1769	RBM22|55696	1016.01
RBM23|55147	1156.8409	RBM23|55147	1359.8274
RBM24|221662	244.7164	RBM24|221662	80.8448
RBM25|58517	1596.7742	RBM25|58517	2518.4512
RBM26|64062	869.8554	RBM26|64062	1033.7232
RBM27|54439	973.8598	RBM27|54439	1144.5441
RBM28|55131	323.1368	RBM28|55131	358.8055
RBM33|155435	718.02	RBM33|155435	1261.7236
RBM34|23029	977.475	RBM34|23029	507.6462
RBM38|55544	439.3771	RBM38|55544	448.2798
RBM39|9584	4399.3326	RBM39|9584	4995.1175
RBM3|5935	6434.9277	RBM3|5935	4471.4432
RBM41|55285	121.2458	RBM41|55285	198.0243
RBM42|79171	1080.6452	RBM42|79171	822.9817
RBM43|375287	474.416	RBM43|375287	475.985
RBM44|375316	5.0056	RBM44|375316	17.7132
RBM45|129831	182.4249	RBM45|129831	167.59400000000002
RBM47|54502	2638.4872	RBM47|54502	3159.7593
RBM4B|83759	325.9177	RBM4B|83759	267.5145
RBM4|5936	1737.7253	RBM4|5936	1659.2120000000002
RBM5|10181	1688.3148	RBM5|10181	2858.7941
RBM6|10180	989.2603	RBM6|10180	1547.737
RBM7|10179	365.9622	RBM7|10179	530.0329
RBM8A|9939	1719.5106	RBM8A|9939	1502.2641
RBM9|23543	1605.1168	RBM9|23543	3096.6277
RBMS1|5937	1369.2992	RBMS1|5937	2051.0957
RBMS2|5939	947.7475	RBMS2|5939	1188.4728
RBMS3|27303	83.9822	RBMS3|27303	112.6377
RBMX2|51634	502.2247	RBMX2|51634	325.6501
RBMXL1|494115	445.0501	RBMXL1|494115	689.0110000000001
RBMX|27316	3003.8932	RBMX|27316	3745.6569
RBP1|5947	81.2013	RBP1|5947	503.2361
lowly_expressed	lowly_expressed	RBP4|5950	80.8448
RBP5|83758	26.6963	RBP5|83758	103.0998
RBP7|116362	56.7297	RBP7|116362	283.4109
RBPJ|3516	795.8843	RBPJ|3516	712.615
RBPMS2|348093	45.6062	RBPMS2|348093	66.7651
RBPMS|11030	1954.3938	RBPMS|11030	1749.0632
RBX1|9978	729.5773	RBX1|9978	554.0093
RC3H1|149041	621.802	RC3H1|149041	715.3401
RC3H2|54542	245.8287	RC3H2|54542	507.3237
RCAN1|1827	852.0578	RCAN1|1827	5994.3227
RCAN2|10231	274.1935	RCAN2|10231	359.2597
RCAN3|11123	98.4427	RCAN3|11123	149.8808
RCBTB1|55213	519.4661	RCBTB1|55213	707.1648
RCBTB2|1102	280.8676	RCBTB2|1102	399.6821
