gene_id	TCGA-BH-A0E1-01A-11R-A056-07	gene_id	TCGA-BH-A0E1-11A-13R-A089-07
EFTUD2|9343	1900.8554	EFTUD2|9343	1878.9809
EGFL6|25975	56.2219	EGFL6|25975	9.3092
EGFL7|51162	2652.7247	EGFL7|51162	383.6355
EGFL8|80864	55.8854	EGFL8|80864	78.1676
EGFLAM|133584	382.0715	EGFLAM|133584	718.7653
EGFR|1956	150.453	EGFR|1956	1614.8898
EGF|1950	254.5824	EGF|1950	1607.0554
EGLN1|54583	936.7681	EGLN1|54583	1045.5659
EGLN2|112398	1927.7786	EGLN2|112398	956.3939
EGLN3|112399	184.107	EGLN3|112399	151.8863
EGOT|100126791	11.8779	EGOT|100126791	17.1485
EGR1|1958	3255.7246	EGR1|1958	8788.339
EGR2|1959	175.7925	EGR2|1959	828.0255
EGR3|1960	337.7275	EGR3|1960	970.6026
EHBP1L1|254102	1186.5994	EHBP1L1|254102	1018.6183
EHBP1|23301	742.7629	EHBP1|23301	982.3469
EHD1|10938	1230.1516	EHD1|10938	921.6071
EHD2|30846	1405.9441	EHD2|30846	2124.9388
EHD3|30845	825.908	EHD3|30845	732.9739999999999
EHD4|30844	1276.0794	EHD4|30844	1471.3376
EHF|26298	2301.9315	EHF|26298	11578.6379
EHHADH|1962	76.0184	EHHADH|1962	313.0818
EHMT1|79813	1315.2763	EHMT1|79813	1381.1857
EHMT2|10919	1828.4004	EHMT2|10919	1524.2528
EI24|9538	3157.9302	EI24|9538	3478.197
EID1|23741	4977.6201	EID1|23741	3711.9059
EID2B|126272	19.4005	EID2B|126272	43.6061
EID2|163126	207.8628	EID2|163126	236.1587
EID3|493861	12.6697	EID3|493861	49.9755
EIF1AD|84285	432.7505	EIF1AD|84285	582.5576
EIF1AX|1964	1700.5153	EIF1AX|1964	2788.829
EIF1B|10289	660.4097	EIF1B|10289	971.5826
EIF1|10209	11060.2782	EIF1|10209	13140.6173
EIF2AK1|27102	5509.5627	EIF2AK1|27102	3437.6678
EIF2AK2|5610	742.7629	EIF2AK2|5610	238.1186
EIF2AK3|9451	1226.5882	EIF2AK3|9451	764.8212
EIF2AK4|440275	2001.8173	EIF2AK4|440275	1451.2494
EIF2A|83939	2815.4515	EIF2A|83939	4429.6913
EIF2B1|1967	924.8903	EIF2B1|1967	1366.977
EIF2B2|8892	544.0065	EIF2B2|8892	576.1881
EIF2B3|8891	523.0223	EIF2B3|8891	630.0833
EIF2B4|8890	1072.1759	EIF2B4|8890	880.9407
EIF2B5|8893	1125.2304	EIF2B5|8893	1406.6634
EIF2C1|26523	917.3676	EIF2C1|26523	1187.1632
EIF2C2|27161	180.9396	EIF2C2|27161	86.7222
EIF2C3|192669	112.0479	EIF2C3|192669	69.5737
EIF2C4|192670	396.7209	EIF2C4|192670	432.6311
EIF2S1|1965	1878.2874	EIF2S1|1965	1598.7261
EIF2S2|8894	1705.2665	EIF2S2|8894	1484.5664
EIF2S3|1968	6729.6062	EIF2S3|1968	8288.0941
EIF3A|8661	8070.222	EIF3A|8661	9151.3964
EIF3B|8662	4041.6438	EIF3B|8662	6025.9677
EIF3CL|728689	8921.6555	EIF3CL|728689	14739.6374
EIF3C|8663	130.0746	EIF3C|8663	217.7364
EIF3D|8664	5085.3128	EIF3D|8664	12306.2224
EIF3E|3646	6575.5898	EIF3E|3646	14752.5723
EIF3F|8665	2736.2657	EIF3F|8665	4647.2317
EIF3G|8666	2493.1415	EIF3G|8666	5813.0818
EIF3H|8667	4580.1073	EIF3H|8667	7040.6663
EIF3I|8668	4185.8808	EIF3I|8668	5495.3944
EIF3J|8669	1720.3118	EIF3J|8669	1937.2856
EIF3K|27335	2623.4259	EIF3K|27335	5129.3484
EIF3L|51386	7819.5989	EIF3L|51386	23137.1877
EIF3M|10480	2630.1171	EIF3M|10480	4115.4091
EIF4A1|1973	13594.5291	EIF4A1|1973	15351.9255
EIF4A2|1974	5836.7862	EIF4A2|1974	11743.7384
EIF4A3|9775	1649.4405	EIF4A3|9775	2071.0436
EIF4B|1975	9938.1242	EIF4B|1975	18034.0029
EIF4E2|9470	1268.5567	EIF4E2|9470	1147.9667
EIF4E3|317649	653.2829	EIF4E3|317649	957.4522
EIF4EBP1|1978	589.1424	EIF4EBP1|1978	640.3724
EIF4EBP2|1979	4389.2695	EIF4EBP2|1979	4745.7129
EIF4EBP3|8637	527.7259	EIF4EBP3|8637	741.8177
EIF4ENIF1|56478	781.564	EIF4ENIF1|56478	902.9887
EIF4E|1977	620.4208	EIF4E|1977	478.19699999999995
EIF4G1|1981	9089.3434	EIF4G1|1981	7789.319
EIF4G2|1982	18779.7071	EIF4G2|1982	13723.6649
EIF4G3|8672	2022.8016	EIF4G3|8672	1122.489
EIF4H|7458	4767.3818	EIF4H|7458	6836.3547
EIF5A2|56648	68.0998	EIF5A2|56648	74.9633
EIF5AL1|143244	1593.6145	EIF5AL1|143244	1258.2068
EIF5A|1984	6489.6732	EIF5A|1984	5418.9123
EIF5B|9669	4129.5401	EIF5B|9669	2756.9819
EIF5|1983	4255.8414	EIF5|1983	5420.3822
EIF6|3692	1944.8035	EIF6|3692	2328.2705
ELAC1|55520	82.3928	ELAC1|55520	187.1632
ELAC2|60528	1402.3807	ELAC2|60528	1579.1279
ELAVL1|1994	2011.3196	ELAVL1|1994	1617.3444
ELAVL2|1993	175.3966	ELAVL2|1993	8.8192
ELF1|1997	1869.5770000000002	ELF1|1997	2306.7124
ELF2|1998	999.7209	ELF2|1998	897.5992
ELF3|1999	3265.2269	ELF3|1999	3507.5943
ELF4|2000	719.4031	ELF4|2000	325.3307
ELF5|2001	489.7642	ELF5|2001	7591.3768
ELFN1|392617	53.8464	ELFN1|392617	30.8672
ELK1|2002	891.2363	ELK1|2002	773.6404
ELK3|2004	406.2232	ELK3|2004	357.1779
ELK4|2005	143.7222	ELK4|2005	101.9108
ELL2|22936	1507.6979	ELL2|22936	1831.4552
ELL3|80237	365.494	ELL3|80237	390.8623
ELL|8178	518.2711	ELL|8178	609.9951
ELMO1|9844	315.5555	ELMO1|9844	320.4312
ELMO2|63916	1246.3847	ELMO2|63916	906.9084
ELMO3|79767	671.0998	ELMO3|79767	802.0578
ELMOD2|255520	209.4465	ELMOD2|255520	164.6252
ELMOD3|84173	217.761	ELMOD3|84173	317.0015
ELN|2006	926.0781	ELN|2006	324.3508
ELOF1|84337	832.6388	ELOF1|84337	847.6237
ELOVL1|64834	1689.8252	ELOVL1|64834	2266.536
ELOVL2|54898	805.3197	ELOVL2|54898	677.6089999999999
ELOVL4|6785	53.0545	ELOVL4|6785	26.9476
ELOVL5|60481	11112.5409	ELOVL5|60481	6408.6232
ELOVL6|79071	507.1851	ELOVL6|79071	94.0715
ELOVL7|79993	207.0709	ELOVL7|79993	159.7256
ELP2P|100131454	5.1471	ELP2P|100131454	12.2489
ELP2|55250	9406.8785	ELP2|55250	2881.4307
ELP3|55140	912.6165	ELP3|55140	1135.2278
ELP4|26610	197.5686	ELP4|26610	256.7369
ELTD1|64123	797.4011	ELTD1|64123	902.4988
EMB|133418	2276.988	EMB|133418	369.9167
EMCN|51705	458.8818	EMCN|51705	556.5899
EMD|2010	1212.3348	EMD|2010	1224.8898
EME1|146956	80.4726	EME1|146956	9.1083
EME2|197342	10.6901	EME2|197342	9.7991
EMG1|10436	495.7032	EMG1|10436	702.5968
EMID1|129080	68.8917	EMID1|129080	174.4243
lowly_expressed	lowly_expressed	EMID2|136227	13.2288
EMILIN1|11117	1211.9388	EMILIN1|11117	822.6360000000001
EMILIN2|84034	193.6093	EMILIN2|84034	211.66099999999997
EMILIN3|90187	53.9018	EMILIN3|90187	873.8560000000001
EML1|2009	639.8214	EML1|2009	203.8217
EML2|24139	1471.6960000000001	EML2|24139	812.7339999999999
EML3|256364	943.1030000000001	EML3|256364	860.3626
EML4|27436	1361.996	EML4|27436	1753.0622
EML5|161436	17.4209	EML5|161436	54.3851
EML6|400954	17.8168	EML6|400954	59.2847
EMP1|2012	2204.1371	EMP1|2012	5193.5326
EMP2|2013	3547.9203	EMP2|2013	2581.0877
EMP3|2014	540.0472	EMP3|2014	210.1911
lowly_expressed	lowly_expressed	EMR1|2015	5.8795
EMR2|30817	98.5863	EMR2|30817	404.2136
EMX1|2016	32.4662	lowly_expressed	lowly_expressed
EMX2OS|196047	30.8825	EMX2OS|196047	45.0759
EMX2|2018	12.6697	EMX2|2018	13.7188
EN1|2019	18.2127	EN1|2019	48.0157
lowly_expressed	lowly_expressed	EN2|2020	10.2891
ENAH|55740	2417.1469	ENAH|55740	2537.4816
ENC1|8507	898.6798	ENC1|8507	304.6644
ENDOD1|23052	4886.9524	ENDOD1|23052	2010.779
ENDOG|2021	279.4942	ENDOG|2021	165.5855
lowly_expressed	lowly_expressed	ENDOU|8909	25.4777
ENGASE|64772	161.5391	ENGASE|64772	442.9201
ENG|2022	4567.8335	ENG|2022	1505.1445
ENHO|375704	15.0453	ENHO|375704	109.2602
ENO1|2023	15828.8478	ENO1|2023	23967.173
ENO2|2026	1714.3728	ENO2|2026	375.3062
ENO3|2027	51.8667	ENO3|2027	46.0559
ENOPH1|58478	981.1122	ENOPH1|58478	935.8158
ENOSF1|55556	585.6979	ENOSF1|55556	650.9652
ENOX1|55068	180.9396	ENOX1|55068	26.9476
ENOX2|10495	317.931	ENOX2|10495	395.3944
ENPEP|2028	401.0761	ENPEP|2028	115.1396
ENPP1|5167	1118.8955	ENPP1|5167	1097.9912
ENPP2|5168	301.6979	ENPP2|5168	1541.8912
ENPP3|5169	5.1471	ENPP3|5169	61.2445
ENPP4|22875	697.627	ENPP4|22875	473.7874
ENPP5|59084	823.5324	ENPP5|59084	677.6089999999999
lowly_expressed	lowly_expressed	ENPP6|133121	60.7545
ENSA|2029	11590.0313	ENSA|2029	4225.8697
ENTPD1|953	1129.9815	ENTPD1|953	953.9441
ENTPD2|954	211.0302	ENTPD2|954	459.0887
ENTPD3|956	593.8817	ENTPD3|956	44.586000000000006
ENTPD4|9583	993.3860000000001	ENTPD4|9583	315.0416
ENTPD5|957	368.0834	ENTPD5|957	207.903
ENTPD6|955	1084.8456	ENTPD6|955	2093.0916
ENTPD7|57089	667.6433	ENTPD7|57089	187.5404
ENTPD8|377841	324.2659	ENTPD8|377841	9.3092
ENY2|56943	620.8168	ENY2|56943	447.3297
lowly_expressed	lowly_expressed	EOMES|8320	20.5781
EP300|2033	2437.3393	EP300|2033	2495.8354
EP400NL|347918	91.8555	EP400NL|347918	142.0872
EP400|57634	1422.1772	EP400|57634	1771.6805
EPAS1|2034	3804.0864	EPAS1|2034	5223.4199
EPB41L1|2036	1670.4247	EPB41L1|2036	2000.0
EPB41L2|2037	683.7695	EPB41L2|2037	1731.0142
EPB41L3|23136	1285.5816	EPB41L3|23136	285.1543
EPB41L4A|64097	854.4149	EPB41L4A|64097	508.0843
EPB41L4B|54566	479.0742	EPB41L4B|54566	1236.1587
EPB41L5|57669	605.3755	EPB41L5|57669	641.3523
EPB41|2035	1317.3352	EPB41|2035	1226.3645
EPB49|2039	582.8076	EPB49|2039	651.1514
EPC1|80314	512.7281	EPC1|80314	1203.3317
EPC2|26122	628.7353	EPC2|26122	1004.8996
EPCAM|4072	8357.6665	EPCAM|4072	5144.537
EPDR1|54749	412.954	EPDR1|54749	393.4346
EPHA10|284656	136.5955	EPHA10|284656	124.4488
EPHA1|2041	280.7137	EPHA1|2041	397.8442
EPHA2|1969	247.8516	EPHA2|1969	898.5791
EPHA3|2042	34.0499	EPHA3|2042	28.4174
EPHA4|2043	1656.5672	EPHA4|2043	926.5066
EPHA7|2045	10.2942	EPHA7|2045	90.6418
EPHA8|2046	68.4957	EPHA8|2046	10.2891
EPHB1|2047	47.9074	EPHB1|2047	508.0843
EPHB2|2048	66.91199999999999	EPHB2|2048	25.9677
EPHB3|2049	605.7715	EPHB3|2049	3484.5664
EPHB4|2050	1845.4253	EPHB4|2050	2267.5159
EPHB6|2051	39.5929	EPHB6|2051	244.97799999999998
EPHX1|2052	3199.8986	EPHX1|2052	1930.4263
EPHX2|2053	831.8469	EPHX2|2053	1280.7447
lowly_expressed	lowly_expressed	EPHX3|79852	16.6585
EPHX4|253152	7.1267	EPHX4|253152	57.8148
EPM2AIP1|9852	523.4182	EPM2AIP1|9852	1301.8128
EPM2A|7957	129.0729	EPM2A|7957	225.8697
EPN1|29924	2127.3268	EPN1|29924	1543.8511
EPN2|22905	1085.6375	EPN2|22905	964.7232
EPN3|55040	399.0965	EPN3|55040	181.7736
EPOR|2057	58.5975	EPOR|2057	59.1426
EPPK1|83481	911.4287	EPPK1|83481	1177.364
EPR1|8475	424.6181	EPR1|8475	22.8907
EPRS|2058	7320.7283	EPRS|2058	3569.3288
EPS15L1|58513	1263.4096	EPS15L1|58513	841.7442
EPS15|2060	1574.6099	EPS15|2060	1479.1769
EPS8L1|54869	886.4852	EPS8L1|54869	623.2239
EPS8L2|64787	2093.2769	EPS8L2|64787	1902.9887
EPS8L3|79574	16.629	lowly_expressed	lowly_expressed
EPS8|2059	903.5101	EPS8|2059	1306.7124
EPSTI1|94240	68.0998	EPSTI1|94240	27.9275
EPT1|85465	1488.6814	EPT1|85465	865.7325
EPYC|1833	9.8982	lowly_expressed	lowly_expressed
ERAL1|26284	1061.0899	ERAL1|26284	1027.4375
ERAP1|51752	753.1679	ERAP1|51752	1493.4199
ERAP2|64167	372.1733	ERAP2|64167	791.2788
ERBB2IP|55914	2744.1843	ERBB2IP|55914	1912.2979
ERBB2|2064	4844.5879	ERBB2|2064	5187.6531
ERBB3|2065	6512.6371	ERBB3|2065	6422.8319
ERBB4|2066	708.7130000000001	ERBB4|2066	714.3557
ERC1|23085	1005.2639	ERC1|23085	1323.3709
lowly_expressed	lowly_expressed	ERC2|26059	8.3293
ERCC1|2067	1162.4477	ERCC1|2067	1359.2651
ERCC2|2068	339.3112	ERCC2|2068	444.88
ERCC3|2071	1080.8863	ERCC3|2071	1294.4635
ERCC4|2072	234.39	ERCC4|2072	261.1465
ERCC5|2073	1256.2829	ERCC5|2073	1650.1715
ERCC6L|54821	262.8969	ERCC6L|54821	23.5179
ERCC6|2074	356.6767	ERCC6|2074	304.1352
ERCC8|1161	89.8759	ERCC8|1161	159.7256
EREG|2069	9.8982	lowly_expressed	lowly_expressed
ERF|2077	906.6775	ERF|2077	1313.5718
ERGIC1|57222	8524.7485	ERGIC1|57222	4203.8217
ERGIC2|51290	751.0774	ERGIC2|51290	656.051
ERGIC3|51614	7241.1465	ERGIC3|51614	5485.5463
ERG|2078	336.9356	ERG|2078	415.9726
ERH|2079	1871.5567	ERH|2079	1621.2641
ERI1|90459	336.5397	ERI1|90459	277.805
ERI2|112479	451.9451	ERI2|112479	417.1093
ERI3|79033	889.2567	ERI3|79033	843.7041
ERICH1|157697	159.9553	ERICH1|157697	293.4836
ERLEC1|27248	2290.8455	ERLEC1|27248	1599.7060000000001
ERLIN1|10613	875.0032	ERLIN1|10613	1285.6443
ERLIN2|11160	2102.7792	ERLIN2|11160	2419.4023
ERMAP|114625	359.5036	ERMAP|114625	402.2538
ERMP1|79956	2479.4424	ERMP1|79956	1330.0637
ERN1|2081	106.5049	ERN1|2081	386.5752
ERO1LB|56605	296.1549	ERO1LB|56605	346.3988
ERO1L|30001	776.4169	ERO1L|30001	375.7962
ERP27|121506	57.0138	ERP27|121506	56.8349
ERP29|10961	6973.1026	ERP29|10961	4872.6115
ERP44|23071	1865.2218	ERP44|23071	1453.2092
ERRFI1|54206	1704.8705	ERRFI1|54206	11165.6051
ESAM|90952	821.9487	ESAM|90952	587.4571
ESCO1|114799	624.7761	ESCO1|114799	528.6624
ESCO2|157570	407.411	ESCO2|157570	8.8192
ESD|2098	2173.6505	ESD|2098	3049.4855
ESF1|51575	235.9737	ESF1|51575	497.7952
ESM1|11082	146.0978	ESM1|11082	31.8471
ESPL1|9700	443.8365	ESPL1|9700	47.0358
ESPNL|339768	6.7308	ESPNL|339768	10.779000000000002
ESPN|83715	416.9133	ESPN|83715	137.6776
ESR1|2099	10028.0912	ESR1|2099	2594.8065
lowly_expressed	lowly_expressed	ESR2|2100	10.2891
ESRP1|54845	3338.4738	ESRP1|54845	1795.1984
ESRP2|80004	601.8122	ESRP2|80004	955.414
ESRRA|2101	677.4346	ESRRA|2101	814.3067
lowly_expressed	lowly_expressed	ESRRB|2103	15.1886
ESRRG|2104	59.3894	ESRRG|2104	240.0784
ESYT1|23344	2484.4548	ESYT1|23344	3814.3067
ESYT2|57488	2662.6229	ESYT2|57488	4213.1308
ESYT3|83850	26.1313	ESYT3|83850	86.2322
ETAA1|54465	346.4379	ETAA1|54465	337.0897
ETF1|2107	3119.525	ETF1|2107	3948.0647
ETFA|2108	511.1444	ETFA|2108	801.0779
ETFB|2109	457.2981	ETFB|2109	1500.245
ETFDH|2110	585.1831	ETFDH|2110	441.8716
ETHE1|23474	439.8772	ETHE1|23474	719.7452
ETNK1|55500	1450.2881	ETNK1|55500	964.7232
ETNK2|55224	249.4353	ETNK2|55224	787.8491
ETS1|2113	2219.9742	ETS1|2113	2438.0206
ETS2|2114	1058.7143	ETS2|2114	2600.6859
ETV1|2115	202.7157	ETV1|2115	878.4909
ETV2|2116	9.5023	ETV2|2116	18.1284
ETV3L|440695	15.4412	ETV3L|440695	83.2925
ETV3|2117	305.2613	ETV3|2117	253.7972
ETV4|2118	397.5128	ETV4|2118	542.8711
ETV5|2119	374.5489	ETV5|2119	2327.7805
ETV6|2120	1209.9592	ETV6|2120	3962.2734
ETV7|51513	88.6881	ETV7|51513	31.3572
EVC2|132884	61.369	EVC2|132884	160.7055
EVC|2121	881.5875	EVC|2121	618.0353
EVI2A|2123	214.9895	EVI2A|2123	131.3082
EVI2B|2124	210.2383	EVI2B|2124	230.7692
EVI5L|115704	394.7413	EVI5L|115704	287.6041
EVI5|7813	352.3769	EVI5|7813	313.5718
EVL|51466	10451.3393	EVL|51466	1889.7599
EVPL|2125	1156.9047	EVPL|2125	872.6115
EWSR1|2130	3942.6616	EWSR1|2130	3698.1872
EXD2|55218	849.2678	EXD2|55218	914.7477
EXD3|54932	130.2607	EXD3|54932	193.0426
EXO1|9156	437.8975	EXO1|9156	9.7991
EXOC1|55763	666.7445	EXOC1|55763	948.0647
EXOC2|55770	937.1641	EXOC2|55770	893.6796
EXOC3L2|90332	81.5614	EXOC3L2|90332	24.4978
EXOC3L|283849	82.3532	EXOC3L|283849	46.4282
EXOC3|11336	1015.1621	EXOC3|11336	1560.0196
EXOC4|60412	1901.2513	EXOC4|60412	1994.6105
EXOC5|10640	1096.7235	EXOC5|10640	963.2533
EXOC6B|23233	162.3309	EXOC6B|23233	189.123
EXOC6|54536	1091.1805	EXOC6|54536	449.2896
EXOC7|23265	2503.8554	EXOC7|23265	3064.2626
EXOC8|149371	498.8706	EXOC8|149371	463.4983
EXOG|9941	168.2698	EXOG|9941	67.6139
EXOSC10|5394	1487.1095	EXOSC10|5394	1893.6796
EXOSC1|51013	430.3749	EXOSC1|51013	355.708
EXOSC2|23404	393.5535	EXOSC2|23404	612.4449
EXOSC3|51010	464.4248	EXOSC3|51010	273.3954
EXOSC4|54512	358.7117	EXOSC4|54512	471.8275
EXOSC5|56915	314.7636	EXOSC5|56915	637.9226
EXOSC6|118460	223.6999	EXOSC6|118460	364.5272
EXOSC7|23016	451.3591	EXOSC7|23016	625.1837
EXOSC8|11340	353.0301	EXOSC8|11340	359.27
EXOSC9|5393	617.7641	EXOSC9|5393	502.5429
EXPH5|23086	336.5397	EXPH5|23086	289.074
EXT1|2131	952.6053	EXT1|2131	1044.586
EXT2|2132	2171.275	EXT2|2132	1875.5512
EXTL1|2134	19.0046	EXTL1|2134	166.585
EXTL2|2135	244.2882	EXTL2|2135	375.7962
EXTL3|2137	998.5331	EXTL3|2137	1173.4444
lowly_expressed	lowly_expressed	EYA1|2138	11.269
EYA2|2139	241.5167	EYA2|2139	1385.1053
EYA3|2140	123.1339	EYA3|2140	141.5973
EYS|346007	9.1064	EYS|346007	7.3493
EZH1|2145	453.7347	EZH1|2145	1359.6276
EZH2|2146	438.2935	EZH2|2146	83.2925
EZR|7430	8474.8615	EZR|7430	5638.9025
F10|2159	13.0657	F10|2159	83.7825
F11R|50848	4371.8487	F11R|50848	3374.3263
F12|2161	152.8286	F12|2161	67.124
F13A1|2162	167.47799999999998	F13A1|2162	176.8741
F2RL1|2150	220.5325	F2RL1|2150	399.3141
F2RL2|2151	1106.2258	F2RL2|2151	126.4086
F2RL3|9002	268.04400000000004	F2RL3|9002	54.8751
F2R|2149	1455.0393	F2R|2149	697.2073
F3|2152	256.95799999999997	F3|2152	2085.7423
F5|2153	31.6743	F5|2153	163.6453
F7|2155	185.6907	F7|2155	13.2288
F8A1|8263	116.7991	F8A1|8263	97.0113
F8|2157	327.8293	F8|2157	685.9383
FA2H|79152	146.8897	FA2H|79152	97.5012
FAAH2|158584	352.7728	FAAH2|158584	241.0583
FAAH|2166	1078.9067	FAAH|2166	398.3341
FABP3|2170	117.5909	FABP3|2170	1063.6943
FABP4|2167	182.9192	FABP4|2167	3618.3244
FABP5|2171	34.8418	FABP5|2171	101.9108
FABP7|2173	11.4819	FABP7|2173	260.6565
FADD|8772	676.6428	FADD|8772	751.5924
FADS1|3992	1821.3845	FADS1|3992	285.1543
FADS2|9415	7127.0081	FADS2|9415	323.8609
FADS3|3995	195.19299999999998	FADS3|3995	146.4968
FAF1|11124	850.0597	FAF1|11124	1256.7369
FAF2|23197	1884.2264	FAF2|23197	1739.3435
FAHD1|81889	464.8049	FAHD1|81889	473.7874
FAHD2A|51011	235.5778	FAHD2A|51011	540.9113
FAHD2B|151313	146.0978	FAHD2B|151313	474.7673
FAH|2184	917.3676	FAH|2184	371.8765
FAIM2|23017	604.5837	FAIM2|23017	107.3003
FAIM3|9214	214.0709	FAIM3|9214	183.9049
FAIM|55179	433.1464	FAIM|55179	287.6041
FAM100A|124402	367.8181	FAM100A|124402	407.1534
FAM100B|283991	878.5666	FAM100B|283991	893.1896
FAM101A|144347	26.5272	FAM101A|144347	23.5179
FAM101B|359845	431.5627	FAM101B|359845	379.2259
FAM102A|399665	4332.6517	FAM102A|399665	1967.6629
FAM102B|284611	2816.2434	FAM102B|284611	884.8604
FAM103A1|83640	281.5056	FAM103A1|83640	526.2126
FAM104A|84923	799.3214	FAM104A|84923	773.3954
FAM104B|90736	202.3197	FAM104B|90736	219.5002
FAM105A|54491	945.8745	FAM105A|54491	285.6443
FAM105B|90268	481.4497	FAM105B|90268	425.2817
lowly_expressed	lowly_expressed	FAM106C|100129396	5.8795
FAM107A|11170	159.5594	FAM107A|11170	859.8726
FAM107B|83641	1283.9979	FAM107B|83641	1280.2548
FAM108A1|81926	560.2396	FAM108A1|81926	550.2205
FAM108B1|51104	218.9488	FAM108B1|51104	430.6712
FAM108C1|58489	1942.0320000000002	FAM108C1|58489	565.8991
FAM109A|144717	461.6533	FAM109A|144717	306.2224
FAM109B|150368	791.0663	FAM109B|150368	328.7604
FAM10A4|145165	386.0308	FAM10A4|145165	588.927
FAM110A|83541	220.5325	FAM110A|83541	315.5316
FAM110B|90362	215.3854	FAM110B|90362	292.0137
FAM110C|642273	39.5929	FAM110C|642273	29.8873
FAM111A|63901	1191.3505	FAM111A|63901	599.2161
FAM111B|374393	875.3991	FAM111B|374393	41.1563
FAM113A|64773	185.6907	FAM113A|64773	405.6835
FAM113B|91523	46.7196	FAM113B|91523	178.3439
FAM114A1|92689	1552.4378	FAM114A1|92689	389.5149
FAM114A2|10827	595.4773	FAM114A2|10827	481.1367
FAM115A|9747	374.9448	FAM115A|9747	529.1524
FAM115C|285966	107.6096	FAM115C|285966	822.4889999999999
FAM116A|201627	750.2856	FAM116A|201627	858.8927
FAM116B|414918	243.8923	FAM116B|414918	177.364
FAM117A|81558	254.5824	FAM117A|81558	634.9829
FAM117B|150864	339.3112	FAM117B|150864	343.949
FAM118A|55007	163.9146	FAM118A|55007	348.3586
FAM118B|79607	229.6389	FAM118B|79607	172.4645
FAM119A|151194	233.5981	FAM119A|151194	192.0627
FAM119B|25895	249.4353	FAM119B|25895	713.3758
FAM120AOS|158293	1497.8907	FAM120AOS|158293	1234.0911
FAM120A|23196	4523.3984	FAM120A|23196	3625.7815
FAM120B|84498	1061.4858	FAM120B|84498	1140.1274
FAM120C|54954	434.7301	FAM120C|54954	266.0461
FAM122A|116224	414.1418	FAM122A|116224	1376.2861
FAM122B|159090	666.7445	FAM122B|159090	510.5341
FAM122C|159091	19.7965	FAM122C|159091	14.6987
FAM123B|139285	115.2154	FAM123B|139285	185.2033
FAM124A|220108	29.6947	FAM124A|220108	22.048000000000002
FAM124B|79843	53.4504	FAM124B|79843	89.6619
FAM125A|93343	604.1877	FAM125A|93343	640.8623
FAM125B|89853	339.3112	FAM125B|89853	473.7874
FAM126A|84668	244.6842	FAM126A|84668	1340.0294
FAM126B|285172	275.9626	FAM126B|285172	389.5149
FAM127A|8933	904.302	FAM127A|8933	1022.048
FAM127B|26071	658.0341	FAM127B|26071	843.7041
FAM127C|441518	341.6868	FAM127C|441518	474.2773
FAM128A|653784	1498.1956	FAM128A|653784	609.5051
FAM128B|80097	3175.3509999999997	FAM128B|80097	1737.8736
FAM129A|116496	2370.4273	FAM129A|116496	4310.1421
FAM129B|64855	4046.7909	FAM129B|64855	4813.8168
FAM131A|131408	360.6914	FAM131A|131408	391.9647
FAM131B|9715	25.3395	FAM131B|9715	68.1039
lowly_expressed	lowly_expressed	FAM131C|348487	11.269
FAM132A|388581	15.0453	lowly_expressed	lowly_expressed
FAM133B|257415	91.8555	FAM133B|257415	107.3003
FAM134A|79137	3216.1317	FAM134A|79137	3564.4292
FAM134B|54463	615.6697	FAM134B|54463	457.1289
FAM134C|162427	1837.1108	FAM134C|162427	2283.6845
FAM135A|57579	55.4301	FAM135A|57579	235.1788
FAM135B|51059	32.0703	lowly_expressed	lowly_expressed
FAM136A|84908	987.8430000000001	FAM136A|84908	831.4552
FAM13AOS|285512	8.1443	FAM13AOS|285512	39.123000000000005
FAM13A|10144	412.3324	FAM13A|10144	3369.9902
FAM13B|51306	878.1389999999999	FAM13B|51306	1343.9441
FAM13C|220965	90.8895	FAM13C|220965	286.438
FAM149A|25854	340.8949	FAM149A|25854	113.1798
FAM149B1|317662	600.6244	FAM149B1|317662	585.4973
lowly_expressed	lowly_expressed	FAM150B|285016	323.3709
FAM151B|167555	28.111	FAM151B|167555	16.1685
FAM154B|283726	18.6087	FAM154B|283726	23.5179
FAM155A|728215	12.2738	FAM155A|728215	9.3092
FAM155B|27112	47.1156	FAM155B|27112	32.3371
FAM156A|29057	191.6297	FAM156A|29057	389.025
lowly_expressed	lowly_expressed	FAM157A|728262	6.3694
FAM158A|51016	189.65	FAM158A|51016	88.682
FAM159A|348378	5.542999999999999	lowly_expressed	lowly_expressed
FAM160A1|729830	75.6224	FAM160A1|729830	173.9343
FAM160A2|84067	527.7734	FAM160A2|84067	879.9608
FAM160B1|57700	545.5902	FAM160B1|57700	522.7829
FAM160B2|64760	931.6211	FAM160B2|64760	1142.5772
FAM161A|84140	28.9028	FAM161A|84140	92.6017
FAM161B|145483	149.6612	FAM161B|145483	187.1632
FAM162A|26355	1046.4405	FAM162A|26355	707.9863
FAM162B|221303	27.3191	FAM162B|221303	35.2768
FAM164A|51101	100.9619	FAM164A|51101	367.4669
FAM164C|79696	81.9573	FAM164C|79696	76.9231
FAM165B|54065	289.4241	FAM165B|54065	430.1813
lowly_expressed	lowly_expressed	FAM166B|730112	12.2489
FAM167A|83648	641.8009999999999	FAM167A|83648	110.73
FAM167B|84734	87.1044	FAM167B|84734	35.7668
FAM168A|23201	176.9803	FAM168A|23201	243.5081
FAM168B|130074	2629.7608	FAM168B|130074	3818.2264
