gene_id	TCGA-BH-A0C0-01A-21R-A056-07	gene_id	TCGA-BH-A0C0-11A-21R-A089-07
WDR45L|56270	3824.1206	WDR45L|56270	1973.0734
WDR45|11152	910.9182	WDR45|11152	868.0037
WDR46|9277	736.8661	WDR46|9277	763.5407
WDR47|22911	354.9566	WDR47|22911	508.8208
WDR48|57599	741.4344	WDR48|57599	1554.9366
WDR4|10785	176.7931	WDR4|10785	151.6558
WDR52|55779	111.4664	WDR52|55779	454.039
WDR53|348793	241.6629	WDR53|348793	143.6088
WDR54|84058	374.1434	WDR54|84058	112.0396
WDR55|54853	470.80400000000003	WDR55|54853	455.212
WDR59|79726	527.6382	WDR59|79726	856.0817
WDR5B|54554	189.1275	WDR5B|54554	487.4652
WDR5|11091	1937.8712	WDR5|11091	902.507
WDR60|55112	298.3097	WDR60|55112	512.2253
WDR61|80349	685.7012	WDR61|80349	871.5568
WDR62|284403	204.2028	WDR62|284403	17.3321
WDR65|149465	20.9959	WDR65|149465	9.5946
WDR66|144406	26.0393	WDR66|144406	31.5692
WDR67|93594	667.8849	WDR67|93594	95.63600000000001
WDR6|11180	2082.2979	WDR6|11180	3844.5187
WDR70|55100	562.3572	WDR70|55100	581.8632
WDR72|256764	40.201	WDR72|256764	10.2136
WDR73|84942	257.5286	WDR73|84942	363.095
WDR74|54663	1149.8401	WDR74|54663	480.3466
WDR75|84128	1071.7222	WDR75|84128	793.2529
WDR76|79968	220.1919	WDR76|79968	119.4677
WDR77|79084	753.312	WDR77|79084	526.7719
WDR78|79819	68.9813	WDR78|79819	205.5091
WDR7|23335	738.2366	WDR7|23335	683.0703
WDR81|124997	879.8538	WDR81|124997	847.7252
WDR82|80335	2194.6094	WDR82|80335	3819.2509999999997
WDR83|84292	227.6382	WDR83|84292	128.3008
WDR85|92715	468.7072	WDR85|92715	303.0022
lowly_expressed	lowly_expressed	WDR86|349136	286.7564
lowly_expressed	lowly_expressed	WDR88|126248	12.3801
WDR89|112840	349.0178	WDR89|112840	419.0653
WDR8|49856	658.7483	WDR8|49856	307.9542
WDR90|197335	680.2193	WDR90|197335	519.6534
WDR91|29062	330.7446	WDR91|29062	574.1257
WDR92|116143	351.30199999999996	WDR92|116143	294.0266
WDR93|56964	47.9671	WDR93|56964	24.7601
WDSUB1|151525	173.5952	WDSUB1|151525	264.005
WDTC1|23038	1483.3257	WDTC1|23038	2939.0282
WDYHV1|55093	530.3792	WDYHV1|55093	180.13
WEE1|7465	525.354	WEE1|7465	1179.2015
WFDC1|58189	12.3344	WFDC1|58189	7.428
WFDC2|10406	2433.5313	WFDC2|10406	427.4219
WFDC3|140686	16.4459	lowly_expressed	lowly_expressed
WFDC6|140870	58.4605	lowly_expressed	lowly_expressed
WFIKKN1|117166	7.7661	WFIKKN1|117166	14.2371
WFS1|7466	1174.9657	WFS1|7466	1103.3736
WHAMML1|339005	17.8164	WHAMML1|339005	142.9898
WHAMML2|440253	8.6798	WHAMML2|440253	72.1139
WHAMM|123720	239.8355	WHAMM|123720	437.6354
WHSC1L1|54904	889.4472	WHSC1L1|54904	1678.7372
WHSC1|7468	1109.1823	WHSC1|7468	1008.9755
WHSC2|7469	317.9534	WHSC2|7469	585.2677
WIBG|84305	555.5048	WIBG|84305	372.3305
lowly_expressed	lowly_expressed	WIF1|11197	2093.779
WIPF1|7456	2571.0370000000003	WIPF1|7456	893.5314
WIPF2|147179	1531.2928	WIPF2|147179	1479.7276
WIPF3|644150	10.0503	WIPF3|644150	43.3302
WIPI1|55062	4476.4733	WIPI1|55062	689.8793
WIPI2|26100	1595.249	WIPI2|26100	1685.2368
WISP1|8840	80.402	WISP1|8840	8.3565
WISP2|8839	204.6597	WISP2|8839	140.5138
lowly_expressed	lowly_expressed	WISP3|8838	68.7094
WIT1|51352	113.7506	lowly_expressed	lowly_expressed
WIZ|58525	2259.936	WIZ|58525	1047.0443
WLS|79971	141.6172	WLS|79971	3243.8842
WNK1|65125	3871.1741	WNK1|65125	4965.3358
WNK2|65268	161.8639	WNK2|65268	1778.112
lowly_expressed	lowly_expressed	WNK3|65267	85.73200000000001
WNK4|65266	3237.7844	WNK4|65266	770.5881
WNT10A|80326	47.5103	WNT10A|80326	34.6642
WNT10B|7480	5.0251	lowly_expressed	lowly_expressed
WNT11|7481	6.3956	WNT11|7481	63.1383
WNT2B|7482	21.9278	WNT2B|7482	17.0226
WNT2|7472	188.2138	WNT2|7472	11.7611
WNT3A|89780	5.482	WNT3A|89780	7.428
lowly_expressed	lowly_expressed	WNT3|7473	26.6171
WNT4|54361	243.947	WNT4|54361	114.2061
WNT5A|7474	1382.3664	WNT5A|7474	548.1275
WNT5B|81029	36.0895	WNT5B|81029	404.5187
lowly_expressed	lowly_expressed	WNT6|7475	59.1148
WNT7B|7477	230.6989	WNT7B|7477	124.7292
lowly_expressed	lowly_expressed	WNT8B|7479	7.428
WNT9A|7483	9.1366	WNT9A|7483	12.3801
WRAP53|55135	268.159	WRAP53|55135	160.0124
WRB|7485	416.1718	WRB|7485	442.2779
WRNIP1|56897	1232.5263	WRNIP1|56897	961.3123
WRN|7486	307.9032	WRN|7486	663.2621
WSB1|26118	1456.3728	WSB1|26118	2311.3587
WSB2|55884	1565.555	WSB2|55884	953.2652
WSCD1|23302	13.7049	WSCD1|23302	92.8505
WSCD2|9671	5.9388	WSCD2|9671	134.9427
WT1|7490	465.0525	lowly_expressed	lowly_expressed
WTAP|9589	1230.2421	WTAP|9589	1817.0845
WTIP|126374	38.8305	WTIP|126374	309.1922
WWC1|23286	2423.0242	WWC1|23286	2212.0087
WWC2|80014	253.0836	WWC2|80014	1200.5571
WWC3|55841	1807.6747	WWC3|55841	1502.9403
WWOX|51741	129.7396	WWOX|51741	327.4528
WWP1|11059	4816.8113	WWP1|11059	2349.7369
WWP2|11060	1236.6377	WWP2|11060	1413.1848
WWTR1|25937	422.6268	WWTR1|25937	889.4893
XAB2|56949	1536.7748	XAB2|56949	1386.5676
XAF1|54739	1683.8739	XAF1|54739	1426.8028
XBP1|7494	93431.7085	XBP1|7494	26273.29
XCL1|6375	42.4852	XCL1|6375	19.4986
XCL2|6846	30.1508	lowly_expressed	lowly_expressed
XCR1|2829	11.8776	XCR1|2829	8.9755
lowly_expressed	lowly_expressed	XDH|7498	95.01700000000001
XG|7499	31.5212	XG|7499	24.4506
XIAP|331	1412.0603	XIAP|331	1743.4231
XIRP1|165904	232.5263	lowly_expressed	lowly_expressed
XIST|7503	2161.3202	XIST|7503	21981.6063
lowly_expressed	lowly_expressed	XKR6|286046	9.5946
XKR8|55113	126.5418	XKR8|55113	194.3671
XKRX|402415	23.2983	XKRX|402415	14.8561
XK|7504	8.2229	XK|7504	46.1158
XPA|7507	164.4587	XPA|7507	279.7895
XPC|7508	895.8429	XPC|7508	1959.4553
XPNPEP1|7511	1079.4884	XPNPEP1|7511	921.0771
XPNPEP2|7512	15.989	XPNPEP2|7512	21.6651
XPNPEP3|63929	354.3079	XPNPEP3|63929	281.3556
XPO1|7514	4914.5729	XPO1|7514	3407.9232
XPO4|64328	551.3933	XPO4|64328	832.2501
XPO5|57510	1158.9767	XPO5|57510	1055.7103
XPO6|23214	2943.3531	XPO6|23214	1577.2207
XPO7|23039	2504.3399	XPO7|23039	2138.0378
XPOT|11260	3039.7442	XPOT|11260	1659.5481
XPR1|9213	1033.8054	XPR1|9213	983.9059
XRCC1|7515	510.7355	XRCC1|7515	767.5642
XRCC2|7516	124.7145	XRCC2|7516	38.0687
XRCC3|7517	320.2376	XRCC3|7517	209.5327
XRCC4|7518	135.6784	XRCC4|7518	89.1365
XRCC5|7520	5885.7926	XRCC5|7520	7277.3135
XRCC6BP1|91419	145.7286	XRCC6BP1|91419	117.9201
XRCC6|2547	7518.9584	XRCC6|2547	6231.1978
XRN1|54464	1327.09	XRN1|54464	1543.1755
XRN2|22803	2451.3476	XRN2|22803	2357.784
XRRA1|143570	322.1014	XRRA1|143570	379.7091
XYLB|9942	120.1462	XYLB|9942	208.6041
XYLT1|64131	123.8008	XYLT1|64131	537.914
XYLT2|64132	2000.0	XYLT2|64132	838.7496
YAF2|10138	160.3472	YAF2|10138	264.9335
YAP1|10413	2405.2079	YAP1|10413	5754.2556
YARS2|51067	264.9612	YARS2|51067	296.5026
YARS|8565	1600.7309	YARS|8565	1187.3476
YBX1|4904	8147.0991	YBX1|4904	4845.5587
YBX2|51087	194.1526	YBX2|51087	31.2597
YDJC|150223	846.5053	YDJC|150223	194.6766
YEATS2|55689	1663.5907	YEATS2|55689	1248.567
YEATS4|8089	417.9991	YEATS4|8089	275.76599999999996
YES1|7525	950.6624	YES1|7525	1915.8155
YIF1A|10897	1126.5418	YIF1A|10897	530.1764
YIF1B|90522	670.4751	YIF1B|90522	255.1099
YIPF1|54432	470.0777	YIPF1|54432	555.5556
YIPF2|78992	1094.1069	YIPF2|78992	692.6648
YIPF3|25844	1672.4532	YIPF3|25844	1872.4853
YIPF4|84272	894.0155	YIPF4|84272	596.1003
YIPF5|81555	764.2759	YIPF5|81555	1102.1356
YIPF6|286451	475.1028	YIPF6|286451	378.5206
YJEFN3|374887	57.6108	YJEFN3|374887	45.9022
YKT6|10652	1740.9776	YKT6|10652	1357.4745
YLPM1|56252	1401.0964	YLPM1|56252	2645.9301
YME1L1|10730	4043.3988	YME1L1|10730	3569.1736
YOD1|55432	357.6976	YOD1|55432	482.5132
YPEL1|29799	294.1343	YPEL1|29799	266.8678
YPEL2|388403	376.4276	YPEL2|388403	963.1693
YPEL3|83719	653.2663	YPEL3|83719	1077.9944
YPEL4|219539	10.9639	YPEL4|219539	79.5419
YPEL5|51646	1649.6117	YPEL5|51646	2078.9229
YRDC|79693	430.2421	YRDC|79693	289.3779
YSK4|80122	13.7049	lowly_expressed	lowly_expressed
YTHDC1|91746	1618.5473	YTHDC1|91746	2184.7725
YTHDC2|64848	857.4692	YTHDC2|64848	978.3349
YTHDF1|54915	1306.0758	YTHDF1|54915	1263.6955
YTHDF2|51441	1719.5066	YTHDF2|51441	1987.6199
YTHDF3|253943	3435.3586	YTHDF3|253943	2014.5466
YWHAB|7529	9116.0347	YWHAB|7529	5950.4797
YWHAE|7531	9371.4025	YWHAE|7531	9320.0248
YWHAG|7532	6546.3682	YWHAG|7532	3269.2665
YWHAH|7533	5285.0617	YWHAH|7533	1842.4636
YWHAQ|10971	9987.6656	YWHAQ|10971	7061.2813
YWHAZ|7534	28193.2389	YWHAZ|7534	10638.8115
YY1AP1|55249	1332.1151	YY1AP1|55249	2119.7772
YY1|7528	1683.4171	YY1|7528	1393.3767
YY2|404281	12.8232	YY2|404281	16.4036
ZADH2|284273	370.032	ZADH2|284273	1228.1028
ZAK|51776	660.571	ZAK|51776	2934.0761
ZAN|7455	5.9388	lowly_expressed	lowly_expressed
ZAP70|7535	331.2015	ZAP70|7535	62.8288
ZBBX|79740	12.3344	lowly_expressed	lowly_expressed
ZBED1|9189	937.4143	ZBED1|9189	1347.8799
ZBED2|79413	142.07399999999998	lowly_expressed	lowly_expressed
ZBED3|84327	39.2873	ZBED3|84327	74.5899
ZBED4|9889	729.1	ZBED4|9889	718.9725
ZBED5|58486	613.979	ZBED5|58486	1162.1789
ZBP1|81030	168.1133	ZBP1|81030	25.0696
ZBTB10|65986	107.355	ZBTB10|65986	821.727
ZBTB11|27107	609.3559	ZBTB11|27107	934.0854
ZBTB12|221527	102.3298	ZBTB12|221527	128.7341
lowly_expressed	lowly_expressed	ZBTB16|7704	281.6465
ZBTB17|7709	380.0822	ZBTB17|7709	468.2761
ZBTB1|22890	826.4048	ZBTB1|22890	1239.0374
lowly_expressed	lowly_expressed	ZBTB20|26137	52.9248
ZBTB22|9278	281.8639	ZBTB22|9278	661.7146
ZBTB24|9841	686.1581	ZBTB24|9841	570.4116
ZBTB25|7597	119.2097	ZBTB25|7597	141.0678
ZBTB26|57684	142.5308	ZBTB26|57684	187.8675
ZBTB2|57621	1304.2485	ZBTB2|57621	540.6995
ZBTB32|27033	32.8917	lowly_expressed	lowly_expressed
ZBTB33|10009	1160.3472	ZBTB33|10009	1639.121
ZBTB34|403341	399.2691	ZBTB34|403341	648.7156
ZBTB37|84614	21.0142	ZBTB37|84614	51.3773
ZBTB38|253461	1274.0978	ZBTB38|253461	3069.9474
ZBTB39|9880	203.74599999999998	ZBTB39|9880	497.0597
ZBTB3|79842	96.8479	ZBTB3|79842	140.2043
ZBTB40|9923	699.863	ZBTB40|9923	1372.9496
ZBTB41|360023	1010.9639	ZBTB41|360023	1069.0189
ZBTB42|100128927	398.8122	ZBTB42|100128927	505.7258
ZBTB43|23099	527.6382	ZBTB43|23099	621.7889
ZBTB44|29068	785.7469	ZBTB44|29068	2911.4825
ZBTB45|84878	500.2284	ZBTB45|84878	264.624
ZBTB46|140685	223.8465	ZBTB46|140685	216.9607
ZBTB47|92999	143.9013	ZBTB47|92999	539.4615
ZBTB48|3104	423.481	ZBTB48|3104	354.0699
ZBTB49|166793	41.1147	ZBTB49|166793	133.7047
ZBTB4|57659	1280.9502	ZBTB4|57659	4627.0504
ZBTB5|9925	386.02099999999996	ZBTB5|9925	748.3751
ZBTB6|10773	574.6916	ZBTB6|10773	544.7230000000001
ZBTB7A|51341	1074.9201	ZBTB7A|51341	1016.7131
ZBTB7B|51043	1121.5167	ZBTB7B|51043	2212.3182
ZBTB7C|201501	571.0369999999999	ZBTB7C|201501	730.424
ZBTB8A|653121	206.0302	ZBTB8A|653121	276.0755
lowly_expressed	lowly_expressed	ZBTB8B|728116	9.2851
ZBTB8OS|339487	138.4194	ZBTB8OS|339487	111.4206
ZBTB9|221504	308.8168	ZBTB9|221504	464.8716
ZC3H10|84872	263.5907	ZC3H10|84872	264.624
ZC3H11A|9877	3512.1059999999998	ZC3H11A|9877	4738.1616
ZC3H12A|80149	739.1503	ZC3H12A|80149	324.0483
ZC3H12B|340554	11.8776	ZC3H12B|340554	107.0876
ZC3H12C|85463	102.7867	ZC3H12C|85463	446.9205
ZC3H12D|340152	67.154	ZC3H12D|340152	8.047
ZC3H13|23091	1087.2545	ZC3H13|23091	2661.4051
ZC3H14|79882	923.2526	ZC3H14|79882	1519.0344
ZC3H15|55854	1449.0635	ZC3H15|55854	1221.9127
ZC3H18|124245	1173.5952	ZC3H18|124245	767.2547
ZC3H3|23144	1475.5596	ZC3H3|23144	319.7153
ZC3H4|23211	1075.3769	ZC3H4|23211	1142.9898
ZC3H6|376940	161.7177	ZC3H6|376940	830.7026
ZC3H7A|29066	757.8803	ZC3H7A|29066	1397.0907
ZC3H7B|23264	2632.7090000000003	ZC3H7B|23264	3975.2399
ZC3H8|84524	245.3175	ZC3H8|84524	197.4621
ZC3HAV1L|92092	72.6359	ZC3HAV1L|92092	91.303
ZC3HAV1|56829	1402.9237	ZC3HAV1|56829	1893.8409
ZC3HC1|51530	315.6693	ZC3HC1|51530	279.48
ZC4H2|55906	72.6359	ZC4H2|55906	212.3182
ZCCHC10|54819	254.9109	ZCCHC10|54819	345.7134
ZCCHC11|23318	246.688	ZCCHC11|23318	1016.4036
lowly_expressed	lowly_expressed	ZCCHC12|170261	6.19
ZCCHC14|23174	602.1014	ZCCHC14|23174	1292.4791
ZCCHC17|51538	563.2709	ZCCHC17|51538	695.4503
ZCCHC18|644353	8.2229	ZCCHC18|644353	20.4271
ZCCHC24|219654	788.0311	ZCCHC24|219654	1515.9393
ZCCHC2|54877	618.5381	ZCCHC2|54877	733.6428
ZCCHC3|85364	341.2517	ZCCHC3|85364	722.377
ZCCHC4|29063	69.8949	ZCCHC4|29063	222.5317
lowly_expressed	lowly_expressed	ZCCHC5|203430	6.809
ZCCHC6|79670	724.0749	ZCCHC6|79670	1366.45
ZCCHC7|84186	358.1544	ZCCHC7|84186	560.8171
ZCCHC8|55596	431.2471	ZCCHC8|55596	615.9084
ZCCHC9|84240	345.3632	ZCCHC9|84240	332.0953
ZCRB1|85437	522.6131	ZCRB1|85437	792.6339
ZCWPW1|55063	26.4961	ZCWPW1|55063	118.2297
ZCWPW2|152098	10.0503	ZCWPW2|152098	22.9031
ZDBF2|57683	43.3988	ZDBF2|57683	413.4943
ZDHHC11|79844	52.0786	ZDHHC11|79844	31.2597
ZDHHC12|84885	1672.4532	ZDHHC12|84885	258.4339
ZDHHC13|54503	416.1718	ZDHHC13|54503	298.3596
ZDHHC14|79683	78.1179	ZDHHC14|79683	240.7923
ZDHHC15|158866	5.9388	ZDHHC15|158866	166.8214
ZDHHC16|84287	1053.9059	ZDHHC16|84287	538.533
ZDHHC17|23390	313.3851	ZDHHC17|23390	1001.857
ZDHHC18|84243	1047.5103	ZDHHC18|84243	585.8867
ZDHHC1|29800	149.8401	ZDHHC1|29800	223.1507
ZDHHC20|253832	195.5231	ZDHHC20|253832	334.8808
ZDHHC21|340481	105.9845	ZDHHC21|340481	197.7716
ZDHHC23|254887	42.0283	ZDHHC23|254887	252.2439
ZDHHC24|254359	424.3947	ZDHHC24|254359	152.2748
ZDHHC2|51201	152.5811	ZDHHC2|51201	481.8942
ZDHHC3|51304	1264.5043	ZDHHC3|51304	1594.5528
ZDHHC4|55146	844.2211	ZDHHC4|55146	835.3451
ZDHHC5|25921	4437.1859	ZDHHC5|25921	2481.2751
ZDHHC6|64429	961.6263	ZDHHC6|64429	818.7218
ZDHHC7|55625	1044.3125	ZDHHC7|55625	1106.7781
ZDHHC8P1|150244	10.9639	ZDHHC8P1|150244	80.7799
ZDHHC8|29801	676.1078	ZDHHC8|29801	650.2631
ZDHHC9|51114	2094.5637	ZDHHC9|51114	890.4364
ZEB1|6935	435.8154	ZEB1|6935	643.2498
ZEB2|9839	920.9685	ZEB2|9839	995.3575
ZER1|10444	2070.3518	ZER1|10444	1905.602
ZFAND1|79752	870.7172	ZFAND1|79752	815.2275
ZFAND2A|90637	140.7035	ZFAND2A|90637	149.1798
ZFAND2B|130617	328.0037	ZFAND2B|130617	392.4482
ZFAND3|60685	1323.8922	ZFAND3|60685	1422.1603
ZFAND5|7763	3069.8949	ZFAND5|7763	3057.5673
ZFAND6|54469	1280.4934	ZFAND6|54469	1247.6014
ZFAT|57623	363.8968	ZFAT|57623	262.4574
ZFC3H1|196441	555.048	ZFC3H1|196441	1210.7707
ZFHX3|463	584.1297	ZFHX3|463	1076.3603
ZFHX4|79776	51.1649	ZFHX4|79776	398.0192
ZFP106|64397	1285.9753	ZFP106|64397	3252.5534
ZFP112|7771	39.7442	ZFP112|7771	259.0529
ZFP14|57677	133.8511	ZFP14|57677	565.1501
ZFP161|7541	282.7775	ZFP161|7541	548.437
ZFP1|162239	202.3755	ZFP1|162239	326.2148
ZFP28|140612	35.6327	ZFP28|140612	354.0699
ZFP2|80108	8.6798	ZFP2|80108	99.0405
ZFP30|22835	95.9342	ZFP30|22835	400.4952
ZFP36L1|677	4890.8177	ZFP36L1|677	13193.1291
ZFP36L2|678	5840.5665	ZFP36L2|678	6403.8997
ZFP36|7538	1304.2485	ZFP36|7538	2127.5147
ZFP37|7539	68.0676	ZFP37|7539	152.8938
ZFP3|124961	173.5952	ZFP3|124961	423.3983
ZFP41|286128	971.6354	ZFP41|286128	383.1569
lowly_expressed	lowly_expressed	ZFP57|346171	12.0706
ZFP62|643836	487.4372	ZFP62|643836	948.3132
ZFP64|55734	521.6994	lowly_expressed	lowly_expressed
ZFP82|284406	29.2371	ZFP82|284406	242.9588
ZFP90|146198	523.9836	ZFP90|146198	1089.1365
ZFP91|80829	2287.3321	ZFP91|80829	2417.5178
ZFPL1|7542	592.508	ZFPL1|7542	406.9947
ZFPM1|161882	151.6674	ZFPM1|161882	76.7564
ZFPM2|23414	46.5966	ZFPM2|23414	109.8731
ZFR|51663	2643.2161	ZFR|51663	2625.5029
ZFX|7543	622.6587	ZFX|7543	1313.5252
ZFYVE16|9765	840.1096	ZFYVE16|9765	1393.0672
ZFYVE19|84936	549.566	ZFYVE19|84936	499.2262
ZFYVE1|53349	512.106	ZFYVE1|53349	825.441
ZFYVE20|64145	1053.4491	ZFYVE20|64145	1402.0427
ZFYVE21|79038	578.3463	ZFYVE21|79038	1228.7218
ZFYVE26|23503	1154.4084	ZFYVE26|23503	1282.8846
ZFYVE27|118813	572.8643	ZFYVE27|118813	588.9817
ZFYVE28|57732	120.1462	ZFYVE28|57732	194.6766
ZFYVE9|9372	247.1448	ZFYVE9|9372	1175.797
ZG16B|124220	675.1942	ZG16B|124220	988.5484
ZGLP1|100125288	20.8954	ZGLP1|100125288	21.5289
ZGPAT|84619	402.1928	ZGPAT|84619	386.7224
ZHX1|11244	1152.4166	ZHX1|11244	1489.8236
ZHX2|22882	1433.0745	ZHX2|22882	1168.6784
ZHX3|23051	671.0827	ZHX3|23051	1100.2786
lowly_expressed	lowly_expressed	ZIC1|7545	28.4742
ZIC2|7546	105.0708	ZIC2|7546	5.8805
lowly_expressed	lowly_expressed	ZIC4|84107	9.9041
ZIC5|85416	35.6327	lowly_expressed	lowly_expressed
ZIK1|284307	31.9781	ZIK1|284307	128.4432
lowly_expressed	lowly_expressed	ZIM2|23619	6.7843
ZKSCAN1|7586	1089.0818	ZKSCAN1|7586	2923.5531
ZKSCAN2|342357	193.2389	ZKSCAN2|342357	270.195
ZKSCAN3|80317	57.1037	ZKSCAN3|80317	151.9653
ZKSCAN4|387032	69.8949	ZKSCAN4|387032	190.9626
ZKSCAN5|23660	322.5217	ZKSCAN5|23660	416.2798
ZMAT1|84460	159.8904	ZMAT1|84460	883.3179
ZMAT2|153527	1540.8862	ZMAT2|153527	1544.4135
ZMAT3|64393	82.2293	ZMAT3|64393	252.2439
ZMAT4|79698	36.0895	ZMAT4|79698	23.2126
ZMAT5|55954	495.6007	ZMAT5|55954	212.8134
ZMIZ1|57178	5165.8291	ZMIZ1|57178	3819.5605
ZMIZ2|83637	2408.8625	ZMIZ2|83637	1866.6048
ZMPSTE24|10269	3354.4998	ZMPSTE24|10269	1575.9827
ZMYM1|79830	337.5971	ZMYM1|79830	461.1575
ZMYM2|7750	1035.1759	ZMYM2|7750	2293.0981
ZMYM3|9203	1096.8479	ZMYM3|9203	1380.3776
ZMYM4|9202	1837.3687	ZMYM4|9202	2238.6258
ZMYM5|9205	186.3865	ZMYM5|9205	336.1188
ZMYM6|9204	592.6131	ZMYM6|9204	588.7465
ZMYND10|51364	265.8748	ZMYND10|51364	58.1863
ZMYND11|10771	2702.6039	ZMYND11|10771	3486.2272
ZMYND12|84217	33.3486	ZMYND12|84217	63.7574
ZMYND15|84225	58.0174	ZMYND15|84225	90.3745
ZMYND17|118490	67.6108	ZMYND17|118490	155.0604
ZMYND19|116225	636.8205	ZMYND19|116225	226.5552
ZMYND8|23613	1491.5487	ZMYND8|23613	931.9096
ZNF100|163227	149.3833	ZNF100|163227	240.7923
ZNF101|94039	181.8182	ZNF101|94039	110.8016
ZNF107|51427	503.8831	ZNF107|51427	597.0288
ZNF10|7556	35.1759	ZNF10|7556	440.1114
ZNF114|163071	11.8776	ZNF114|163071	19.1891
ZNF117|51351	938.7163	ZNF117|51351	1012.8196
ZNF121|7675	73.5496	ZNF121|7675	121.3247
ZNF124|7678	59.8447	ZNF124|7678	80.7799
ZNF12|7559	629.0544	ZNF12|7559	1234.2928
ZNF131|7690	593.8785	ZNF131|7690	679.0467
ZNF132|7691	101.4162	ZNF132|7691	236.1498
ZNF133|7692	365.4637	ZNF133|7692	529.5574
ZNF134|7693	123.8008	ZNF134|7693	468.9477
ZNF135|7694	85.4271	ZNF135|7694	320.3343
ZNF136|7695	140.2467	ZNF136|7695	420.9223
ZNF137|7696	34.719	ZNF137|7696	107.0876
ZNF138|7697	304.7053	ZNF138|7697	289.3841
ZNF140|7699	278.6661	ZNF140|7699	652.1201
ZNF141|7700	40.201	ZNF141|7700	150.1083
ZNF142|7701	468.2503	ZNF142|7701	782.3058
ZNF143|7702	351.30199999999996	ZNF143|7702	396.1622
ZNF146|7705	2084.9703	ZNF146|7705	2617.1464
ZNF148|7707	889.9041	ZNF148|7707	1836.2736
ZNF14|7561	126.9986	ZNF14|7561	458.0625
ZNF154|7710	19.1868	ZNF154|7710	164.9644
ZNF155|7711	90.4523	ZNF155|7711	207.6756
lowly_expressed	lowly_expressed	ZNF157|7712	8.3565
ZNF160|90338	397.8986	ZNF160|90338	989.4769
ZNF165|7718	77.0215	ZNF165|7718	67.4126
ZNF167|55888	21.471	ZNF167|55888	130.3002
ZNF169|169841	49.3376	ZNF169|169841	131.8477
ZNF16|7564	299.2234	ZNF16|7564	294.9551
ZNF174|7727	247.1448	ZNF174|7727	316.0012
ZNF175|7728	124.2577	ZNF175|7728	328.3813
ZNF177|7730	9.1366	ZNF177|7730	146.8617
ZNF17|7565	147.0991	ZNF17|7565	233.9833
ZNF180|7733	137.9625	ZNF180|7733	312.2872
ZNF181|339318	114.2074	ZNF181|339318	431.4454
ZNF182|7569	220.6487	ZNF182|7569	244.9768
ZNF184|7738	193.6958	ZNF184|7738	354.3794
ZNF185|7739	544.5409	ZNF185|7739	1822.0365
ZNF187|7741	158.5199	ZNF187|7741	600.4333
ZNF189|7743	385.1074	ZNF189|7743	755.8032
ZNF18|7566	121.9735	ZNF18|7566	175.178
ZNF192|7745	186.8433	ZNF192|7745	1111.7301
ZNF193|7746	78.1179	ZNF193|7746	244.8158
ZNF195|7748	287.3458	ZNF195|7748	469.2046
ZNF197|10168	312.4714	ZNF197|10168	570.1021
ZNF19|7567	63.1978	ZNF19|7567	145.4503
ZNF200|7752	301.9644	ZNF200|7752	219.4367
ZNF202|7753	202.8323	ZNF202|7753	354.689
ZNF204P|7754	11.4207	ZNF204P|7754	592.6958
ZNF205|7755	298.5656	ZNF205|7755	291.5104
ZNF207|7756	3344.4495	ZNF207|7756	2530.1764
ZNF208|7757	9.1366	ZNF208|7757	318.1677
ZNF20|7568	144.1297	ZNF20|7568	220.9564
ZNF211|10520	167.6565	ZNF211|10520	362.0644
ZNF212|7988	302.4212	ZNF212|7988	413.4943
ZNF213|7760	737.323	ZNF213|7760	581.8632
lowly_expressed	lowly_expressed	ZNF214|7761	141.1328
ZNF215|7762	11.8776	ZNF215|7762	17.9511
ZNF217|7764	1576.9758	ZNF217|7764	1823.2745
ZNF219|51222	274.5546	ZNF219|51222	992.572
ZNF221|7638	5.0251	ZNF221|7638	52.9248
ZNF222|7673	39.3102	ZNF222|7673	75.9796
ZNF223|7766	18.1407	ZNF223|7766	163.4478
ZNF224|7767	148.5107	ZNF224|7767	407.3785
ZNF225|7768	55.7332	ZNF225|7768	149.1798
ZNF226|7769	137.9625	ZNF226|7769	398.0192
ZNF227|7770	253.4628	ZNF227|7770	477.1866
ZNF229|7772	17.3595	ZNF229|7772	300.2167
ZNF22|7570	360.0411	ZNF22|7570	1263.5067
ZNF230|7773	63.4993	ZNF230|7773	175.797
ZNF232|7775	126.085	ZNF232|7775	230.8883
lowly_expressed	lowly_expressed	ZNF233|353355	49.5203
ZNF234|10780	121.9735	ZNF234|10780	305.4782
ZNF235|9310	89.1594	ZNF235|9310	154.1968
ZNF236|7776	194.1526	ZNF236|7776	481.8942
ZNF238|10472	973.9607	ZNF238|10472	922.0056
ZNF239|8187	269.5295	ZNF239|8187	174.8685
ZNF23|7571	230.0868	ZNF23|7571	326.8493
ZNF248|57209	246.2312	ZNF248|57209	575.3637
ZNF24|7572	2959.7990000000004	ZNF24|7572	3716.1869
ZNF250|58500	233.3942	ZNF250|58500	402.5998
ZNF251|90987	386.02099999999996	ZNF251|90987	532.6524
ZNF252|286101	1137.5057	ZNF252|286101	1029.4027
ZNF253|56242	230.6989	ZNF253|56242	453.7295
ZNF254|9534	423.746	ZNF254|9534	457.0535
ZNF256|10172	100.0457	ZNF256|10172	167.1309
ZNF257|113835	26.9529	ZNF257|113835	90.9935
ZNF259|8882	534.9475	ZNF259|8882	531.1049
