gene_id	TCGA-BH-A0DK-01A-21R-A056-07	gene_id	TCGA-BH-A0DK-11A-13R-A089-07
KDSR|2531	1495.4995	KDSR|2531	1895.2124
KEAP1|9817	2239.4239	KEAP1|9817	1056.9118
lowly_expressed	lowly_expressed	KEL|3792	12.8252
KERA|11081	24.3024	KERA|11081	21.8611
KGFLP2|654466	45.251999999999995	KGFLP2|654466	113.2289
KHDC1|80759	9.8785	KHDC1|80759	10.4933
KHDRBS1|10657	4249.775	KHDRBS1|10657	3681.1193
KHDRBS3|10656	160.216	KHDRBS3|10656	220.6515
KHK|3795	143.9829	KHK|3795	65.3035
KHNYN|23351	1709.7525	KHNYN|23351	1765.0514
KHSRP|8570	2705.2205	KHSRP|8570	2059.025
KIAA0020|9933	465.7966	KIAA0020|9933	709.7573
KIAA0040|9674	2301.5302	KIAA0040|9674	2600.3061
KIAA0090|23065	897.8398	KIAA0090|23065	1611.8924
KIAA0100|9703	1838.6994	KIAA0100|9703	5854.4487
KIAA0101|9768	539.604	KIAA0101|9768	58.2963
KIAA0114|57291	585.9586	KIAA0114|57291	747.9414
KIAA0125|9834	24.7525	lowly_expressed	lowly_expressed
KIAA0141|9812	866.3366	KIAA0141|9812	1099.468
KIAA0146|23514	859.586	KIAA0146|23514	916.7092
KIAA0174|9798	2383.8884	KIAA0174|9798	2618.6694
KIAA0182|23199	1799.73	KIAA0182|23199	3195.8027
KIAA0195|9772	1124.532	KIAA0195|9772	1554.4444
KIAA0196|9897	1427.5428	KIAA0196|9897	1606.0628
KIAA0226|9711	896.4896	KIAA0226|9711	693.4344
KIAA0232|9778	1322.6823	KIAA0232|9778	2717.1901
KIAA0240|23506	824.0324	KIAA0240|23506	1197.4058
KIAA0247|9766	2076.0576	KIAA0247|9766	2940.4649
KIAA0284|283638	1106.6607	KIAA0284|283638	1267.9443
KIAA0317|9870	1047.2547	KIAA0317|9870	1024.2658
KIAA0319L|79932	3643.5644	KIAA0319L|79932	3890.1144
KIAA0319|9856	15.3015	lowly_expressed	lowly_expressed
KIAA0355|9710	950.495	KIAA0355|9710	965.0951
KIAA0368|23392	3396.9397	KIAA0368|23392	3790.7163
KIAA0391|9692	730.8731	KIAA0391|9692	761.4341
KIAA0406|9675	554.9055	KIAA0406|9675	732.7844
KIAA0408|9729	37.6148	KIAA0408|9729	50.9335
KIAA0415|9907	526.1026	KIAA0415|9907	359.3966
KIAA0427|9811	460.39599999999996	KIAA0427|9811	930.1173
KIAA0430|9665	2422.5923	KIAA0430|9665	2332.1431
KIAA0467|23334	609.3069	KIAA0467|23334	1002.3231
KIAA0494|9813	3939.757	KIAA0494|9813	4525.9025
KIAA0495|57212	169.667	KIAA0495|57212	489.1059
KIAA0513|9764	238.0738	KIAA0513|9764	490.8548
KIAA0528|9847	653.4653	KIAA0528|9847	939.4447
KIAA0556|23247	529.703	KIAA0556|23247	792.2466
KIAA0562|9731	502.2502	KIAA0562|9731	960.1399
KIAA0564|23078	276.3276	KIAA0564|23078	1245.5003
KIAA0586|9786	397.3897	KIAA0586|9786	443.6348
KIAA0649|9858	595.8596	KIAA0649|9858	804.4888
KIAA0652|9776	1798.8299	KIAA0652|9776	1977.4102
KIAA0664P3|100132341	11.7012	KIAA0664P3|100132341	73.1618
KIAA0664|23277	1090.4589999999998	KIAA0664|23277	2275.0128
KIAA0748|9840	140.414	KIAA0748|9840	8.7444
KIAA0753|9851	251.1251	KIAA0753|9851	455.87699999999995
KIAA0754|643314	133.2133	KIAA0754|643314	265.2481
KIAA0776|23376	1050.405	KIAA0776|23376	1156.8899
KIAA0802|23255	252.9253	KIAA0802|23255	163.2296
KIAA0831|22863	472.9973	KIAA0831|22863	535.16
KIAA0892|23383	1295.2295	KIAA0892|23383	1176.7106
KIAA0895L|653319	87.3087	KIAA0895L|653319	188.0055
KIAA0895|23366	94.0594	KIAA0895|23366	288.8581
KIAA0907|22889	576.0576	KIAA0907|22889	589.0840000000001
KIAA0913|23053	1475.2475	KIAA0913|23053	2022.2983
KIAA0922|23240	707.4707	KIAA0922|23240	551.7744
KIAA0947|23379	871.7372	KIAA0947|23379	1430.0079999999998
KIAA1009|22832	168.7669	KIAA1009|22832	315.0915
KIAA1012|22878	984.6985	KIAA1012|22878	1441.3758
KIAA1024|23251	60.306000000000004	KIAA1024|23251	22.7356
KIAA1033|23325	931.5932	KIAA1033|23325	1291.5543
KIAA1045|23349	12.1512	KIAA1045|23349	6.4126
KIAA1107|23285	107.1107	KIAA1107|23285	136.4133
KIAA1109|84162	1763.2763	KIAA1109|84162	2917.7294
KIAA1143|57456	567.9568	KIAA1143|57456	857.247
KIAA1147|57189	923.9424	KIAA1147|57189	1410.4788
KIAA1161|57462	235.3735	KIAA1161|57462	304.8896
KIAA1191|57179	2063.9064	KIAA1191|57179	2547.5479
KIAA1199|57214	139.964	KIAA1199|57214	18.6548
lowly_expressed	lowly_expressed	KIAA1210|57481	14.2826
KIAA1211|57482	498.1998	KIAA1211|57482	169.3507
KIAA1217|56243	3263.2763	KIAA1217|56243	4602.1162
KIAA1239|57495	7.2007	lowly_expressed	lowly_expressed
KIAA1244|57221	661.1161	KIAA1244|57221	3896.5241
KIAA1257|57501	64.0144	KIAA1257|57501	52.1752
KIAA1267|284058	1009.0009	KIAA1267|284058	1407.2725
KIAA1274|27143	300.18	KIAA1274|27143	160.0233
KIAA1279|26128	1069.757	KIAA1279|26128	880.857
KIAA1310|55683	1252.0252	KIAA1310|55683	1455.6584
KIAA1324L|222223	375.3375	KIAA1324L|222223	595.7881
KIAA1324|57535	13978.8479	KIAA1324|57535	18516.3594
KIAA1328|57536	142.6643	KIAA1328|57536	186.5481
KIAA1370|56204	2010.8011	KIAA1370|56204	2859.1416
KIAA1377|57562	383.8884	KIAA1377|57562	329.957
KIAA1383|54627	44.5545	KIAA1383|54627	135.5389
KIAA1407|57577	95.4095	KIAA1407|57577	262.6248
lowly_expressed	lowly_expressed	KIAA1409|57578	9.6189
KIAA1429|25962	1556.7057	KIAA1429|25962	2103.6217
KIAA1430|57587	1032.4032	KIAA1430|57587	1566.7128
KIAA1432|57589	598.0873	KIAA1432|57589	828.2475
KIAA1462|57608	1577.8578	KIAA1462|57608	558.4785
KIAA1467|57613	1932.4932	KIAA1467|57613	2752.4594
KIAA1468|57614	644.4644	KIAA1468|57614	1019.3106
KIAA1522|57648	4390.189	KIAA1522|57648	5170.880999999999
KIAA1524|57650	272.2772	lowly_expressed	lowly_expressed
KIAA1529|57653	16.2016	KIAA1529|57653	95.3144
KIAA1530|57654	80.5581	KIAA1530|57654	233.4766
KIAA1539|80256	726.8227	KIAA1539|80256	373.0963
KIAA1543|57662	866.7867	KIAA1543|57662	814.6907
KIAA1549|57670	354.1854	KIAA1549|57670	587.0436
KIAA1586|57691	52.6553	KIAA1586|57691	146.3237
KIAA1598|57698	801.5302	KIAA1598|57698	2298.6228
KIAA1609|57707	256.9757	KIAA1609|57707	536.0344
KIAA1614|57710	28.0288	KIAA1614|57710	43.8359
KIAA1632|57724	888.3888	KIAA1632|57724	1464.4028
KIAA1644|85352	35.5536	KIAA1644|85352	70.5385
KIAA1671|85379	1689.0189	KIAA1671|85379	3855.4252
KIAA1683|80726	245.7246	KIAA1683|80726	227.0641
KIAA1704|55425	233.1593	KIAA1704|55425	443.3958
KIAA1712|80817	193.5644	KIAA1712|80817	352.1854
KIAA1715|80856	507.6508	KIAA1715|80856	777.0896
KIAA1731|85459	259.2259	KIAA1731|85459	519.7114
KIAA1737|85457	913.1413	KIAA1737|85457	1307.0028
KIAA1755|85449	213.7714	KIAA1755|85449	215.1133
KIAA1797|54914	455.4455	KIAA1797|54914	1228.8858
KIAA1804|84451	70.6571	KIAA1804|84451	165.27
KIAA1826|84437	144.9145	KIAA1826|84437	306.6385
KIAA1841|84542	152.1152	KIAA1841|84542	190.3374
lowly_expressed	lowly_expressed	KIAA1875|340390	9.9104
KIAA1908|114796	99.0099	KIAA1908|114796	207.5348
KIAA1919|91749	63.9064	KIAA1919|91749	191.7948
KIAA1949|170954	2448.2448	KIAA1949|170954	542.7385
KIAA1958|158405	31.9532	KIAA1958|158405	146.3237
KIAA1967|57805	2603.5104	KIAA1967|57805	2361.2913
lowly_expressed	lowly_expressed	KIAA1984|84960	8.453
KIAA2013|90231	1117.9118	KIAA2013|90231	1194.491
KIAA2018|205717	702.5203	KIAA2018|205717	977.0458
KIAA2022|340533	144.4644	KIAA2022|340533	86.8615
KIAA2026|158358	717.8218	KIAA2026|158358	1085.7684
KIDINS220|57498	2503.6004	KIDINS220|57498	2788.6031
KIF11|3832	1011.7012	KIF11|3832	230.8533
KIF12|113220	98.1098	KIF12|113220	567.2229
KIF13A|63971	882.5383	KIF13A|63971	1964.2935
KIF13B|23303	970.7471	KIF13B|23303	3101.9456
KIF14|9928	142.6643	KIF14|9928	30.0226
KIF15|56992	128.2628	KIF15|56992	47.22
KIF16B|55614	1099.4599	KIF16B|55614	2422.5024
KIF17|57576	36.4536	KIF17|57576	18.3633
KIF18A|81930	96.7597	KIF18A|81930	41.3904
KIF18B|146909	146.7147	KIF18B|146909	24.7759
KIF19|124602	16.6517	KIF19|124602	6.1211
lowly_expressed	lowly_expressed	KIF1A|547	14.2826
KIF1B|23095	756.0756	KIF1B|23095	1832.8354
KIF1C|10749	2026.5527	lowly_expressed	lowly_expressed
KIF20A|10112	526.1026	KIF20A|10112	77.2426
KIF20B|9585	400.9901	KIF20B|9585	253.0059
KIF21A|55605	436.0936	KIF21A|55605	512.7159
KIF21B|23046	202.9703	KIF21B|23046	48.3859
KIF22|3835	2332.5833	KIF22|3835	717.3359
KIF23|9493	592.7093	KIF23|9493	113.0948
KIF24|347240	165.6166	KIF24|347240	149.8215
KIF26A|26153	258.3258	KIF26A|26153	76.9511
KIF26B|55083	701.6202	KIF26B|55083	97.0633
KIF27|55582	89.1089	KIF27|55582	160.6063
KIF2A|3796	706.5707	KIF2A|3796	587.9181
KIF2C|11004	546.8047	KIF2C|11004	98.2293
KIF3A|11127	196.2196	KIF3A|11127	514.4648
KIF3B|9371	1874.8875	KIF3B|9371	2537.929
KIF3C|3797	1192.1692	KIF3C|3797	429.3522
KIF4A|24137	866.7867	KIF4A|24137	82.7807
KIF4B|285643	12.6013	lowly_expressed	lowly_expressed
KIF5A|3798	9.901	KIF5A|3798	29.1481
KIF5B|3799	3856.4356	KIF5B|3799	5786.1984
KIF5C|3800	127.8128	KIF5C|3800	356.1903
KIF6|221458	18.0018	KIF6|221458	33.2289
KIF7|374654	171.9172	KIF7|374654	133.2857
KIF9|64147	66.5392	KIF9|64147	169.0826
KIFAP3|22920	932.9433	KIFAP3|22920	948.7721
KIFC1|3833	830.7831	KIFC1|3833	164.687
KIFC2|90990	302.6148	KIFC2|90990	288.7153
KIFC3|3801	324.9325	KIFC3|3801	246.5933
KILLIN|100144748	38.7039	KILLIN|100144748	41.9733
KIN|22944	265.9766	KIN|22944	251.5485
KIR2DL3|3804	7.7678	lowly_expressed	lowly_expressed
KIR2DS4|3809	8.1008	lowly_expressed	lowly_expressed
KIR3DL2|3812	14.1719	lowly_expressed	lowly_expressed
KIRREL3|84623	5.8506	KIRREL3|84623	7.287000000000001
KIRREL|55243	351.0351	KIRREL|55243	666.6181
KISS1R|84634	27.4527	KISS1R|84634	9.9104
KISS1|3814	6.7507	lowly_expressed	lowly_expressed
KITLG|4254	663.8164	KITLG|4254	1059.2436
KIT|3815	939.694	KIT|3815	2781.8990000000003
KLB|152831	41.8542	KLB|152831	25.9418
KLC1|3831	1699.2394	KLC1|3831	1554.4823
KLC2|64837	1224.5725	KLC2|64837	578.0077
KLC3|147700	86.8587	KLC3|147700	88.1848
KLC4|89953	369.955	KLC4|89953	534.9821
KLF10|7071	1331.6832	KLF10|7071	2511.9872
KLF11|8462	871.7372	KLF11|8462	602.7836
KLF12|11278	548.6049	KLF12|11278	645.6314
KLF13|51621	1230.423	KLF13|51621	1592.0717
KLF15|28999	52.2052	KLF15|28999	161.4807
KLF16|83855	705.2205	KLF16|83855	432.267
lowly_expressed	lowly_expressed	KLF17|128209	5.2467
KLF2|10365	1797.9298	KLF2|10365	912.9199
KLF3|51274	1281.2781	KLF3|51274	1364.6812
KLF4|9314	1318.6319	KLF4|9314	1984.6972
KLF5|688	507.2007	KLF5|688	771.5514
KLF6|1316	5189.0189	KLF6|1316	15622.823
KLF7|8609	140.8641	KLF7|8609	178.3867
KLF8|11279	258.7759	KLF8|11279	471.9085
KLF9|687	1185.8686	KLF9|687	3196.6771
KLHDC10|23008	391.9892	KLHDC10|23008	1114.0421
KLHDC1|122773	23.4023	KLHDC1|122773	75.7852
KLHDC2|23588	940.1439999999999	KLHDC2|23588	1116.9569
KLHDC3|116138	2051.7552	KLHDC3|116138	1598.1928
KLHDC4|54758	91.9757	KLHDC4|54758	93.0729
KLHDC5|57542	721.4221	KLHDC5|57542	1102.3829
KLHDC7A|127707	60.7561	KLHDC7A|127707	691.1025
KLHDC7B|113730	219.622	KLHDC7B|113730	95.3144
KLHDC8A|55220	29.2529	KLHDC8A|55220	28.5652
KLHDC8B|200942	335.2835	KLHDC8B|200942	389.7107
lowly_expressed	lowly_expressed	KLHDC9|126823	73.7448
KLHL11|55175	42.3042	KLHL11|55175	70.83
KLHL12|59349	943.7444	KLHL12|59349	997.4495
KLHL13|90293	332.5833	KLHL13|90293	4801.8655
KLHL14|57565	68.8569	KLHL14|57565	11.3678
KLHL15|80311	177.7678	KLHL15|80311	339.2844
KLHL17|339451	55.8056	KLHL17|339451	71.413
KLHL18|23276	336.1836	KLHL18|23276	521.1688
KLHL20|27252	367.2367	KLHL20|27252	452.9622
KLHL21|9903	563.0063	KLHL21|9903	1558.2599
KLHL22|84861	451.8452	KLHL22|84861	393.2085
KLHL23|151230	103.0603	KLHL23|151230	153.1852
KLHL24|54800	1485.1485	KLHL24|54800	1416.8914
KLHL25|64410	295.6796	KLHL25|64410	234.3511
KLHL26|55295	287.1287	KLHL26|55295	269.9118
KLHL28|54813	283.5284	KLHL28|54813	420.0248
KLHL29|114818	91.8092	KLHL29|114818	380.3833
KLHL2|11275	247.5248	KLHL2|11275	854.9151
KLHL30|377007	5.4005	lowly_expressed	lowly_expressed
KLHL31|401265	49.8785	KLHL31|401265	825.8486
lowly_expressed	lowly_expressed	KLHL32|114792	7.5785
KLHL35|283212	7.2007	KLHL35|283212	41.9733
KLHL36|79786	157.0657	KLHL36|79786	244.8444
KLHL38|340359	6.3006	KLHL38|340359	5.2467
KLHL3|26249	71.1071	KLHL3|26249	84.8211
KLHL4|56062	38.2538	KLHL4|56062	34.9778
KLHL5|51088	754.2754	KLHL5|51088	794.5784
KLHL6|89857	237.6238	KLHL6|89857	94.1485
KLHL7|55975	351.4851	KLHL7|55975	650.8781
KLHL8|57563	310.9811	KLHL8|57563	1501.7125
KLHL9|55958	1284.8785	KLHL9|55958	1773.3732
KLK10|5655	190.36900000000003	KLK10|5655	302.2663
KLK11|11012	103.0603	KLK11|11012	325.0018
KLK12|43849	5.8506	KLK12|43849	22.4441
KLK13|26085	55.8056	KLK13|26085	17.1974
lowly_expressed	lowly_expressed	KLK14|43847	12.2422
KLK1|3816	11.2511	KLK1|3816	33.2289
lowly_expressed	lowly_expressed	KLK2|3817	57.1304
lowly_expressed	lowly_expressed	KLK3|354	94.1485
KLK4|9622	30.153000000000002	lowly_expressed	lowly_expressed
KLK5|25818	78.3078	KLK5|25818	1873.0598
KLK6|5653	61.6562	KLK6|5653	368.1411
KLK7|5650	67.5068	KLK7|5650	1433.7973
KLK8|11202	40.5041	KLK8|11202	165.0864
KLRA1|10748	13.0513	KLRA1|10748	26.2333
KLRAQ1|129285	411.7912	KLRAQ1|129285	450.3388
KLRB1|3820	130.5131	KLRB1|3820	20.1122
KLRC1|3821	10.350999999999999	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	KLRC2|3822	9.1234
KLRC3|3823	10.378	KLRC3|3823	6.6166
KLRD1|3824	76.0576	KLRD1|3824	12.8252
KLRF1|51348	9.901	KLRF1|51348	38.1841
KLRG1|10219	39.604	KLRG1|10219	10.2019
KLRG2|346689	28.8029	KLRG2|346689	22.4441
KLRK1|22914	251.1251	KLRK1|22914	20.9867
KL|9365	76.0576	KL|9365	48.6774
KMO|8564	52.3987	KMO|8564	713.0336
KNDC1|85442	8.5509	KNDC1|85442	19.2378
KNTC1|9735	679.8560000000001	KNTC1|9735	278.0675
KPNA1|3836	1682.7183	KPNA1|3836	2263.645
KPNA2|3838	6078.7579	KPNA2|3838	1306.1284
KPNA3|3839	719.622	KPNA3|3839	1042.6292
KPNA4|3840	1620.162	KPNA4|3840	1838.9565
KPNA5|3841	57.6058	KPNA5|3841	134.0815
KPNA6|23633	2067.5068	KPNA6|23633	2410.8431
KPNB1|3837	4811.8812	KPNB1|3837	4937.1129
KPTN|11133	106.2106	KPTN|11133	119.5074
KRAS|3845	1539.1539	KRAS|3845	1005.9025
KRBA1|84626	51.3051	KRBA1|84626	217.7366
KRBA2|124751	45.4545	KRBA2|124751	85.1126
KRCC1|51315	950.9451	KRCC1|51315	899.5118
KREMEN1|83999	601.7102	KREMEN1|83999	656.1248
KREMEN2|79412	24.7525	lowly_expressed	lowly_expressed
KRI1|65095	726.3411	KRI1|65095	549.9439
KRIT1|889	533.3033	KRIT1|889	770.9684
KRR1|11103	929.3654	KRR1|11103	925.7917
KRT10|3858	123.7624	KRT10|3858	401.0785
KRT13|3860	4544.1044	KRT13|3860	321.7955
KRT14|3861	1543.6544	KRT14|3861	9973.9124
KRT15|3866	2906.8407	KRT15|3866	20458.2088
KRT16|3868	840.6841	KRT16|3868	537.2003
KRT17|3872	4608.0108	KRT17|3872	14358.085
KRT18|3875	19240.7561	KRT18|3875	13462.6947
KRT19|3880	27189.0189	KRT19|3880	18857.3927
KRT1|3848	19.3519	lowly_expressed	lowly_expressed
KRT222|125113	22.0522	KRT222|125113	81.6148
KRT23|25984	100.36	KRT23|25984	1654.7402
KRT31|3881	7.2007	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	KRT32|3882	16.0315
KRT4|3851	1252.0252	KRT4|3851	92.1081
KRT5|3852	11697.5698	KRT5|3852	18207.0976
KRT6A|3853	3606.2106	KRT6A|3853	355.8989
KRT6B|3854	1395.5896	KRT6B|3854	2488.9601
KRT6C|286887	244.8245	KRT6C|286887	76.0767
KRT75|9119	8.1008	lowly_expressed	lowly_expressed
KRT78|196374	9.4509	lowly_expressed	lowly_expressed
KRT7|3855	669.2169	KRT7|3855	17299.7158
KRT80|144501	938.7939	KRT80|144501	873.2784
KRT81|3887	63.9064	KRT81|3887	1643.9554
lowly_expressed	lowly_expressed	KRT83|3889	20.1122
KRT86|3892	26.5527	KRT86|3892	107.2652
KRT8|3856	25557.1737	KRT8|3856	18411.0938
KRTAP5-2|440021	9.4869	KRTAP5-2|440021	8.8931
KRTCAP2|200185	2676.4176	KRTCAP2|200185	1275.8143
KRTCAP3|200634	399.64	KRTCAP3|200634	193.5437
KRTDAP|388533	74.2574	KRTDAP|388533	5.5381
KSR1|8844	250.225	KSR1|8844	221.5259
KSR2|283455	45.0045	KSR2|283455	96.7718
KTELC1|56983	360.9361	KTELC1|56983	350.0692
KTI12|112970	185.8686	KTI12|112970	104.3504
KTN1|3895	4255.1755	KTN1|3895	7119.143
KYNU|8942	121.0621	KYNU|8942	2172.7028
lowly_expressed	lowly_expressed	KY|339855	93.85700000000001
L1CAM|3897	35.1035	L1CAM|3897	68.7896
L2HGDH|79944	129.613	L2HGDH|79944	243.387
L3MBTL2|83746	985.225	L3MBTL2|83746	960.4343
L3MBTL3|84456	242.5743	L3MBTL3|84456	153.6107
L3MBTL4|91133	48.6049	L3MBTL4|91133	124.4626
L3MBTL|26013	13.9514	L3MBTL|26013	93.85700000000001
LACE1|246269	42.7543	LACE1|246269	51.5922
LACTB2|51110	120.6121	LACTB2|51110	344.8226
LACTB|114294	421.6922	LACTB|114294	361.7285
LAD1|3898	805.5806	LAD1|3898	581.214
LAG3|3902	156.6157	LAG3|3902	7.5785
LAGE3|8270	535.5536	LAGE3|8270	205.4944
LAIR1|3903	722.3222	LAIR1|3903	182.1759
LAIR2|3904	7.6508	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LALBA|3906	427.8948
LAMA1|284217	150.7651	LAMA1|284217	429.0607
LAMA2|3908	1603.5059	LAMA2|3908	1666.3762
LAMA3|3909	2023.4023	LAMA3|3909	5785.0324
LAMA4|3910	4024.3024	LAMA4|3910	1544.5602
LAMA5|3911	2428.8929	LAMA5|3911	1941.2665
LAMB1|3912	6341.5842	LAMB1|3912	2443.1976
LAMB2L|22973	12.6013	LAMB2L|22973	18.9463
LAMB2|3913	5878.0378	LAMB2|3913	6592.7275
LAMB3|3914	1130.9631	LAMB3|3914	3512.3515
LAMC1|3915	8033.3033	LAMC1|3915	5632.5876
LAMC2|3918	1418.5419	LAMC2|3918	5809.2254
LAMC3|10319	203.4203	LAMC3|10319	106.0992
LAMP1|3916	6440.5941	LAMP1|3916	10123.1509
LAMP2|3920	4398.2898	LAMP2|3920	6368.2868
LAMP3|27074	685.8686	LAMP3|27074	45.7626
LANCL1|10314	1067.5068	LANCL1|10314	2035.9979999999998
LANCL2|55915	915.3915	LANCL2|55915	555.8551
lowly_expressed	lowly_expressed	LANCL3|347404	12.8252
LAP3|51056	3895.1395	LAP3|51056	1625.3006
LAPTM4A|9741	10877.1377	LAPTM4A|9741	7385.5571
LAPTM4B|55353	1839.7839999999999	LAPTM4B|55353	1564.0895
LAPTM5|7805	6702.5203	LAPTM5|7805	1466.1517
LARGE|9215	1097.2097	LARGE|9215	1304.671
LARP1B|55132	326.7327	LARP1B|55132	558.187
LARP1|23367	5469.847	LARP1|23367	3772.9359
LARP4B|23185	1554.0054	LARP4B|23185	1420.3891
LARP4|113251	989.1989	LARP4|113251	1286.5991
LARP6|55323	259.2259	LARP6|55323	226.1896
LARP7|51574	945.5446	LARP7|51574	1043.5036
LARS2|23395	331.2331	LARS2|23395	597.2455
LARS|51520	1968.0468	LARS|51520	3131.9682
LAS1L|81887	1080.108	LAS1L|81887	902.1351
LASP1|3927	7908.6409	LASP1|3927	9238.2132
LASS1|10715	8.0918	LASS1|10715	16.7456
LASS2|29956	9683.6184	LASS2|29956	4898.0544
LASS3|204219	21.6022	LASS3|204219	12.5337
LASS4|79603	1754.7255	LASS4|79603	4126.7944
LASS5|91012	1010.8011	LASS5|91012	860.4533
LASS6|253782	2457.9748	LASS6|253782	4131.2133
LAT2|7462	258.3258	LAT2|7462	93.2741
LATS1|9113	480.6481	LATS1|9113	836.8433
LATS2|26524	631.4131	LATS2|26524	578.5907
LAT|27040	261.0441	LAT|27040	27.3235
LAX1|54900	156.6157	LAX1|54900	13.6996
LAYN|143903	211.9712	LAYN|143903	186.5481
LBH|81606	2620.1620000000003	LBH|81606	2142.0972
LBP|3929	36.9037	LBP|3929	974.4225
LBR|3930	663.3663	LBR|3930	518.5455
LBX2|85474	13.2358	lowly_expressed	lowly_expressed
LCA5L|150082	41.8542	LCA5L|150082	80.7404
LCA5|167691	180.018	LCA5|167691	388.5448
LCAT|3931	36.5302	LCAT|3931	47.8409
LCK|3932	647.6148	LCK|3932	51.3007
LCLAT1|253558	367.2367	LCLAT1|253558	388.2533
LCMT1|51451	769.577	LCMT1|51451	547.1107
LCMT2|9836	420.342	LCMT2|9836	374.5537
LCN10|414332	5.8506	LCN10|414332	18.4624
lowly_expressed	lowly_expressed	LCN12|286256	21.8611
LCN2|3934	348.7849	LCN2|3934	83.3637
LCORL|254251	81.5977	LCORL|254251	110.1421
LCOR|84458	80.3825	LCOR|84458	253.9853
LCP1|3936	6171.4671	LCP1|3936	4199.3733
LCP2|3937	965.3465	LCP2|3937	166.1444
lowly_expressed	lowly_expressed	LCT|3938	25.3589
LDB1|8861	2095.4095	LDB1|8861	1348.6847
LDB2|9079	518.0018	LDB2|9079	352.98400000000004
LDB3|11155	48.1548	LDB3|11155	14.8656
LDHA|3939	7581.9082	LDHA|3939	8570.7207
LDHB|3945	3566.1566	LDHB|3945	2426.8746
LDHD|197257	92.7093	LDHD|197257	1640.4576
lowly_expressed	lowly_expressed	LDLRAD1|388633	16.9059
LDLRAD2|401944	149.0504	LDLRAD2|401944	131.3066
LDLRAD3|143458	1563.0063	LDLRAD3|143458	977.3373
LDLRAP1|26119	922.1422	LDLRAP1|26119	1046.4184
LDLR|3949	1590.4589999999998	LDLR|3949	3435.1089
LDOC1L|84247	1382.0882	LDOC1L|84247	1767.2521
LDOC1|23641	1282.1782	LDOC1|23641	630.1829
LEF1|51176	1593.1593	LEF1|51176	713.5466
LEFTY1|10637	8.6679	lowly_expressed	lowly_expressed
LEFTY2|7044	9.4509	lowly_expressed	lowly_expressed
LEKR1|389170	7.6508	LEKR1|389170	27.6907
lowly_expressed	lowly_expressed	LEMD1|93273	6.1211
LEMD2|221496	918.9919	LEMD2|221496	666.6181
LEMD3|23592	495.4995	LEMD3|23592	796.9103
LENG1|79165	236.7237	LENG1|79165	155.9426
LENG8|114823	1253.4248	LENG8|114823	1898.5382
LENG9|94059	167.8173	LENG9|94059	175.9353
LEO1|123169	1270.027	LEO1|123169	786.1255
LEPRE1|64175	1155.2655	LEPRE1|64175	483.5677
LEPREL1|55214	153.0153	LEPREL1|55214	365.2263
LEPREL2|10536	518.9019	LEPREL2|10536	257.3781
LEPROTL1|23484	1281.7282	LEPROTL1|23484	838.8836
LEPROT|54741	690.2295	LEPROT|54741	1032.4215
LEPR|3953	226.0621	LEPR|3953	636.3098
LEP|3952	522.9523	LEP|3952	127.0859
LETM1|3954	1526.5527	LETM1|3954	1481.6002
LETM2|137994	20.252	LETM2|137994	34.6863
LETMD1|25875	539.1539	LETMD1|25875	762.5155
LFNG|3955	2830.7831	LFNG|3955	518.5455
LGALS12|85329	33.7534	LGALS12|85329	45.4711
LGALS1|3956	6752.0252	LGALS1|3956	2553.3775
LGALS2|3957	54.4554	LGALS2|3957	8.1615
LGALS3BP|3959	30642.6643	LGALS3BP|3959	5013.481
LGALS3|3958	2139.0639	LGALS3|3958	3377.3956
lowly_expressed	lowly_expressed	LGALS7B|653499	7.287000000000001
LGALS7|3963	26.5527	LGALS7|3963	21.2781
LGALS8|3964	1327.1557	LGALS8|3964	1529.3303
LGALS9B|284194	13.9514	lowly_expressed	lowly_expressed
LGALS9C|654346	148.5149	LGALS9C|654346	10.7848
LGALS9|3965	2496.8497	LGALS9|3965	438.0966
LGI2|55203	121.5122	LGI2|55203	26.2333
LGI3|203190	10.8011	lowly_expressed	lowly_expressed
LGI4|163175	87.3087	LGI4|163175	49.2604
LGMN|5641	3288.0288	LGMN|5641	2695.6205
LGR4|55366	523.4023	LGR4|55366	1423.0125
LGR5|8549	12.1512	LGR5|8549	6.1211
LGR6|59352	74.2574	LGR6|59352	453.5451
LGTN|1939	995.9496	LGTN|1939	1124.5355
LHFPL1|340596	6.7507	LHFPL1|340596	11.0763
LHFPL2|10184	1425.2925	LHFPL2|10184	1358.0121
LHFP|10186	1436.5437	LHFP|10186	902.7181
LHPP|64077	496.8497	LHPP|64077	557.0211
LHX2|9355	25.6526	lowly_expressed	lowly_expressed
LHX6|26468	141.3141	LHX6|26468	121.2563
LHX9|56956	13.0513	lowly_expressed	lowly_expressed
LIAS|11019	169.667	LIAS|11019	198.2074
LIFR|3977	664.2664	LIFR|3977	3246.5204
LIF|3976	113.4113	LIF|3976	409.24
LIG1|3978	1172.3672	LIG1|3978	559.3529
LIG3|3980	459.4959	LIG3|3980	809.444
LIG4|3981	162.0162	LIG4|3981	406.3251
LILRA1|11024	7.2007	LILRA1|11024	5.8296
LILRA2|11027	47.7048	LILRA2|11027	38.4756
