gene_id	TCGA-BH-A0H9-01A-11R-A056-07	gene_id	TCGA-BH-A0H9-11A-22R-A466-07
TMEM138|51524	447.2681	TMEM138|51524	503.2954
TMEM139|135932	45.7433	TMEM139|135932	174.9551
TMEM140|55281	384.7796	TMEM140|55281	3488.7178
TMEM141|85014	1133.4180000000001	TMEM141|85014	695.0269999999999
TMEM143|55260	66.0737	TMEM143|55260	301.9772
TMEM144|55314	754.9604	TMEM144|55314	210.9047
TMEM145|284339	5.4736	lowly_expressed	lowly_expressed
TMEM147|10430	1423.5168	TMEM147|10430	1481.7256
TMEM149|79713	91.3264	TMEM149|79713	110.0959
TMEM14A|28978	1157.2671	TMEM14A|28978	412.2229
TMEM14B|81853	872.6419999999999	TMEM14B|81853	1813.6609
TMEM14C|51522	1807.057	TMEM14C|51522	3512.882
TMEM150A|129303	443.7494	TMEM150A|129303	506.2912
lowly_expressed	lowly_expressed	TMEM150B|284417	10.7849
TMEM150C|441027	597.7909999999999	TMEM150C|441027	143.1995
TMEM151A|256472	10.5562	lowly_expressed	lowly_expressed
TMEM154|201799	149.741	TMEM154|201799	29.3589
TMEM158|25907	42.2246	TMEM158|25907	19.7723
TMEM159|57146	922.686	TMEM159|57146	1143.1995
TMEM160|54958	159.9062	TMEM160|54958	201.3182
TMEM161A|54929	567.6864	TMEM161A|54929	705.2127
TMEM161B|153396	210.3411	TMEM161B|153396	98.8616
TMEM163|81615	54.3446	TMEM163|81615	59.317
TMEM164|84187	448.05	TMEM164|84187	1354.7034
TMEM165|55858	2096.7647	TMEM165|55858	880.1678
TMEM167A|153339	2260.1896	TMEM167A|153339	1937.0881
TMEM167B|56900	1131.8542	TMEM167B|56900	1466.7466
TMEM168|64418	687.3228	TMEM168|64418	561.414
TMEM169|92691	6.6465	TMEM169|92691	50.9287
TMEM170A|124491	665.8196	TMEM170A|124491	438.586
TMEM170B|100113407	451.1778	TMEM170B|100113407	735.1708
TMEM171|134285	9.3832	lowly_expressed	lowly_expressed
TMEM173|340061	785.456	TMEM173|340061	1347.5135
TMEM175|84286	341.3156	TMEM175|84286	725.5842
TMEM176A|55365	514.9057	TMEM176A|55365	529.0593
TMEM176B|28959	837.0638	TMEM176B|28959	1002.3966
TMEM177|80775	207.2134	TMEM177|80775	73.0977
lowly_expressed	lowly_expressed	TMEM178|130733	119.2331
TMEM179B|374395	1166.6504	TMEM179B|374395	1328.9395
TMEM17|200728	32.4504	TMEM17|200728	92.87
TMEM180|79847	120.8093	TMEM180|79847	94.6675
TMEM181|57583	3529.6647	TMEM181|57583	971.2403
TMEM182|130827	176.3268	TMEM182|130827	197.12400000000002
TMEM183A|92703	2125.3054	TMEM183A|92703	1146.7945
TMEM184A|202915	808.3159	TMEM184A|202915	10.0779
TMEM184B|25829	1658.786	TMEM184B|25829	2588.556
TMEM184C|55751	634.933	TMEM184C|55751	466.1474
TMEM185A|84548	419.9003	TMEM185A|84548	717.7951
TMEM185B|79134	723.6829	TMEM185B|79134	400.8388
TMEM186|25880	232.6263	TMEM186|25880	195.3265
TMEM187|8269	234.9721	TMEM187|8269	484.7214
TMEM188|255919	322.1581	TMEM188|255919	298.9814
TMEM189|387521	2807.9367	TMEM189|387521	1086.2792
TMEM18|129787	505.1315	TMEM18|129787	1041.9413
TMEM191A|84222	38.7059	TMEM191A|84222	5.3925
TMEM192|201931	630.6324	TMEM192|201931	765.1288
TMEM194A|23306	530.1535	TMEM194A|23306	273.8167
TMEM194B|100131211	66.8556	TMEM194B|100131211	107.2499
lowly_expressed	lowly_expressed	TMEM195|392636	79.0893
TMEM198|130612	57.8634	TMEM198|130612	29.9581
TMEM199|147007	554.0025	TMEM199|147007	281.0066
TMEM19|55266	1177.5975	TMEM19|55266	686.6387
TMEM200A|114801	90.3138	TMEM200A|114801	71.8993
TMEM200B|399474	86.1929	TMEM200B|399474	660.5692
TMEM201|199953	310.4291	TMEM201|199953	327.7412
TMEM203|94107	766.6895	TMEM203|94107	1017.9748
TMEM204|79652	152.8687	TMEM204|79652	1142.0012
TMEM205|374882	1463.0046	TMEM205|374882	1611.1444
TMEM206|55248	346.0072	TMEM206|55248	84.4817
TMEM208|29100	1149.0568	TMEM208|29100	557.8191
TMEM209|84928	723.2919999999999	TMEM209|84928	376.2732
TMEM20|159371	16.4207	TMEM20|159371	64.7094
TMEM213|155006	12.902000000000001	lowly_expressed	lowly_expressed
TMEM214|54867	1929.4302	TMEM214|54867	2569.2031
TMEM215|401498	33.2323	lowly_expressed	lowly_expressed
TMEM216|51259	190.4017	TMEM216|51259	211.5039
TMEM217|221468	12.8433	TMEM217|221468	10.4434
TMEM218|219854	425.7648	TMEM218|219854	574.5956
TMEM219|124446	1836.3796	TMEM219|124446	3201.3182
TMEM220|388335	55.5175	TMEM220|388335	423.60699999999997
TMEM222|84065	747.1410000000001	TMEM222|84065	1079.0893
TMEM223|79064	363.2099	TMEM223|79064	285.7999
TMEM229B|161145	633.3692	TMEM229B|161145	65.9077
TMEM22|80723	25.8039	TMEM22|80723	514.0803
TMEM231|79583	277.5643	TMEM231|79583	232.4386
TMEM232|642987	5.8645	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TMEM233|387890	10.7849
TMEM25|84866	2102.2383	TMEM25|84866	319.9521
TMEM26|219623	380.2991	TMEM26|219623	14.1222
TMEM27|57393	11.7291	TMEM27|57393	10.1857
TMEM2|23670	536.409	TMEM2|23670	1214.4997
TMEM30A|55754	3696.6083	TMEM30A|55754	3460.7549
TMEM30B|161291	2492.034	TMEM30B|161291	138.4062
TMEM33|55161	2427.1332	TMEM33|55161	780.1078
TMEM35|59353	6.2555	TMEM35|59353	37.148
TMEM37|140738	198.2211	TMEM37|140738	4819.0533
TMEM38A|79041	46.9162	TMEM38A|79041	62.9119
TMEM38B|55151	110.6441	TMEM38B|55151	138.4062
TMEM39A|55254	536.018	TMEM39A|55254	345.1168
TMEM39B|55116	114.5538	TMEM39B|55116	398.4422
TMEM40|55287	53.9537	lowly_expressed	lowly_expressed
TMEM41A|90407	627.5046	TMEM41A|90407	466.1474
TMEM41B|440026	781.1553	TMEM41B|440026	287.5974
TMEM42|131616	135.2751	TMEM42|131616	449.97
TMEM43|79188	2508.0637	TMEM43|79188	4269.6225
TMEM44|93109	224.025	TMEM44|93109	361.2942
TMEM45A|55076	233.4083	TMEM45A|55076	332.5345
TMEM45B|120224	11.3381	lowly_expressed	lowly_expressed
TMEM47|83604	254.1296	TMEM47|83604	2164.7693
TMEM48|55706	394.8783	TMEM48|55706	116.8364
TMEM49|81671	2122.9596	TMEM49|81671	1497.3038
TMEM50A|23585	2718.4048	TMEM50A|23585	2896.9443
TMEM50B|757	1521.2667	TMEM50B|757	1587.7771
TMEM51|55092	233.4083	TMEM51|55092	89.275
TMEM52|339456	16.4207	TMEM52|339456	62.9119
TMEM53|79639	167.6708	TMEM53|79639	359.5686
TMEM54|113452	1004.7894	TMEM54|113452	443.3793
TMEM55A|55529	44.1795	TMEM55A|55529	525.4643
TMEM55B|90809	516.8605	TMEM55B|90809	669.8622
TMEM56|148534	319.8123	TMEM56|148534	591.2223
TMEM57|55219	1568.1752	TMEM57|55219	711.2043
TMEM59L|25789	8.6013	lowly_expressed	lowly_expressed
TMEM59|9528	4685.759	TMEM59|9528	7217.4955
TMEM5|10329	253.7386	TMEM5|10329	264.2301
TMEM60|85025	239.2728	TMEM60|85025	318.7537
TMEM61|199964	8.9923	lowly_expressed	lowly_expressed
TMEM62|80021	555.1754	TMEM62|80021	388.2564
TMEM63A|9725	2138.9893	TMEM63A|9725	684.2421
TMEM63B|55362	1799.6286	TMEM63B|55362	500.8987
TMEM63C|57156	1522.0409	lowly_expressed	lowly_expressed
TMEM64|169200	229.1076	TMEM64|169200	797.4835
TMEM65|157378	455.8694	TMEM65|157378	249.25099999999998
TMEM66|51669	8611.084	TMEM66|51669	6763.3313
TMEM67|91147	320.9852	TMEM67|91147	101.8574
TMEM68|137695	573.9419	TMEM68|137695	254.0443
TMEM69|51249	427.7197	TMEM69|51249	369.6824
TMEM70|54968	489.1017	TMEM70|54968	590.1738
TMEM71|137835	23.0671	TMEM71|137835	25.1648
lowly_expressed	lowly_expressed	TMEM74|157753	9.5866
TMEM79|84283	367.9015	TMEM79|84283	106.0515
TMEM80|283232	298.3091	TMEM80|283232	578.7897
TMEM81|388730	63.7279	TMEM81|388730	61.7136
TMEM84|283673	67.6376	lowly_expressed	lowly_expressed
TMEM85|51234	1198.2563	TMEM85|51234	1742.2469
TMEM86A|144110	222.8326	TMEM86A|144110	177.9089
TMEM86B|255043	34.7962	TMEM86B|255043	44.9371
TMEM87A|25963	2963.9331	TMEM87A|25963	1582.9838
TMEM87B|84910	2958.4596	TMEM87B|84910	541.6417
TMEM88|92162	22.6762	TMEM88|92162	679.4488
TMEM8A|58986	2357.1498	TMEM8A|58986	850.8089
TMEM8B|51754	691.6235	TMEM8B|51754	487.7172
lowly_expressed	lowly_expressed	TMEM90A|646658	8.3883
TMEM90B|79953	46.9162	TMEM90B|79953	35.3505
TMEM91|641649	31.2775	TMEM91|641649	156.3811
TMEM92|162461	19.5484	TMEM92|162461	5.9916
TMEM93|83460	326.5565	TMEM93|83460	398.6998
TMEM97|27346	673.1268	TMEM97|27346	92.6603
TMEM98|26022	450.7868	TMEM98|26022	549.4308
TMEM99|147184	331.9324	TMEM99|147184	340.3235
TMEM9B|56674	1692.8941	TMEM9B|56674	1109.0473
TMEM9|252839	3687.6161	TMEM9|252839	1623.1276
TMF1|7110	1333.594	TMF1|7110	532.0551
lowly_expressed	lowly_expressed	TMIE|259236	17.9748
TMLHE|55217	228.3257	TMLHE|55217	284.0024
TMOD1|7111	46.6465	TMOD1|7111	1006.6926
TMOD2|29767	296.3542	TMOD2|29767	506.8904
TMOD3|29766	2090.5092	TMOD3|29766	1232.4745
TMPO|7112	1007.5652	TMPO|7112	449.0413
TMPPE|643853	62.9459	TMPPE|643853	7.7891
TMPRSS13|84000	238.4909	lowly_expressed	lowly_expressed
TMPRSS2|7113	278.3697	lowly_expressed	lowly_expressed
TMPRSS3|64699	187.6649	lowly_expressed	lowly_expressed
TMPRSS4|56649	143.4855	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TMPRSS5|80975	6.5908
TMPRSS6|164656	138.0119	lowly_expressed	lowly_expressed
TMSB10|9168	31338.0901	TMSB10|9168	26377.4715
TMSB15A|11013	9.7742	TMSB15A|11013	13.1815
TMSB15B|286527	38.2602	TMSB15B|286527	22.7681
TMSL3|7117	18689.0822	TMSL3|7117	43544.6375
TMTC1|83857	245.5283	TMTC1|83857	3323.547
TMTC2|160335	460.561	TMTC2|160335	142.6004
TMTC3|160418	1066.9534	TMTC3|160418	437.3877
TMTC4|84899	1058.743	TMTC4|84899	238.4661
TMUB1|83590	738.1488	TMUB1|83590	781.9053
TMUB2|79089	787.0198	TMUB2|79089	816.0575
TMX1|81542	1608.4449	TMX1|81542	895.1468
TMX2|51075	2018.9620000000002	TMX2|51075	1834.0324
TMX3|54495	876.5517	TMX3|54495	1204.3139999999999
TMX4|56255	1141.6284	TMX4|56255	742.9599
TNC|3371	2765.7121	TNC|3371	1257.0401
TNFAIP1|7126	1631.6528	TNFAIP1|7126	1623.9305
TNFAIP2|7127	448.441	TNFAIP2|7127	1242.6603
TNFAIP3|7128	192.7475	TNFAIP3|7128	466.7466
TNFAIP6|7130	129.8016	TNFAIP6|7130	73.0977
TNFAIP8L1|126282	118.4635	TNFAIP8L1|126282	173.1576
TNFAIP8L2|79626	43.3975	TNFAIP8L2|79626	54.5237
TNFAIP8L3|388121	245.1373	TNFAIP8L3|388121	173.1576
TNFAIP8|25816	243.9644	TNFAIP8|25816	778.3104
TNFRSF10A|8797	132.5384	TNFRSF10A|8797	86.8784
TNFRSF10B|8795	734.2391	TNFRSF10B|8795	723.7867
TNFRSF10C|8794	188.8378	TNFRSF10C|8794	78.4901
TNFRSF10D|8793	43.0065	TNFRSF10D|8793	333.7328
TNFRSF11A|8792	51.6079	TNFRSF11A|8792	22.169
TNFRSF11B|4982	12.511	TNFRSF11B|4982	93.4691
TNFRSF12A|51330	1915.3553	TNFRSF12A|51330	119.2331
TNFRSF14|8764	266.0307	TNFRSF14|8764	1053.0138
TNFRSF17|608	5.0826	lowly_expressed	lowly_expressed
TNFRSF18|8784	14.4658	TNFRSF18|8784	25.1648
TNFRSF19|55504	276.4148	TNFRSF19|55504	89.275
TNFRSF1A|7132	2422.4416	TNFRSF1A|7132	4568.604
TNFRSF1B|7133	297.5271	TNFRSF1B|7133	3554.8232
TNFRSF21|27242	411.69	TNFRSF21|27242	1454.7633
TNFRSF25|8718	57.8634	TNFRSF25|8718	76.0935
TNFRSF4|7293	13.6839	TNFRSF4|7293	85.68
TNFRSF6B|8771	15.4237	TNFRSF6B|8771	31.8095
TNFRSF8|943	5.4736	TNFRSF8|943	276.8125
TNFSF10|8743	867.9503	TNFSF10|8743	2521.2702
TNFSF11|8600	13.6839	lowly_expressed	lowly_expressed
TNFSF12-TNFSF13|407977	19.134	TNFSF12-TNFSF13|407977	174.4278
TNFSF12|8742	318.0256	TNFSF12|8742	2325.9497
TNFSF13B|10673	29.3226	TNFSF13B|10673	22.7681
TNFSF13|8741	965.9388	TNFSF13|8741	417.5434
TNFSF4|7292	109.8622	TNFSF4|7292	20.9706
TNFSF8|944	14.0749	TNFSF8|944	13.1815
lowly_expressed	lowly_expressed	TNFSF9|8744	44.9371
TNF|7124	10.5562	TNF|7124	8.3883
TNIK|23043	1194.8001	TNIK|23043	12.5824
TNIP1|10318	1613.1365	TNIP1|10318	10687.2379
TNIP2|79155	726.8107	TNIP2|79155	1001.1983
TNK1|8711	783.5011	TNK1|8711	107.2499
TNK2|10188	1116.5829	TNK2|10188	797.4775
TNKS1BP1|85456	6728.57	TNKS1BP1|85456	7387.6573
TNKS2|80351	1599.0617	TNKS2|80351	1091.6717
TNKS|8658	1887.8194	TNKS|8658	729.1791
TNMD|64102	17.5936	TNMD|64102	596.1654
lowly_expressed	lowly_expressed	TNNC1|7134	20.3715
lowly_expressed	lowly_expressed	TNNC2|7125	78.4901
TNNI1|7135	44.9614	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TNNI2|7136	6.5908
TNNI3K|51086	14.4111	TNNI3K|51086	74.1222
TNNT1|7138	11.7291	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TNNT3|7140	687.837
TNN|63923	117.6816	TNN|63923	906.5309
TNPO1|3842	4220.5063	TNPO1|3842	1792.6902
TNPO2|30000	2167.5301	TNPO2|30000	1790.8928
TNPO3|23534	1619.392	TNPO3|23534	805.8718
TNRC18|84629	5290.1965	TNRC18|84629	1780.707
TNRC6A|27327	944.1892	TNRC6A|27327	872.9778
TNRC6B|23112	625.9408	TNRC6B|23112	559.6165
TNRC6C|57690	799.1555	TNRC6C|57690	594.2301
TNS1|7145	2060.0137	TNS1|7145	51004.7933
TNS3|64759	1409.4419	TNS3|64759	3908.3283
TNS4|84951	156.7784	lowly_expressed	lowly_expressed
TNXB|7148	316.2076	TNXB|7148	14198.9575
TOB1|10140	2751.2736	TOB1|10140	1496.1055
TOB2|10766	2634.7376	TOB2|10766	3281.6058
TOE1|114034	141.8004	TOE1|114034	216.8963
TOLLIP|54472	1701.1045	TOLLIP|54472	1977.8310000000001
TOM1L1|10040	839.8944	TOM1L1|10040	168.2924
TOM1L2|146691	1213.9576	TOM1L2|146691	1647.0941
TOM1|10043	1722.6078	TOM1|10043	2247.4536
TOMM20|9804	7743.5246	TOMM20|9804	4523.0677
TOMM22|56993	1072.036	TOMM22|56993	1686.0395
TOMM34|10953	1130.2903	TOMM34|10953	358.8975
TOMM40L|84134	786.0072	TOMM40L|84134	461.5099
TOMM40|10452	1492.7182	TOMM40|10452	617.136
TOMM5|401505	675.1246	TOMM5|401505	1068.2744
TOMM6|100188893	2001.5209	TOMM6|100188893	1977.5015
TOMM70A|9868	2885.6847	TOMM70A|9868	2159.3769
TOMM7|54543	1115.8245	TOMM7|54543	4481.1264
TOP1MT|116447	480.5004	TOP1MT|116447	344.5177
TOP1P1|7151	206.4314	TOP1P1|7151	67.7052
TOP1P2|7152	8.9923	TOP1P2|7152	5.3925
TOP1|7150	7099.9902	TOP1|7150	1186.9263
TOP2A|7153	2924.8363	TOP2A|7153	14.3799
TOP2B|7155	5771.8698	TOP2B|7155	2215.698
TOP3A|7156	635.715	TOP3A|7156	242.0611
TOP3B|8940	146.6132	TOP3B|8940	229.4787
TOPBP1|11073	765.9075	TOPBP1|11073	376.2732
TOPORS|10210	509.4321	TOPORS|10210	380.4673
TOR1AIP1|26092	2073.3066	TOR1AIP1|26092	2194.7274
TOR1AIP2|163590	525.0709	TOR1AIP2|163590	201.3182
TOR1A|1861	1062.6527	TOR1A|1861	921.5099
TOR1B|27348	685.7589999999999	TOR1B|27348	464.9491
TOR2A|27433	297.1362	TOR2A|27433	150.3895
TOR3A|64222	1536.1157	TOR3A|64222	865.7879
TOX2|84969	14.4658	TOX2|84969	250.4494
TOX3|27324	1533.7699	lowly_expressed	lowly_expressed
TOX4|9878	1757.0873	TOX4|9878	1845.5662
TOX|9760	16.0297	TOX|9760	56.3212
TP53BP1|7158	1737.0736	TP53BP1|7158	428.9994
TP53BP2|7159	1205.3563	TP53BP2|7159	437.3877
TP53I11|9537	3734.1413	TP53I11|9537	1693.2295
TP53I13|90313	504.3495	TP53I13|90313	834.6315
TP53I3|9540	412.8629	TP53I3|9540	314.5596
TP53INP1|94241	2184.3417	TP53INP1|94241	669.8622
TP53INP2|58476	2399.7654	TP53INP2|58476	842.4206
TP53RK|112858	1197.5369	TP53RK|112858	361.2942
TP53TG1|11257	294.0084	TP53TG1|11257	430.1977
TP53|7157	1984.5567	TP53|7157	842.4206
TP63|8626	292.8355	TP63|8626	7.7891
TP73|7161	9.7742	lowly_expressed	lowly_expressed
TPBG|7162	1748.0207	TPBG|7162	245.6561
TPCN1|53373	965.6925	TPCN1|53373	1568.0048
TPCN2|219931	252.0497	TPCN2|219931	362.6423
TPD52L1|7164	3599.2572	TPD52L1|7164	703.4152
TPD52L2|7165	4077.4118	TPD52L2|7165	4182.145
TPD52|7163	4487.3111	TPD52|7163	283.9365
TPI1P2|286016	17.9846	TPI1P2|286016	8.3883
TPI1|7167	7523.4092	TPI1|7167	5787.8969
TPK1|27010	32.4504	TPK1|27010	107.2499
TPM1|7168	3001.1534	TPM1|7168	3658.2265
TPM2|7169	1016.1275	TPM2|7169	4032.3547
TPM3|7170	20250.6109	TPM3|7170	6056.3212
TPM4|7171	17032.1572	TPM4|7171	9036.5488
TPMT|7172	530.5444	TPMT|7172	260.0359
TPO|7173	7.4284	TPO|7173	245.6561
TPP1|1200	2678.526	TPP1|1200	3064.7094
TPP2|7174	1024.3378	TPP2|7174	512.882
TPPP3|51673	145.0494	TPPP3|51673	1545.8358
TPPP|11076	25.413	TPPP|11076	617.136
TPRA1|131601	578.2426	TPRA1|131601	1021.5698
TPRG1L|127262	1478.2524	TPRG1L|127262	3512.882
TPRG1|285386	99.697	TPRG1|285386	287.5974
TPRKB|51002	388.6228	TPRKB|51002	303.7747
TPRN|286262	532.1083	TPRN|286262	184.5416
lowly_expressed	lowly_expressed	TPRXL|348825	5.9916
TPR|7175	3458.1018	TPR|7175	1704.6794
TPSAB1|7177	84.8402	TPSAB1|7177	315.1588
TPSB2|64499	74.675	TPSB2|64499	169.5626
TPSG1|25823	106.7344	lowly_expressed	lowly_expressed
TPST1|8460	146.6132	TPST1|8460	485.9197
TPST2|8459	379.6305	TPST2|8459	1278.6099
TPT1|7178	53804.3202	TPT1|7178	87950.8688
lowly_expressed	lowly_expressed	TPTE2P1|646405	7.1899
TPX2|22974	1189.7175	TPX2|22974	49.7304
TRA2A|29896	1439.9374	TRA2A|29896	893.9485
TRA2B|6434	2593.6859	TRA2B|6434	1995.2067
TRABD|80305	543.0554	TRABD|80305	446.3751
TRADD|8717	661.1279	TRADD|8717	716.5968
TRAF1|7185	58.6453	TRAF1|7185	153.9844
TRAF2|7186	459.3881	TRAF2|7186	272.0192
TRAF3IP1|26146	722.9010000000001	TRAF3IP1|26146	446.3751
TRAF3IP2|10758	578.2426	TRAF3IP2|10758	723.1875
TRAF3IP3|80342	29.3226	TRAF3IP3|80342	15.5782
TRAF3|7187	261.949	TRAF3|7187	171.9593
TRAF4|9618	2165.5752	TRAF4|9618	257.0401
TRAF5|7188	983.2861	TRAF5|7188	136.6087
TRAF6|7189	170.8533	TRAF6|7189	197.7232
TRAF7|84231	6501.8982	TRAF7|84231	1478.1306
TRAFD1|10906	1026.6836	TRAFD1|10906	632.7142
TRAIP|10293	118.0725	TRAIP|10293	24.5656
TRAK1|22906	1891.5062	TRAK1|22906	1230.6771
TRAK2|66008	2000.5865	TRAK2|66008	2077.891
TRAM1L1|133022	75.066	TRAM1L1|133022	39.5446
TRAM1|23471	6406.0209	TRAM1|23471	4094.0683
TRAM2|9697	875.3788	TRAM2|9697	1090.4733
TRANK1|9881	567.6864	TRANK1|9881	445.7759
TRAP1|10131	2711.7427	TRAP1|10131	1913.4032
TRAPPC10|7109	1376.9915	TRAPPC10|7109	845.4164
TRAPPC1|58485	2172.6126	TRAPPC1|58485	1636.9083
TRAPPC2L|51693	778.0276	TRAPPC2L|51693	885.5602
TRAPPC2P1|10597	174.4267	TRAPPC2P1|10597	181.1564
TRAPPC2|6399	282.2793	TRAPPC2|6399	203.1156
TRAPPC3|27095	934.806	TRAPPC3|27095	1730.9766
TRAPPC4|51399	1141.2374	TRAPPC4|51399	938.8856
TRAPPC5|126003	768.2533	TRAPPC5|126003	898.1426
TRAPPC6A|79090	541.4915	TRAPPC6A|79090	492.5105
TRAPPC6B|122553	742.0584	TRAPPC6B|122553	590.1738
TRAPPC9|83696	954.7454	TRAPPC9|83696	863.9904
TRAT1|50852	12.902000000000001	lowly_expressed	lowly_expressed
TRDMT1|1787	34.4052	TRDMT1|1787	98.2624
TRDN|10345	6.6465	TRDN|10345	118.0348
TREM1|54210	17.2026	lowly_expressed	lowly_expressed
TREM2|54209	238.0999	TREM2|54209	28.1606
TRERF1|55809	1108.0051	TRERF1|55809	155.1827
TREX1|11277	242.7329	TREX1|11277	413.0377
TRHDE|29953	7.3698	TRHDE|29953	164.1821
TRH|7200	5.0826	lowly_expressed	lowly_expressed
TRIAP1|51499	516.0786	TRIAP1|51499	570.4014
TRIB1|10221	1396.149	TRIB1|10221	2889.1552
TRIB2|28951	746.3591	TRIB2|28951	1501.4979
TRIB3|57761	2075.6524	TRIB3|57761	220.4913
TRIL|9865	798.7489	TRIL|9865	397.843
TRIM11|81559	817.9064	TRIM11|81559	439.1851
TRIM13|10206	929.4927	TRIM13|10206	654.8472
TRIM14|9830	742.0584	TRIM14|9830	130.6171
TRIM16L|147166	164.6369	TRIM16L|147166	171.2343
TRIM16|10626	709.6081	TRIM16|10626	1057.5195
TRIM17|51127	57.8634	lowly_expressed	lowly_expressed
TRIM21|6737	246.7012	TRIM21|6737	519.4727
TRIM22|10346	287.3619	TRIM22|10346	846.6147
TRIM23|373	532.1083	TRIM23|373	456.5608
TRIM24|8805	1173.2968	TRIM24|8805	388.2564
TRIM25|7706	956.3093	TRIM25|7706	1254.6435
TRIM26|7726	1383.247	TRIM26|7726	933.4931
TRIM27|5987	1362.5257	TRIM27|5987	856.2013
TRIM28|10155	6343.8569	TRIM28|10155	4291.1923
TRIM29|23650	287.7529	TRIM29|23650	17.3757
TRIM2|23321	461.343	TRIM2|23321	527.861
TRIM32|22954	579.0245	TRIM32|22954	408.0288
TRIM33|51592	1618.6101	TRIM33|51592	519.4727
TRIM34|53840	147.3795	TRIM34|53840	227.0821
TRIM35|23087	478.5456	TRIM35|23087	591.9712
TRIM36|55521	359.6911	TRIM36|55521	8.9874
TRIM37|4591	1249.958	TRIM37|4591	423.3134
TRIM38|10475	306.9104	TRIM38|10475	352.3068
TRIM39|56658	372.1396	TRIM39|56658	397.4476
TRIM3|10612	577.8516	TRIM3|10612	324.7454
TRIM41|90933	828.4821	TRIM41|90933	859.0174
TRIM44|54765	1773.4337	TRIM44|54765	647.6932
TRIM45|80263	170.0714	TRIM45|80263	59.317
TRIM46|80128	98.9151	TRIM46|80128	5.9916
TRIM47|91107	218.5515	TRIM47|91107	998.2025
TRIM4|89122	976.2487	TRIM4|89122	1013.1815
lowly_expressed	lowly_expressed	TRIM50|135892	16.1774
TRIM52|84851	85.2312	TRIM52|84851	85.0809
TRIM55|84675	48.8711	TRIM55|84675	16.7765
TRIM56|81844	388.2318	TRIM56|81844	164.1702
TRIM58|25893	1134.5439999999999	TRIM58|25893	47.3337
TRIM59|286827	139.3764	TRIM59|286827	15.5842
TRIM5|85363	391.3088	TRIM5|85363	286.9982
lowly_expressed	lowly_expressed	TRIM61|391712	14.979000000000001
TRIM62|55223	258.4303	TRIM62|55223	116.8364
TRIM65|201292	402.3067	TRIM65|201292	488.9155
TRIM66|9866	181.0185	TRIM66|9866	149.7903
TRIM68|55128	172.4172	TRIM68|55128	342.7202
lowly_expressed	lowly_expressed	TRIM69|140691	11.3841
TRIM6|117854	53.5627	TRIM6|117854	113.8406
TRIM78P|117852	6.7129	lowly_expressed	lowly_expressed
TRIM7|81786	6.6465	TRIM7|81786	89.275
TRIM8|81603	1418.4342	TRIM8|81603	5017.3757
TRIM9|114088	19.9394	TRIM9|114088	7.1899
TRIOBP|11078	1544.3261	TRIOBP|11078	3136.6087
TRIO|7204	1901.2804	TRIO|7204	908.3283
TRIP10|9322	480.8914	TRIP10|9322	2229.4787
TRIP11|9321	968.0383	TRIP11|9321	381.6657
TRIP12|9320	4556.3484	TRIP12|9320	2615.3385
TRIP13|9319	313.9478	TRIP13|9319	23.3673
TRIP4|9325	546.9651	TRIP4|9325	533.2534
TRIP6|7205	276.4148	TRIP6|7205	1406.8304
TRIT1|54802	158.3423	TRIT1|54802	177.9509
TRMT112|51504	2414.2313	TRMT112|51504	2745.9557
TRMT11|60487	174.372	TRMT11|60487	142.0012
TRMT12|55039	288.9258	TRMT12|55039	268.4242
TRMT1|55621	398.788	TRMT1|55621	566.8065
TRMT2A|27037	457.4333	TRMT2A|27037	568.604
TRMT2B|79979	355.7814	TRMT2B|79979	292.9898
TRMT5|57570	585.6709999999999	TRMT5|57570	461.9533
TRMT61A|115708	1001.6616	TRMT61A|115708	462.5524
TRMT61B|55006	339.6188	TRMT61B|55006	226.7226
TRMT6|51605	456.2604	TRMT6|51605	213.9005
TRMU|55687	150.132	TRMU|55687	194.1282
TRNAU1AP|54952	323.722	TRNAU1AP|54952	346.3152
TRNP1|388610	47.3072	TRNP1|388610	152.7861
TRNT1|51095	517.314	TRNT1|51095	286.9982
TROAP|10024	148.5681	lowly_expressed	lowly_expressed
TROVE2|6738	1723.7533	TROVE2|6738	1118.55
TRO|7216	166.1617	TRO|7216	241.46200000000002
TRPA1|8989	1146.2496	lowly_expressed	lowly_expressed
TRPC1|7220	37.141999999999996	TRPC1|7220	113.8406
TRPC3|7222	5.4736	TRPC3|7222	7.7891
TRPC4AP|26133	7063.2392	TRPC4AP|26133	2523.0677
lowly_expressed	lowly_expressed	TRPC4|7223	5.9916
TRPC6|7225	44.1795	TRPC6|7225	104.25399999999999
lowly_expressed	lowly_expressed	TRPM1|4308	5.3925
TRPM2|7226	757.6972	TRPM2|7226	98.2624
TRPM4|54795	1920.8289	TRPM4|54795	737.5674
TRPM5|29850	5.4736	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	TRPM6|140803	46.7346
TRPM7|54822	837.0638	TRPM7|54822	451.1684
TRPS1|7227	5716.3523	TRPS1|7227	340.3235
TRPT1|83707	342.4885	TRPT1|83707	477.5315
