gene_id	TCGA-E2-A1LB-01A-11R-A144-07	gene_id	TCGA-E2-A1LB-11A-22R-A144-07
LIX1L|128077	173.4247	LIX1L|128077	474.8054
LLGL1|3996	358.0815	LLGL1|3996	958.2138
LLGL2|3993	2424.8006	LLGL2|3993	879.1479
LLPH|84298	810.9356	LLPH|84298	389.746
lowly_expressed	lowly_expressed	LMAN1L|79748	5.3257
LMAN1|3998	7906.5484	LMAN1|3998	3298.6481
LMAN2L|81562	714.8152	LMAN2L|81562	761.9828
LMAN2|10960	8218.8027	LMAN2|10960	2068.0049
LMBR1L|55716	279.9056	LMBR1L|55716	366.653
LMBR1|64327	540.9413	LMBR1|64327	984.8423
LMBRD1|55788	1327.6424	LMBRD1|55788	1586.6448
LMBRD2|92255	261.4849	LMBRD2|92255	221.6305
LMCD1|29995	734.1346	LMCD1|29995	430.5612
LMF1|64788	233.1798	LMF1|64788	321.6592
LMF2|91289	2170.9536	LMF2|91289	1122.4908
LMLN|89782	286.645	LMLN|89782	256.8619
LMNA|4000	6402.7856	LMNA|4000	6919.2954
LMNB1|4001	1142.5362	LMNB1|4001	528.4719
LMNB2|84823	1119.6226	LMNB2|84823	914.3794
LMO2|4005	283.0507	LMO2|4005	309.7091
LMO3|55885	33.6965	LMO3|55885	170.422
LMO4|8543	995.6195	LMO4|8543	2301.9254
LMO7|4008	3720.5436	LMO7|4008	761.9828
LMOD1|25802	328.4286	LMOD1|25802	2405.1618
LMTK2|22853	104.2345	LMTK2|22853	444.0803
LMTK3|114783	48.0737	LMTK3|114783	163.4576
LMX1B|4010	470.4032	LMX1B|4010	1299.4674
LNP1|348801	28.8262	LNP1|348801	53.7157
LNPEP|4012	449.3676	LNPEP|4012	357.2306
LNX1|84708	434.01099999999997	LNX1|84708	580.9095
LNX2|222484	1295.2937	LNX2|222484	436.7063
LOC100009676|100009676	76.8685	LOC100009676|100009676	78.4719
LOC100101266|100101266	11.2322	LOC100101266|100101266	9.832
lowly_expressed	lowly_expressed	LOC100124692|100124692	222.0401
LOC100125556|100125556	33.6471	LOC100125556|100125556	64.8546
lowly_expressed	lowly_expressed	LOC100126784|100126784	68.222
lowly_expressed	lowly_expressed	LOC100127888|100127888	29.2585
LOC100128191|100128191	50.7424	LOC100128191|100128191	40.0574
LOC100128239|100128239	8.0872	LOC100128239|100128239	8.603
LOC100128288|100128288	35.0444	LOC100128288|100128288	86.8497
LOC100128292|100128292	5.3914	LOC100128292|100128292	11.8804
LOC100128640|100128640	10.7829	LOC100128640|100128640	94.2237
LOC100128788|100128788	26.0676	LOC100128788|100128788	16.3867
LOC100128822|100128822	57.5087	LOC100128822|100128822	182.71200000000002
LOC100128842|100128842	10.7829	LOC100128842|100128842	25.8091
lowly_expressed	lowly_expressed	LOC100128977|100128977	6.145
LOC100129034|100129034	3418.2276	LOC100129034|100129034	1882.4334
LOC100129066|100129066	12.1307	lowly_expressed	lowly_expressed
LOC100129387|100129387	84.6681	LOC100129387|100129387	121.3314
LOC100129534|100129534	12.1307	LOC100129534|100129534	65.9566
LOC100129550|100129550	79.973	LOC100129550|100129550	222.0401
LOC100129637|100129637	86.4293	LOC100129637|100129637	278.1647
LOC100129716|100129716	12.58	LOC100129716|100129716	6.9644
LOC100130015|100130015	14.5299	LOC100130015|100130015	29.066
LOC100130093|100130093	31.7196	LOC100130093|100130093	144.4203
lowly_expressed	lowly_expressed	LOC100130522|100130522	38.0991
LOC100130557|100130557	12.3329	LOC100130557|100130557	57.9025
LOC100130581|100130581	22.4643	LOC100130581|100130581	58.9922
lowly_expressed	lowly_expressed	LOC100130691|100130691	15.1577
LOC100130776|100130776	213.9773	LOC100130776|100130776	350.7005
LOC100130872|100130872	18.4208	LOC100130872|100130872	48.3408
LOC100130932|100130932	42.233000000000004	LOC100130932|100130932	21.7124
LOC100130987|100130987	7.1886	LOC100130987|100130987	32.3638
LOC100131193|100131193	248.9049	LOC100131193|100131193	42.6055
LOC100131434|100131434	19.1396	LOC100131434|100131434	43.6215
LOC100131691|100131691	19.9978	LOC100131691|100131691	18.4064
lowly_expressed	lowly_expressed	LOC100132111|100132111	11.0528
lowly_expressed	lowly_expressed	LOC100132215|100132215	15.9771
LOC100132247|100132247	154.1054	LOC100132247|100132247	206.4728
LOC100132287|100132287	96.1474	LOC100132287|100132287	213.8468
LOC100132288|100132288	137.931	LOC100132288|100132288	324.0475
LOC100132707|100132707	30.848000000000003	LOC100132707|100132707	134.1786
lowly_expressed	lowly_expressed	LOC100132832|100132832	5.1454
LOC100133161|100133161	21.1165	LOC100133161|100133161	37.2798
LOC100133331|100133331	27.8558	LOC100133331|100133331	64.6211
lowly_expressed	lowly_expressed	LOC100133545|100133545	34.0025
lowly_expressed	lowly_expressed	LOC100133669|100133669	16.3867
LOC100133985|100133985	6.29	lowly_expressed	lowly_expressed
LOC100133991|100133991	6.29	LOC100133991|100133991	44.2442
LOC100134229|100134229	89.4081	LOC100134229|100134229	81.1143
lowly_expressed	lowly_expressed	LOC100134259|100134259	6.145
LOC100134713|100134713	8.9902	LOC100134713|100134713	15.5715
LOC100144603|100144603	13.4786	lowly_expressed	lowly_expressed
LOC100144604|100144604	12.58	LOC100144604|100144604	15.1577
LOC100170939|100170939	36.8415	LOC100170939|100170939	49.8853
LOC100188947|100188947	109.626	LOC100188947|100188947	29.0864
LOC100190938|100190938	9.8843	LOC100190938|100190938	95.8624
LOC100190939|100190939	69.6394	LOC100190939|100190939	317.9025
LOC100190986|100190986	76.3787	LOC100190986|100190986	183.94099999999997
LOC100192378|100192378	7.1886	lowly_expressed	lowly_expressed
LOC100216545|100216545	31.0008	LOC100216545|100216545	58.9922
LOC100233209|100233209	9.435	LOC100233209|100233209	11.4707
lowly_expressed	lowly_expressed	LOC100240726|100240726	7.374
LOC100268168|100268168	7.6379	LOC100268168|100268168	6.5547
LOC100270710|100270710	226.6921	LOC100270710|100270710	267.3044
LOC100270746|100270746	37.7401	LOC100270746|100270746	41.7862
lowly_expressed	lowly_expressed	LOC100270804|100270804	31.8148
LOC100271722|100271722	19.3193	LOC100271722|100271722	56.5342
lowly_expressed	lowly_expressed	LOC100271831|100271831	6.358
LOC100271836|100271836	194.4199	LOC100271836|100271836	520.5121
LOC100272146|100272146	14.8265	LOC100272146|100272146	54.4859
lowly_expressed	lowly_expressed	LOC100272216|100272216	8.1934
LOC100272217|100272217	15.2757	LOC100272217|100272217	21.7124
LOC100272228|100272228	12.58	LOC100272228|100272228	38.5088
LOC100286793|100286793	266.427	LOC100286793|100286793	208.9308
lowly_expressed	lowly_expressed	LOC100286844|100286844	23.8714
lowly_expressed	lowly_expressed	LOC100287227|100287227	6.9971
LOC100288778|100288778	291.6096	LOC100288778|100288778	579.3240000000001
LOC100289341|100289341	26.5079	LOC100289341|100289341	36.8701
LOC100302401|100302401	6.29	LOC100302401|100302401	20.7169
lowly_expressed	lowly_expressed	LOC100302640|100302640	6.9644
LOC100302650|100302650	6.29	LOC100302650|100302650	13.1094
LOC100303728|100303728	27.4065	LOC100303728|100303728	24.5801
LOC113230|113230	35.4937	LOC113230|113230	112.6587
LOC115110|115110	18.924	LOC115110|115110	53.3757
lowly_expressed	lowly_expressed	LOC121838|121838	43.0152
LOC127841|127841	16.6236	lowly_expressed	lowly_expressed
LOC134466|134466	8.5364	LOC134466|134466	72.5113
LOC143188|143188	7.6379	LOC143188|143188	16.3867
LOC143666|143666	9.8843	LOC143666|143666	30.3154
LOC144438|144438	596.2035	LOC144438|144438	866.4482
LOC144486|144486	12.1307	LOC144486|144486	15.5674
LOC144571|144571	17.5716	LOC144571|144571	27.4805
LOC145783|145783	15.3611	LOC145783|145783	41.6141
LOC145820|145820	5.3914	LOC145820|145820	10.2417
LOC145837|145837	937.2122	LOC145837|145837	42.1958
LOC146481|146481	88.9588	lowly_expressed	lowly_expressed
LOC146880|146880	159.043	LOC146880|146880	335.5879
LOC147727|147727	330.2258	LOC147727|147727	540.762
LOC147804|147804	86.7123	LOC147804|147804	63.9082
LOC148189|148189	57.5087	LOC148189|148189	73.1012
LOC148413|148413	239.7843	LOC148413|148413	419.7952
LOC149837|149837	83.1181	LOC149837|149837	33.5928
LOC150381|150381	12.5576	LOC150381|150381	17.5461
LOC150622|150622	385.9373	LOC150622|150622	11.061
LOC150776|150776	171.6275	LOC150776|150776	346.5793
LOC150786|150786	33.6965	LOC150786|150786	46.7022
LOC151009|151009	6.7393	LOC151009|151009	49.9795
LOC151162|151162	530.6077	LOC151162|151162	1537.8943
LOC151534|151534	515.6689	LOC151534|151534	127.0258
LOC152217|152217	248.9049	LOC152217|152217	281.0324
lowly_expressed	lowly_expressed	LOC153328|153328	5.7354
LOC153684|153684	40.4358	LOC153684|153684	9.0127
LOC154761|154761	28.5072	LOC154761|154761	166.9029
lowly_expressed	lowly_expressed	LOC154822|154822	17.4478
LOC157381|157381	9.8843	LOC157381|157381	13.519
LOC158376|158376	7.1886	LOC158376|158376	21.3027
LOC158572|158572	25.6093	LOC158572|158572	49.9795
LOC158696|158696	8.9857	LOC158696|158696	6.5547
LOC162632|162632	32.9597	LOC162632|162632	103.4248
lowly_expressed	lowly_expressed	LOC168474|168474	6.145
LOC200030|200030	548.0759	LOC200030|200030	848.0623
LOC202181|202181	15.725	LOC202181|202181	92.9947
LOC202781|202781	79.0745	LOC202781|202781	315.8542
LOC219347|219347	92.4587	LOC219347|219347	51.9705
LOC220594|220594	86.8966	LOC220594|220594	245.3175
LOC220729|220729	72.7845	LOC220729|220729	128.2261
LOC220930|220930	50.3201	LOC220930|220930	99.7214
LOC221442|221442	34.5951	LOC221442|221442	77.4519
LOC221710|221710	253.3977	LOC221710|221710	307.2511
LOC222699|222699	98.8431	LOC222699|222699	22.9414
LOC253039|253039	866.2249	LOC253039|253039	1290.4547
LOC253724|253724	6.29	LOC253724|253724	11.4707
LOC254559|254559	242.6148	LOC254559|254559	138.0582
LOC255167|255167	148.2646	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC257358|257358	5.7354
LOC25845|25845	188.049	LOC25845|25845	382.5031
LOC282997|282997	88.0602	LOC282997|282997	58.5825
lowly_expressed	lowly_expressed	LOC283050|283050	42.1958
LOC283070|283070	117.7131	LOC283070|283070	120.8521
lowly_expressed	lowly_expressed	LOC283174|283174	136.8292
LOC283267|283267	106.0317	LOC283267|283267	238.4269
LOC283314|283314	16.2103	LOC283314|283314	64.9447
LOC283404|283404	14.8265	lowly_expressed	lowly_expressed
LOC283663|283663	13.0293	LOC283663|283663	35.6411
LOC283867|283867	17.9715	lowly_expressed	lowly_expressed
LOC283922|283922	70.538	LOC283922|283922	70.4629
LOC284023|284023	55.7116	LOC284023|284023	161.4093
LOC284232|284232	14.8265	LOC284232|284232	25.3994
lowly_expressed	lowly_expressed	LOC284233|284233	20.4834
lowly_expressed	lowly_expressed	LOC284276|284276	10.2417
LOC284440|284440	67.8423	LOC284440|284440	167.9639
LOC284441|284441	101.5388	LOC284441|284441	59.8116
LOC284551|284551	14.3772	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC284578|284578	172.4703
LOC284837|284837	50.7694	LOC284837|284837	68.8243
LOC284900|284900	49.7989	LOC284900|284900	192.2327
LOC285033|285033	35.9924	LOC285033|285033	48.263000000000005
LOC285074|285074	254.2963	LOC285074|285074	284.3097
LOC285359|285359	75.4802	LOC285359|285359	69.2339
lowly_expressed	lowly_expressed	LOC285419|285419	6.5547
lowly_expressed	lowly_expressed	LOC285593|285593	9.832
lowly_expressed	lowly_expressed	LOC285830|285830	44.8546
LOC285847|285847	5.3914	lowly_expressed	lowly_expressed
LOC286002|286002	24.2615	LOC286002|286002	122.5973
LOC286367|286367	10.7829	LOC286367|286367	138.8775
LOC286467|286467	24.2615	LOC286467|286467	52.4375
LOC338651|338651	33.8717	LOC338651|338651	37.2306
LOC338758|338758	51.2187	LOC338758|338758	49.5698
LOC338799|338799	216.5562	LOC338799|338799	253.5846
LOC339047|339047	359.8787	LOC339047|339047	1235.1495
LOC339290|339290	356.7337	LOC339290|339290	730.0287
LOC339524|339524	8.5364	LOC339524|339524	43.4248
LOC339535|339535	5.3914	LOC339535|339535	24.1704
LOC341056|341056	20.2179	LOC341056|341056	8.603
lowly_expressed	lowly_expressed	LOC342346|342346	12.29
LOC344595|344595	52.5666	LOC344595|344595	181.483
LOC348926|348926	84.0166	LOC348926|348926	86.0303
LOC349114|349114	94.7995	LOC349114|349114	97.501
lowly_expressed	lowly_expressed	LOC349196|349196	10.467
LOC374443|374443	109.1767	LOC374443|374443	104.8751
LOC375190|375190	31.0008	LOC375190|375190	95.04299999999999
LOC387646|387646	28.3051	LOC387646|387646	18.0254
LOC387647|387647	204.0885	LOC387647|387647	476.7841
LOC388152|388152	199.03400000000002	LOC388152|388152	314.6252
lowly_expressed	lowly_expressed	LOC388242|388242	24.9898
lowly_expressed	lowly_expressed	LOC388588|388588	28.6768
LOC388692|388692	350.4437	LOC388692|388692	315.0348
LOC388789|388789	755.7003	LOC388789|388789	766.8988
LOC388796|388796	157.2504	LOC388796|388796	272.839
LOC388955|388955	322.1386	LOC388955|388955	285.5387
LOC389333|389333	35.9429	LOC389333|389333	54.8955
LOC389493|389493	89.8574	LOC389493|389493	30.3154
lowly_expressed	lowly_expressed	LOC389705|389705	5.3257
lowly_expressed	lowly_expressed	LOC390595|390595	14.7481
lowly_expressed	lowly_expressed	LOC391322|391322	5.3257
LOC399744|399744	98.3938	LOC399744|399744	204.4244
LOC399959|399959	115.916	LOC399959|399959	465.38300000000004
LOC400027|400027	280.3549	LOC400027|400027	365.8337
LOC400043|400043	62.4509	LOC400043|400043	252.7653
LOC400657|400657	144.6703	LOC400657|400657	299.8771
LOC400752|400752	33.6965	LOC400752|400752	46.2925
lowly_expressed	lowly_expressed	LOC400759|400759	26.2188
LOC400927|400927	6.0519	LOC400927|400927	29.6682
LOC400931|400931	22.0151	LOC400931|400931	67.1856
LOC400940|400940	36.3922	lowly_expressed	lowly_expressed
LOC401010|401010	33.6965	LOC401010|401010	45.0635
LOC401052|401052	101.9881	LOC401052|401052	84.8013
LOC401093|401093	39.9596	LOC401093|401093	72.6997
lowly_expressed	lowly_expressed	LOC401127|401127	6.145
LOC401397|401397	416.9381	LOC401397|401397	622.2859
LOC401431|401431	10.3381	LOC401431|401431	53.3183
LOC401588|401588	52.1173	LOC401588|401588	72.5113
LOC402377|402377	13.0293	LOC402377|402377	19.6641
LOC407835|407835	57.5087	LOC407835|407835	77.837
lowly_expressed	lowly_expressed	LOC440173|440173	11.4707
LOC440354|440354	137.0325	LOC440354|440354	199.6518
lowly_expressed	lowly_expressed	LOC440896|440896	7.7837
lowly_expressed	lowly_expressed	LOC440905|440905	59.8116
LOC440925|440925	16.1743	lowly_expressed	lowly_expressed
LOC440944|440944	174.7725	LOC440944|440944	218.3531
LOC440957|440957	159.4968	LOC440957|440957	129.8648
LOC441046|441046	24.2615	LOC441046|441046	13.519
LOC441089|441089	86.2631	LOC441089|441089	104.4654
LOC441177|441177	5.678999999999999	lowly_expressed	lowly_expressed
LOC441204|441204	28.3051	LOC441204|441204	22.1221
LOC441208|441208	36.3922	LOC441208|441208	63.4986
LOC441294|441294	31.4501	LOC441294|441294	43.8345
LOC441455|441455	10.3336	LOC441455|441455	15.1577
LOC441666|441666	98.8431	LOC441666|441666	130.6841
LOC441869|441869	42.6822	LOC441869|441869	301.5158
lowly_expressed	lowly_expressed	LOC442421|442421	7.7837
LOC442454|442454	147.8153	LOC442454|442454	134.7808
LOC493754|493754	369.3137	LOC493754|493754	417.4519
LOC541471|541471	314.0514	LOC541471|541471	38.0991
LOC550112|550112	629.0015	LOC550112|550112	309.7091
LOC550643|550643	439.4024	LOC550643|550643	332.2409
lowly_expressed	lowly_expressed	LOC554202|554202	40.1475
LOC595101|595101	30.1022	LOC595101|595101	190.4957
LOC606724|606724	8.9857	LOC606724|606724	5.3257
LOC613037|613037	15.2757	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	LOC619207|619207	30.7251
LOC641298|641298	41.5231	LOC641298|641298	221.2864
LOC641367|641367	8.5364	lowly_expressed	lowly_expressed
LOC642587|642587	11.2322	LOC642587|642587	623.515
LOC642826|642826	42.7451	LOC642826|642826	136.3048
LOC642846|642846	43.1315	LOC642846|642846	127.4068
LOC642852|642852	133.8875	LOC642852|642852	364.195
lowly_expressed	lowly_expressed	LOC643008|643008	7.374
LOC643387|643387	36.3922	LOC643387|643387	20.8931
lowly_expressed	lowly_expressed	LOC643719|643719	13.1094
lowly_expressed	lowly_expressed	LOC643763|643763	174.5186
LOC643837|643837	48.9723	LOC643837|643837	161.8189
LOC644165|644165	10.3336	LOC644165|644165	9.832
LOC644538|644538	31.8994	LOC644538|644538	78.6563
LOC644936|644936	17.5222	LOC644936|644936	11.061
LOC645166|645166	54.813	LOC645166|645166	82.3433
LOC645332|645332	66.9437	LOC645332|645332	152.3966
LOC645431|645431	7.2784	LOC645431|645431	31.1798
LOC645676|645676	18.915	LOC645676|645676	36.9398
LOC646214|646214	90.3066	LOC646214|646214	152.3966
LOC646471|646471	53.1012	LOC646471|646471	78.8611
LOC646762|646762	113.6695	LOC646762|646762	332.6506
LOC646851|646851	42.233000000000004	LOC646851|646851	212.2081
lowly_expressed	lowly_expressed	LOC646999|646999	21.7124
LOC647121|647121	20.2179	LOC647121|647121	17.2061
lowly_expressed	lowly_expressed	LOC647288|647288	6.9644
lowly_expressed	lowly_expressed	LOC647946|647946	16.3867
LOC647979|647979	8871.167	LOC647979|647979	10129.4551
lowly_expressed	lowly_expressed	LOC648740|648740	10.6227
LOC649330|649330	9.435	LOC649330|649330	11.061
LOC650368|650368	35.4937	LOC650368|650368	18.8447
LOC650623|650623	16.1743	LOC650623|650623	156.0836
LOC651250|651250	1180.2763	LOC651250|651250	1599.7542
LOC652276|652276	63.3494	LOC652276|652276	58.1729
LOC653113|653113	57.958	LOC653113|653113	50.3892
LOC653501|653501	121.7567	LOC653501|653501	304.3834
LOC653566|653566	2526.7887	LOC653566|653566	1194.5924
LOC653653|653653	36.8415	LOC653653|653653	47.1118
LOC653786|653786	31.8994	lowly_expressed	lowly_expressed
LOC654342|654342	153.2068	LOC654342|654342	316.6735
LOC654433|654433	17.5222	LOC654433|654433	95.8787
LOC678655|678655	136.5068	LOC678655|678655	331.4502
LOC723972|723972	9.8843	LOC723972|723972	6.5547
LOC727896|727896	28.3051	LOC727896|727896	16.7964
LOC728024|728024	21.5658	LOC728024|728024	30.7251
LOC728190|728190	111.4231	LOC728190|728190	210.9791
LOC728264|728264	68.2916	LOC728264|728264	1844.7358
LOC728323|728323	29.2036	LOC728323|728323	33.5928
LOC728392|728392	73.683	LOC728392|728392	149.1192
LOC728554|728554	383.2416	LOC728554|728554	322.8185
LOC728606|728606	678.423	LOC728606|728606	10.6514
LOC728613|728613	149.6125	LOC728613|728613	154.0352
LOC728640|728640	14.3772	LOC728640|728640	35.6411
LOC728643|728643	37.2908	LOC728643|728643	124.9488
LOC728723|728723	11.2322	LOC728723|728723	45.0635
LOC728743|728743	71.8859	LOC728743|728743	224.0885
LOC728758|728758	57.5087	LOC728758|728758	40.1475
lowly_expressed	lowly_expressed	LOC728819|728819	34.4121
LOC728855|728855	709.5989999999999	LOC728855|728855	231.9664
LOC728875|728875	166.9595	LOC728875|728875	33.0889
LOC729020|729020	23.3629	LOC729020|729020	31.9541
LOC729082|729082	422.2711	LOC729082|729082	485.8337
LOC729176|729176	22.0151	LOC729176|729176	33.5928
LOC729234|729234	22.9136	LOC729234|729234	123.7198
LOC729375|729375	25.1601	LOC729375|729375	108.5621
LOC729603|729603	12.58	LOC729603|729603	20.0737
LOC729678|729678	268.5881	LOC729678|729678	453.8017
LOC729799|729799	10.3336	LOC729799|729799	22.5317
LOC729991-MEF2B|4207	23.1248	LOC729991-MEF2B|4207	87.9271
LOC729991|729991	376.8483	LOC729991|729991	153.9984
LOC730101|730101	44.4794	LOC730101|730101	140.1065
LOC730668|730668	13.0293	lowly_expressed	lowly_expressed
LOC80054|80054	64.248	LOC80054|80054	92.9947
LOC80154|80154	256.0935	LOC80154|80154	437.5256
LOC81691|81691	187.3526	LOC81691|81691	83.5723
lowly_expressed	lowly_expressed	LOC84740|84740	11.9377
lowly_expressed	lowly_expressed	LOC84856|84856	99.959
LOC84989|84989	7.4537	LOC84989|84989	11.3519
LOC90110|90110	168.0332	LOC90110|90110	291.2741
LOC90246|90246	45.378	LOC90246|90246	13.1094
LOC90784|90784	314.95	LOC90784|90784	315.0348
LOC90834|90834	13.0293	LOC90834|90834	23.7608
LOC91316|91316	93.21799999999999	LOC91316|91316	304.916
LOC92249|92249	792.9911	LOC92249|92249	962.7202
LOC92659|92659	95.2488	LOC92659|92659	114.7071
lowly_expressed	lowly_expressed	LOC92973|92973	138.4678
lowly_expressed	lowly_expressed	LOC93432|93432	47.1118
LOC93622|93622	430.866	LOC93622|93622	356.0016
LOC96610|96610	10041.6579	LOC96610|96610	5130.9177
LOH12CR1|118426	327.0808	LOH12CR1|118426	105.2847
LOH12CR2|503693	31.8994	LOH12CR2|503693	46.7022
LOH3CR2A|29931	13.9279	LOH3CR2A|29931	16.7964
LONP1|9361	4058.4073	LONP1|9361	1571.8968
LONP2|83752	4809.1654	LONP2|83752	2028.6768
LONRF1|91694	235.4263	LONRF1|91694	479.7214
LONRF2|164832	186.0047	LONRF2|164832	367.4723
LONRF3|79836	23.8122	LONRF3|79836	48.7505
lowly_expressed	lowly_expressed	LOXHD1|125336	9.832
LOXL1|4016	1093.1147	LOXL1|4016	374.4367
LOXL2|4017	892.7283	LOXL2|4017	1066.7554
LOXL3|84695	57.7873	LOXL3|84695	49.5371
LOXL4|84171	13.9279	LOXL4|84171	354.7726
LOX|4015	1876.6708	LOX|4015	224.9078
lowly_expressed	lowly_expressed	LPAL2|80350	7.374
LPAR1|1902	194.5412	LPAR1|1902	499.3855
LPAR2|9170	701.7859	LPAR2|9170	349.8566
LPAR3|23566	184.2076	LPAR3|23566	146.2515
lowly_expressed	lowly_expressed	LPAR4|2846	12.29
LPAR5|57121	78.6252	LPAR5|57121	58.1729
LPAR6|10161	700.4381	LPAR6|10161	1791.0692
LPCAT1|79888	766.0339	LPCAT1|79888	1009.4224
LPCAT2|54947	131.1917	LPCAT2|54947	1204.0147
LPCAT3|10162	8055.2623	LPCAT3|10162	1136.0098
LPCAT4|254531	98.3938	LPCAT4|254531	361.73699999999997
LPGAT1|9926	1383.3539	LPGAT1|9926	1687.8329
LPHN1|22859	254.6872	LPHN1|22859	1428.9226
LPHN2|23266	787.1504	LPHN2|23266	1682.0975
lowly_expressed	lowly_expressed	LPHN3|23284	111.0201
LPIN1|23175	1555.4308	LPIN1|23175	836.5424
LPIN2|9663	1195.1028	LPIN2|9663	661.6141
LPIN3|64900	434.6894	LPIN3|64900	534.6006
LPL|4023	2763.1136	LPL|4023	1142.1549
lowly_expressed	lowly_expressed	LPPR1|54886	98.3204
LPPR2|64748	663.5965	LPPR2|64748	761.9828
lowly_expressed	lowly_expressed	LPPR3|79948	26.2188
LPPR4|9890	41.3344	LPPR4|9890	136.0098
LPP|4026	396.2709	LPP|4026	673.9041
LPXN|9404	422.7788	LPXN|9404	230.6432
LQK1|642946	19.3193	LQK1|642946	16.3867
LRAT|9227	79.5238	LRAT|9227	111.4297
LRBA|987	3087.0493	LRBA|987	3238.0172
LRCH1|23143	244.412	LRCH1|23143	950.0205
LRCH2|57631	12.1307	LRCH2|57631	28.2671
LRCH3|84859	269.1228	LRCH3|84859	418.6809
LRCH4|4034	527.0134	LRCH4|4034	850.0615
LRDD|55367	304.6164	LRDD|55367	226.5465
LRFN1|57622	37.7401	LRFN1|57622	156.9029
LRFN2|57497	52.1173	lowly_expressed	lowly_expressed
LRFN3|79414	176.1204	LRFN3|79414	238.8365
LRFN4|78999	57.958	LRFN4|78999	212.6178
lowly_expressed	lowly_expressed	LRFN5|145581	61.0406
LRG1|116844	1708.6375	LRG1|116844	89.3077
lowly_expressed	lowly_expressed	LRGUK|136332	9.0127
LRIG1|26018	6173.9593	LRIG1|26018	5436.78
LRIG2|9860	167.1347	LRIG2|9860	366.653
LRIG3|121227	2128.2714	LRIG3|121227	1219.5821
LRIT3|345193	99.7417	LRIT3|345193	15.5674
LRMP|4033	19.3193	LRMP|4033	97.9107
LRP10|26020	6830.0573	LRP10|26020	4560.8357
LRP11|84918	2025.8295	LRP11|84918	666.1163
LRP12|29967	263.7313	LRP12|29967	521.9172
lowly_expressed	lowly_expressed	LRP1B|53353	6.5547
LRP1|4035	5125.4633	LRP1|4035	6372.3884
LRP2BP|55805	29.2036	LRP2BP|55805	49.5698
LRP2|4036	6.7393	LRP2|4036	5200.3277
LRP3|4037	1031.5624	LRP3|4037	849.1889
LRP4|4038	199.03400000000002	LRP4|4038	432.1262
LRP5L|91355	26.9572	LRP5L|91355	87.2593
LRP5|4041	944.8501	LRP5|4041	4789.4306
LRP6|4040	699.9888	LRP6|4040	2977.4683
LRP8|7804	64.248	LRP8|7804	50.7989
LRPAP1|4043	3833.3146	LRPAP1|4043	1725.932
LRPPRC|10128	3319.7798	LRPPRC|10128	4891.0283
lowly_expressed	lowly_expressed	LRRC10B|390205	39.3281
LRRC14|9684	320.9884	LRRC14|9684	630.8726
LRRC15|131578	5123.2169	LRRC15|131578	13.1094
LRRC16A|55604	1327.6424	LRRC16A|55604	668.5785
LRRC16B|90668	26.0586	LRRC16B|90668	16.7964
LRRC17|10234	53.9144	LRRC17|10234	148.7095
LRRC1|55227	1962.4846	LRRC1|55227	1186.399
LRRC20|55222	90.7559	LRRC20|55222	139.6968
LRRC23|10233	333.3708	LRRC23|10233	160.9996
lowly_expressed	lowly_expressed	LRRC24|441381	9.4388
LRRC25|126364	60.2044	LRRC25|126364	26.6284
LRRC26|389816	394.0245	LRRC26|389816	91.7657
LRRC27|80313	69.6394	LRRC27|80313	251.1266
LRRC28|123355	220.5998	LRRC28|123355	166.7349
LRRC29|26231	53.9144	LRRC29|26231	77.0176
LRRC2|79442	95.6981	LRRC2|79442	107.7427
LRRC32|2615	610.5807	LRRC32|2615	375.256
LRRC33|375387	70.9873	LRRC33|375387	149.9385
LRRC34|151827	8.0872	LRRC34|151827	36.8701
