gene_id	TCGA-BH-A1FN-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FN-11A-34R-A13Q-07
ALPK3|57538	122.0443	ALPK3|57538	294.9906
ALPL|249	203.2451	ALPL|249	597.7668
ALS2CL|259173	72.9348	ALS2CL|259173	221.7476
ALS2CR11|151254	6.8073	ALS2CR11|151254	6.9206
ALS2CR12|130540	16.0457	lowly_expressed	lowly_expressed
ALS2CR4|65062	1008.9321	ALS2CR4|65062	1665.5577
ALS2CR8|79800	122.5305	ALS2CR8|79800	184.5493
ALS2|57679	1246.2135	ALS2|57679	713.1101
ALX3|257	12.1558	ALX3|257	12.3994
ALX4|60529	5.3486	ALX4|60529	11.245999999999999
AMACR|23600	291.2532	AMACR|23600	196.372
AMBRA1|55626	835.8334	AMBRA1|55626	615.3567
AMD1|262	4989.7162	AMD1|262	2696.4387
lowly_expressed	lowly_expressed	AMDHD1|144193	7.7857
AMDHD2|51005	132.8824	AMDHD2|51005	114.6657
AMFR|267	3866.5195	AMFR|267	2699.3223
AMICA1|120425	12.1558	AMICA1|120425	498.5715
AMIGO1|57463	35.495	AMIGO1|57463	100.0603
AMIGO2|347902	441.9852	AMIGO2|347902	2694.9969
AMIGO3|386724	57.3754	AMIGO3|386724	29.1242
AMMECR1L|83607	1141.1873	AMMECR1L|83607	925.9186
AMMECR1|9949	813.9529	AMMECR1|9949	261.8294
AMN1|196394	317.9959	AMN1|196394	266.1547
AMOTL1|154810	590.2861	AMOTL1|154810	2567.5425
AMOTL2|51421	1447.9999	AMOTL2|51421	3949.0673
AMOT|154796	564.5157	AMOT|154796	1393.6358
lowly_expressed	lowly_expressed	AMPD1|270	166.6711
AMPD2|271	538.2592	AMPD2|271	576.7167
AMPD3|272	332.5829	AMPD3|272	423.8867
AMPH|273	312.1612	AMPH|273	233.2819
AMT|275	26.3587	AMT|275	121.1711
lowly_expressed	lowly_expressed	AMY1A|276	13.2645
AMY2B|280	36.9537	AMY2B|280	316.4214
AMZ1|155185	62.724	lowly_expressed	lowly_expressed
AMZ2P1|201283	205.6763	AMZ2P1|201283	245.6813
AMZ2|51321	2574.6002	AMZ2|51321	1168.7163
ANAPC10|10393	181.8509	ANAPC10|10393	193.2001
ANAPC11|51529	1068.2524	ANAPC11|51529	374.0007
ANAPC13|25847	1120.0799	ANAPC13|25847	1515.0981
ANAPC16|119504	3457.1119	ANAPC16|119504	2814.954
ANAPC1|64682	1006.0147	ANAPC1|64682	769.34
ANAPC2|29882	229.0154	ANAPC2|29882	282.0144
ANAPC4|29945	493.0396	ANAPC4|29945	742.5227
ANAPC5|51433	1351.2396	ANAPC5|51433	2410.0989
ANAPC7|51434	576.6715	ANAPC7|51434	829.6069
ANGEL1|23357	431.7743	ANGEL1|23357	765.8797
ANGEL2|90806	763.8710000000001	ANGEL2|90806	798.4642
ANGPT1|284	37.9261	ANGPT1|284	278.8425
ANGPT2|285	583.965	ANGPT2|285	1104.9891
ANGPTL1|9068	50.0819	ANGPTL1|9068	557.685
ANGPTL2|23452	2279.9434	ANGPTL2|23452	5033.5829
ANGPTL4|51129	2115.1106	ANGPTL4|51129	188.8747
lowly_expressed	lowly_expressed	ANGPTL5|253935	9.2275
lowly_expressed	lowly_expressed	ANGPTL7|10218	279.7076
ANG|283	306.1076	ANG|283	409.9215
lowly_expressed	lowly_expressed	ANK1|286	13.8412
ANK2|287	115.2371	ANK2|287	1695.8353
ANK3|288	882.9979	ANK3|288	983.5902
ANKAR|150709	22.8529	ANKAR|150709	43.2537
ANKDD1A|348094	62.2377	ANKDD1A|348094	142.7374
ANKFN1|162282	21.3942	lowly_expressed	lowly_expressed
ANKFY1|51479	1691.116	ANKFY1|51479	2371.1705
ANKHD1-EIF4EBP3|404734	511.1469	ANKHD1-EIF4EBP3|404734	1388.0618
ANKHD1|54882	3156.2508	ANKHD1|54882	2330.016
ANKH|56172	944.2632	ANKH|56172	2019.9501
ANKIB1|54467	2362.1167	ANKIB1|54467	1268.7766
ANKK1|255239	9.7246	ANKK1|255239	20.1851
ANKLE1|126549	10.6971	ANKLE1|126549	7.7857
ANKLE2|23141	1377.01	ANKLE2|23141	1486.1988
ANKMY1|51281	97.7327	ANKMY1|51281	174.1684
ANKMY2|57037	505.6816	ANKMY2|57037	703.8827
ANKRA2|57763	153.6494	ANKRA2|57763	410.3339
ANKRD10|55608	2570.9339999999997	ANKRD10|55608	1939.4174
ANKRD11|29123	1932.7638	ANKRD11|29123	1517.6847
ANKRD12|23253	1464.0456	ANKRD12|23253	1826.1733
ANKRD13A|88455	745.3942	ANKRD13A|88455	1549.3493
ANKRD13B|124930	297.08799999999997	ANKRD13B|124930	120.8221
ANKRD13C|81573	1124.1692	ANKRD13C|81573	731.8534
ANKRD13D|338692	354.9496	ANKRD13D|338692	320.0777
ANKRD16|54522	123.0168	ANKRD16|54522	131.203
ANKRD17|26057	2938.7882	ANKRD17|26057	2665.0076
ANKRD19|138649	41.816	ANKRD19|138649	27.9708
lowly_expressed	lowly_expressed	ANKRD1|27063	5.4788
lowly_expressed	lowly_expressed	ANKRD20A3|441425	9.5158
lowly_expressed	lowly_expressed	ANKRD20B|729171	6.9206
ANKRD22|118932	516.3787	ANKRD22|118932	73.8197
ANKRD23|200539	21.3942	ANKRD23|200539	18.7433
ANKRD24|170961	11.1833	ANKRD24|170961	10.3809
ANKRD26|22852	224.6393	ANKRD26|22852	251.4485
ANKRD27|84079	1208.7736	ANKRD27|84079	977.5347
ANKRD28|23243	1787.8763	ANKRD28|23243	1506.3839
ANKRD29|147463	6.8073	ANKRD29|147463	324.4031
ANKRD30A|91074	317.9959	ANKRD30A|91074	71.8012
ANKRD30B|374860	1339.0838	ANKRD30B|374860	10.3809
ANKRD32|84250	295.6293	ANKRD32|84250	220.5941
ANKRD33|341405	6.321000000000001	ANKRD33|341405	5.1904
ANKRD34A|284615	12.642000000000001	ANKRD34A|284615	27.1057
ANKRD35|148741	10.2109	ANKRD35|148741	104.6741
ANKRD36BP1|84832	175.0436	ANKRD36BP1|84832	130.0496
ANKRD36B|57730	43.7609	ANKRD36B|57730	51.3278
ANKRD36|375248	173.5849	ANKRD36|375248	177.9171
ANKRD37|353322	99.1233	ANKRD37|353322	278.5368
ANKRD39|51239	123.50299999999999	ANKRD39|51239	86.7959
ANKRD40|91369	1535.5217	ANKRD40|91369	1932.8659
ANKRD42|338699	269.8589	ANKRD42|338699	283.4562
ANKRD43|134548	41.3297	ANKRD43|134548	7.209
ANKRD44|91526	92.3841	ANKRD44|91526	81.6054
ANKRD45|339416	35.495	ANKRD45|339416	13.5528
ANKRD46|157567	623.9236	ANKRD46|157567	721.0688
ANKRD49|54851	271.8039	ANKRD49|54851	453.5876
ANKRD50|57182	3153.2167	ANKRD50|57182	1087.3992
ANKRD52|283373	1258.3693	ANKRD52|283373	744.8296
lowly_expressed	lowly_expressed	ANKRD53|79998	22.4919
ANKRD54|129138	297.08799999999997	ANKRD54|129138	342.858
ANKRD56|345079	110.3747	ANKRD56|345079	54.4997
ANKRD57|65124	634.5332	ANKRD57|65124	1058.5634
ANKRD58|347454	6.321000000000001	ANKRD58|347454	8.6507
ANKRD5|63926	451.7098	ANKRD5|63926	168.1129
ANKRD6|22881	323.4077	ANKRD6|22881	338.2991
ANKRD9|122416	37.4399	ANKRD9|122416	21.6269
ANKS1A|23294	1022.0604	ANKS1A|23294	1301.0728
ANKS1B|56899	98.2189	ANKS1B|56899	85.9308
ANKS3|124401	200.3277	ANKS3|124401	108.7111
ANKS6|203286	184.2821	ANKS6|203286	302.7762
ANKZF1|55139	580.0752	ANKZF1|55139	535.1931
ANLN|54443	1822.3988	ANLN|54443	111.5947
ANO10|55129	251.8683	ANO10|55129	909.4822
ANO1|55107	1456.7521	ANO1|55107	6137.706999999999
ANO2|57101	14.1007	ANO2|57101	54.4997
lowly_expressed	lowly_expressed	ANO3|63982	10.9576
lowly_expressed	lowly_expressed	ANO4|121601	8.074
ANO5|203859	185.2545	ANO5|203859	65.4573
ANO6|196527	2473.9501	ANO6|196527	3294.2055
ANO7|50636	17.0181	ANO7|50636	20.1851
ANO8|57719	245.0611	ANO8|57719	161.4807
ANO9|338440	157.5393	ANO9|338440	92.8514
ANP32A|8125	1535.0355	ANP32A|8125	2377.5144
ANP32B|10541	2160.8165	ANP32B|10541	2356.4642
ANP32E|81611	3753.2274	ANP32E|81611	1325.2949
ANPEP|290	1277.8186	ANPEP|290	2999.5033
ANTXR1|84168	5330.0788	ANTXR1|84168	6178.6538
ANTXR2|118429	1024.9778	ANTXR2|118429	2034.6563
ANUBL1|93550	128.8516	ANUBL1|93550	204.7344
ANXA11|311	5003.3307	ANXA11|311	2939.8131
ANXA13|312	9.2384	ANXA13|312	13.2645
ANXA1|301	1546.2188	ANXA1|301	9685.3794
ANXA2P1|303	81.2008	ANXA2P1|303	56.2299
ANXA2P2|304	5597.0204	ANXA2P2|304	4070.4661
ANXA2|302	16757.5111	ANXA2|302	14201.3592
ANXA3|306	197.4103	ANXA3|306	1154.2984
ANXA4|307	1042.9684	ANXA4|307	1698.7189
ANXA5|308	5332.0237	ANXA5|308	9516.4015
ANXA6|309	2879.4679	ANXA6|309	4090.3628
ANXA7|310	7405.8046	ANXA7|310	3421.0832
lowly_expressed	lowly_expressed	ANXA8L2|244	578.4468
ANXA8|653145	18.9631	ANXA8|653145	1305.3981
ANXA9|8416	352.5184	ANXA9|8416	67.7642
AOAH|313	52.5131	AOAH|313	488.47900000000004
AOC2|314	15.0732	AOC2|314	21.0502
AOC3|8639	291.7394	AOC3|8639	2266.7848
AOX1|316	151.7045	AOX1|316	910.924
AP1AR|55435	871.3283	AP1AR|55435	590.5579
AP1B1|162	1631.3095	AP1B1|162	1880.0963
AP1G1|164	2973.7969	AP1G1|164	2446.4320000000002
AP1G2|8906	853.6441	AP1G2|8906	771.8545
AP1M1|8907	792.0725	AP1M1|8907	715.7054
AP1M2|10053	802.2833	AP1M2|10053	528.5608
AP1S1|1174	605.8455	AP1S1|1174	310.5619
AP1S2|8905	412.325	AP1S2|8905	1175.0602
AP1S3|130340	301.9503	AP1S3|130340	67.7642
AP2A1|160	1488.1432	AP2A1|160	951.0029
AP2A2|161	1834.0684	AP2A2|161	1665.5577
AP2B1|163	13038.32	AP2B1|163	6845.3383
AP2M1|1173	6641.4474	AP2M1|1173	4769.1583
AP2S1|1175	1285.5983	AP2S1|1175	846.9084
AP3B1|8546	1175.7098	AP3B1|8546	1504.0770000000002
AP3B2|8120	33.0638	AP3B2|8120	96.6
AP3D1|8943	3163.9138	AP3D1|8943	1940.9399
AP3M1|26985	6154.7289	AP3M1|26985	1403.1516
AP3M2|10947	629.1846	AP3M2|10947	656.8803
AP3S1|1176	1891.93	AP3S1|1176	1248.0148
AP3S2|10239	744.9079	AP3S2|10239	1512.0646
AP4B1|10717	392.4576	AP4B1|10717	457.4142
AP4E1|23431	229.0154	AP4E1|23431	374.2891
AP4M1|9179	520.2929	AP4M1|9179	304.5756
AP4S1|11154	53.4856	AP4S1|11154	96.6
APAF1|317	723.0275	APAF1|317	742.2343
APBA1|320	69.045	APBA1|320	421.8682
APBA2|321	55.4305	APBA2|321	95.735
APBA3|9546	127.3929	APBA3|9546	97.1768
APBB1IP|54518	161.4291	APBB1IP|54518	483.0002
APBB1|322	651.0651	APBB1|322	626.891
APBB2|323	1784.4727	APBB2|323	2033.2146
APBB3|10307	222.2082	APBB3|10307	175.3219
APCDD1L|164284	63.6964	APCDD1L|164284	259.2341
APCDD1|147495	362.2431	APCDD1|147495	1955.6462
APC|324	1140.701	APC|324	1065.484
APEH|327	1031.2988	APEH|327	1169.0047
APEX1|328	2913.9904	APEX1|328	3092.0663
APEX2|27301	665.1658	APEX2|27301	452.1459
APH1A|51107	7487.0054	APH1A|51107	4408.4221
APH1B|83464	283.9597	APH1B|83464	769.9167
API5|8539	3722.5947	API5|8539	2972.3976
APIP|51074	430.7678	APIP|51074	453.0282
APITD1|378708	261.5833	APITD1|378708	136.8837
APLF|200558	72.4486	APLF|200558	143.0257
APLNR|187	284.9321	APLNR|187	2340.3162
APLN|8862	263.5379	APLN|8862	36.3331
APLP1|333	694.3398	APLP1|333	32.0078
APLP2|334	5849.8612	APLP2|334	13025.4339
APOA1BP|128240	2017.3779	APOA1BP|128240	1130.0763
APOB48R|55911	74.8798	APOB48R|55911	82.4705
APOBEC3A|200315	123.0168	APOBEC3A|200315	9.8042
APOBEC3B|9582	247.00599999999997	APOBEC3B|9582	89.6794
APOBEC3C|27350	106.4849	APOBEC3C|27350	566.9125
APOBEC3D|140564	50.0819	APOBEC3D|140564	138.1236
APOBEC3F|200316	277.1524	APOBEC3F|200316	277.4007
APOBEC3G|60489	142.4661	APOBEC3G|60489	454.7411
lowly_expressed	lowly_expressed	APOBEC3H|164668	11.245999999999999
lowly_expressed	lowly_expressed	APOB|338	25.6639
APOC1|341	551.3875	APOC1|341	488.7674
APOC2|344	69.045	APOC2|344	14.7063
APOD|347	182.3371	APOD|347	36196.1788
APOE|348	1506.3478	APOE|348	587.0976
APOL1|8542	1427.0919	APOL1|8542	1633.8383
APOL2|23780	1003.0973	APOL2|23780	627.7561
APOL3|80833	460.462	APOL3|80833	1758.1207
APOL4|80832	211.9973	APOL4|80832	269.9034
APOL6|80830	2614.4712	APOL6|80830	2164.706
APOLD1|81575	451.7098	APOLD1|81575	864.4983
APOM|55937	62.724	APOM|55937	53.0579
APOOL|139322	262.5655	APOOL|139322	98.9069
APOO|79135	245.5473	APOO|79135	187.7213
APPBP2|10513	1715.9139	APPBP2|10513	1391.6173
APPL1|26060	1486.4122	APPL1|26060	2242.8511
APPL2|55198	645.2303	APPL2|55198	1521.0902
APP|351	19199.3698	APP|351	36826.8185
APRT|353	1544.7601	APRT|353	948.1222
APTX|54840	885.9153	APTX|54840	547.3041
AQP11|282679	15.0732	AQP11|282679	14.1296
AQP1|358	727.8898	AQP1|358	23468.3393
AQP3|360	256.7307	AQP3|360	536.9232
AQP4|361	33.0638	AQP4|361	17.5899
lowly_expressed	lowly_expressed	AQP5|362	155.1368
lowly_expressed	lowly_expressed	AQP6|363	5.4788
lowly_expressed	lowly_expressed	AQP7P1|375719	14.7063
lowly_expressed	lowly_expressed	AQP7|364	133.5099
AQP9|366	421.0772	AQP9|366	21.0502
AQPEP|206338	72.9348	AQPEP|206338	14.1296
AQR|9716	994.3451	AQR|9716	1144.4942
ARAF|369	1014.2806	ARAF|369	1109.6028
ARAP1|116985	1191.6776	ARAP1|116985	1406.0092
ARAP2|116984	339.8764	ARAP2|116984	460.7966
ARAP3|64411	349.601	ARAP3|64411	836.2391
ARCN1|372	5032.0184	ARCN1|372	4570.7678
ARC|23237	24.3116	ARC|23237	121.9756
AREG|374	300.4916	AREG|374	748.2899
ARF1|375	16611.1551	ARF1|375	6828.0368
ARF3|377	5690.8632	ARF3|377	4447.3505
ARF4|378	6323.4515	ARF4|378	4205.4178
ARF5|381	2154.4955	ARF5|381	1906.5878
ARF6|382	3865.0608	ARF6|382	3742.3143
ARFGAP1|55738	917.5204	ARFGAP1|55738	501.1668
ARFGAP2|84364	1347.3498	ARFGAP2|84364	1465.7254
ARFGAP3|26286	1640.5479	ARFGAP3|26286	1573.283
ARFGEF1|10565	1537.4666	ARFGEF1|10565	1681.4808
ARFGEF2|10564	2308.1449	ARFGEF2|10564	1801.6628
ARFIP1|27236	1220.4432	ARFIP1|27236	1454.191
ARFIP2|23647	1278.7910000000002	ARFIP2|23647	872.8607
ARFRP1|10139	259.1618	ARFRP1|10139	193.2001
ARG2|384	362.3355	ARG2|384	152.4666
ARGLU1|55082	3131.8224	ARGLU1|55082	2195.8486
ARHGAP10|79658	118.6407	ARHGAP10|79658	548.7459
ARHGAP11A|9824	757.55	ARHGAP11A|9824	137.2586
ARHGAP11B|89839	36.4674	ARHGAP11B|89839	5.4788
ARHGAP12|94134	600.4969	ARHGAP12|94134	1195.822
ARHGAP15|55843	15.0732	ARHGAP15|55843	212.8084
ARHGAP17|55114	1000.1799	ARHGAP17|55114	1632.3965
ARHGAP18|93663	818.8152	ARHGAP18|93663	1186.8829
ARHGAP19|84986	341.3351	ARHGAP19|84986	1155.4518
ARHGAP1|392	3157.1065	ARHGAP1|392	3292.187
ARHGAP20|57569	25.7703	ARHGAP20|57569	165.2293
ARHGAP21|57584	1746.0603	ARHGAP21|57584	2286.9699
ARHGAP22|58504	68.0725	ARHGAP22|58504	49.3093
ARHGAP23|57636	358.3532	ARHGAP23|57636	1043.2804
ARHGAP24|83478	431.7743	ARHGAP24|83478	543.2671
ARHGAP25|9938	129.3378	ARHGAP25|9938	643.9041
ARHGAP26|23092	527.5621	ARHGAP26|23092	1877.7894
ARHGAP27|201176	363.2156	ARHGAP27|201176	676.4886
ARHGAP28|79822	123.0168	ARHGAP28|79822	187.1446
ARHGAP29|9411	4048.8566	ARHGAP29|9411	2791.597
ARHGAP30|257106	259.1618	ARHGAP30|257106	826.1466
ARHGAP31|57514	452.6823	ARHGAP31|57514	1640.1822
ARHGAP32|9743	606.8179	ARHGAP32|9743	1035.2064
ARHGAP33|115703	344.2525	ARHGAP33|115703	80.452
lowly_expressed	lowly_expressed	ARHGAP36|158763	106.6926
ARHGAP39|80728	212.4835	ARHGAP39|80728	91.1212
ARHGAP42|143872	118.1545	ARHGAP42|143872	158.3087
ARHGAP4|393	308.7575	ARHGAP4|393	263.8479
ARHGAP5|394	2509.4451	ARHGAP5|394	2289.2767
ARHGAP6|395	22.3667	ARHGAP6|395	178.2054
ARHGAP8|23779	338.5441	ARHGAP8|23779	194.8034
ARHGAP9|64333	37.9261	ARHGAP9|64333	248.5649
ARHGDIA|396	4708.6739	ARHGDIA|396	2799.9593
ARHGDIB|397	1850.6003	ARHGDIB|397	5400.0864
ARHGEF10L|55160	522.6998	ARHGEF10L|55160	612.4731
ARHGEF10|9639	616.0564	ARHGEF10|9639	927.6487
ARHGEF11|9826	1357.5607	ARHGEF11|9826	1081.3437
ARHGEF12|23365	4223.414000000001	ARHGEF12|23365	4848.1685
ARHGEF15|22899	113.2921	ARHGEF15|22899	950.1407
ARHGEF16|27237	306.8126	ARHGEF16|27237	80.7403
ARHGEF17|9828	1373.1201	ARHGEF17|9828	1161.7957
ARHGEF18|23370	696.7709	ARHGEF18|23370	493.3811
ARHGEF19|128272	869.3834	ARHGEF19|128272	312.5804
ARHGEF1|9138	666.6245	ARHGEF1|9138	726.0863
ARHGEF2|9181	2461.7943	ARHGEF2|9181	1566.0741
ARHGEF33|100271715	11.6696	ARHGEF33|100271715	13.8412
ARHGEF35|445328	273.2626	ARHGEF35|445328	373.1357
ARHGEF37|389337	577.1578	ARHGEF37|389337	1513.3045
ARHGEF38|54848	10.6971	ARHGEF38|54848	14.4179
ARHGEF3|50650	1756.7574	ARHGEF3|50650	1766.4831
ARHGEF4|50649	66.1276	ARHGEF4|50649	96.3117
ARHGEF5|7984	263.5379	ARHGEF5|7984	481.5584
ARHGEF6|9459	794.9899	ARHGEF6|9459	1622.3039
ARHGEF7|8874	2096.6338	ARHGEF7|8874	1721.7876
ARHGEF9|23229	287.3633	ARHGEF9|23229	762.7078
ARID1A|8289	3434.259	ARID1A|8289	2445.567
ARID1B|57492	1629.8508	ARID1B|57492	2065.799
ARID2|196528	846.5305	ARID2|196528	935.1460000000001
ARID3A|1820	77.7972	ARID3A|1820	42.9654
ARID3B|10620	88.9805	ARID3B|10620	108.4227
ARID4A|5926	419.1323	ARID4A|5926	848.6386
ARID4B|51742	1795.656	ARID4B|51742	1612.4998
ARID5A|10865	783.8065	ARID5A|10865	1167.2745
ARID5B|84159	1159.1779	ARID5B|84159	3996.3579999999997
ARIH1|25820	1224.333	ARIH1|25820	2308.3084
ARIH2|10425	869.8551	ARIH2|10425	1460.2466
ARL10|285598	60.778999999999996	ARL10|285598	23.6454
ARL11|115761	24.7978	ARL11|115761	55.9415
ARL13B|200894	337.4452	ARL13B|200894	322.673
ARL15|54622	194.0067	ARL15|54622	884.9717
ARL16|339231	419.6185	ARL16|339231	299.0276
ARL17A|51326	125.0881	ARL17A|51326	90.3109
ARL17B|641522	5.2221	ARL17B|641522	5.7124
ARL1|400	1618.6674	ARL1|400	2255.8272
ARL2BP|23568	1317.2034	ARL2BP|23568	2244.0045
ARL2|402	544.094	ARL2|402	1060.0052
ARL3|403	3186.7667	ARL3|403	579.3119
ARL4A|10124	264.0242	ARL4A|10124	2717.7772
ARL4C|10123	886.4015	ARL4C|10123	2778.3325
ARL4D|379	146.8422	ARL4D|379	152.2532
ARL5A|26225	1465.5042	ARL5A|26225	1139.0154
ARL5B|221079	550.415	ARL5B|221079	187.4329
ARL6IP1|23204	11165.353000000001	ARL6IP1|23204	5397.4911
ARL6IP4|51329	421.0772	ARL6IP4|51329	474.9262
ARL6IP5|10550	2277.026	ARL6IP5|10550	6306.1082
ARL6IP6|151188	952.5291	ARL6IP6|151188	401.1064
ARL6|84100	105.5124	ARL6|84100	75.8382
ARL8A|127829	1204.8837	ARL8A|127829	949.8523
ARL8B|55207	2336.3464	ARL8B|55207	2541.5903
ARL9|132946	13.6145	ARL9|132946	15.5713
ARMC10|83787	761.7996	ARMC10|83787	907.9423
ARMC1|55156	845.558	ARMC1|55156	872.5723
ARMC2|84071	121.0719	ARMC2|84071	46.714
ARMC3|219681	42.7884	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ARMC4|55130	16.1481
ARMC5|79798	195.9516	ARMC5|79798	141.0072
ARMC6|93436	362.2431	ARMC6|93436	249.1416
ARMC7|79637	296.1155	ARMC7|79637	229.8216
ARMC8|25852	1230.1678	ARMC8|25852	891.8923
ARMC9|80210	324.317	ARMC9|80210	164.94099999999997
ARMCX1|51309	602.4419	ARMCX1|51309	978.9765
ARMCX2|9823	1187.8656	ARMCX2|9823	690.0415
ARMCX3|51566	1931.3148	ARMCX3|51566	1694.1052
ARMCX5|64860	268.8865	ARMCX5|64860	424.7518
ARMCX6|54470	164.8328	ARMCX6|54470	237.6073
ARNT2|9915	826.1087	ARNT2|9915	634.1
ARNTL2|56938	158.0255	ARNTL2|56938	72.0896
ARNTL|406	232.9053	ARNTL|406	251.7368
ARNT|405	1889.0126	ARNT|405	2051.3811
ARPC1A|10552	2960.6687	ARPC1A|10552	2652.6082
ARPC1B|10095	1289.9744	ARPC1B|10095	1347.4985
ARPC2|10109	7764.1579	ARPC2|10109	5216.9788
ARPC3|10094	2059.1939	ARPC3|10094	3901.1998
ARPC4|10093	3156.4647	ARPC4|10093	2844.6635
ARPC5L|81873	617.5151	ARPC5L|81873	527.6957
ARPC5|10092	5003.8169	ARPC5|10092	4735.9971
ARPM1|84517	29.6602	ARPM1|84517	67.1875
ARPP19|10776	2609.6089	ARPP19|10776	3979.3449
ARRB1|408	249.9234	ARRB1|408	868.2469
ARRB2|409	562.0846	ARRB2|409	952.4475
ARRDC1|92714	295.6293	ARRDC1|92714	401.1064
ARRDC2|27106	217.8321	ARRDC2|27106	563.4522
ARRDC3|57561	2960.6687	ARRDC3|57561	6203.1643
ARRDC4|91947	791.5862	ARRDC4|91947	1807.7183
ARSA|410	552.8462	ARSA|410	360.7363
ARSB|411	300.0053	ARSB|411	423.5984
ARSD|414	1058.5278	ARSD|414	1996.0163
ARSE|415	11.1833	ARSE|415	89.6794
ARSG|22901	196.4379	ARSG|22901	136.9702
lowly_expressed	lowly_expressed	ARSH|347527	5.1904
ARSI|340075	98.7052	ARSI|340075	25.0872
ARSJ|79642	128.3653	ARSJ|79642	119.09200000000001
ARSK|153642	344.2525	ARSK|153642	242.7977
ART3|419	19.4493	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ART4|420	74.1081
lowly_expressed	lowly_expressed	ART5|116969	40.0818
ARTN|9048	110.861	ARTN|9048	5.4788
ARV1|64801	405.5178	ARV1|64801	455.0294
ARVCF|421	239.2263	lowly_expressed	lowly_expressed
AR|367	858.6863	AR|367	48.7326
AS3MT|57412	1359.9918	AS3MT|57412	238.7607
ASAH1|427	1899.7097	ASAH1|427	4678.3255
lowly_expressed	lowly_expressed	ASAH2B|653308	8.074
ASAH2|56624	17.5044	lowly_expressed	lowly_expressed
ASAM|79827	327.2344	ASAM|79827	398.5112
ASAP1|50807	2370.3826	ASAP1|50807	1543.2938
ASAP2|8853	1242.8098	ASAP2|8853	921.0165
ASAP3|55616	918.9791	ASAP3|55616	1069.2327
lowly_expressed	lowly_expressed	ASB12|142689	8.3624
ASB13|79754	879.1081	ASB13|79754	714.8403
ASB14|142686	16.0457	ASB14|142686	11.245999999999999
ASB16|92591	6.321000000000001	lowly_expressed	lowly_expressed
ASB1|51665	463.1509	ASB1|51665	580.1568
ASB2|51676	33.55	ASB2|51676	28.2591
ASB3|51130	370.509	ASB3|51130	463.3918
ASB6|140459	393.3328	ASB6|140459	604.6355
ASB7|140460	404.0591	ASB7|140460	646.211
ASB8|140461	750.2565	ASB8|140461	982.4368
ASB9|140462	11.1833	ASB9|140462	70.0711
ASCC1|51008	1098.8851	ASCC1|51008	478.3865
ASCC2|84164	879.5943	ASCC2|84164	833.6439
ASCC3|10973	2427.2718	ASCC3|10973	1134.1133
ASCL2|430	87.5218	ASCL2|430	27.1057
ASF1A|25842	1002.6111	ASF1A|25842	713.9752
ASF1B|55723	560.1396	ASF1B|55723	107.846
ASGR1|432	5.8348	ASGR1|432	15.5713
lowly_expressed	lowly_expressed	ASGR2|433	14.4179
ASH1L|55870	3830.5237	ASH1L|55870	2287.7629
ASH2L|9070	755.1188	ASH2L|9070	1285.5014
ASL|435	371.9677	ASL|435	246.25799999999998
ASMTL|8623	444.3969	ASMTL|8623	365.35
ASNA1|439	712.8166	ASNA1|439	799.3293
ASNSD1|54529	1920.1315	ASNSD1|54529	1598.6586
ASNS|440	2364.0616	ASNS|440	498.8599
lowly_expressed	lowly_expressed	ASPA|443	51.9045
ASPHD1|253982	93.8428	ASPHD1|253982	10.6693
ASPHD2|57168	228.5292	ASPHD2|57168	82.7588
ASPH|444	6551.1249	ASPH|444	4739.319
ASPM|259266	1158.2054	lowly_expressed	lowly_expressed
ASPN|54829	1197.104	ASPN|54829	572.6796
ASPRV1|151516	60.3998	ASPRV1|151516	94.5902
ASPSCR1|79058	141.9798	ASPSCR1|79058	120.2454
ASRGL1|80150	379.2612	ASRGL1|80150	147.3511
ASS1|445	2859.5323	ASS1|445	2553.7013
ASTE1|28990	269.9076	ASTE1|28990	400.2529
ASTN1|460	15.0732	ASTN1|460	196.6604
ASTN2|23245	318.9684	ASTN2|23245	352.6622
ASXL1|171023	2405.3913	ASXL1|171023	2404.9084
ASXL2|55252	540.6904	ASXL2|55252	480.6933
ASXL3|80816	23.3392	ASXL3|80816	23.357
ATAD1|84896	2334.4014	ATAD1|84896	1362.4931
ATAD2B|54454	476.9939	ATAD2B|54454	410.9106
ATAD2|29028	3734.7505	ATAD2|29028	448.9739
ATAD3A|55210	417.6736	ATAD3A|55210	126.5893
ATAD3B|83858	182.3371	ATAD3B|83858	83.0472
ATAD3C|219293	57.3754	ATAD3C|219293	87.6609
ATAD5|79915	281.5285	ATAD5|79915	63.1505
ATE1|11101	157.053	ATE1|11101	154.2717
ATF1|466	637.9368	ATF1|466	598.3435
ATF2|1386	1040.0510000000002	ATF2|1386	498.2832
ATF3|467	3317.077	ATF3|467	8653.0566
ATF4|468	6933.673000000001	ATF4|468	6743.5478
ATF5|22809	769.7058	ATF5|22809	514.1429
ATF6B|1388	2545.7131	ATF6B|1388	1515.3229999999999
ATF6|22926	2451.0972	ATF6|22926	1483.0269
ATF7IP2|80063	121.5581	ATF7IP2|80063	109.2878
ATF7IP|55729	770.6782	ATF7IP|55729	888.432
ATF7|11016	1490.7883	ATF7|11016	2132.4934
