gene_id	TCGA-BH-A18U-01A-21R-A12D-07	gene_id	TCGA-BH-A18U-11A-23R-A12D-07
MRFAP1|93621	4939.8523	MRFAP1|93621	4960.8491
MRGPRF|116535	65.7756	MRGPRF|116535	606.6038
lowly_expressed	lowly_expressed	MRGPRX3|117195	18.8679
MRI1|84245	342.5958	MRI1|84245	470.7547
MRM1|79922	187.1263	MRM1|79922	41.5094
MRO|83876	20.7527	MRO|83876	60.8491
MRP63|78988	405.0334	MRP63|78988	476.4151
MRPL10|124995	1275.765	MRPL10|124995	652.3585
MRPL11|65003	917.3408	MRPL11|65003	456.1321
MRPL12|6182	706.6479	MRPL12|6182	418.8679
MRPL13|28998	2099.5427	MRPL13|28998	483.4906
MRPL14|64928	530.0739	MRPL14|64928	480.1887
MRPL15|29088	1153.3591	MRPL15|29088	527.3585
MRPL16|54948	903.9747	MRPL16|54948	452.8302
MRPL17|63875	1087.9353	MRPL17|63875	502.8302
MRPL18|29074	1043.9676	MRPL18|29074	562.2642
MRPL19|9801	1224.7626	MRPL19|9801	985.3774
MRPL1|65008	452.3391	MRPL1|65008	267.4528
MRPL20|55052	1090.306	MRPL20|55052	1006.4292
MRPL21|219927	885.3324	MRPL21|219927	294.8113
MRPL22|29093	558.2132	MRPL22|29093	272.6415
MRPL23|6150	226.5213	MRPL23|6150	282.5472
MRPL24|79590	2670.7703	MRPL24|79590	770.283
MRPL27|51264	844.5304	MRPL27|51264	473.5849
MRPL28|10573	757.2986	MRPL28|10573	554.717
MRPL2|51069	561.3788	MRPL2|51069	374.5283
MRPL30|51263	1180.3623	MRPL30|51263	810.4387
MRPL32|64983	906.4369	MRPL32|64983	680.1887
MRPL33|9553	615.8987	MRPL33|9553	392.4528
MRPL34|64981	353.8516	MRPL34|64981	271.2264
MRPL35|51318	857.5448	MRPL35|51318	658.4906
MRPL36|64979	610.6226	MRPL36|64979	196.6981
MRPL37|51253	1673.5842	MRPL37|51253	973.5849
MRPL38|64978	781.5301	MRPL38|64978	548.9717
MRPL39|54148	409.4267	MRPL39|54148	382.0755
MRPL3|11222	2857.8966	MRPL3|11222	1334.9057
MRPL40|64976	1319.0292	MRPL40|64976	480.6604
MRPL41|64975	407.3162	MRPL41|64975	174.5283
lowly_expressed	lowly_expressed	MRPL42P5|359821	9.3255
MRPL42|28977	1243.7566	MRPL42|28977	614.6226
MRPL43|84545	1225.3992	MRPL43|84545	752.2547
MRPL44|65080	654.2385	MRPL44|65080	388.6792
MRPL45|84311	1642.631	MRPL45|84311	846.2264
MRPL46|26589	258.5297	MRPL46|26589	324.5283
MRPL47|57129	1502.9898	MRPL47|57129	426.8868
MRPL48|51642	867.0419	MRPL48|51642	281.1321
MRPL49|740	2697.5026	MRPL49|740	1352.3585
MRPL4|51073	618.3609	MRPL4|51073	492.4528
MRPL50|54534	504.7485	MRPL50|54534	366.0377
MRPL51|51258	1592.332	MRPL51|51258	1022.1698
MRPL52|122704	413.6476	MRPL52|122704	242.4528
MRPL53|116540	551.5301	MRPL53|116540	203.6038
MRPL54|116541	868.0971	MRPL54|116541	448.5849
MRPL55|128308	552.937	MRPL55|128308	276.4151
MRPL9|65005	1050.1688	MRPL9|65005	675.3774
MRPS10|55173	1903.2712	MRPS10|55173	804.717
MRPS11|64963	469.2227	MRPS11|64963	390.566
MRPS12|6183	539.2191	MRPS12|6183	239.1509
MRPS14|63931	692.5783	MRPS14|63931	330.6604
MRPS15|64960	1004.5726	MRPS15|64960	541.5094
MRPS16|51021	2679.9156	MRPS16|51021	1176.8868
MRPS17|51373	986.9187	MRPS17|51373	199.8208
MRPS18A|55168	815.3359	MRPS18A|55168	559.9057
MRPS18B|28973	2400.2814	MRPS18B|28973	1207.5472
MRPS18C|51023	294.2455	MRPS18C|51023	283.5047
MRPS21|54460	723.5315	MRPS21|54460	734.434
MRPS22|56945	1058.7408	MRPS22|56945	464.1509
MRPS23|51649	1356.3138	MRPS23|51649	455.1887
MRPS24|64951	591.9803	MRPS24|64951	565.0943
MRPS25|64432	885.0123	MRPS25|64432	661.4151
MRPS26|64949	908.1956	MRPS26|64949	444.8113
MRPS27|23107	2442.4903	MRPS27|23107	1395.283
MRPS28|28957	295.6736	MRPS28|28957	187.8679
MRPS2|51116	1015.4731	MRPS2|51116	597.1321
MRPS30|10884	894.4777	MRPS30|10884	362.7358
MRPS31|10240	265.2128	MRPS31|10240	375.4717
MRPS33|51650	927.5413	MRPS33|51650	391.5094
MRPS34|65993	1080.197	MRPS34|65993	474.0566
MRPS35|60488	1545.5505	MRPS35|60488	940.0943
MRPS36|92259	656.3489	MRPS36|92259	271.6981
MRPS5|64969	730.2146	MRPS5|64969	530.6604
MRPS6|64968	463.4893	MRPS6|64968	522.0283
MRPS7|51081	1435.7404	MRPS7|51081	781.4009
MRPS9|64965	667.9564	MRPS9|64965	401.8868
MRRF|92399	967.9916	MRRF|92399	394.8113
MRS2|57380	1619.7679	MRS2|57380	715.566
MRTO4|51154	1082.6592	MRTO4|51154	723.1132
MRVI1|10335	518.8181	MRVI1|10335	912.7358
MS4A14|84689	1032.9828	MS4A14|84689	43.8915
MS4A15|219995	84.4179	lowly_expressed	lowly_expressed
MS4A1|931	6.3313	MS4A1|931	21.6981
MS4A2|2206	119.9437	MS4A2|2206	58.4906
MS4A4A|51338	261.3437	MS4A4A|51338	294.3396
MS4A6A|64231	659.8663	MS4A6A|64231	755.1887
MS4A7|58475	10639.1945	MS4A7|58475	829.2217
MSC|9242	98.2765	MSC|9242	93.4198
MSH2|4436	1464.2983	MSH2|4436	845.283
MSH3|4437	695.7439	MSH3|4437	531.5519
MSH5|4439	499.7538	MSH5|4439	149.3302
MSH6|2956	1957.4393	MSH6|2956	1666.5094
lowly_expressed	lowly_expressed	MSI1|4440	59.434
MSI2|124540	759.4091	MSI2|124540	329.717
MSL1|339287	2111.1502	MSL1|339287	1941.9811
MSL2|55167	1083.0109	MSL2|55167	915.0943
MSL3L2|151507	9.8488	MSL3L2|151507	71.6981
MSL3|10943	521.6321	MSL3|10943	661.3208
lowly_expressed	lowly_expressed	MSLN|10232	9.434
MSMB|4477	6.3313	lowly_expressed	lowly_expressed
MSMP|692094	11.9592	MSMP|692094	42.4528
MSN|4478	3570.5241	MSN|4478	9642.4528
MSR1|4481	1646.1484	MSR1|4481	436.3208
MSRA|4482	21.1045	MSRA|4482	188.2075
MSRB2|22921	334.5058	MSRB2|22921	371.6981
MSRB3|253827	737.9529	MSRB3|253827	2942.4528
MST1P2|11209	47.8368	MST1P2|11209	114.6226
lowly_expressed	lowly_expressed	MST1P9|11223	15.0943
MST1R|4486	597.2564	MST1R|4486	263.2075
MST1|4485	77.0313	MST1|4485	85.8491
MST4|51765	1482.5888	MST4|51765	640.0943
MSTN|2660	9.497	MSTN|2660	8.0189
MSTO1|55154	965.962	MSTO1|55154	639.3443
MSTO2P|100129405	107.3514	MSTO2P|100129405	111.1698
MSX1|4487	23.9184	MSX1|4487	59.434
MSX2|4488	110.7985	MSX2|4488	223.5849
MT1A|4489	43.9676	MT1A|4489	17.9245
MT1E|4493	94.9701	MT1E|4493	445.7547
MT1F|4494	47.8368	MT1F|4494	104.71700000000001
MT1G|4495	45.0229	MT1G|4495	108.4906
MT1H|4496	5.6279	lowly_expressed	lowly_expressed
MT1L|4500	10.2005	MT1L|4500	46.2264
MT1M|4499	12.3109	MT1M|4499	80.6604
MT1X|4501	291.5934	MT1X|4501	1059.9057
MT2A|4502	1761.1678	MT2A|4502	1398.1132
MTA1|9112	537.8122	MTA1|9112	819.8113
MTA2|9219	2481.8853	MTA2|9219	1821.6981
MTA3|57504	1123.4611	MTA3|57504	827.3585
MTAP|4507	508.2659	MTAP|4507	906.5519
MTBP|27085	552.5853	MTBP|27085	113.6792
MTCH1|23787	4079.1418	MTCH1|23787	4137.7358
MTCH2|23788	2481.8853	MTCH2|23788	1121.6981
MTCP1NB|100272147	132.9581	MTCP1NB|100272147	207.6557
MTCP1|4515	27.0841	MTCP1|4515	40.9292
MTDH|92140	5001.7587	MTDH|92140	3300.9434
MTERFD1|51001	795.6384	MTERFD1|51001	286.7925
MTERFD2|130916	175.8706	MTERFD2|130916	396.2264
MTERFD3|80298	385.5083	MTERFD3|80298	728.7736
MTERF|7978	198.7337	MTERF|7978	152.3585
MTF1|4520	562.0823	MTF1|4520	916.5094
MTF2|22823	417.5167	MTF2|22823	502.8302
MTFMT|123263	177.2775	MTFMT|123263	188.2075
MTFR1|9650	1427.7594	MTFR1|9650	384.0
MTG1|92170	228.6317	MTG1|92170	306.1321
MTHFD1L|25902	173.7601	MTHFD1L|25902	450.0
MTHFD1|4522	1499.0679	MTHFD1|4522	1378.0613
MTHFD2L|441024	212.7823	MTHFD2L|441024	278.2736
MTHFD2|10797	2915.9339	MTHFD2|10797	1205.1887
MTHFR|4524	453.7847	MTHFR|4524	682.1038
MTHFSD|64779	223.0039	MTHFSD|64779	393.3962
MTHFS|10588	257.4745	MTHFS|10588	228.7736
MTIF2|4528	1201.8994	MTIF2|4528	581.6038
MTIF3|219402	531.1291	MTIF3|219402	663.2075
MTL5|9633	618.3609	MTL5|9633	245.7547
MTM1|4534	268.3785	MTM1|4534	503.3019
MTMR10|54893	400.6331	MTMR10|54893	1112.5283
MTMR11|10903	235.6665	MTMR11|10903	398.5849
MTMR12|54545	659.1629	MTMR12|54545	2660.3774
MTMR14|64419	1023.9184	MTMR14|64419	783.9623
MTMR15|22909	559.2684	MTMR15|22909	583.6981
MTMR1|8776	786.1414	MTMR1|8776	978.7736
MTMR2|8898	636.2997	MTMR2|8898	916.5094
MTMR3|8897	1505.4520000000002	MTMR3|8897	2054.2453
MTMR4|9110	1104.4671	MTMR4|9110	1071.6981
MTMR6|9107	639.8171	MTMR6|9107	1054.2453
MTMR7|9108	31.0306	MTMR7|9108	44.8396
lowly_expressed	lowly_expressed	MTMR8|55613	8.4906
MTMR9L|339483	35.5259	MTMR9L|339483	147.1698
MTMR9|66036	296.4861	MTMR9|66036	490.0613
MTO1|25821	331.6919	MTO1|25821	458.9623
MTOR|2475	1777.3479	MTOR|2475	1904.2453
MTP18|51537	154.5269	MTP18|51537	148.7406
MTPAP|55149	622.9335	MTPAP|55149	493.8679
MTRF1L|54516	282.0964	MTRF1L|54516	314.1509
MTRF1|9617	94.2666	MTRF1|9617	116.0377
MTRR|4552	1362.6451	MTRR|4552	651.8868
MTR|4548	1447.4147	MTR|4548	1766.5094
MTSS1L|92154	559.6201	MTSS1L|92154	1011.3208
MTSS1|9788	969.7503	MTSS1|9788	1340.0802
MTUS1|57509	2605.3465	MTUS1|57509	3321.2264
lowly_expressed	lowly_expressed	MTUS2|23281	12.7358
MTX1|4580	858.2483	MTX1|4580	381.6038
MTX2|10651	898.3468	MTX2|10651	385.3774
MTX3|345778	1020.7527	MTX3|345778	689.1509
lowly_expressed	lowly_expressed	MUC13|56667	6.6038
MUC15|143662	105.1706	MUC15|143662	904.717
MUC16|94025	10.2005	MUC16|94025	1029.2453
MUC1|4582	4850.8618	MUC1|4582	2995.283
MUC20|200958	160.394	MUC20|200958	370.283
MUC4|4585	5.2761	MUC4|4585	17.4528
lowly_expressed	lowly_expressed	MUC5B|727897	869.8113
lowly_expressed	lowly_expressed	MUC6|4588	724.0566
lowly_expressed	lowly_expressed	MUC7|4589	30.6604
MUCL1|118430	123.8129	MUCL1|118430	12105.6604
MUDENG|55745	502.2863	MUDENG|55745	768.3962
MUL1|79594	613.7883	MUL1|79594	784.434
MUM1L1|139221	412.5923	MUM1L1|139221	112.2642
MUM1|84939	446.3595	MUM1|84939	956.1321
MURC|347273	11.9592	lowly_expressed	lowly_expressed
MUS81|80198	640.5206	MUS81|80198	490.566
MUSTN1|389125	10.8055	MUSTN1|389125	65.0943
MUTED|63915	288.4277	MUTED|63915	376.4151
MUTYH|4595	160.918	MUTYH|4595	183.4906
MUT|4594	763.2782	MUT|4594	887.7358
MVD|4597	302.4974	MVD|4597	260.8491
MVK|4598	421.3859	MVK|4598	291.5094
MVP|9961	1955.6806	MVP|9961	2586.3208
MX1|4599	2799.1558	MX1|4599	1570.283
MX2|4600	731.2698	MX2|4600	400.4717
MXD1|4084	276.4685	MXD1|4084	521.6981
MXD3|83463	249.6236	MXD3|83463	99.8255
MXD4|10608	323.9536	MXD4|10608	1436.3208
MXI1|4601	1810.7633	MXI1|4601	1830.1887
MXRA5|25878	8320.7879	MXRA5|25878	3901.4151
MXRA7|439921	950.4045	MXRA7|439921	2462.7358
MXRA8|54587	1969.3985	MXRA8|54587	1708.0189
MYADML2|255275	6.6831	lowly_expressed	lowly_expressed
MYADM|91663	3558.5649	MYADM|91663	15064.1509
MYBBP1A|10514	997.58	MYBBP1A|10514	1515.8868
MYBL1|4603	691.523	MYBL1|4603	144.8113
MYBL2|4605	2007.7383	MYBL2|4605	229.717
lowly_expressed	lowly_expressed	MYBPC1|4604	3460.3774
MYB|4602	862.821	MYB|4602	1669.8113
MYCBP2|23077	1434.4003	MYCBP2|23077	2859.434
MYCBPAP|84073	52.7612	MYCBPAP|84073	16.0377
MYCBP|26292	1090.4045	MYCBP|26292	635.8491
MYCL1|4610	48.891999999999996	MYCL1|4610	102.3585
MYCN|4613	48.1885	MYCN|4613	8.0189
MYCT1|80177	120.2955	MYCT1|80177	442.9245
MYC|4609	1585.649	MYC|4609	4502.3585
MYD88|4615	1881.815	MYD88|4615	972.6415
MYEF2|50804	856.0499	MYEF2|50804	342.4764
MYEOV2|150678	564.5445	MYEOV2|150678	373.5849
MYEOV|26579	7.7383	MYEOV|26579	183.9623
MYH10|4628	1349.9824	MYH10|4628	2428.3019
MYH11|4629	371.7974	MYH11|4629	19502.8443
MYH14|79784	2028.1393	MYH14|79784	2228.3019
MYH15|22989	8.7935	MYH15|22989	5.6604
lowly_expressed	lowly_expressed	MYH1|4619	15.0943
lowly_expressed	lowly_expressed	MYH2|4620	5.1887
MYH3|4621	39.0433	MYH3|4621	66.5094
MYH7B|57644	9.497	MYH7B|57644	19.8113
MYH9|4627	25039.7467	MYH9|4627	42968.3962
MYL12A|10627	7014.4214	MYL12A|10627	5992.9245
MYL12B|103910	9869.504	MYL12B|103910	6149.0566
MYL5|4636	106.9399	MYL5|4636	133.1698
MYL6B|140465	233.5561	MYL6B|140465	502.8302
MYL6|4637	10786.4931	MYL6|4637	15147.1698
lowly_expressed	lowly_expressed	MYL7|58498	27.3585
MYL9|10398	5094.2666	MYL9|10398	13720.283000000001
MYLIP|29116	852.9722	MYLIP|29116	784.9057
MYLK2|85366	8.4418	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MYLK3|91807	7.0755
lowly_expressed	lowly_expressed	MYLK4|340156	76.8868
MYLK|4638	2046.0324	MYLK|4638	20268.8632
MYNN|55892	632.0788	MYNN|55892	633.4906
MYO10|4651	1478.3679	MYO10|4651	1114.1509
MYO15A|51168	21.8079	MYO15A|51168	11.7925
MYO15B|80022	180.7949	MYO15B|80022	968.3962
MYO16|23026	5.6279	MYO16|23026	20.283
MYO18A|399687	765.4907	MYO18A|399687	2027.6085
lowly_expressed	lowly_expressed	MYO18B|84700	6.6038
MYO19|80179	1254.4425	MYO19|80179	448.6698
MYO1B|4430	2584.242	MYO1B|4430	1729.717
MYO1C|4641	2794.2314	MYO1C|4641	6341.9811
MYO1D|4642	5391.8396	MYO1D|4642	2042.9245
MYO1E|4643	1032.3602	MYO1E|4643	1183.0189
MYO1F|4542	231.7974	MYO1F|4542	307.0755
MYO1G|64005	145.6208	MYO1G|64005	85.8491
lowly_expressed	lowly_expressed	MYO1H|283446	5.1887
MYO3A|53904	10.5522	MYO3A|53904	5.6604
MYO3B|140469	5.6279	MYO3B|140469	17.9245
MYO5A|4644	664.7907	MYO5A|4644	1126.8868
MYO5B|4645	1053.1129	MYO5B|4645	1946.2264
MYO5C|55930	1136.6549	MYO5C|55930	2067.1745
MYO6|4646	4429.4759	MYO6|4646	3530.6604
MYO7A|4647	67.5343	MYO7A|4647	154.2453
lowly_expressed	lowly_expressed	MYO7B|4648	6.1321
MYO9A|4649	430.8829	MYO9A|4649	1215.566
MYO9B|4650	1609.5674	MYO9B|4650	1985.3774
MYOCD|93649	5.6279	MYOCD|93649	19.8113
lowly_expressed	lowly_expressed	MYOC|4653	293.3962
MYOF|26509	3825.5364	MYOF|26509	8674.0566
MYOM1|8736	9.8488	MYOM1|8736	166.0377
MYOM2|9172	9.1453	MYOM2|9172	62.7358
MYOM3|127294	5.9796	MYOM3|127294	90.0943
lowly_expressed	lowly_expressed	MYOZ1|58529	24.0566
MYOZ3|91977	8.7935	MYOZ3|91977	28.7736
MYPOP|339344	147.0278	MYPOP|339344	82.0755
MYRIP|25924	46.0781	MYRIP|25924	108.4906
MYSM1|114803	92.1562	MYSM1|114803	296.6981
MYST1|84148	882.8702	MYST1|84148	681.1321
MYST2|11143	3826.2399	MYST2|11143	1291.5094
MYST3|7994	1721.7728	MYST3|7994	2462.2642
MYST4|23522	682.0260000000001	MYST4|23522	1339.6226
MYT1|4661	24.6219	lowly_expressed	lowly_expressed
MZF1|7593	241.6708	MZF1|7593	287.3491
N4BP1|9683	780.8653	N4BP1|9683	1397.1698
N4BP2L1|90634	78.79	N4BP2L1|90634	718.8679
N4BP2L2|10443	912.4165	N4BP2L2|10443	1963.2075
N4BP2|55728	109.0397	N4BP2|55728	372.1698
N4BP3|23138	569.8206	N4BP3|23138	254.2453
N6AMT1|29104	281.0412	N6AMT1|29104	256.1321
N6AMT2|221143	80.9005	N6AMT2|221143	131.1321
NAA10|8260	529.7221	NAA10|8260	580.1887
NAA15|80155	1486.4579999999999	NAA15|80155	1006.1321
NAA16|79612	260.6402	NAA16|79612	307.0755
NAA20|51126	2758.3539	NAA20|51126	846.2264
NAA25|80018	872.318	NAA25|80018	712.2642
NAA30|122830	475.55400000000003	NAA30|122830	557.0755
NAA35|60560	609.9191	NAA35|60560	469.3396
NAA38|51691	512.8386	NAA38|51691	356.6038
NAA40|79829	1035.8776	NAA40|79829	563.6792
NAA50|80218	4846.2891	NAA50|80218	3414.6226
NAAA|27163	307.07	NAAA|27163	602.3585
NAALAD2|10003	9.1453	NAALAD2|10003	67.9245
NAALADL1|10004	22.5114	NAALADL1|10004	102.8302
NAALADL2|254827	235.6665	NAALADL2|254827	503.3019
NAB1|4664	998.5930000000001	NAB1|4664	1567.4528
NAB2|4665	745.3394	NAB2|4665	830.6604
NACA2|342538	27.4358	NACA2|342538	41.9811
NACAD|23148	22.5114	NACAD|23148	217.9245
NACAP1|83955	131.1994	NACAP1|83955	130.1887
NACA|4666	16611.6778	NACA|4666	15835.3774
NACC1|112939	1587.0559	NACC1|112939	965.0943
NACC2|138151	30.9532	NACC2|138151	50.4717
NADK|65220	1110.095	NADK|65220	874.0566
NADSYN1|55191	1238.1287	NADSYN1|55191	723.1132
NAE1|8883	985.2269	NAE1|8883	926.4151
NAF1|92345	167.4288	NAF1|92345	225.0
NAGA|4668	2016.5318	NAGA|4668	818.3962
NAGK|55577	2043.2642	NAGK|55577	866.5094
NAGLU|4669	596.2012	NAGLU|4669	625.9434
NAGPA|51172	122.0542	NAGPA|51172	153.3019
NAGS|162417	27.7875	NAGS|162417	41.5094
NAIF1|203245	184.6641	NAIF1|203245	183.4906
NAIP|4671	41.1537	NAIP|4671	109.434
NALCN|259232	20.401	NALCN|259232	124.0566
NAMPT|10135	1465.0018	NAMPT|10135	2860.3774
NANOS1|340719	342.9476	NANOS1|340719	221.6981
lowly_expressed	lowly_expressed	NANOS3|342977	6.1321
NANP|140838	421.7376	NANP|140838	165.0943
NANS|54187	1209.286	NANS|54187	720.7547
NAP1L1|4673	11273.3028	NAP1L1|4673	6295.283
NAP1L2|4674	8.4418	NAP1L2|4674	208.0189
NAP1L3|4675	36.5811	NAP1L3|4675	113.2075
NAP1L4|4676	1698.5579	NAP1L4|4676	2254.717
NAP1L5|266812	71.0517	NAP1L5|266812	253.7736
lowly_expressed	lowly_expressed	NAP1L6|645996	9.9057
NAPA|8775	4493.8551	NAPA|8775	2928.3868
NAPB|63908	398.1709	NAPB|63908	303.3019
NAPEPLD|222236	382.8948	NAPEPLD|222236	449.1132
NAPG|8774	657.4042	NAPG|8774	806.6038
NAPRT1|93100	500.8794	NAPRT1|93100	416.9811
NAPSB|256236	180.4432	NAPSB|256236	126.8868
NARFL|64428	514.9490000000001	NARFL|64428	462.7358
NARF|26502	667.6046	NARF|26502	726.4151
NARG2|79664	782.2722	NARG2|79664	1052.3585
NARS2|79731	756.2434	NARS2|79731	329.2453
NARS|4677	4429.4759	NARS|4677	2950.9434
NASP|4678	1696.0957	NASP|4678	1680.6604
NAT10|55226	1706.9996	NAT10|55226	1097.6415
NAT14|57106	234.2596	NAT14|57106	128.7736
NAT15|79903	1169.1875	NAT15|79903	1071.6981
NAT1|9	109165.3183	NAT1|9	387.7358
NAT2|10	376.0113	NAT2|10	16.9811
NAT6|24142	390.2568	NAT6|24142	160.6179
NAT8L|339983	17.5871	NAT8L|339983	95.7547
NAT9|26151	510.3764	NAT9|26151	426.8868
NAV1|89796	953.2184	NAV1|89796	868.8679
NAV2|89797	1404.3932	NAV2|89797	3752.6792
NAV3|89795	63.6651	NAV3|89795	244.3396
NBAS|51594	1250.0879	NBAS|51594	1223.5849
NBEAL1|65065	212.4516	NBEAL1|65065	376.8868
NBEAL2|23218	1497.7137	NBEAL2|23218	1387.2642
NBEA|26960	564.5445	NBEA|26960	393.3962
NBL1|4681	2088.9905	NBL1|4681	4826.0613
NBLA00301|79804	6.6831	NBLA00301|79804	38.2075
NBN|4683	2467.8157	NBN|4683	1664.1509
NBPF10|100132406	599.3669	NBPF10|100132406	1706.717
NBPF14|25832	220.4995	NBPF14|25832	959.4387
NBPF15|284565	589.993	NBPF15|284565	347.4717
NBPF16|728936	43.9676	NBPF16|728936	71.2264
NBPF1|55672	546.9574	NBPF1|55672	591.0377
NBPF3|84224	256.77099999999996	NBPF3|84224	328.3019
lowly_expressed	lowly_expressed	NBPF4|148545	7.5472
NBPF9|400818	377.6222	NBPF9|400818	339.5094
NBR1|4077	5748.5051	NBR1|4077	4515.566
NBR2|10230	156.8765	NBR2|10230	66.0377
NCALD|83988	446.0077	NCALD|83988	3535.8491
NCAM1|4684	62.9617	NCAM1|4684	258.0189
NCAM2|4685	559.6201	NCAM2|4685	96.6981
lowly_expressed	lowly_expressed	NCAN|1463	460.3774
NCAPD2|9918	2692.5783	NCAPD2|9918	1608.0189
NCAPD3|23310	2188.5332	NCAPD3|23310	613.6792
NCAPG2|54892	1142.1034	NCAPG2|54892	394.8113
NCAPG|64151	976.6127	NCAPG|64151	135.2736
NCAPH2|29781	1226.5213	NCAPH2|29781	743.3962
NCAPH|23397	849.4548	NCAPH|23397	94.8113
NCBP1|4686	1340.1337	NCBP1|4686	772.1698
NCBP2|22916	3639.4654	NCBP2|22916	1574.0566
NCCRP1|342897	75.2726	NCCRP1|342897	197.6415
NCDN|23154	702.7788	NCDN|23154	663.2075
NCEH1|57552	652.4798	NCEH1|57552	523.1132
NCF1B|654816	38.6915	NCF1B|654816	37.7358
NCF1C|654817	52.0577	NCF1C|654817	21.2264
NCF1|653361	104.4671	NCF1|653361	64.1509
NCF2|4688	439.3247	NCF2|4688	177.3585
NCF4|4689	138.2343	NCF4|4689	139.1509
NCK1|4690	748.5051	NCK1|4690	641.5094
NCK2|8440	173.4084	NCK2|8440	1160.3774
NCKAP1L|3071	417.8684	NCKAP1L|3071	412.2642
NCKAP1|10787	4494.1963	NCKAP1|10787	4833.0189
NCKAP5L|57701	280.3377	NCKAP5L|57701	745.7547
NCKAP5|344148	232.8526	NCKAP5|344148	185.8491
NCKIPSD|51517	927.1896	NCKIPSD|51517	535.8491
NCLN|56926	1007.0348	NCLN|56926	799.0566
NCL|4691	15555.0475	NCL|4691	10680.1887
NCOA1|8648	1398.5227	NCOA1|8648	2583.0189
NCOA2|10499	891.312	NCOA2|10499	1350.0
NCOA3|8202	2410.8336	NCOA3|8202	1595.283
NCOA4|8031	4691.8748	NCOA4|8031	5902.3585
NCOA5|57727	1512.1351	NCOA5|57727	1202.3585
NCOA6|23054	2799.8593	NCOA6|23054	1699.0566
NCOA7|135112	581.7798	NCOA7|135112	3352.3585
NCOR1|9611	2216.3208	NCOR1|9611	3374.0566
NCOR2|9612	1318.6775	NCOR2|9612	3821.6981
NCRNA00052|145978	96.7288	lowly_expressed	lowly_expressed
NCRNA00081|92482	449.898	NCRNA00081|92482	213.2783
NCRNA00085|147650	93.5631	NCRNA00085|147650	69.8113
lowly_expressed	lowly_expressed	NCRNA00086|399668	249.5283
NCRNA00087|644596	9.8488	NCRNA00087|644596	122.1698
lowly_expressed	lowly_expressed	NCRNA00092|100188953	22.1698
lowly_expressed	lowly_expressed	NCRNA00093|100188954	15.0472
NCRNA00094|266655	1061.5266	NCRNA00094|266655	541.6509
NCRNA00095|283932	104.8189	NCRNA00095|283932	52.3585
NCRNA00105|80161	57.3338	NCRNA00105|80161	45.7877
NCRNA00107|283981	11.6075	NCRNA00107|283981	16.0377
lowly_expressed	lowly_expressed	NCRNA00110|642976	8.0189
NCRNA00115|79854	20.0492	NCRNA00115|79854	22.1698
NCRNA00116|205251	88.6388	NCRNA00116|205251	73.5849
NCRNA00120|55389	59.0925	NCRNA00120|55389	48.5849
NCRNA00152|112597	468.8709	NCRNA00152|112597	109.9057
NCRNA00160|54064	8.4418	NCRNA00160|54064	5.1887
lowly_expressed	lowly_expressed	NCRNA00162|378825	12.7358
NCRNA00171|80862	55.3922	NCRNA00171|80862	30.4717
NCRNA00173|100287569	61.5547	NCRNA00173|100287569	22.1698
NCRNA00174|285908	92.1562	NCRNA00174|285908	108.4906
NCRNA00176|284739	9.8488	NCRNA00176|284739	8.4906
NCRNA00181|503538	151.8677	NCRNA00181|503538	175.8774
NCRNA00182|100302692	26.7323	NCRNA00182|100302692	67.4528
NCRNA00183|554203	302.1456	NCRNA00183|554203	269.8113
NCRNA00188|125144	13410.1301	NCRNA00188|125144	6373.5849
NCRNA00200|399706	96.3771	lowly_expressed	lowly_expressed
NCRNA00201|284702	826.0781	NCRNA00201|284702	1353.0
NCRNA00202|387644	18.994	NCRNA00202|387644	5.1887
lowly_expressed	lowly_expressed	NCRNA00204B|286967	8.4906
NCRNA00219|114915	518.8181	NCRNA00219|114915	464.1509
NCS1|23413	215.6173	NCS1|23413	681.1321
NCSTN|23385	3388.5262	NCSTN|23385	2845.8632
NDC80|10403	890.2568	NDC80|10403	90.566
NDE1|54820	971.5019	NDE1|54820	519.7972
NDEL1|81565	389.3774	NDEL1|81565	1292.9245
NDFIP1|80762	4064.0169	NDFIP1|80762	3247.6415
NDFIP2|54602	487.5132	NDFIP2|54602	821.6981
NDNL2|56160	319.3809	NDNL2|56160	427.3585
NDN|4692	137.8825	NDN|4692	401.4151
NDOR1|27158	908.1956	NDOR1|27158	353.7736
NDP|4693	3642.2793	NDP|4693	37.2642
NDRG1|10397	20704.5375	NDRG1|10397	5501.4151
NDRG2|57447	442.1386	NDRG2|57447	9016.5094
NDRG3|57446	1981.7095	NDRG3|57446	1000.0
NDRG4|65009	39.0433	NDRG4|65009	179.2453
NDST1|3340	2395.0053	NDST1|3340	7070.283
NDST2|8509	523.3908	NDST2|8509	743.3962
lowly_expressed	lowly_expressed	NDST3|9348	6.6038
NDST4|64579	29.5463	lowly_expressed	lowly_expressed
NDUFA10|4705	1918.7478	NDUFA10|4705	1422.6415
NDUFA11|126328	2286.9117	NDUFA11|126328	876.4151
NDUFA12|55967	813.5772	NDUFA12|55967	457.5472
NDUFA13|51079	2080.9673	NDUFA13|51079	1493.5472
NDUFA1|4694	945.4801	NDUFA1|4694	902.3585
NDUFA2|4695	1263.8058	NDUFA2|4695	472.1698
