gene_id	TCGA-BH-A0BA-01A-11R-A056-07	gene_id	TCGA-BH-A0BA-11A-22R-A19E-07
NANOG|79923	32.5593	lowly_expressed	lowly_expressed
NANOS1|340719	217.2907	NANOS1|340719	263.4979
NANP|140838	169.3085	NANP|140838	169.3586
NANS|54187	2373.7469	NANS|54187	607.7527
NAP1L1|4673	4538.4286	NAP1L1|4673	6306.8759
NAP1L2|4674	55.5222	NAP1L2|4674	178.5879
NAP1L3|4675	53.8086	NAP1L3|4675	120.9045
NAP1L4|4676	2044.3835	NAP1L4|4676	1868.0203
NAP1L5|266812	131.2655	NAP1L5|266812	201.1998
NAPA|8775	4720.0651	NAPA|8775	2533.5902
NAPB|63908	265.2729	NAPB|63908	212.275
NAPEPLD|222236	634.4032	NAPEPLD|222236	523.8533
NAPG|8774	767.0294	NAPG|8774	668.6664
NAPRT1|93100	513.0666	NAPRT1|93100	484.5408
NAPSA|9476	6.1691	NAPSA|9476	2732.8103
NAPSB|256236	139.8338	NAPSB|256236	187.8173
NARFL|64428	1177.6197	NARFL|64428	381.1721
NARF|26502	331.4198	NARF|26502	528.8417
NARG2|79664	873.9611	NARG2|79664	1227.9649
NARS2|79731	324.9079	NARS2|79731	316.5667
NARS|4677	2873.7897	NARS|4677	2600.8306
NASP|4678	1385.3139999999999	NASP|4678	1122.2889
NAT10|55226	1331.8482	NAT10|55226	1270.4199
NAT14|57106	155.5993	NAT14|57106	119.5201
NAT15|79903	1374.0039	NAT15|79903	910.4753
NAT1|9	1575.1864	NAT1|9	156.8989
NAT2|10	50.724	lowly_expressed	lowly_expressed
NAT6|24142	139.8406	NAT6|24142	154.4116
NAT8L|339983	46.95399999999999	NAT8L|339983	548.6848
NAT9|26151	306.7432	NAT9|26151	327.1804
NAV1|89796	2136.2351	NAV1|89796	1250.1154
NAV2|89797	1480.6101	NAV2|89797	2924.1071
NAV3|89795	241.6245	NAV3|89795	277.8034
NBAS|51594	1258.8467	NBAS|51594	1818.1818
NBEAL1|65065	309.485	NBEAL1|65065	551.9151
NBEAL2|23218	1737.983	NBEAL2|23218	1182.2796
NBEA|26960	363.6364	NBEA|26960	535.7637
NBL1|4681	1523.7769	NBL1|4681	3305.4915
NBLA00301|79804	17.822	NBLA00301|79804	45.6853
NBN|4683	2138.6342	NBN|4683	1566.682
NBPF10|100132406	1274.7802	NBPF10|100132406	1396.9912
NBPF14|25832	510.0026	NBPF14|25832	852.8103
NBPF15|284565	226.3148	NBPF15|284565	215.5284
NBPF16|728936	17.1365	NBPF16|728936	193.8163
NBPF1|55672	771.1421	NBPF1|55672	833.4102
NBPF3|84224	149.4302	NBPF3|84224	176.74200000000002
NBPF4|148545	40.4421	NBPF4|148545	9.2293
NBPF6|653149	19.8783	lowly_expressed	lowly_expressed
NBPF9|400818	265.4237	NBPF9|400818	284.4532
NBR1|4077	3916.7166	NBR1|4077	4793.724
NBR2|10230	61.6914	NBR2|10230	91.83200000000001
NCALD|83988	292.6913	NCALD|83988	1634.9792
NCAM1|4684	41.1276	NCAM1|4684	209.5062
NCAM2|4685	369.4628	NCAM2|4685	88.6018
NCAPD2|9918	1567.6463	NCAPD2|9918	1412.0904
NCAPD3|23310	743.0383	NCAPD3|23310	643.7471
NCAPG2|54892	740.2965	NCAPG2|54892	279.6493
NCAPG|64151	184.2481	NCAPG|64151	77.8957
NCAPH2|29781	556.2505	NCAPH2|29781	620.2123
NCAPH|23397	134.6928	NCAPH|23397	54.9146
NCBP1|4686	1261.6777	NCBP1|4686	916.299
NCBP2|22916	1600.8911	NCBP2|22916	1388.5556
NCCRP1|342897	60.3205	NCCRP1|342897	15.2284
NCDN|23154	702.5962	NCDN|23154	686.2021
NCEH1|57552	983.9774	NCEH1|57552	500.2307
NCF1B|654816	21.2493	NCF1B|654816	29.5339
NCF1C|654817	15.4228	NCF1C|654817	33.2257
NCF1|653361	62.7196	NCF1|653361	44.7623
NCF2|4688	118.9273	NCF2|4688	241.3475
NCF4|4689	81.9124	NCF4|4689	126.9036
NCK1|4690	491.4746	NCK1|4690	722.1966
NCK2|8440	653.9285	NCK2|8440	1091.3706
NCKAP1L|3071	365.0073	NCKAP1L|3071	673.7425
NCKAP1|10787	3350.5269	NCKAP1|10787	4435.6253
NCKAP5L|57701	253.6201	NCKAP5L|57701	628.9802
NCKAP5|344148	564.8188	NCKAP5|344148	194.2778
NCKIPSD|51517	583.6689	NCKIPSD|51517	646.0545
NCLN|56926	1084.74	NCLN|56926	905.3992
NCL|4691	7190.4721	NCL|4691	8479.9262
NCOA1|8648	1360.6375	NCOA1|8648	2500.6922
NCOA2|10499	1268.1004	NCOA2|10499	1559.76
NCOA3|8202	1896.6670000000001	NCOA3|8202	1736.9635
NCOA4|8031	3755.6336	NCOA4|8031	6820.4892
NCOA5|57727	1446.3199	NCOA5|57727	1062.7596
NCOA6|23054	1845.9429	NCOA6|23054	1520.5353
NCOA7|135112	769.4285	NCOA7|135112	1635.9022
NCOR1|9611	2374.0896	NCOR1|9611	3580.5261
NCOR2|9612	3135.2926	NCOR2|9612	4532.9949
lowly_expressed	lowly_expressed	NCR3|259197	7.3835
NCRNA00081|92482	113.6081	NCRNA00081|92482	167.7065
NCRNA00085|147650	37.3576	NCRNA00085|147650	44.7254
NCRNA00086|399668	46.2685	NCRNA00086|399668	292.5704
NCRNA00087|644596	39.0712	NCRNA00087|644596	113.521
lowly_expressed	lowly_expressed	NCRNA00092|100188953	37.3789
NCRNA00093|100188954	31.891	NCRNA00093|100188954	13.280999999999999
NCRNA00094|266655	531.0496	NCRNA00094|266655	631.1583
NCRNA00095|283932	49.6958	NCRNA00095|283932	30.4569
NCRNA00105|80161	22.6647	NCRNA00105|80161	24.9192
NCRNA00107|283981	13.0237	NCRNA00107|283981	9.2293
lowly_expressed	lowly_expressed	NCRNA00110|642976	9.2293
NCRNA00115|79854	29.8175	NCRNA00115|79854	20.766
NCRNA00116|205251	127.1528	NCRNA00116|205251	107.5219
NCRNA00120|55389	23.9911	NCRNA00120|55389	57.6834
NCRNA00152|112597	98.0207	NCRNA00152|112597	57.222
lowly_expressed	lowly_expressed	NCRNA00162|378825	5.5376
NCRNA00169|400508	14.3947	NCRNA00169|400508	7.8449
NCRNA00171|80862	49.6033	NCRNA00171|80862	38.1449
NCRNA00173|100287569	8.911	NCRNA00173|100287569	22.1504
NCRNA00174|285908	124.0682	NCRNA00174|285908	119.9815
NCRNA00176|284739	23.3056	NCRNA00176|284739	7.3835
NCRNA00181|503538	116.3225	NCRNA00181|503538	106.156
NCRNA00182|100302692	58.6068	NCRNA00182|100302692	70.6045
NCRNA00183|554203	326.9643	NCRNA00183|554203	222.4273
NCRNA00188|125144	2263.0452	NCRNA00188|125144	8612.8288
NCRNA00201|284702	1379.114	NCRNA00201|284702	692.6257
lowly_expressed	lowly_expressed	NCRNA00202|387644	5.0761
NCRNA00219|114915	269.0429	NCRNA00219|114915	498.3849
NCS1|23413	121.3264	NCS1|23413	311.4905
NCSTN|23385	6101.191	NCSTN|23385	3116.2898
NDC80|10403	130.5801	NDC80|10403	28.1495
NDE1|54820	1023.4084	NDE1|54820	437.725
NDEL1|81565	805.0724	NDEL1|81565	970.0046
NDFIP1|80762	4123.7255	NDFIP1|80762	3454.5455
NDFIP2|54602	834.5472	NDFIP2|54602	794.1855
NDNL2|56160	257.0474	NDNL2|56160	408.3987
NDN|4692	309.485	NDN|4692	1000.0
NDOR1|27158	919.2014	NDOR1|27158	362.25199999999995
NDP|4693	12.681	NDP|4693	24.4578
NDRG1|10397	2552.9946	NDRG1|10397	6620.2123
NDRG2|57447	1922.029	NDRG2|57447	7145.8237
NDRG3|57446	973.6955	NDRG3|57446	1022.1504
NDRG4|65009	62.3768	NDRG4|65009	149.054
NDST1|3340	6570.1311	NDST1|3340	5638.2095
NDST2|8509	570.3025	NDST2|8509	758.191
NDST3|9348	6.5119	lowly_expressed	lowly_expressed
NDUFA10|4705	1476.8229	NDUFA10|4705	1357.1758
NDUFA11|126328	1023.3913	NDUFA11|126328	1131.5182
NDUFA12|55967	787.9359	NDUFA12|55967	466.5436
NDUFA13|51079	1959.0643	NDUFA13|51079	1473.1011
NDUFA1|4694	1648.8733	NDUFA1|4694	734.1947
NDUFA2|4695	1163.2251	NDUFA2|4695	559.76
NDUFA3|4696	600.4627	NDUFA3|4696	443.4702
NDUFA4L2|56901	193.2996	NDUFA4L2|56901	245.5007
NDUFA4|4697	2581.4412	NDUFA4|4697	1857.868
NDUFA5|4698	2426.5273	NDUFA5|4698	954.3147
NDUFA6|4700	761.8884	NDUFA6|4700	603.138
NDUFA7|4701	962.0427	NDUFA7|4701	335.9483
NDUFA8|4702	885.9566	NDUFA8|4702	556.5298
NDUFA9|4704	2003.5987	NDUFA9|4704	919.2432
NDUFAB1|4706	1273.2414	NDUFAB1|4706	598.5233
NDUFAF1|51103	369.12	NDUFAF1|51103	245.0392
NDUFAF2|91942	151.1439	NDUFAF2|91942	93.6779
NDUFAF3|25915	788.2786	NDUFAF3|25915	724.5039
NDUFAF4|29078	133.3219	NDUFAF4|29078	188.2787
NDUFB10|4716	1156.3705	NDUFB10|4716	931.2413
NDUFB11|54539	1338.7028	NDUFB11|54539	1015.2284
NDUFB1|4707	833.1762	NDUFB1|4707	263.4979
NDUFB2|4708	1048.743	NDUFB2|4708	817.2497
NDUFB3|4709	531.9167	NDUFB3|4709	336.8713
NDUFB4|4710	1852.1121	NDUFB4|4710	1022.1504
NDUFB5|4711	1256.1049	NDUFB5|4711	1044.3009
NDUFB6|4712	846.5427	NDUFB6|4712	442.0858
NDUFB7|4713	863.3365	NDUFB7|4713	791.4167
NDUFB8|4714	852.8044	NDUFB8|4714	928.7171
NDUFB9|4715	1589.9272	NDUFB9|4715	1586.9958
NDUFC1|4717	614.1719	NDUFC1|4717	503.461
NDUFC2|4718	1739.0112	NDUFC2|4718	1513.6133
NDUFS1|4719	1470.6538	NDUFS1|4719	1412.0904
NDUFS2|4720	3011.9099	NDUFS2|4720	1549.1463
NDUFS3|4722	670.8662	NDUFS3|4722	871.0752
NDUFS4|4724	551.1096	NDUFS4|4724	505.3069
NDUFS5|4725	1479.9075	NDUFS5|4725	1282.8796
NDUFS6|4726	723.16	NDUFS6|4726	496.0775
NDUFS7|374291	987.9085	NDUFS7|374291	534.7024
NDUFS8|4728	527.1185	NDUFS8|4728	778.0341
NDUFV1|4723	1363.7220000000002	NDUFV1|4723	1854.6377
NDUFV2|4729	1691.029	NDUFV2|4729	1029.5339
NDUFV3|4731	478.7936	NDUFV3|4731	519.6124
NEAT1|283131	8098.7062	NEAT1|283131	5540.3784
NEBL|10529	3211.7214	NEBL|10529	2525.15
NEB|4703	11.3101	NEB|4703	27.2266
NECAB1|64168	61.6914	NECAB1|64168	129.2109
NECAB2|54550	8.2255	NECAB2|54550	11.9982
NECAB3|63941	566.8752	NECAB3|63941	342.4089
NECAP1|25977	923.9997	NECAP1|25977	743.4241
NECAP2|55707	1016.5367	NECAP2|55707	1346.5621
NEDD1|121441	806.7861	NEDD1|121441	532.9949
NEDD4L|23327	1923.0572	NEDD4L|23327	3047.0697
NEDD4|4734	706.7089	NEDD4|4734	657.1297
NEDD8|4738	1492.9312	NEDD8|4738	1231.6567
NEDD9|4739	2949.8758	NEDD9|4739	2818.1818
NEFH|4744	57.9213	NEFH|4744	35.9945
NEGR1|257194	208.3797	NEGR1|257194	570.3738
NEIL1|79661	98.3635	NEIL1|79661	97.8311
NEIL2|252969	268.3575	NEIL2|252969	366.8666
NEIL3|55247	63.405	lowly_expressed	lowly_expressed
NEK10|152110	113.7863	NEK10|152110	306.8759
NEK11|79858	311.5414	NEK11|79858	182.2796
NEK1|4750	314.626	NEK1|4750	434.2409
NEK2|4751	561.0488	NEK2|4751	52.6073
NEK3|4752	134.0074	NEK3|4752	174.8962
NEK4|6787	649.1303	NEK4|6787	536.6867
NEK5|341676	32.5593	lowly_expressed	lowly_expressed
NEK6|10783	731.0428	NEK6|10783	877.7111
NEK7|140609	1822.6373	NEK7|140609	2526.9958
NEK8|284086	74.3724	NEK8|284086	69.2201
NEK9|91754	2546.4827	NEK9|91754	2784.0332
NELF|26012	336.218	NELF|26012	593.4472
NELL2|4753	435.6096	NELL2|4753	198.8925
NENF|29937	487.7046	NENF|29937	751.2689999999999
NEO1|4756	1341.1019	NEO1|4756	2711.5828
NES|10763	2048.4963	NES|10763	2829.7185
NET1|10276	1214.2918	NET1|10276	1998.1541
NETO2|81831	129.2092	NETO2|81831	201.1998
NEU1|4758	2389.1697	NEU1|4758	1305.9529
NEU3|10825	137.0919	NEU3|10825	168.8971
NEURL1B|54492	1147.1168	NEURL1B|54492	1214.5824
NEURL2|140825	25.883000000000003	NEURL2|140825	28.934
NEURL3|93082	9.5964	NEURL3|93082	56.299
NEURL4|84461	513.7315	NEURL4|84461	469.1878
NEURL|9148	119.9554	NEURL|9148	47.9926
lowly_expressed	lowly_expressed	NEUROG2|63973	35.533
NEXN|91624	280.6957	NEXN|91624	511.306
NF1|4763	1735.2412	NF1|4763	3224.7347
NF2|4771	490.1037	NF2|4771	915.09
NFAM1|150372	126.81	NFAM1|150372	146.2852
NFASC|23114	378.4012	NFASC|23114	1269.3632
NFAT5|10725	1851.0839	NFAT5|10725	3660.3599
NFATC1|4772	344.4435	NFATC1|4772	560.2215
NFATC2IP|84901	1918.2589	NFATC2IP|84901	797.4158
NFATC2|4773	94.9362	NFATC2|4773	274.1117
NFATC3|4775	718.7045	NFATC3|4775	1178.5879
NFATC4|4776	628.9093	NFATC4|4776	595.293
NFE2L1|4779	5598.8347	NFE2L1|4779	7201.1998
NFE2L2|4780	2080.072	NFE2L2|4780	2946.4698
NFE2L3|9603	332.7907	NFE2L3|9603	314.2593
lowly_expressed	lowly_expressed	NFE2|4778	17.9972
NFIA|4774	2076.2574	NFIA|4774	2401.0152
NFIB|4781	4061.0059	NFIB|4781	6596.6774
NFIC|4782	1065.8898	NFIC|4782	1612.3673
NFIL3|4783	253.2774	NFIL3|4783	816.3359
NFIX|4784	2546.4827	NFIX|4784	5548.6848
NFKB1|4790	1178.9907	NFKB1|4790	1675.5884
NFKB2|4791	613.1437	NFKB2|4791	732.8103
NFKBIA|4792	2667.1236	NFKBIA|4792	4275.9575
NFKBIB|4793	311.5414	NFKBIB|4793	225.6576
NFKBID|84807	17.4792	NFKBID|84807	29.9954
NFKBIE|4794	274.8693	NFKBIE|4794	268.5741
NFKBIL1|4795	289.264	NFKBIL1|4795	367.7896
NFKBIL2|4796	383.8094	NFKBIL2|4796	78.4495
NFKBIZ|64332	1650.5869	NFKBIZ|64332	632.6719
NFRKB|4798	577.8425	NFRKB|4798	911.8597
NFS1|9054	883.5575	NFS1|9054	522.3812
NFU1|27247	314.9687	NFU1|27247	575.9114
NFX1|4799	2019.0215	NFX1|4799	1161.5136
NFXL1|152518	205.5762	NFXL1|152518	251.4998
NFYA|4800	1283.866	NFYA|4800	1000.4615
NFYB|4801	1097.7637	NFYB|4801	713.8902
NFYC|4802	808.5443	NFYC|4802	981.7582
NGDN|25983	736.5264	NGDN|25983	374.2501
NGEF|25791	44.8976	NGEF|25791	57.6834
NGFRAP1|27018	2050.5527	NGFRAP1|27018	1149.5155
NGFR|4804	366.0355	NGFR|4804	1423.6271
NGF|4803	14.0519	NGF|4803	10.1523
NGLY1|55768	792.7341	NGLY1|55768	520.0738
NGRN|51335	1725.2472	NGRN|51335	2215.5561
lowly_expressed	lowly_expressed	NHEDC1|150159	5.5376
NHEDC2|133308	181.3041	NHEDC2|133308	248.731
NHEJ1|79840	84.99700000000001	NHEJ1|79840	298.754
NHLRC1|378884	85.3397	NHLRC1|378884	72.4504
NHLRC2|374354	249.1646	NHLRC2|374354	304.1071
NHLRC3|387921	750.2356	NHLRC3|387921	648.8233
NHLRC4|283948	57.5786	NHLRC4|283948	55.3761
NHP2L1|4809	1408.2769	NHP2L1|4809	1828.7956
NHP2|55651	1423.0143	NHP2|55651	919.7047
NHSL1|57224	363.2936	NHSL1|57224	497.4619
NHSL2|340527	217.9762	NHSL2|340527	176.2806
NHS|4810	164.8531	NHS|4810	305.4915
NICN1|84276	232.9329	NICN1|84276	369.9769
NID1|4811	2661.3178	NID1|4811	5084.6054
NID2|22795	781.7668	NID2|22795	1081.2183
NIF3L1|60491	477.0799	NIF3L1|60491	393.1703
NINJ1|4814	1864.1076	NINJ1|4814	1567.1435
NINJ2|4815	70.9931	NINJ2|4815	76.179
NINL|22981	84.6543	NINL|22981	246.8851
NIN|51199	1571.7591	NIN|51199	1277.8034
NIP7|51388	437.666	NIP7|51388	480.3876
NIPA1|123606	313.9405	NIPA1|123606	435.6253
NIPA2|81614	1108.731	NIPA2|81614	960.7753
NIPAL1|152519	33.2448	NIPAL1|152519	52.6073
NIPAL2|79815	483.9345	NIPAL2|79815	415.3207
NIPAL3|57185	981.5783	NIPAL3|57185	1209.5062
NIPBL|25836	1771.2278	NIPBL|25836	2279.6493
NIPSNAP1|8508	1180.7043	NIPSNAP1|8508	926.6267
NIPSNAP3A|25934	616.571	NIPSNAP3A|25934	533.4564
NIPSNAP3B|55335	50.0625	NIPSNAP3B|55335	133.3779
NISCH|11188	1858.6239	NISCH|11188	2736.9635
NIT1|4817	720.8739999999999	NIT1|4817	514.0286
NIT2|56954	558.3069	NIT2|56954	531.1491
NKAIN1|79570	6.1691	NKAIN1|79570	15.2284
NKAIN2|154215	17.1365	NKAIN2|154215	5.5376
NKAPL|222698	10.6246	NKAPL|222698	43.3779
NKAP|79576	423.6141	NKAP|79576	224.7347
NKD1|85407	11.3101	NKD1|85407	12.4596
NKD2|85409	65.8041	NKD2|85409	56.299
NKG7|4818	69.2314	NKG7|4818	107.9834
NKIRAS1|28512	248.4791	NKIRAS1|28512	202.5842
NKIRAS2|28511	630.2802	NKIRAS2|28511	809.4139
NKPD1|284353	23.3056	NKPD1|284353	60.4522
NKRF|55922	282.4094	NKRF|55922	310.5676
NKTR|4820	2169.4799	NKTR|4820	1988.4633
lowly_expressed	lowly_expressed	NKX2-1|7080	198.0941
lowly_expressed	lowly_expressed	NKX2-8|26257	9.6908
NKX3-1|4824	766.3439	NKX3-1|4824	155.5145
NKX6-1|4825	34.9584	lowly_expressed	lowly_expressed
NLE1|54475	201.1824	NLE1|54475	461.4675
NLGN1|22871	17.4792	NLGN1|22871	74.2963
NLGN2|57555	360.8945	NLGN2|57555	667.7434
NLGN3|54413	30.1602	NLGN3|54413	77.988
NLGN4X|57502	46.95399999999999	NLGN4X|57502	272.2658
NLK|51701	442.4642	NLK|51701	305.9529
NLN|57486	341.7017	NLN|57486	353.0226
NLRC3|197358	171.3649	NLRC3|197358	99.677
NLRC4|58484	33.9303	NLRC4|58484	51.6844
NLRC5|84166	456.1734	NLRC5|84166	438.3941
NLRP12|91662	14.7374	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NLRP14|338323	5.5376
NLRP1|22861	285.494	NLRP1|22861	374.2501
NLRP2|55655	643.3039	NLRP2|55655	628.5187
NLRP3|114548	95.9644	NLRP3|114548	213.6594
lowly_expressed	lowly_expressed	NLRP4|147945	5.0761
lowly_expressed	lowly_expressed	NLRP5|126206	28.611
NLRP7|199713	12.3383	NLRP7|199713	16.1514
NLRP8|126205	15.0801	lowly_expressed	lowly_expressed
NLRX1|79671	345.129	lowly_expressed	lowly_expressed
NMB|4828	66.1469	NMB|4828	279.6493
NMD3|51068	1246.1657	NMD3|51068	1293.9548
NME1-NME2|654364	28.7619	NME1-NME2|654364	56.8805
NME1|4830	536.146	NME1|4830	636.299
NME2P1|283458	44.5549	NME2P1|283458	41.0706
NME2|4831	2889.8089	NME2|4831	5392.6534
NME3|4832	748.5219999999999	NME3|4832	469.7739
NME4|4833	1196.8126	NME4|4833	1218.7356
NME5|8382	64.0905	NME5|8382	53.9917
NME6|10201	286.1794	NME6|10201	165.6668
NME7|29922	214.7271	NME7|29922	144.97
NMI|9111	354.0399	NMI|9111	317.9511
NMNAT1|64802	190.5578	NMNAT1|64802	227.042
NMNAT2|23057	25.0193	NMNAT2|23057	210.4292
NMNAT3|349565	117.5563	NMNAT3|349565	183.6641
NMRAL1|57407	1347.6137	NMRAL1|57407	517.7665
NMT1|4836	1861.023	NMT1|4836	2909.0909
NMT2|9397	179.2477	NMT2|9397	682.0489
NMUR1|10316	9.9392	NMUR1|10316	120.9045
lowly_expressed	lowly_expressed	NMU|10874	60.9137
NNAT|4826	30.8457	NNAT|4826	344.7162
NNMT|4837	1089.1954	NNMT|4837	2886.0175
NNT|23530	1565.2472	NNT|23530	1320.7199
NOB1|28987	508.6111	NOB1|28987	1188.2787
NOC2L|26155	1491.8482	NOC2L|26155	1275.9714
NOC3L|64318	271.0993	NOC3L|64318	435.1638
NOC4L|79050	507.5829	NOC4L|79050	258.4218
NOD1|10392	441.436	NOD1|10392	472.0812
NOD2|64127	63.405	NOD2|64127	83.9871
lowly_expressed	lowly_expressed	NODAL|4838	7.8449
lowly_expressed	lowly_expressed	NOG|9241	9.6908
NOL10|79954	610.0591	NOL10|79954	596.6774
NOL11|25926	896.924	NOL11|25926	806.1837
NOL12|79159	191.9287	NOL12|79159	168.4356
NOL3|8996	210.4361	NOL3|8996	326.719
lowly_expressed	lowly_expressed	NOL4|8715	8.7679
NOL6|65083	1592.6656	NOL6|65083	1056.299
NOL7|51406	657.6986	NOL7|51406	446.7005
NOL8|55035	1436.3019	NOL8|55035	611.4444
NOL9|79707	211.80700000000002	NOL9|79707	247.808
NOLC1|9221	1538.8570000000002	NOLC1|9221	2018.9202
NOM1|64434	759.1466	NOM1|64434	365.9437
NOMO1|23420	8243.3382	NOMO1|23420	3269.0355
NOMO2|283820	2435.4383	NOMO2|283820	833.4102
NOMO3|408050	1885.6996	NOMO3|408050	744.8085
NONO|4841	5516.2368	NONO|4841	6087.2174
NOP10|55505	560.3633	NOP10|55505	583.7563
NOP14|8602	721.6657	NOP14|8602	725.6945
NOP16|51491	200.1542	NOP16|51491	120.9045
NOP2|4839	689.5724	NOP2|4839	443.9317
NOP56|10528	1408.9624	NOP56|10528	1327.1804
NOP58|51602	863.6792	NOP58|51602	684.8177
NOS1AP|9722	234.0845	NOS1AP|9722	241.3475
NOS2|4843	5.4837	NOS2|4843	11.0752
NOS3|4846	377.9316	NOS3|4846	527.7296
NOSIP|51070	510.3247	NOSIP|51070	583.2949
NOSTRIN|115677	775.5976	NOSTRIN|115677	324.8731
NOTCH1|4851	998.7148	NOTCH1|4851	1919.7047
NOTCH2NL|388677	549.1115	NOTCH2NL|388677	638.6571
NOTCH2|4853	4440.0651	NOTCH2|4853	9741.1168
NOTCH3|4854	4175.1349	NOTCH3|4854	4897.0928
NOTCH4|4855	859.9092	NOTCH4|4855	859.7139
NOTO|344022	5.4837	lowly_expressed	lowly_expressed
NOVA1|4857	83.9688	NOVA1|4857	592.0628
NOVA2|4858	51.0667	NOVA2|4858	68.2972
NOV|4856	204.267	NOV|4856	226.1191
NOX4|50507	149.0875	NOX4|50507	101.9843
lowly_expressed	lowly_expressed	NOX5|79400	5.5376
NOXA1|10811	183.7032	NOXA1|10811	40.6091
NOXO1|124056	15.4228	lowly_expressed	lowly_expressed
NPAS1|4861	26.7329	NPAS1|4861	11.9982
NPAS2|4862	227.5726	NPAS2|4862	423.6271
NPAS3|64067	33.2448	NPAS3|64067	119.0586
lowly_expressed	lowly_expressed	NPAS4|266743	17.9972
NPAT|4863	678.9478	NPAT|4863	610.9829
NPC1L1|29881	12.3383	NPC1L1|29881	22.6119
NPC1|4864	1104.7794	NPC1|4864	1369.3447
NPC2|10577	2187.6446	NPC2|10577	3388.0941
NPDC1|56654	1563.1908	NPDC1|56654	1115.8283
NPEPL1|79716	308.7996	NPEPL1|79716	458.6987
NPEPPS|9520	2291.8345	NPEPPS|9520	2058.6064
NPFF|8620	13.0237	NPFF|8620	5.5376
NPHP1|4867	61.3486	NPHP1|4867	87.6788
NPHP3|27031	376.3174	NPHP3|27031	465.1592
NPHP4|261734	146.3456	NPHP4|261734	186.4329
NPIPL3|23117	719.9315	NPIPL3|23117	245.9299
NPIP|9284	484.8702	NPIP|9284	630.203
NPLOC4|55666	1606.0320000000002	NPLOC4|55666	2448.0849
NPL|80896	162.7967	NPL|80896	115.8283
NPM1|4869	6450.5184	NPM1|4869	6348.4079
NPM2|10361	6.5119	NPM2|10361	17.9972
NPM3|10360	122.0118	NPM3|10360	297.185
NPNT|255743	3296.0329	NPNT|255743	1221.0429
NPR1|4881	476.0518	NPR1|4881	1785.8791
NPR2|4882	157.6557	NPR2|4882	590.2169
NPR3|4883	56.8932	NPR3|4883	236.7328
NPRL2|10641	298.6925	NPRL2|10641	312.7919
NPRL3|8131	882.8721	NPRL3|8131	790.0323
NPTN|27020	2137.2633	NPTN|27020	2558.8371
NPTX1|4884	23.9911	NPTX1|4884	12.4596
NPTX2|4885	11.3101	NPTX2|4885	10.6138
NPTXR|23467	550.7669	NPTXR|23467	588.371
lowly_expressed	lowly_expressed	NPW|283869	12.4596
NPY1R|4886	120.9836	NPY1R|4886	663.5902
NPY2R|4887	8.5682	NPY2R|4887	411.629
NPY5R|4889	7.8828	NPY5R|4889	34.6101
lowly_expressed	lowly_expressed	NPY6R|4888	5.5376
NQO1|1728	13198.1835	NQO1|1728	3111.2137
NQO2|4835	496.6155	NQO2|4835	497.4619
lowly_expressed	lowly_expressed	NR0B1|190	18.4587
NR1D1|9572	359.4379	NR1D1|9572	763.3041
NR1D2|9975	2534.8299	NR1D2|9975	2727.7342
NR1H2|7376	1238.2829	NR1H2|7376	1284.264
NR1H3|10062	204.267	NR1H3|10062	724.5039
NR1H4|9971	5.1409	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	NR1I2|8856	6.922000000000001
NR1I3|9970	8.8938	lowly_expressed	lowly_expressed
NR2C1|7181	222.0889	NR2C1|7181	371.4813
NR2C2AP|126382	545.6053	NR2C2AP|126382	207.2543
NR2C2|7182	1275.2361	NR2C2|7182	1830.2123
NR2E3|10002	7.5401	lowly_expressed	lowly_expressed
NR2F1|7025	377.0028	NR2F1|7025	762.8057
NR2F2|7026	2325.422	NR2F2|7026	1861.5598
NR2F6|2063	1858.2812	NR2F6|2063	584.2178
NR3C1|2908	1845.9429	NR3C1|2908	4344.7162
NR3C2|4306	160.3976	NR3C2|4306	586.9866
NR4A1|3164	2080.7129	NR4A1|3164	9428.7033
NR4A2|4929	351.6408	NR4A2|4929	827.4112
NR4A3|8013	160.7403	NR4A3|8013	427.7803
NR5A2|2494	136.7492	NR5A2|2494	176.2806
NR6A1|2649	12.681	lowly_expressed	lowly_expressed
NRAP|4892	6.5119	lowly_expressed	lowly_expressed
NRARP|441478	320.4524	NRARP|441478	143.0549
NRAS|4893	937.0234	NRAS|4893	1248.2695
NRBF2|29982	420.5295	NRBF2|29982	492.3858
NRBP1|29959	1644.4178	NRBP1|29959	1824.1809
NRBP2|340371	444.8633	NRBP2|340371	811.7213
NRCAM|4897	94.2507	NRCAM|4897	39.2247
NRD1|4898	2279.4962	NRD1|4898	2431.9335
NRF1|4899	431.1541	NRF1|4899	459.1601
NRG1|3084	28.7893	NRG1|3084	293.9548
NRG2|9542	18.5074	NRG2|9542	93.2164
lowly_expressed	lowly_expressed	NRG3|10718	24.4578
NRGN|4900	113.4436	NRGN|4900	47.0697
NRIP1|8204	2737.3833	NRIP1|8204	2395.4776
NRIP2|83714	107.2744	NRIP2|83714	205.35299999999998
NRIP3|56675	119.27	NRIP3|56675	98.75399999999999
NRK|203447	107.9599	NRK|203447	65.0669
NRL|4901	45.0793	NRL|4901	17.5911
NRM|11270	286.5221	NRM|11270	247.3466
NRN1|51299	237.5118	NRN1|51299	796.9543
NRP1|8829	2720.5895	NRP1|8829	4455.4684
