gene_id	TCGA-BH-A1FJ-01A-11R-A13Q-07	gene_id	TCGA-BH-A1FJ-11B-42R-A13Q-07
MDM4|4194	1801.6225	MDM4|4194	1394.2851
MDN1|23195	380.6667	MDN1|23195	1236.3067
MDP1|145553	234.4836	MDP1|145553	155.827
ME1|4199	40.9026	ME1|4199	849.6962
ME2|4200	428.9318	ME2|4200	741.4665
ME3|10873	414.2068	ME3|10873	229.9552
MEA1|4201	1376.4974	MEA1|4201	419.9526
MEAF6|64769	2102.9382	MEAF6|64769	1918.7628
MECOM|2122	146.4312	MECOM|2122	984.9173
MECP2|4204	722.3396	MECP2|4204	1641.4406
MECR|51102	317.404	MECR|51102	244.5093
MED10|84246	292.0444	MED10|84246	342.9481
MED11|400569	275.6834	MED11|400569	122.5193
MED12L|116931	44.4475	MED12L|116931	13.7603
MED12|9968	1134.6377	MED12|9968	937.0210000000001
MED13L|23389	4033.8128	MED13L|23389	4916.6479
MED13|9969	3484.6274	MED13|9969	3041.812
MED14|9282	1573.6587	MED14|9282	1555.1744
MED15|51586	1442.2251	MED15|51586	766.6054
MED16|10025	901.7656	MED16|10025	369.9394
MED17|9440	837.1395	MED17|9440	980.6834
MED18|54797	433.022	MED18|54797	183.6466
MED19|219541	207.7851	MED19|219541	188.1451
MED1|5469	2449.2467	MED1|5469	2115.1112
MED20|9477	567.1825	MED20|9477	512.0406
MED21|9412	733.7924	MED21|9412	986.2404
MED22|6837	398.9365	MED22|6837	337.1264
MED23|9439	836.8669	MED23|9439	1428.1565
MED24|9862	1696.9119	MED24|9862	877.4814
MED25|81857	857.3182	MED25|81857	270.7067
MED26|9441	190.8787	MED26|9441	205.6101
MED27|9442	227.69099999999997	MED27|9442	205.6101
MED28|80306	575.363	MED28|80306	732.9986
MED29|55588	1977.7763	MED29|55588	1017.9949
MED30|90390	185.9704	MED30|90390	235.2476
MED31|51003	146.3958	MED31|51003	220.8522
MED4|29079	566.6371	MED4|29079	1311.1943
MED6|10001	381.4848	MED6|10001	422.5989
MED7|9443	260.1404	MED7|9443	369.4101
MED8|112950	907.492	MED8|112950	494.5756
MED9|55090	379.3033	MED9|55090	333.1571
MEF2A|4205	839.8064	MEF2A|4205	3139.6209999999996
MEF2B|100271849	14.1714	MEF2B|100271849	6.7081
MEF2C|4208	337.5827	MEF2C|4208	2037.842
MEF2D|4209	2990.2516	MEF2D|4209	1323.1022
lowly_expressed	lowly_expressed	MEFV|4210	5.557
MEG3|55384	8.7259	MEG3|55384	168.5632
MEGF10|84466	776.331	MEGF10|84466	197.1422
MEGF6|1953	781.2393	MEGF6|1953	318.8676
MEGF8|1954	362.3969	MEGF8|1954	373.1148
MEGF9|1955	5529.4839	MEGF9|1955	2090.2369
MEI1|150365	6.5444	MEI1|150365	55.8349
MEIS1|4211	253.0507	MEIS1|4211	424.7158
MEIS2|4212	38.4484	MEIS2|4212	709.712
MEIS3P1|4213	821.5966	MEIS3P1|4213	971.9509
MEIS3|56917	57.809	MEIS3|56917	118.55
MELK|9833	509.1008	MELK|9833	20.1112
MEMO1|51072	376.0311	MEMO1|51072	381.4424
MEN1|4221	1110.3688	MEN1|4221	388.4628
MEOX1|4222	10.362	MEOX1|4222	685.6316
MEOX2|4223	13.0888	MEOX2|4223	622.3873
MEPCE|56257	1602.8359	MEPCE|56257	980.1541
MERTK|10461	105.256	MERTK|10461	404.34
MESDC1|59274	685.2546	MESDC1|59274	559.6722
MESDC2|23184	1674.0064	MESDC2|23184	1256.6825
MESP1|55897	115.8907	MESP1|55897	55.5703
MESP2|145873	85.0774	MESP2|145873	12.7018
lowly_expressed	lowly_expressed	MESTIT1|317751	17.4649
MEST|4232	1085.2819	MEST|4232	2799.6843
METAP1|23173	1249.7103	METAP1|23173	1414.3963
METAP2|10988	1816.8928	METAP2|10988	2314.1058
METRNL|284207	152.4303	METRNL|284207	131.5164
METRN|79006	144.5225	METRN|79006	12.7018
METT10D|79066	700.5249	METT10D|79066	1292.4063
METT11D1|64745	439.8391	METT11D1|64745	486.63699999999994
METT5D1|196074	817.779	METT5D1|196074	464.6735
METTL10|399818	305.8313	METTL10|399818	568.1692
METTL11A|28989	259.2597	METTL11A|28989	86.2663
METTL12|751071	61.0294	METTL12|751071	32.3895
METTL13|51603	2235.4625	METTL13|51603	448.0024
METTL14|57721	443.1113	METTL14|57721	614.9779
METTL1|4234	332.94699999999995	METTL1|4234	240.2754
METTL2A|339175	454.0187	METTL2A|339175	414.6602
METTL2B|55798	260.9585	METTL2B|55798	291.8764
METTL3|56339	936.2274	METTL3|56339	567.2324
METTL4|64863	380.9394	METTL4|64863	438.7407
METTL5|29081	569.0831	METTL5|29081	724.671
METTL6|131965	362.6696	METTL6|131965	275.2053
METTL7A|25840	851.8645	METTL7A|25840	4969.3073
lowly_expressed	lowly_expressed	METTL7B|196410	16.4065
METTL8|79828	487.0134	METTL8|79828	541.9427
METTL9|51108	1479.3101	METTL9|51108	2710.5072
MET|4233	83.714	MET|4233	3400.6373
MEX3A|92312	799.2365	MEX3A|92312	87.0601
MEX3B|84206	55.6275	MEX3B|84206	48.1609
MEX3C|51320	1418.7743	MEX3C|51320	1959.779
MEX3D|399664	484.5593	MEX3D|399664	248.21400000000003
MFAP1|4236	888.6768	MFAP1|4236	682.9854
MFAP2|4237	335.4012	MFAP2|4237	173.3264
MFAP3L|9848	119.4355	MFAP3L|9848	544.5889
MFAP3|4238	1742.1774	MFAP3|4238	1653.0839
MFAP4|4239	107.7101	MFAP4|4239	10580.8485
MFAP5|8076	523.2804	MFAP5|8076	10417.0484
MFF|56947	942.3955	MFF|56947	1431.5966
MFGE8|4240	737.0646	MFGE8|4240	2651.7615
MFHAS1|9258	245.4155	MFHAS1|9258	271.7652
MFI2|4241	181.3348	MFI2|4241	156.1261
MFN1|55669	632.6266	MFN1|55669	1438.2121
MFN2|9927	3367.9187	MFN2|9927	2141.8379
MFNG|4242	61.0812	MFNG|4242	285.9621
MFRP|83552	202.3314	MFRP|83552	131.2517
MFSD10|10227	892.2217	MFSD10|10227	333.1571
MFSD11|79157	656.3747	MFSD11|79157	726.055
MFSD1|64747	1644.8292	MFSD1|64747	3294.2599
MFSD2A|84879	81.8052	MFSD2A|84879	56.3642
MFSD2B|388931	16.6337	lowly_expressed	lowly_expressed
MFSD3|113655	72.5339	MFSD3|113655	49.2194
MFSD4|148808	178.6079	MFSD4|148808	282.8793
MFSD5|84975	750.6988	MFSD5|84975	550.1459
MFSD6L|162387	99.2569	MFSD6L|162387	11.3787
MFSD6|54842	1013.8387	MFSD6|54842	2798.8904
MFSD7|84179	294.1141	MFSD7|84179	78.9363
MFSD8|256471	183.2436	MFSD8|256471	558.8784
MFSD9|84804	160.6108	MFSD9|84804	107.7005
MGAM|8972	37.085	lowly_expressed	lowly_expressed
MGAT1|4245	1315.4271	MGAT1|4245	1720.2975
MGAT2|4247	889.4949	MGAT2|4247	1082.0330000000001
MGAT3|4248	8.1805	MGAT3|4248	90.2356
MGAT4A|11320	732.7016	MGAT4A|11320	1646.2038
MGAT4B|11282	1339.1506	MGAT4B|11282	655.9941
lowly_expressed	lowly_expressed	MGAT4C|25834	50.2779
MGAT5B|146664	53.1734	MGAT5B|146664	5.0278
MGAT5|4249	249.5058	MGAT5|4249	326.0124
MGA|23269	1493.217	MGA|23269	1475.259
lowly_expressed	lowly_expressed	MGC12916|84815	6.0863
MGC12982|84793	63.2627	MGC12982|84793	7.1448
MGC14436|84983	31.3586	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MGC16121|84848	14.5541
MGC16275|85001	29.7225	MGC16275|85001	21.4343
lowly_expressed	lowly_expressed	MGC16384|114130	5.0278
lowly_expressed	lowly_expressed	MGC16703|113691	5.7423
MGC21881|389741	95.9847	MGC21881|389741	138.9257
MGC23270|196872	45.8109	MGC23270|196872	12.9664
MGC23284|197187	26.4503	MGC23284|197187	19.0527
MGC2752|65996	480.1963	MGC2752|65996	401.9585
MGC29506|51237	6.2717	MGC29506|51237	32.0191
MGC3771|81854	25.6023	MGC3771|81854	10.4234
lowly_expressed	lowly_expressed	MGC42105|167359	15.8772
lowly_expressed	lowly_expressed	MGC45800|90768	20.905
MGC57346|401884	217.8744	MGC57346|401884	198.468
MGC70857|414919	264.2307	MGC70857|414919	105.8482
MGC72080|389538	54.4659	MGC72080|389538	29.1162
MGC87042|256227	11.18	MGC87042|256227	33.6068
MGEA5|10724	5190.2652	MGEA5|10724	6135.225
MGLL|11343	2657.8499	MGLL|11343	3601.4843
MGMT|4255	452.1099	MGMT|4255	139.1904
MGP|4256	1492.1263	MGP|4256	150553.4206
MGRN1|23295	1130.2747	MGRN1|23295	602.5408
MGST1|4257	6569.773	MGST1|4257	5778.2519999999995
MGST2|4258	707.342	MGST2|4258	1026.1981
MGST3|4259	3453.5415	MGST3|4259	2025.1403
MIA3|375056	7175.9493	MIA3|375056	2432.6558
MIAT|440823	55.2703	MIAT|440823	58.7457
lowly_expressed	lowly_expressed	MIA|8190	157.8884
MIB1|57534	2760.6517	MIB1|57534	3164.3313
MIB2|142678	80.7144	MIB2|142678	38.8992
MICAL1|64780	396.4824	MICAL1|64780	150.569
MICAL2|9645	1528.1205	MICAL2|9645	671.6067
MICAL3|57553	594.1782	MICAL3|57553	962.4246
MICALCL|84953	117.5268	MICALCL|84953	28.8436
MICALL1|85377	423.7508	MICALL1|85377	580.048
MICALL2|79778	364.851	MICALL2|79778	91.8233
MICA|4276	189.5153	MICA|4276	189.2036
MICB|4277	99.5296	MICB|4277	49.483999999999995
MID1IP1|58526	750.9714	MID1IP1|58526	329.1878
MID1|4281	47.9924	MID1|4281	1118.5506
MID2|11043	687.1634	MID2|11043	1182.3241
MIDN|90007	2247.1879	MIDN|90007	2384.7595
MIER1|57708	2238.4621	MIER1|57708	2471.2903
MIER2|54531	294.2259	MIER2|54531	197.6715
MIER3|166968	805.7809	MIER3|166968	1071.7128
MIF4GD|57409	521.5734	MIF4GD|57409	358.4178
MIF|4282	3230.7615	MIF|4282	750.3366
MIIP|60672	259.8677	MIIP|60672	89.971
MINA|84864	745.7577	MINA|84864	1202.7132
MINK1|50488	1373.9314	MINK1|50488	945.3274
MINPP1|9562	665.6214	MINPP1|9562	460.4396
MIOS|54468	1214.8067	MIOS|54468	931.7286
MIPEP|4285	336.4919	MIPEP|4285	517.5976
MIPOL1|145282	934.215	MIPOL1|145282	193.4375
lowly_expressed	lowly_expressed	MIR155HG|114614	24.0805
MIR17HG|407975	5.7264	MIR17HG|407975	38.37
MIS12|79003	546.4585	MIS12|79003	639.323
MITD1|129531	278.4103	MITD1|129531	308.5474
MITF|4286	333.7651	MITF|4286	1178.3548
MKI67IP|84365	818.867	MKI67IP|84365	1168.8126
MKI67|4288	4041.1753	MKI67|4288	136.8088
MKKS|8195	807.4169999999999	MKKS|8195	997.6191
MKL1|57591	766.5144	MKL1|57591	625.5627
MKL2|57496	3357.0114	MKL2|57496	4623.9777
MKLN1|4289	2025.7686	MKLN1|4289	3138.1339
MKNK1|8569	425.6596	MKNK1|8569	625.2981
MKNK2|2872	2603.5858	MKNK2|2872	1184.1765
MKRN1|23608	3072.3294	MKRN1|23608	2510.1895
MKRN2|23609	523.8258	MKRN2|23609	736.1741
MKS1|54903	290.1357	MKS1|54903	199.7884
MKX|283078	66.5349	MKX|283078	62.715
lowly_expressed	lowly_expressed	MLC1|23209	6.3509
MLEC|9761	1909.0599	MLEC|9761	4386.3485
MLF1IP|79682	725.2982	MLF1IP|79682	106.515
MLF1|4291	592.5421	MLF1|4291	1261.4457
MLF2|8079	2620.4922	MLF2|8079	2072.2427
MLH1|4292	1375.4175	MLH1|4292	855.5179
MLH3|27030	604.5402	MLH3|27030	736.9679
MLKL|197259	150.5215	MLKL|197259	219.1057
MLL2|8085	1358.0803	MLL2|8085	1153.8378
MLL3|58508	3043.6976	MLL3|58508	3455.1492
MLL4|9757	890.3129	MLL4|9757	395.6076
MLL5|55904	2547.1239	MLL5|55904	3674.2946
MLLT10|8028	660.7131	MLLT10|8028	1066.4204
MLLT11|10962	203.1495	MLLT11|10962	200.0531
MLLT1|4298	1634.7399	MLLT1|4298	844.6685
MLLT3|4300	1572.568	MLLT3|4300	513.099
MLLT4|4301	2531.0519	MLLT4|4301	4696.7483
MLLT6|4302	2005.8627	MLLT6|4302	2478.4351
MLL|4297	2661.6675	MLL|4297	3463.0878
MLPH|79083	8488.1042	MLPH|79083	1457.7939999999999
MLST8|64223	656.5737	MLST8|64223	216.9782
lowly_expressed	lowly_expressed	MLXIPL|51085	93.411
MLXIP|22877	179.6987	MLXIP|22877	916.1160000000001
MLX|6945	1435.9234	MLX|6945	903.0887
MLYCD|23417	227.9637	MLYCD|23417	172.5325
MMAA|166785	292.0444	MMAA|166785	384.7581
MMAB|326625	668.3482	MMAB|326625	456.4703
MMACHC|25974	248.6877	MMACHC|25974	134.6918
MMADHC|27249	2398.5275	MMADHC|27249	2685.8975
MMD|23531	149.4308	MMD|23531	2445.3575
MMEL1|79258	7.2261	MMEL1|79258	7.0892
MME|4311	114.5272	MME|4311	6837.7923
MMGT1|93380	838.7756	MMGT1|93380	1796.5082
MMP10|4319	168.5186	MMP10|4319	14.0249
MMP11|4320	3748.5855	MMP11|4320	43.6624
MMP12|4321	27.2684	MMP12|4321	23.2866
MMP13|4322	1055.2867	MMP13|4322	6.3509
MMP14|4323	4529.2794	MMP14|4323	1701.7741
MMP15|4324	344.1271	MMP15|4324	169.6217
MMP16|4325	44.1748	MMP16|4325	270.4421
MMP17|4326	160.8835	MMP17|4326	13.231
MMP19|4327	219.2378	MMP19|4327	835.1421
MMP1|4312	215.9656	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	MMP23B|8510	85.4724
MMP24|10893	181.3348	MMP24|10893	160.6246
lowly_expressed	lowly_expressed	MMP25|64386	21.1696
lowly_expressed	lowly_expressed	MMP27|64066	82.0323
MMP28|79148	42.5387	MMP28|79148	218.0472
MMP2|4313	3411.2755	MMP2|4313	11655.4721
MMP3|4314	57.2636	MMP3|4314	168.2986
MMP7|4316	184.607	MMP7|4316	1618.4186
MMP9|4318	381.7574	MMP9|4318	91.2941
MMRN1|22915	35.9943	MMRN1|22915	3724.2681
MMRN2|79812	379.3033	MMRN2|79812	2317.8105
MMS19|64210	1220.2604	MMS19|64210	1106.3781
MN1|4330	109.8916	MN1|4330	613.9194
MNAT1|4331	264.5034	MNAT1|4331	326.0124
MND1|84057	59.7178	MND1|84057	11.9079
MNDA|4332	105.5287	MNDA|4332	315.4276
MNS1|55329	182.9709	MNS1|55329	129.3994
MNT|4335	544.2769999999999	MNT|4335	363.8531
MOAP1|64112	928.4886	MOAP1|64112	856.0471
MOB2|81532	248.6877	MOB2|81532	200.3177
MOBKL1A|92597	2093.6669	MOBKL1A|92597	1578.9902
MOBKL1B|55233	991.4786	MOBKL1B|55233	1211.9616
MOBKL2A|126308	950.8487	MOBKL2A|126308	997.8837
MOBKL2B|79817	38.1757	MOBKL2B|79817	902.6203
MOBKL2C|148932	335.4012	MOBKL2C|148932	569.7278
MOBKL3|25843	955.2117	MOBKL3|25843	1994.1797
MOCOS|55034	435.7489	MOCOS|55034	160.36
MOCS1|4337	386.2131	MOCS1|4337	511.895
MOCS2|4338	418.8425	MOCS2|4338	1019.318
MOCS3|27304	256.5955	MOCS3|27304	158.7723
MOGAT2|80168	58.3544	MOGAT2|80168	7.6739999999999995
MOGS|7841	958.4839	MOGS|7841	395.6076
MON1A|84315	145.0678	MON1A|84315	86.7955
MON1B|22879	805.5082	MON1B|22879	559.143
MON2|23041	1353.0575	MON2|23041	2412.0154
MORC2|22880	1309.1554	MORC2|22880	505.1604
MORC3|23515	1239.3483	MORC3|23515	1789.3634
MORC4|79710	713.8864	MORC4|79710	690.1301
MORF4L1|10933	3935.6466	MORF4L1|10933	6383.9682
MORF4L2|9643	6265.7305	MORF4L2|9643	5303.2583
lowly_expressed	lowly_expressed	MORF4|10934	6.0863
MORN1|79906	70.6251	MORN1|79906	14.2895
MORN2|729967	249.7784	MORN2|729967	254.0356
MORN3|283385	28.0864	lowly_expressed	lowly_expressed
MORN4|118812	142.6137	MORN4|118812	158.7723
MOSC1|64757	414.7522	MOSC1|64757	728.5001
MOSC2|54996	641.3525	MOSC2|54996	268.0605
MOSPD1|56180	288.4996	MOSPD1|56180	427.6266
MOSPD2|158747	502.8291	MOSPD2|158747	519.1853
MOSPD3|64598	386.1204	MOSPD3|64598	140.2488
MOV10L1|54456	34.0855	lowly_expressed	lowly_expressed
MOV10|4343	726.7026	MOV10|4343	495.1049
MOXD1|26002	80.9871	MOXD1|26002	272.8237
MPDU1|9526	1329.6067	MPDU1|9526	779.5718
MPDZ|8777	1044.1066	MPDZ|8777	1652.2901
MPEG1|219972	218.1471	MPEG1|219972	2342.9494
MPG|4350	723.1577	MPG|4350	123.3131
MPHOSPH10|10199	1149.0899	MPHOSPH10|10199	962.6892
MPHOSPH6|10200	748.5173	MPHOSPH6|10200	534.0041
MPHOSPH8|54737	672.4385	MPHOSPH8|54737	1258.5348
MPHOSPH9|10198	476.1061	MPHOSPH9|10198	159.0369
MPI|4351	968.5732	MPI|4351	499.3388
MPL|4352	20.1786	MPL|4352	40.7515
MPND|84954	280.5917	MPND|84954	110.876
lowly_expressed	lowly_expressed	MPO|4353	16.1418
MPP1|4354	116.9814	MPP1|4354	587.722
MPP2|4355	80.9871	MPP2|4355	154.803
MPP3|4356	149.7035	MPP3|4356	66.4197
MPP5|64398	431.9313	MPP5|64398	1438.4767
lowly_expressed	lowly_expressed	MPP6|51678	109.8175
MPP7|143098	1143.0909	MPP7|143098	1080.4453
MPPE1|65258	842.8659	MPPE1|65258	753.6389999999999
MPPED2|744	25.0869	MPPED2|744	207.9917
MPRIP|23164	903.4017	MPRIP|23164	1268.0612
MPST|4357	537.7326	MPST|4357	158.5076
MPV17L2|84769	227.4184	MPV17L2|84769	158.243
MPV17L|255027	271.3205	MPV17L|255027	324.16
MPV17|4358	774.1496	MPV17|4358	711.0351
MPZL1|9019	6715.3862	MPZL1|9019	6015.6166
MPZL2|10205	542.9136	MPZL2|10205	1915.5874
MPZL3|196264	54.2641	MPZL3|196264	100.0265
lowly_expressed	lowly_expressed	MPZ|4359	48.4255
MR1|3140	720.9762	MR1|3140	188.6744
MRAP2|112609	61.0812	MRAP2|112609	165.1232
lowly_expressed	lowly_expressed	MRAP|56246	228.6638
MRAS|22808	256.0502	MRAS|22808	2220.1655
MRC1|4360	31.6313	MRC1|4360	1784.8649
MRC2|9902	989.0245	MRC2|9902	1576.344
MRE11A|4361	912.1276	MRE11A|4361	843.3454
MREG|55686	1468.9481	MREG|55686	986.677
MRFAP1L1|114932	1766.4462	MRFAP1L1|114932	1378.4079
MRFAP1|93621	5678.3694	MRFAP1|93621	5858.6967
MRGPRF|116535	19.9059	MRGPRF|116535	354.856
lowly_expressed	lowly_expressed	MRGPRX3|117195	20.6404
MRI1|84245	1189.9925	MRI1|84245	530.2994
MRM1|79922	130.6156	MRM1|79922	19.8465
MRO|83876	24.2689	MRO|83876	53.9826
MRP63|78988	430.6279	MRP63|78988	434.2422
MRPL10|124995	894.4032	MRPL10|124995	758.1376
MRPL11|65003	612.1753	MRPL11|65003	323.3662
MRPL12|6182	505.0106	MRPL12|6182	92.81299999999999
MRPL13|28998	732.4289	MRPL13|28998	640.1169
MRPL14|64928	646.8062	MRPL14|64928	197.9361
MRPL15|29088	799.5092	MRPL15|29088	694.6287
MRPL16|54948	766.2417	MRPL16|54948	499.6034
MRPL17|63875	1121.0035	MRPL17|63875	453.2948
MRPL18|29074	776.0584	MRPL18|29074	548.5582
MRPL19|9801	1714.3636	MRPL19|9801	1537.4448
MRPL1|65008	413.9341	MRPL1|65008	517.5976
MRPL20|55052	1443.3731	MRPL20|55052	767.3914
MRPL21|219927	512.9184	MRPL21|219927	375.2318
MRPL22|29093	432.4767	MRPL22|29093	295.8457
MRPL23|6150	359.6701	MRPL23|6150	82.0323
MRPL24|79590	3061.1494	MRPL24|79590	416.5126
MRPL27|51264	800.0545	MRPL27|51264	324.6893
MRPL28|10573	587.0884	MRPL28|10573	164.5939
MRPL2|51069	442.566	MRPL2|51069	217.7826
MRPL30|51263	825.6159	MRPL30|51263	1029.7122
MRPL32|64983	679.5283	MRPL32|64983	685.1023
MRPL33|9553	684.1639	MRPL33|9553	701.5088
MRPL34|64981	356.6705	MRPL34|64981	276.2637
MRPL35|51318	1103.279	MRPL35|51318	880.9215
MRPL36|64979	292.5898	MRPL36|64979	181.0004
MRPL37|51253	1718.4539	MRPL37|51253	1043.9277
MRPL38|64978	719.9509	MRPL38|64978	257.6847
MRPL39|54148	472.2885	MRPL39|54148	476.5814
MRPL3|11222	2388.4382	MRPL3|11222	1664.9918
MRPL40|64976	882.9504	MRPL40|64976	427.36199999999997
MRPL41|64975	368.3959	MRPL41|64975	115.3745
lowly_expressed	lowly_expressed	MRPL42P5|359821	10.5928
MRPL42|28977	1146.6358	MRPL42|28977	1134.1632
MRPL43|84545	1051.3764	MRPL43|84545	638.1004
MRPL44|65080	685.5273	MRPL44|65080	585.8697
MRPL45|84311	1222.1692	MRPL45|84311	982.2711
MRPL46|26589	379.3033	MRPL46|26589	263.562
MRPL47|57129	621.1739	MRPL47|57129	621.5934
MRPL48|51642	277.0468	MRPL48|51642	316.7507
MRPL49|740	2064.2171	MRPL49|740	902.885
MRPL4|51073	603.1768	MRPL4|51073	289.7594
MRPL50|54534	408.4805	MRPL50|54534	524.7423
MRPL51|51258	1589.7471	MRPL51|51258	637.7353
MRPL52|122704	504.7379	MRPL52|122704	188.6744
MRPL53|116540	524.6438	MRPL53|116540	176.5018
MRPL54|116541	466.2895	MRPL54|116541	139.9842
MRPL55|128308	753.971	MRPL55|128308	105.0543
MRPL9|65005	1828.1873	MRPL9|65005	617.8438
MRPS10|55173	908.8554	MRPS10|55173	1116.6983
MRPS11|64963	529.8248	MRPS11|64963	221.4873
MRPS12|6183	399.7546	MRPS12|6183	140.5135
MRPS14|63931	880.2236	MRPS14|63931	412.2787
MRPS15|64960	908.31	MRPS15|64960	661.8157
MRPS16|51021	2146.0222	MRPS16|51021	1578.461
MRPS17|51373	258.8997	MRPS17|51373	243.5911
MRPS18A|55168	514.0091	MRPS18A|55168	299.0211
MRPS18B|28973	1546.1177	MRPS18B|28973	911.0882
MRPS18C|51023	289.5658	MRPS18C|51023	419.0794
MRPS21|54460	1880.7008	MRPS21|54460	609.9501
MRPS22|56945	436.8396	MRPS22|56945	610.744
MRPS23|51649	903.4017	MRPS23|51649	486.3724
MRPS24|64951	653.0779	MRPS24|64951	542.7365
MRPS25|64432	379.186	MRPS25|64432	492.8926
MRPS26|64949	500.9203	MRPS26|64949	189.7329
MRPS27|23107	1745.7223	MRPS27|23107	1481.0806
MRPS28|28957	215.453	MRPS28|28957	241.2968
MRPS2|51116	675.967	MRPS2|51116	472.8503
MRPS30|10884	2061.4902	MRPS30|10884	697.5395
MRPS31|10240	227.69099999999997	MRPS31|10240	481.6092
MRPS33|51650	338.6734	MRPS33|51650	554.9091
MRPS34|65993	846.4108	MRPS34|65993	118.55
MRPS35|60488	1843.8885	MRPS35|60488	1489.5485
MRPS36|92259	441.7479	MRPS36|92259	463.8796
MRPS5|64969	426.7503	MRPS5|64969	344.0066
MRPS6|64968	377.8335	MRPS6|64968	655.3537
MRPS7|51081	1388.0319	MRPS7|51081	658.5186
MRPS9|64965	550.0034	MRPS9|64965	430.2728
MRRF|92399	508.8281	MRRF|92399	535.0625
MRS2|57380	737.0646	MRS2|57380	820.5880000000001
MRTO4|51154	768.1505	MRTO4|51154	427.6266
MRVI1|10335	213.2388	MRVI1|10335	729.5586
MS4A14|84689	800.878	MS4A14|84689	109.8757
lowly_expressed	lowly_expressed	MS4A1|931	137.0734
MS4A2|2206	23.1781	MS4A2|2206	109.8175
MS4A4A|51338	60.2631	MS4A4A|51338	1030.1674
MS4A6A|64231	252.5053	MS4A6A|64231	1809.7392
MS4A7|58475	12200.4172	MS4A7|58475	2268.7975
MSC|9242	40.4281	MSC|9242	78.9019
MSH2|4436	1910.9687	MSH2|4436	988.3574
MSH3|4437	764.7474	MSH3|4437	672.9377
MSH5|4439	214.9622	MSH5|4439	135.4275
MSH6|2956	2554.5027	MSH6|2956	1425.5103
lowly_expressed	lowly_expressed	MSI1|4440	21.9635
MSI2|124540	1077.1014	MSI2|124540	234.1891
MSL1|339287	3974.3677	MSL1|339287	2063.7749
MSL2|55167	979.7532	MSL2|55167	1492.4593
MSL3L2|151507	5.4537	MSL3L2|151507	83.3554
MSL3|10943	485.9227	MSL3|10943	784.0704
MSLNL|401827	7.9078	lowly_expressed	lowly_expressed
MSMB|4477	164.4284	MSMB|4477	12.9664
MSMP|692094	20.724	MSMP|692094	33.0776
MSN|4478	4811.7799	MSN|4478	11845.205
MSR1|4481	595.5416	MSR1|4481	756.2852
MSRA|4482	141.2503	MSRA|4482	207.1978
MSRB2|22921	305.406	MSRB2|22921	404.8693
MSRB3|253827	363.7603	MSRB3|253827	3084.1513
MST1P2|11209	96.5301	MST1P2|11209	33.8714
MST1P9|11223	17.1791	MST1P9|11223	36.5176
MST1R|4486	785.6023	MST1R|4486	77.7984
MST1|4485	83.1686	MST1|4485	16.6711
MST4|51765	789.4199	MST4|51765	507.542
lowly_expressed	lowly_expressed	MSTN|2660	35.9884
MSTO1|55154	1319.3728	MSTO1|55154	540.9318
MSTO2P|100129405	127.9024	MSTO2P|100129405	97.5364
MSX1|4487	35.4489	MSX1|4487	147.3936
MSX2P1|55545	7.9078	MSX2P1|55545	5.2924
MSX2|4488	833.8673	MSX2|4488	164.8585
lowly_expressed	lowly_expressed	MT1A|4489	26.9913
MT1DP|326343	22.9054	lowly_expressed	lowly_expressed
MT1E|4493	526.2799	MT1E|4493	679.0161
MT1F|4494	175.0631	MT1F|4494	111.1406
MT1G|4495	779.0579	MT1G|4495	65.3612
MT1L|4500	36.8123	MT1L|4500	56.8934
MT1M|4499	27.5411	MT1M|4499	117.4915
MT1X|4501	145.6132	MT1X|4501	1086.0023
MT2A|4502	1293.3397	MT2A|4502	1684.0445
MTA1|9112	591.9967	MTA1|9112	447.4732
MTA2|9219	1473.3111	MTA2|9219	1025.4042
MTA3|57504	1998.5002	MTA3|57504	859.4872
MTAP|4507	725.0665	MTAP|4507	851.0194
MTBP|27085	241.0526	MTBP|27085	129.9286
MTCH1|23787	2567.5915	MTCH1|23787	2214.6085
MTCH2|23788	2226.464	MTCH2|23788	1569.4639
MTCP1NB|100272147	194.8899	MTCP1NB|100272147	312.874
MTCP1|4515	38.5275	MTCP1|4515	31.6618
MTDH|92140	3483.5367	MTDH|92140	4907.6508
MTERFD1|51001	394.8463	MTERFD1|51001	473.9352
MTERFD2|130916	361.0335	MTERFD2|130916	380.5242
MTERFD3|80298	370.032	MTERFD3|80298	677.4283
MTERF|7978	218.4198	MTERF|7978	283.6731
MTF1|4520	539.6414	MTF1|4520	1027.2566
MTF2|22823	568.5459	MTF2|22823	630.0613
MTFMT|123263	161.7015	MTFMT|123263	231.8075
MTFR1|9650	493.8714	MTFR1|9650	540.6196
MTG1|92170	318.2221	MTG1|92170	170.6802
MTHFD1L|25902	114.2546	MTHFD1L|25902	309.6059
MTHFD1|4522	2486.01	MTHFD1|4522	1184.0998
MTHFD2L|441024	295.7393	MTHFD2L|441024	436.5946
MTHFD2|10797	2579.0333	MTHFD2|10797	897.5925
MTHFR|4524	337.2145	MTHFR|4524	515.4621
MTHFSD|64779	311.6777	MTHFSD|64779	228.1028
MTHFS|10588	432.204	MTHFS|10588	213.8133
MTIF2|4528	945.1224	MTIF2|4528	696.2164
MTIF3|219402	487.2861	MTIF3|219402	890.1832
