gene_id	TCGA-BH-A204-01A-11R-A157-07	gene_id	TCGA-BH-A204-11A-53R-A157-07
lowly_expressed	lowly_expressed	RNASE7|84659	11.6054
RNASEH1|246243	268.528	RNASEH1|246243	290.1354
RNASEH2A|10535	410.1691	RNASEH2A|10535	137.3308
RNASEH2B|79621	885.2571	RNASEH2B|79621	425.1451
RNASEH2C|84153	513.5876	RNASEH2C|84153	487.2843
RNASEK|440400	2062.0679	RNASEK|440400	1884.9091
RNASEL|6041	631.0294	RNASEL|6041	397.2921
RNASEN|29102	1881.5117	RNASEN|29102	1137.7176
RNASET2|8635	653.9553	RNASET2|8635	494.3907
RND1|27289	123.936	RND1|27289	248.7427
RND2|8153	204.2901	RND2|8153	59.5745
RND3|390	136.8744	RND3|390	3320.3095
RNF103|7844	1982.8328	RNF103|7844	1410.0039
RNF10|9921	4070.3666	RNF10|9921	3829.4004
RNF111|54778	1464.533	RNF111|54778	648.3559
lowly_expressed	lowly_expressed	RNF112|7732	27.0793
RNF113A|7737	177.2784	RNF113A|7737	163.2495
RNF114|55905	1432.3005	RNF114|55905	1317.2147
RNF115|27246	706.3897	RNF115|27246	591.1025
RNF11|26994	1542.8442	RNF11|26994	3832.4952
RNF121|55298	348.8821	RNF121|55298	406.5764
RNF122|79845	97.8323	RNF122|79845	952.8046
RNF123|63891	758.3702	RNF123|63891	575.2418
RNF125|54941	86.7098	RNF125|54941	1087.0406
RNF126|55658	151.6286	RNF126|55658	282.3985
RNF128|79589	768.5847	RNF128|79589	61.8956
RNF130|55819	818.2953	RNF130|55819	3453.7718
RNF135|84282	388.1512	RNF135|84282	692.8433
RNF138P1|379013	14.5273	RNF138P1|379013	17.4081
RNF138|51444	382.7034	RNF138|51444	428.2398
RNF139|11236	2922.9372	RNF139|11236	1678.53
RNF13|11342	2698.4451	RNF13|11342	2166.3443
RNF141|50862	3422.086	RNF141|50862	1374.8549
RNF144A|9781	694.8133	RNF144A|9781	1740.8124
RNF144B|255488	1444.5579	RNF144B|255488	827.0793
RNF145|153830	376.3477	RNF145|153830	1874.6615
RNF146|81847	1113.835	RNF146|81847	1038.2979
RNF149|284996	1192.1462	RNF149|284996	772.9207
RNF14|9604	2718.6471	RNF14|9604	1548.1625
RNF150|57484	59.0171	RNF150|57484	660.735
RNF152|220441	63.5569	RNF152|220441	65.3772
RNF157|114804	2556.3114	RNF157|114804	1170.9749
RNF160|26046	1921.2348	RNF160|26046	949.7099
RNF165|494470	164.6737	RNF165|494470	51.8375
RNF166|115992	44.0359	RNF166|115992	160.1547
RNF167|26001	2762.2290000000003	RNF167|26001	1717.2147
RNF168|165918	281.6933	RNF168|165918	332.3017
RNF169|254225	948.0354	RNF169|254225	587.0097
RNF170|81790	2062.422	RNF170|81790	629.7872
lowly_expressed	lowly_expressed	RNF175|285533	17.0213
RNF180|285671	49.0296	RNF180|285671	295.9381
RNF181|51255	820.3382	RNF181|51255	850.2901
RNF182|221687	32.4594	RNF182|221687	34.0426
RNF185|91445	914.9699	RNF185|91445	1416.4603
RNF187|149603	2356.3727	RNF187|149603	1711.0251
RNF19A|25897	1990.6935	RNF19A|25897	2301.7408
RNF19B|127544	489.1613	RNF19B|127544	750.8704
RNF207|388591	83.9859	RNF207|388591	62.6692
RNF208|727800	61.74100000000001	RNF208|727800	44.4874
RNF20|56254	2280.7854	RNF20|56254	1415.8607
lowly_expressed	lowly_expressed	RNF212|285498	93.617
RNF213|57674	2284.3673	RNF213|57674	3027.7872
RNF214|257160	303.7113	RNF214|257160	426.3056
RNF215|200312	78.5382	RNF215|200312	170.2128
RNF216L|441191	236.4295	RNF216L|441191	213.5397
RNF216|54476	1266.1446	RNF216|54476	1194.971
RNF217|154214	24.9688	RNF217|154214	163.1992
RNF219|79596	813.5603	RNF219|79596	403.5706
RNF220|55182	637.5258	RNF220|55182	905.9497
RNF24|11237	283.7362	RNF24|11237	219.7292
RNF25|64320	233.1177	RNF25|64320	324.1779
RNF26|79102	429.9171	RNF26|79102	903.675
RNF2|6045	902.0543	RNF2|6045	412.76599999999996
RNF31|55072	963.2709	RNF31|55072	586.0735
RNF32|140545	92.8385	RNF32|140545	17.795
RNF34|80196	1004.7032	RNF34|80196	461.1683
RNF38|152006	1766.6553	RNF38|152006	1695.5513
RNF39|80352	22.0179	RNF39|80352	71.5667
RNF40|9810	2472.1371	RNF40|9810	1463.8298
RNF41|10193	1451.3676	RNF41|10193	1843.3269
RNF43|54894	1544.4331	RNF43|54894	65.3772
RNF44|22838	659.176	RNF44|22838	564.7969
RNF4|6047	2451.0271	RNF4|6047	1194.5841
RNF5P1|286140	135.2854	RNF5P1|286140	137.7176
RNF5|6048	850.9817	RNF5|6048	623.9845
RNF6|6049	1732.38	RNF6|6049	953.9652
RNF7|9616	1124.9574	RNF7|9616	968.6654
RNF8|9025	514.1301	RNF8|9025	292.8433
RNFT1|51136	420.6106	RNFT1|51136	386.0735
RNFT2|84900	132.3346	RNFT2|84900	16.2476
RNGTT|8732	725.0028	RNGTT|8732	382.205
RNH1|6050	1123.3685	RNH1|6050	2854.5455
RNLS|55328	13.8463	RNLS|55328	186.8472
RNMTL1|55178	180.9102	RNMTL1|55178	264.9903
RNMT|8731	870.7298	RNMT|8731	1071.5667
RNPC3|55599	181.1599	RNPC3|55599	283.8994
RNPEPL1|57140	398.5927	RNPEPL1|57140	1686.2669
RNPEP|6051	1022.8124	RNPEP|6051	981.4313
RNPS1|10921	3163.7726	RNPS1|10921	1699.0329
ROBLD3|28956	336.8517	ROBLD3|28956	468.472
ROBO1|6091	764.4989	ROBO1|6091	1710.2515
ROBO2|6092	706.3897	ROBO2|6092	74.2747
ROBO3|64221	16.3432	ROBO3|64221	301.7408
ROBO4|54538	239.2464	ROBO4|54538	3335.0097
ROCK1|6093	1519.9183	ROCK1|6093	2485.8801
ROCK2|9475	1737.1467	ROCK2|9475	2484.7195
ROD1|9991	11831.8012	ROD1|9991	1700.9671
ROGDI|79641	460.3337	ROGDI|79641	105.9961
ROM1|6094	17.0242	ROM1|6094	90.1354
ROMO1|140823	263.9882	ROMO1|140823	415.4739
ROPN1B|152015	12.0304	ROPN1B|152015	18.5687
ROPN1L|83853	10.4415	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ROPN1|54763	25.9188
ROR1|4919	63.5569	ROR1|4919	158.6074
ROR2|4920	62.648999999999994	ROR2|4920	133.4623
RORA|6095	685.2798	RORA|6095	847.5822
RORB|6096	74.2254	RORB|6096	29.4004
RORC|6097	192.0327	RORC|6097	121.47
lowly_expressed	lowly_expressed	RP1-177G6.2|286411	6.5764
lowly_expressed	lowly_expressed	RP1L1|94137	10.058
RP1|6101	714.5613	RP1|6101	5.4159
RP2|6102	609.6924	RP2|6102	504.4487
RP9P|441212	129.6107	RP9P|441212	184.5261
RP9|6100	143.2301	RP9|6100	97.0986
RPA1|6117	2636.9311	RPA1|6117	2186.4603
RPA2|6118	828.0558	RPA2|6118	852.6112
RPA3|6119	541.8227	RPA3|6119	207.7369
RPAIN|84268	921.9408	RPAIN|84268	445.8685
RPAP1|26015	275.1107	RPAP1|26015	542.3598
RPAP2|79871	240.6083	RPAP2|79871	230.5609
RPAP3|79657	1306.5486	RPAP3|79657	385.6867
RPE|6120	1692.2165	RPE|6120	656.0658
RPF1|80135	980.1385	RPF1|80135	556.2863
RPF2|84154	381.7955	RPF2|84154	348.9362
RPGRIP1L|23322	313.9258	RPGRIP1L|23322	133.4623
RPGR|6103	299.1715	RPGR|6103	447.5822
RPH3AL|9501	734.9904	RPH3AL|9501	555.5126
RPIA|22934	508.0014	RPIA|22934	401.5474
RPL10A|4736	7185.3365	RPL10A|4736	9804.6422
RPL10|6134	8000.5243	RPL10|6134	15037.7872
RPL11|6135	4981.0464	RPL11|6135	17091.6828
RPL12|6136	6568.8344	RPL12|6136	8335.3965
RPL13AP20|387841	17.7051	RPL13AP20|387841	26.6925
lowly_expressed	lowly_expressed	RPL13AP3|645683	8.8975
lowly_expressed	lowly_expressed	RPL13AP6|644511	6.5764
RPL13A|23521	4943.8202	RPL13A|23521	11811.9923
RPL13P5|283345	15.6622	RPL13P5|283345	10.8317
RPL13|6137	4021.11	RPL13|6137	11593.0368
RPL14|9045	5505.164000000001	RPL14|9045	6737.7176
RPL15|6138	18535.467	RPL15|6138	18894.7776
RPL17|6139	2587.763	RPL17|6139	4836.2321
RPL18A|6142	593.1222	RPL18A|6142	1486.2669
RPL18|6141	4428.3282	RPL18|6141	7561.3153
RPL19P12|100129424	46.0788	RPL19P12|100129424	62.2824
RPL19|6143	8591.3063	RPL19|6143	14855.706
RPL21|6144	6.3557	lowly_expressed	lowly_expressed
RPL22L1|200916	798.0933	RPL22L1|200916	324.5648
RPL22|6146	5726.7053	RPL22|6146	8099.4197
RPL23AP53|644128	168.1988	RPL23AP53|644128	158.6074
lowly_expressed	lowly_expressed	RPL23AP64|649946	5.8027
RPL23AP7|118433	81.48899999999999	RPL23AP7|118433	152.0309
RPL23AP82|284942	63.5569	RPL23AP82|284942	119.9226
RPL23A|6147	4732.4935	RPL23A|6147	4014.3133
RPL23P8|222901	68.0967	RPL23P8|222901	81.6248
RPL23|9349	10036.9992	RPL23|9349	15335.3965
RPL24|6152	7034.3888	RPL24|6152	7728.0464
RPL26L1|51121	236.5225	RPL26L1|51121	151.6441
RPL26|6154	14079.4461	RPL26|6154	12174.0812
RPL27A|6157	5824.3105	RPL27A|6157	8697.4855
RPL27|6155	5743.5024	RPL27|6155	6445.648
RPL28|6158	2993.3038	RPL28|6158	5219.7292
RPL29|6159	4408.8072	RPL29|6159	8160.1547
RPL30|6156	14798.0933	RPL30|6156	11059.9613
RPL31|6160	8950.8569	RPL31|6160	10411.9923
RPL32P3|132241	172.2915	RPL32P3|132241	112.7273
RPL32|6161	11676.9947	RPL32|6161	15939.6518
RPL34|6164	5471.3426	RPL34|6164	7614.3133
RPL35A|6165	6557.485	RPL35A|6165	9334.6228
RPL35|11224	3032.1189	RPL35|11224	4566.7311
RPL36AL|6166	1498.3543	RPL36AL|6166	3545.0677
RPL36A|6173	37.9072	RPL36A|6173	31.3346
RPL36|25873	1535.5805	RPL36|25873	4063.0561
RPL37A|6168	9777.5508	RPL37A|6168	13376.0155
RPL37|6167	4884.5761	RPL37|6167	9429.7872
RPL38|6169	3718.9876	RPL38|6169	4986.0735
RPL39L|116832	121.2121	RPL39L|116832	65.764
RPL39|6170	467.5973	RPL39|6170	468.472
RPL3|6122	15703.7794	RPL3|6122	28169.4391
RPL41|6171	12362.2744	RPL41|6171	13830.9478
RPL4|6124	15141.0737	RPL4|6124	27182.9787
RPL5|6125	15699.9206	RPL5|6125	18649.9033
RPL6|6128	5914.8791	RPL6|6128	8027.853
RPL7A|6130	10274.4297	RPL7A|6130	12307.9304
RPL7L1|285855	1898.5359	RPL7L1|285855	997.6789
RPL7|6129	2603.1097	RPL7|6129	1855.7060000000001
RPL8|6132	14563.1597	RPL8|6132	14145.4545
RPL9|6133	1625.0142	RPL9|6133	2319.9226
RPLP0P2|113157	20.656	RPLP0P2|113157	11.2186
RPLP0|6175	17162.8646	RPLP0|6175	15837.911
RPLP1|6176	8945.1822	RPLP1|6176	14931.528
RPLP2|6181	3902.6217	RPLP2|6181	12886.6538
RPN1|6184	4063.3299	RPN1|6184	4794.971
RPN2|6185	9317.8935	RPN2|6185	4938.8665
RPP14|11102	985.1322	RPP14|11102	553.9652
RPP21|79897	166.8369	RPP21|79897	163.1451
RPP25|54913	53.7964	RPP25|54913	76.9826
RPP30|10556	462.1496	RPP30|10556	557.4468
RPP38|10557	260.1294	RPP38|10557	232.882
RPP40|10799	86.4828	RPP40|10799	87.0406
lowly_expressed	lowly_expressed	RPPH1|85495	10.058
RPRD1A|55197	1656.3387	RPRD1A|55197	1138.8781
RPRD1B|58490	1474.7475	RPRD1B|58490	806.5764
RPRD2|23248	1578.7084	RPRD2|23248	1860.3482
RPS10P7|376693	86.7098	RPS10P7|376693	19.7292
RPS10|6204	3543.0712	RPS10|6204	4334.236
RPS11|6205	9799.3417	RPS11|6205	19375.2418
RPS12|6206	9607.0821	RPS12|6206	13011.9923
RPS13|6207	8050.1646	RPS13|6207	8213.5397
RPS14|6208	9387.5837	RPS14|6208	9613.1528
RPS15A|6210	9335.8302	RPS15A|6210	9782.205
RPS15|6209	1327.8856	RPS15|6209	2401.9342
RPS16|6217	3753.7169	RPS16|6217	9548.9362
RPS17|6218	6614.6862	RPS17|6218	9105.2224
RPS18|6222	12076.0413	RPS18|6222	16372.5338
RPS19BP1|91582	162.0701	RPS19BP1|91582	574.8549
RPS19|6223	3065.0323	RPS19|6223	6616.6344
RPS20|6224	10422.6535	RPS20|6224	19663.0561
RPS21|6227	2315.0607	RPS21|6227	3478.1431
RPS23|6228	9936.2161	RPS23|6228	11121.47
RPS24|6229	19855.862	RPS24|6229	15689.3617
RPS25|6230	3400.2951	RPS25|6230	9208.5106
RPS26|6231	364.9983	RPS26|6231	218.5687
RPS27A|6233	6773.3515	RPS27A|6233	8036.7505
RPS27L|51065	619.9069	RPS27L|51065	1262.2824
RPS27|6232	719.1011	RPS27|6232	1220.8897
RPS28|6234	162.9781	RPS28|6234	326.1122
RPS29|6235	3461.5821	RPS29|6235	4615.8607
lowly_expressed	lowly_expressed	RPS2P32|256355	17.795
RPS2|6187	9512.6546	RPS2|6187	6927.6596
RPS3A|6189	5508.3418	RPS3A|6189	5624.3714
RPS3|6188	10283.9632	RPS3|6188	12656.8665
RPS4X|6191	36622.4038	RPS4X|6191	30317.2147
RPS5|6193	4284.1902	RPS5|6193	7300.1934
RPS6KA1|6195	493.4741	RPS6KA1|6195	230.1741
RPS6KA2|6196	784.9279	RPS6KA2|6196	2688.5879999999997
RPS6KA3|6197	520.9397	RPS6KA3|6197	2280.8511
RPS6KA4|8986	162.2971	RPS6KA4|8986	433.6557
RPS6KA5|9252	315.2877	RPS6KA5|9252	211.6054
RPS6KA6|27330	226.308	RPS6KA6|27330	18.1818
RPS6KB1|6198	1519.6913	RPS6KB1|6198	1110.2515
RPS6KB2|6199	257.8595	RPS6KB2|6199	271.5667
RPS6KC1|26750	581.3188	RPS6KC1|26750	720.3095
RPS6KL1|83694	97.6053	RPS6KL1|83694	55.706
RPS6|6194	21732.38	RPS6|6194	26213.5397
RPS7|6201	3630.4619	RPS7|6201	4751.2573
RPS8|6202	6684.5988	RPS8|6202	15624.3714
RPS9|6203	3154.6929999999998	RPS9|6203	8663.4429
lowly_expressed	lowly_expressed	RPSAP52|204010	5.8027
RPSAP58|388524	6507.0934	RPSAP58|388524	4588.3946
RPSAP9|653162	16.7972	RPSAP9|653162	8.8975
RPSA|3921	6496.6519	RPSA|3921	4522.6306
RPTOR|57521	681.8749	RPTOR|57521	714.5068
RPUSD1|113000	240.1544	RPUSD1|113000	117.6015
RPUSD2|27079	39.7231	RPUSD2|27079	98.2592
RPUSD3|285367	251.2768	RPUSD3|285367	306.7698
RPUSD4|84881	279.8774	RPUSD4|84881	580.2708
RQCD1|9125	617.1831	RQCD1|9125	182.9787
lowly_expressed	lowly_expressed	RRAD|6236	98.646
RRAGA|10670	2427.8742	RRAGA|10670	2452.6112
RRAGB|10325	621.2689	RRAGB|10325	350.0967
RRAGC|64121	329.0251	RRAGC|64121	832.4952
RRAGD|58528	822.8351	RRAGD|58528	1178.3366
RRAS2|22800	202.0202	RRAS2|22800	782.205
RRAS|6237	151.1747	RRAS|6237	2241.0058
RRBP1|6238	2509.5903	RRBP1|6238	3360.5416
RREB1|6239	655.3172	RREB1|6239	1241.0058
RRM1|6240	4276.6996	RRM1|6240	1458.4139
RRM2B|50484	3666.3262	RRM2B|50484	1035.5899
RRM2|6241	2130.7457	RRM2|6241	44.4874
RRN3P1|730092	6.1287	RRN3P1|730092	73.501
RRN3P2|653390	5.6747	RRN3P2|653390	18.1818
RRN3P3|100131998	115.2037	RRN3P3|100131998	57.9265
RRN3|54700	6737.4872	RRN3|54700	1353.9652
RRP12|23223	745.4318	RRP12|23223	333.8491
RRP15|51018	733.4014	RRP15|51018	466.5377
RRP1B|23076	905.9131	RRP1B|23076	886.6538
RRP1|8568	178.1864	RRP1|8568	209.2843
RRP7A|27341	177.7324	RRP7A|27341	411.2186
RRP7B|91695	27.215999999999998	RRP7B|91695	43.8646
RRP8|23378	193.8486	RRP8|23378	230.5609
RRP9|9136	298.2635	RRP9|9136	195.3578
RRS1|23212	654.4093	RRS1|23212	196.1315
RSAD1|55316	777.6643	RSAD1|55316	601.1605
RSAD2|91543	41.085	RSAD2|91543	266.9246
RSBN1L|222194	724.6646	RSBN1L|222194	372.8279
RSBN1|54665	902.2812	RSBN1|54665	598.0658
RSC1A1|6248	585.6679	RSC1A1|6248	343.7021
RSF1|51773	1387.3567	RSF1|51773	978.7234
RSL1D1|26156	8511.1792	RSL1D1|26156	3837.5242
RSL24D1|51187	3813.869	RSL24D1|51187	2063.0561
RSPH1|89765	116.8993	RSPH1|89765	11.9923
RSPH3|83861	315.7417	RSPH3|83861	118.3752
RSPH4A|345895	95.5624	RSPH4A|345895	17.795
lowly_expressed	lowly_expressed	RSPO1|284654	26.6925
RSPO3|84870	47.8947	RSPO3|84870	457.2534
RSPRY1|89970	470.5482	RSPRY1|89970	371.7602
RSRC1|51319	491.4312	RSRC1|51319	214.7002
RSRC2|65117	2175.0085	RSRC2|65117	1384.9129999999998
RSU1|6251	1311.7694	RSU1|6251	2557.06
RTBDN|83546	497.1059	lowly_expressed	lowly_expressed
RTCD1|8634	1112.2461	RTCD1|8634	612.766
RTEL1|51750	178.3861	RTEL1|51750	215.4584
RTF1|23168	1578.2545	RTF1|23168	1616.6344
RTKN2|219790	410.1691	RTKN2|219790	9.6712
RTKN|6242	393.5989	RTKN|6242	203.8685
RTN1|6252	111.4516	RTN1|6252	504.0619
RTN2|6253	322.3244	RTN2|6253	121.47
RTN3|10313	11159.2328	RTN3|10313	9844.1006
RTN4IP1|84816	160.0272	RTN4IP1|84816	118.7621
RTN4RL1|146760	319.3735	RTN4RL1|146760	252.6112
RTN4RL2|349667	43.1279	RTN4RL2|349667	17.4081
RTN4R|65078	73.9984	RTN4R|65078	21.2766
RTN4|57142	7874.2481	RTN4|57142	16562.089
RTP4|64108	7.2636	RTP4|64108	57.6402
RTTN|25914	194.0756	RTTN|25914	277.3694
RUFY1|80230	1141.7546	RUFY1|80230	1038.2979
RUFY2|55680	905.2344	RUFY2|55680	421.2805
RUFY3|22902	1844.0586	RUFY3|22902	800.0
RUNDC1|146923	1000.1135	RUNDC1|146923	624.7582
RUNDC2A|84127	55.1583	RUNDC2A|84127	96.7118
RUNDC2C|440352	12.355	RUNDC2C|440352	30.7582
RUNDC3A|10900	618.545	RUNDC3A|10900	12.3791
RUNDC3B|154661	106.9118	RUNDC3B|154661	129.9807
RUNX1T1|862	34.5023	RUNX1T1|862	265.3772
RUNX1|861	1407.3317	RUNX1|861	1426.6925
RUNX2|860	220.4063	RUNX2|860	75.8221
RUNX3|864	29.2816	RUNX3|864	119.9226
RUSC1|23623	902.5082	RUSC1|23623	505.9961
RUSC2|9853	372.9429	RUSC2|9853	1275.4352
RUVBL1|8607	633.6897	RUVBL1|8607	430.0658
RUVBL2|10856	623.0848	RUVBL2|10856	652.9981
RWDD1|51389	1825.2185	RWDD1|51389	1373.3075
RWDD2A|112611	161.1622	RWDD2A|112611	135.0097
RWDD2B|10069	301.8954	RWDD2B|10069	461.8956
RWDD3|25950	276.2138	RWDD3|25950	216.8317
RWDD4A|201965	986.4942	RWDD4A|201965	495.1644
RXRA|6256	1712.6319	RXRA|6256	3994.1973
RXRB|6257	804.449	RXRB|6257	840.2321
RXRG|6258	32.2324	RXRG|6258	80.8511
RYBP|23429	2714.7883	RYBP|23429	1569.8259
RYK|6259	1386.2218	RYK|6259	1695.9381
RYR1|6261	6.8097	RYR1|6261	47.5822
RYR2|6262	36.0912	RYR2|6262	37.911
lowly_expressed	lowly_expressed	RYR3|6263	102.9014
S100A10|6281	579.2759	S100A10|6281	9049.1296
S100A11|6282	2964.9302	S100A11|6282	4811.2186
S100A13|6284	886.3919999999999	S100A13|6284	2403.4816
S100A14|57402	2586.3126	S100A14|57402	110.6383
S100A16|140576	3853.5921	S100A16|140576	1994.1973
S100A1|6271	16.7972	S100A1|6271	1501.354
lowly_expressed	lowly_expressed	S100A2|6273	74.6615
lowly_expressed	lowly_expressed	S100A3|6274	15.4739
S100A4|6275	743.1619999999999	S100A4|6275	5099.4197
S100A6|6277	1030.984	S100A6|6277	14213.9265
S100A8|6279	21.564	S100A8|6279	24.7582
S100A9|6280	47.8947	S100A9|6280	111.7988
lowly_expressed	lowly_expressed	S100B|6285	3721.0832
S100PBP|64766	488.4803	S100PBP|64766	551.6441
S100P|6286	585.4046	lowly_expressed	lowly_expressed
S1PR1|1901	521.1667	S1PR1|1901	4168.6654
S1PR2|9294	127.1138	S1PR2|9294	795.7447
S1PR3|1903	531.6082	S1PR3|1903	677.7369
lowly_expressed	lowly_expressed	S1PR4|8698	21.2766
lowly_expressed	lowly_expressed	S1PR5|53637	10.058
lowly_expressed	lowly_expressed	SAA1|6288	15020.1161
lowly_expressed	lowly_expressed	SAA2|6289	4263.0561
lowly_expressed	lowly_expressed	SAA4|6291	52.2244
SAAL1|113174	322.7783	SAAL1|113174	156.6731
SAC3D1|29901	65.5998	SAC3D1|29901	68.472
SACM1L|22908	3022.3584	SACM1L|22908	1230.5609
SACS|26278	434.2299	SACS|26278	786.4603
SAE1|10055	1885.3706	SAE1|10055	1577.9497
SAFB2|9667	392.23699999999997	SAFB2|9667	787.6209
SAFB|6294	876.6315	SAFB|6294	1037.5242
SALL1|6299	5.9017	SALL1|6299	47.5822
SALL2|6297	291.4539	SALL2|6297	247.9691
SALL4|57167	17.7051	SALL4|57167	5.4159
SAMD10|140700	114.4025	SAMD10|140700	42.1663
lowly_expressed	lowly_expressed	SAMD11|148398	9.9961
SAMD12|401474	1070.4801	SAMD12|401474	149.32299999999998
SAMD13|148418	31.5515	SAMD13|148418	21.2766
SAMD14|201191	7.4906	lowly_expressed	lowly_expressed
SAMD1|90378	115.0834	SAMD1|90378	141.9729
lowly_expressed	lowly_expressed	SAMD3|154075	8.8975
SAMD4A|23034	130.2917	SAMD4A|23034	1660.3482
SAMD4B|55095	1239.5869	SAMD4B|55095	1666.5377
SAMD5|389432	18.8401	SAMD5|389432	186.4603
SAMD8|142891	694.8133	SAMD8|142891	319.5358
SAMD9L|219285	194.9835	SAMD9L|219285	703.2882
SAMD9|54809	721.825	SAMD9|54809	490.9091
SAMHD1|25939	891.8534	SAMHD1|25939	2621.3849
SAMM50|25813	452.843	SAMM50|25813	1326.8859
SAMSN1|64092	96.9243	SAMSN1|64092	73.1141
SAP130|79595	889.7968	SAP130|79595	581.8182
SAP18|10284	3631.3699	SAP18|10284	2974.4681
SAP30BP|29115	735.2173	SAP30BP|29115	910.2515
SAP30L|79685	1590.7388	SAP30L|79685	1557.4468
SAP30|8819	149.1318	SAP30|8819	113.3462
SAPS1|22870	983.0893	SAPS1|22870	924.5648
SAPS2|9701	562.9327	SAPS2|9701	980.6576
SAPS3|55291	4412.212	SAPS3|55291	2015.0870000000002
SAR1A|56681	3708.0922	SAR1A|56681	4384.913
SAR1B|51128	915.9006	SAR1B|51128	612.766
SARDH|1757	5.2207	SARDH|1757	39.4584
SARM1|23098	57.8164	SARM1|23098	214.14700000000002
SARNP|84324	1026.2899	SARNP|84324	703.0097
SARS2|54938	145.7905	SARS2|54938	166.3443
SARS|6301	4733.6284	SARS|6301	2406.1896
SART1|9092	337.7596	SART1|9092	639.8453
SART3|9733	1326.2967	SART3|9733	911.7988
SASH1|23328	969.0160000000001	SASH1|23328	5206.1896
SASH3|54440	85.5748	SASH3|54440	106.383
SASS6|163786	629.6675	SASS6|163786	86.2669
SAT1|6303	3060.0386	SAT1|6303	4402.3211
SAT2|112483	536.148	SAT2|112483	876.5957
SATB1|6304	675.2922	SATB1|6304	758.6074
SATB2|23314	161.1622	SATB2|23314	234.0426
SATL1|340562	28.8276	SATL1|340562	31.3346
SAV1|60485	592.6683	SAV1|60485	1771.3733
SBDSP1|155370	875.9505	SBDSP1|155370	724.5648
SBDS|51119	2881.1713	SBDS|51119	4315.2805
SBF1|6305	303.7113	SBF1|6305	1231.7215
SBF2|81846	1503.0099	SBF2|81846	2371.6325
SBK1|388228	1251.1633	SBK1|388228	27.853
SBNO1|55206	1579.3894	SBNO1|55206	652.9981
SBNO2|22904	457.8368	SBNO2|22904	862.6692
SC4MOL|6307	2595.3921	SC4MOL|6307	438.2979
SC5DL|6309	1178.5268	SC5DL|6309	1469.6325
SC65|10609	569.0614	SC65|10609	231.7215
SCAF1|58506	352.5139	SCAF1|58506	816.6344
SCAI|286205	393.3719	SCAI|286205	333.8491
SCAMP1|9522	5654.0688	SCAMP1|9522	1345.0677
SCAMP2|10066	2635.1152	SCAMP2|10066	2070.4062
SCAMP3|10067	1659.9705	SCAMP3|10067	1009.6712
SCAMP4|113178	944.0472	SCAMP4|113178	1022.4371
SCAMP5|192683	2301.8954	SCAMP5|192683	116.441
SCAND1|51282	112.8135	SCAND1|51282	316.0542
SCAND2|54581	264.2152	SCAND2|54581	298.64599999999996
SCAND3|114821	99.4212	SCAND3|114821	22.0503
SCAPER|49855	1054.1369	SCAPER|49855	473.1141
SCAP|22937	1670.1124	SCAP|22937	1346.6576
SCARA3|51435	87.8447	SCARA3|51435	1413.1528
lowly_expressed	lowly_expressed	SCARA5|286133	6374.0812
SCARB1|949	1038.7016	SCARB1|949	3051.8375
SCARB2|950	11189.8763	SCARB2|950	7144.6809
SCARF1|8578	52.4345	SCARF1|8578	522.2437
SCARF2|91179	45.6248	SCARF2|91179	221.6634
SCARNA9|619383	13.1654	SCARNA9|619383	13.9265
SCCPDH|51097	2930.6549	SCCPDH|51097	1089.7485
SCD5|79966	236.9765	SCD5|79966	288.58799999999997
SCD|6319	17501.3052	SCD|6319	68246.4217
SCFD1|23256	3402.111	SCFD1|23256	1150.8704
SCFD2|152579	709.7946	SCFD2|152579	360.9284
SCG2|7857	62.195	SCG2|7857	15.8607
SCG3|29106	996.7087	SCG3|29106	5.029
SCG5|6447	28.8276	SCG5|6447	20.5029
SCGB1D2|10647	1234.3661	SCGB1D2|10647	2120.6963
SCGB2A1|4246	2769.9467	SCGB2A1|4246	217.0213
SCGB2A2|4250	467.1433	SCGB2A2|4250	5372.9207
lowly_expressed	lowly_expressed	SCGB3A1|92304	21.6634
SCGN|10590	657.3601	SCGN|10590	57.6402
SCHIP1|29970	130.7457	SCHIP1|29970	350.8704
SCIN|85477	95.5556	SCIN|85477	89.7485
SCLT1|132320	239.7004	SCLT1|132320	141.9729
SCLY|51540	172.43900000000002	SCLY|51540	124.1779
SCMH1|22955	401.0895	SCMH1|22955	1310.2515
SCML1|6322	495.517	SCML1|6322	314.8936
SCML2|10389	429.6902	SCML2|10389	44.4874
lowly_expressed	lowly_expressed	SCML4|256380	6.1896
SCN11A|11280	5.2207	SCN11A|11280	44.4874
SCN1B|6324	39.4961	SCN1B|6324	288.58799999999997
lowly_expressed	lowly_expressed	SCN2A|6326	56.8665
lowly_expressed	lowly_expressed	SCN2B|6327	90.1354
SCN3A|6328	17.7051	SCN3A|6328	191.1025
lowly_expressed	lowly_expressed	SCN3B|55800	119.1489
SCN4A|6329	27.0117	SCN4A|6329	1102.9014
SCN4B|6330	101.2371	SCN4B|6330	1351.6441
lowly_expressed	lowly_expressed	SCN5A|6331	18.1818
SCN7A|6332	107.5928	SCN7A|6332	115.2805
SCN8A|6334	163.8861	SCN8A|6334	11.2186
SCN9A|6335	39.4961	SCN9A|6335	121.853
SCNM1|79005	280.3314	SCNM1|79005	330.7544
