gene_id	TCGA-BH-A0B7-01A-12R-A115-07	gene_id	TCGA-BH-A0B7-11A-34R-A115-07
ALPK3|57538	188.3488	ALPK3|57538	101.8558
ALPL|249	498.213	ALPL|249	591.2818
ALS2CL|259173	145.8184	ALS2CL|259173	400.5179
ALS2CR11|151254	28.2345	ALS2CR11|151254	8.6319
lowly_expressed	lowly_expressed	ALS2CR12|130540	7.7687
ALS2CR4|65062	663.6883	ALS2CR4|65062	1820.4575
ALS2CR8|79800	98.2845	ALS2CR8|79800	375.9171
ALS2|57679	794.4961	ALS2|57679	858.0060000000001
ALX3|257	16.7977	ALX3|257	37.9801
ALX4|60529	6.0758	ALX4|60529	63.8757
AMACR|23600	1404.9321	AMACR|23600	271.0401
AMBP|259	6.7906	AMBP|259	11.2214
AMBRA1|55626	914.5818	AMBRA1|55626	1135.0885
AMD1|262	2118.2988	AMD1|262	2038.8433
AMDHD1|144193	5.7184	AMDHD1|144193	13.811
AMDHD2|51005	144.0315	AMDHD2|51005	146.7846
AMFR|267	5150.1072	AMFR|267	3009.0634
AMH|268	22.8735	lowly_expressed	lowly_expressed
AMICA1|120425	382.416	AMICA1|120425	160.5524
AMIGO1|57463	41.4582	AMIGO1|57463	109.6245
AMIGO2|347902	250.1787	AMIGO2|347902	3376.3487
AMIGO3|386724	244.8177	AMIGO3|386724	83.2974
AMMECR1L|83607	1007.5054	AMMECR1L|83607	1063.0125
AMMECR1|9949	275.9114	AMMECR1|9949	352.6111
AMN1|196394	93.9957	AMN1|196394	233.9232
AMOTL1|154810	1259.1137	AMOTL1|154810	2890.8071
AMOTL2|51421	1157.97	AMOTL2|51421	4448.4247
AMOT|154796	559.3281	AMOT|154796	1696.1588
AMPD1|270	7.8628	AMPD1|270	53.5175
AMPD2|271	655.8256	AMPD2|271	733.7074
AMPD3|272	358.8277	AMPD3|272	225.2913
AMPH|273	75.411	AMPH|273	51.3595
AMT|275	25.0179	AMT|275	351.8947
AMY1A|276	47.1766	AMY1A|276	11.2214
AMY2B|280	52.5375	AMY2B|280	436.2581
AMZ1|155185	9.6497	AMZ1|155185	22.8744
AMZ2P1|201283	126.5189	AMZ2P1|201283	218.8174
AMZ2|51321	1183.3452	AMZ2|51321	948.6405
ANAPC10|10393	110.7934	ANAPC10|10393	139.836
ANAPC11|51529	1066.8335	ANAPC11|51529	417.7816
ANAPC13|25847	1131.0901	ANAPC13|25847	796.3444
ANAPC16|119504	1831.3081	ANAPC16|119504	2574.8813
ANAPC1|64682	745.8899	ANAPC1|64682	980.5783
ANAPC2|29882	468.9064	ANAPC2|29882	733.2758
ANAPC4|29945	346.6762	ANAPC4|29945	839.8792
ANAPC5|51433	1855.2538	ANAPC5|51433	2688.3902
ANAPC7|51434	845.9614	ANAPC7|51434	1055.2438
ANGEL1|23357	279.8427	ANGEL1|23357	759.6029
ANGEL2|90806	695.4968	ANGEL2|90806	839.4476
ANGPT1|284	151.1794	ANGPT1|284	257.6608
ANGPT2|285	377.4124	ANGPT2|285	107.4666
lowly_expressed	lowly_expressed	ANGPT4|51378	7.3371
ANGPTL1|9068	158.6848	ANGPTL1|9068	157.5313
ANGPTL2|23452	2300.2144	ANGPTL2|23452	1668.5369
ANGPTL4|51129	457.4696	ANGPTL4|51129	154.9417
lowly_expressed	lowly_expressed	ANGPTL5|253935	6.4739
lowly_expressed	lowly_expressed	ANGPTL7|10218	36.2538
ANG|283	96.98	ANG|283	265.3604
ANK1|286	27.5197	ANK1|286	7.7687
ANK2|287	516.7977	ANK2|287	393.1808
ANK3|288	1637.2409	ANK3|288	1705.2223
ANKAR|150709	13.5811	ANKAR|150709	79.413
ANKDD1A|348094	67.1909	ANKDD1A|348094	102.2874
ANKFY1|51479	2174.0529	ANKFY1|51479	2488.9944
ANKHD1-EIF4EBP3|404734	1091.2009	ANKHD1-EIF4EBP3|404734	1155.5848
ANKHD1|54882	1910.3217	ANKHD1|54882	3372.2788
ANKH|56172	2607.9342	ANKH|56172	1438.9297
ANKIB1|54467	1791.9943	ANKIB1|54467	1692.2745
ANKK1|255239	17.1551	ANKK1|255239	56.107
lowly_expressed	lowly_expressed	ANKLE1|126549	25.8956
ANKLE2|23141	1704.7891	ANKLE2|23141	1630.5568
ANKMY1|51281	307.7198	ANKMY1|51281	276.2192
ANKMY2|57037	337.3838	ANKMY2|57037	691.4113
ANKRA2|57763	274.8392	ANKRA2|57763	496.7631
ANKRD10|55608	869.9071	ANKRD10|55608	1519.3569
ANKRD11|29123	1994.9035	ANKRD11|29123	2821.0617
ANKRD12|23253	1305.218	ANKRD12|23253	2257.2292
ANKRD13A|88455	1027.8771	ANKRD13A|88455	1558.4808
ANKRD13B|124930	88.6347	ANKRD13B|124930	146.7415
ANKRD13C|81573	606.1472	ANKRD13C|81573	694.4325
ANKRD13D|338692	726.5904	ANKRD13D|338692	427.7082
ANKRD16|54522	117.53399999999999	ANKRD16|54522	195.5114
ANKRD17|26057	18030.0214	ANKRD17|26057	4671.9896
ANKRD19|138649	33.9528	ANKRD19|138649	35.8222
ANKRD1|27063	9.6497	ANKRD1|27063	5.1791
lowly_expressed	lowly_expressed	ANKRD20A3|441425	13.811
lowly_expressed	lowly_expressed	ANKRD20A4|728747	6.0423
ANKRD20B|729171	13.2237	ANKRD20B|729171	9.495
ANKRD22|118932	286.9907	ANKRD22|118932	51.7911
ANKRD23|200539	28.5919	ANKRD23|200539	60.423
ANKRD24|170961	20.7291	ANKRD24|170961	28.9167
ANKRD26|22852	194.4246	ANKRD26|22852	470.8675
ANKRD27|84079	641.8871	ANKRD27|84079	842.0371
ANKRD28|23243	1017.1551	ANKRD28|23243	1693.1377
ANKRD29|147463	79.6998	ANKRD29|147463	264.9978
ANKRD30A|91074	32.5232	ANKRD30A|91074	898.1442
ANKRD30B|374860	14.6533	ANKRD30B|374860	100.9927
ANKRD32|84250	182.6305	ANKRD32|84250	209.75400000000002
ANKRD34A|284615	35.7398	ANKRD34A|284615	25.0324
ANKRD35|148741	53.6097	ANKRD35|148741	173.0686
ANKRD36BP1|84832	95.0679	ANKRD36BP1|84832	258.524
ANKRD36B|57730	10.7219	ANKRD36B|57730	64.7389
ANKRD36|375248	68.9778	ANKRD36|375248	516.6163
ANKRD37|353322	111.1044	ANKRD37|353322	89.2404
ANKRD39|51239	103.6455	ANKRD39|51239	82.4342
ANKRD40|91369	1099.7141	ANKRD40|91369	1402.6759
ANKRD42|338699	367.4053	ANKRD42|338699	374.1908
ANKRD43|134548	438.8849	ANKRD43|134548	7.3371
ANKRD44|91526	129.7355	ANKRD44|91526	72.5076
ANKRD45|339416	9.2924	ANKRD45|339416	18.1269
ANKRD46|157567	268.1094	ANKRD46|157567	562.5507
ANKRD49|54851	217.2981	ANKRD49|54851	404.8338
ANKRD50|57182	2933.5239	ANKRD50|57182	1488.9944
ANKRD52|283373	1581.4868	ANKRD52|283373	1523.9534
ANKRD53|79998	6.0758	ANKRD53|79998	22.0112
ANKRD54|129138	373.1237	ANKRD54|129138	332.3263
ANKRD55|79722	8.2202	lowly_expressed	lowly_expressed
ANKRD56|345079	143.6741	ANKRD56|345079	88.9081
ANKRD57|65124	655.8256	ANKRD57|65124	977.9888
ANKRD58|347454	22.8735	ANKRD58|347454	6.0423
ANKRD5|63926	334.8821	ANKRD5|63926	255.9344
ANKRD6|22881	150.1858	ANKRD6|22881	366.6379
ANKRD9|122416	55.7541	ANKRD9|122416	54.8123
ANKS1A|23294	1300.5718	ANKS1A|23294	1422.5291
ANKS1B|56899	135.8113	ANKS1B|56899	148.0363
ANKS3|124401	130.0929	ANKS3|124401	271.0401
ANKS4B|257629	7.5054	lowly_expressed	lowly_expressed
ANKS6|203286	98.2845	ANKS6|203286	161.4156
ANKZF1|55139	571.4796	ANKZF1|55139	1027.1903
ANLN|54443	1229.0922	ANLN|54443	87.6133
ANO10|55129	1099.3567	ANO10|55129	721.6228
ANO1|55107	1671.9085	ANO1|55107	8165.7315
ANO2|57101	8.5776	ANO2|57101	18.9901
ANO3|63982	6.4332	ANO3|63982	10.7898
lowly_expressed	lowly_expressed	ANO4|121601	12.5162
ANO5|203859	8.5776	ANO5|203859	35.8222
ANO6|196527	2823.8027	ANO6|196527	3176.5214
ANO7|50636	58.9707	ANO7|50636	10.7898
ANO8|57719	249.1065	ANO8|57719	337.5054
ANO9|338440	76.8406	ANO9|338440	168.3211
ANP32A|8125	2769.4782	ANP32A|8125	2520.5006
ANP32B|10541	2217.6555	ANP32B|10541	2668.1053
ANP32E|81611	2083.6312	ANP32E|81611	1125.5934
ANPEP|290	710.8649	ANPEP|290	3477.7729999999997
ANTXR1|84168	3709.4353	ANTXR1|84168	3305.9991
ANTXR2|118429	1444.9607	ANTXR2|118429	822.6155
ANUBL1|93550	130.8077	ANUBL1|93550	249.8921
ANXA11|311	2454.9678	ANXA11|311	2707.3802
ANXA1|301	4147.9628	ANXA1|301	7492.4471
ANXA2P1|303	94.3531	ANXA2P1|303	39.7065
ANXA2P2|304	5777.6984	ANXA2P2|304	3321.1049
ANXA2|302	18310.578999999998	ANXA2|302	8227.0177
ANXA3|306	512.1515	ANXA3|306	719.0332
ANXA4|307	1758.7563	ANXA4|307	1245.1446
ANXA5|308	8172.9807	ANXA5|308	5157.0997
ANXA6|309	5867.7627	ANXA6|309	4350.0216
ANXA7|310	2963.9028	ANXA7|310	2621.9249
ANXA8L2|244	42.173	ANXA8L2|244	240.8287
ANXA8|653145	171.9085	ANXA8|653145	631.4199
ANXA9|8416	60.0429	ANXA9|8416	182.5637
AOAH|313	229.4496	AOAH|313	89.7713
AOC2|314	15.0107	AOC2|314	17.6953
AOC3|8639	1982.4875	AOC3|8639	1835.9948
AOX1|316	503.574	AOX1|316	270.6085
AP1AR|55435	613.2952	AP1AR|55435	821.3207
AP1B1|162	3111.1508	AP1B1|162	2503.2369
AP1G1|164	2416.0114	AP1G1|164	3064.7389
AP1G2|8906	583.5668	AP1G2|8906	1539.9914
AP1M1|8907	936.3831	AP1M1|8907	640.0518
AP1M2|10053	1639.3853	AP1M2|10053	1143.7203
AP1S1|1174	1377.055	AP1S1|1174	492.0155
AP1S2|8905	447.8199	AP1S2|8905	267.1558
AP1S3|130340	463.9028	AP1S3|130340	111.3509
AP2A1|160	1900.6397	AP2A1|160	1250.8632
AP2A2|161	1977.1265	AP2A2|161	1468.2779
AP2B1|163	5015.7255	AP2B1|163	7656.4523
AP2M1|1173	6334.1673	AP2M1|1173	4099.2663
AP2S1|1175	2227.6626	AP2S1|1175	620.6301
AP3B1|8546	1145.1036	AP3B1|8546	1483.8153
AP3B2|8120	40.385999999999996	AP3B2|8120	135.5201
AP3D1|8943	3217.2981	AP3D1|8943	2914.9763
AP3M1|26985	1616.1544	AP3M1|26985	1558.0492
AP3M2|10947	416.3688	AP3M2|10947	642.2098
AP3S1|1176	1156.8978	AP3S1|1176	657.3155
AP3S2|10239	2795.2573	AP3S2|10239	1578.8649
AP4B1|10717	331.8299	AP4B1|10717	429.3785
AP4E1|23431	413.1523	AP4E1|23431	480.7941
AP4M1|9179	331.73699999999997	AP4M1|9179	319.6202
AP4S1|11154	43.2452	AP4S1|11154	84.1606
APAF1|317	514.2959	APAF1|317	687.5269999999999
APBA1|320	48.2487	APBA1|320	551.5753
APBA2|321	87.5625	APBA2|321	119.9827
APBA3|9546	192.6376	APBA3|9546	171.3423
APBB1IP|54518	549.3209	APBB1IP|54518	285.2827
APBB1|322	369.5497	APBB1|322	686.6638
APBB2|323	3380.6290000000004	APBB2|323	2488.1312
APBB3|10307	131.8799	APBB3|10307	447.5615
APC2|10297	37.4589	lowly_expressed	lowly_expressed
APCDD1L|164284	22.1587	APCDD1L|164284	638.757
APCDD1|147495	258.3989	APCDD1|147495	1524.385
APC|324	992.1372	APC|324	1453.1722
APEH|327	2718.3703	APEH|327	1454.467
APEX1|328	2236.5976	APEX1|328	3313.3362
APEX2|27301	909.9357	APEX2|27301	491.1524
APH1A|51107	6411.3653	APH1A|51107	3594.7346
APH1B|83464	362.4017	APH1B|83464	626.2408
API5|8539	2506.7906	API5|8539	3083.7290000000003
APIP|51074	222.4482	APIP|51074	326.53
APITD1|378708	283.9957	APITD1|378708	180.0173
APLF|200558	62.1873	APLF|200558	119.9827
APLNR|187	1555.0393	APLNR|187	371.1696
APLN|8862	101.5011	APLN|8862	163.142
APLP1|333	256.6119	APLP1|333	52.2227
APLP2|334	29489.2781	APLP2|334	14200.258999999998
APOA1BP|128240	1738.0272	APOA1BP|128240	722.4860000000001
APOB48R|55911	280.5575	APOB48R|55911	127.7514
APOBEC3A|200315	16.4403	lowly_expressed	lowly_expressed
APOBEC3B|9582	243.3881	APOBEC3B|9582	89.3008
APOBEC3C|27350	279.1279	APOBEC3C|27350	440.656
APOBEC3D|140564	156.8978	APOBEC3D|140564	99.2663
APOBEC3F|200316	204.0743	APOBEC3F|200316	259.8187
APOBEC3G|60489	471.4081	APOBEC3G|60489	321.5365
APOBEC3H|164668	12.5089	lowly_expressed	lowly_expressed
APOB|338	35.7398	APOB|338	33.6642
APOC1|341	2941.3867	APOC1|341	259.8187
APOC2|344	76.8406	lowly_expressed	lowly_expressed
APOD|347	12219.7999	APOD|347	10937.8507
APOE|348	8589.7069	APOE|348	1112.2141
APOF|319	21.0865	APOF|319	12.0846
APOL1|8542	2105.7898	APOL1|8542	711.6962
APOL2|23780	987.4911	APOL2|23780	595.5978
APOL3|80833	834.8821	APOL3|80833	734.1389999999999
APOL4|80832	1050.3931	APOL4|80832	358.6534
APOL6|80830	1820.2287	APOL6|80830	1724.2123
APOLD1|81575	3415.6540000000005	APOLD1|81575	1804.4886
APOM|55937	15.0107	APOM|55937	37.5486
APOOL|139322	282.3445	APOOL|139322	270.177
APOO|79135	466.76199999999994	APOO|79135	164.0052
APPBP2|10513	967.4768	APPBP2|10513	1486.8364
APPL1|26060	1392.0658	APPL1|26060	2523.0902
APPL2|55198	918.1558	APPL2|55198	1474.3202
APP|351	80263.045	APP|351	34757.445
APRT|353	1732.6662	APRT|353	1094.5188
APTX|54840	383.8456	APTX|54840	436.3401
AQP11|282679	13.9385	AQP11|282679	9.495
AQP1|358	6966.4259999999995	AQP1|358	6279.5857
AQP3|360	524.6605	AQP3|360	751.8343
lowly_expressed	lowly_expressed	AQP4|361	60.423
lowly_expressed	lowly_expressed	AQP5|362	184.29
lowly_expressed	lowly_expressed	AQP6|363	9.9266
AQP7P1|375719	23.2309	AQP7P1|375719	28.9167
AQP7|364	181.9157	AQP7|364	154.5101
AQP9|366	107.9342	lowly_expressed	lowly_expressed
AQPEP|206338	31.6548	AQPEP|206338	27.6219
AQR|9716	1477.8413	AQR|9716	1519.2059
ARAF|369	1279.4853	ARAF|369	836.8580000000001
ARAP1|116985	1926.3474	ARAP1|116985	2216.6293
ARAP2|116984	538.599	ARAP2|116984	491.1524
ARAP3|64411	463.18800000000005	ARAP3|64411	436.3401
ARCN1|372	6322.0157	ARCN1|372	4665.9473
ARC|23237	7.148	ARC|23237	206.3013
AREG|374	435.6683	AREG|374	1949.5037
ARF1|375	17448.5347	ARF1|375	6565.8179
ARF3|377	6954.253000000001	ARF3|377	4320.2417
ARF4|378	7878.4846	ARF4|378	3520.9322
ARF5|381	2558.9492	ARF5|381	1586.0855
ARF6|382	3902.7877	ARF6|382	3528.7009
ARFGAP1|55738	597.2123	ARFGAP1|55738	1000.0
ARFGAP2|84364	1451.0365	ARFGAP2|84364	1962.0199
ARFGAP3|26286	634.7391	ARFGAP3|26286	1461.8041
ARFGEF1|10565	1671.4403	ARFGEF1|10565	2275.9732
ARFGEF2|10564	1992.1372	ARFGEF2|10564	2973.6729
ARFIP1|27236	1568.263	ARFIP1|27236	1339.2318
ARFIP2|23647	1221.2294	ARFIP2|23647	1667.6737
ARFRP1|10139	386.7048	ARFRP1|10139	512.732
ARG2|384	247.9199	ARG2|384	201.7566
ARGLU1|55082	798.4274	ARGLU1|55082	4070.3496
ARHGAP10|79658	231.9514	ARHGAP10|79658	389.2965
ARHGAP11A|9824	487.8485	ARHGAP11A|9824	150.1942
ARHGAP11B|89839	32.1658	ARHGAP11B|89839	12.5162
ARHGAP12|94134	743.3881	ARHGAP12|94134	1522.227
ARHGAP15|55843	177.9843	ARHGAP15|55843	56.107
ARHGAP17|55114	1320.9435	ARHGAP17|55114	997.4104
ARHGAP18|93663	1128.3059	ARHGAP18|93663	629.6936
ARHGAP19|84986	378.1272	ARHGAP19|84986	1709.1066
ARHGAP1|392	3884.9178	ARHGAP1|392	2495.4683
ARHGAP20|57569	63.9743	ARHGAP20|57569	291.7566
ARHGAP21|57584	1432.8091	ARHGAP21|57584	2515.7531
ARHGAP22|58504	90.7791	ARHGAP22|58504	41.4329
ARHGAP23|57636	923.1594	ARHGAP23|57636	717.3069
ARHGAP24|83478	224.8034	ARHGAP24|83478	247.3025
ARHGAP25|9938	567.9056	ARHGAP25|9938	384.9806
ARHGAP26|23092	719.4425	ARHGAP26|23092	1875.7013
ARHGAP27|201176	448.1487	ARHGAP27|201176	590.8502
ARHGAP28|79822	160.8292	ARHGAP28|79822	167.4579
ARHGAP29|9411	1560.7577	ARHGAP29|9411	2393.1808
ARHGAP30|257106	998.9278	ARHGAP30|257106	379.8015
ARHGAP31|57514	1210.1501	ARHGAP31|57514	916.2710000000001
ARHGAP32|9743	3340.9578	ARHGAP32|9743	2076.8235
ARHGAP33|115703	123.3024	ARHGAP33|115703	248.5973
lowly_expressed	lowly_expressed	ARHGAP36|158763	475.1834
ARHGAP39|80728	229.4496	ARHGAP39|80728	240.3971
ARHGAP42|143872	174.7677	ARHGAP42|143872	267.9413
ARHGAP4|393	472.4803	ARHGAP4|393	318.0837
ARHGAP5|394	1170.4789	ARHGAP5|394	3827.7946
ARHGAP6|395	101.8585	ARHGAP6|395	147.1731
ARHGAP8|23779	400.3753	ARHGAP8|23779	387.3716
ARHGAP9|64333	267.6912	ARHGAP9|64333	71.2128
ARHGDIA|396	5518.2273	ARHGDIA|396	2608.5455
ARHGDIB|397	5584.7034	ARHGDIB|397	2861.0272
ARHGDIG|398	17.5125	lowly_expressed	lowly_expressed
ARHGEF10L|55160	586.4904	ARHGEF10L|55160	1381.5278
ARHGEF10|9639	417.441	ARHGEF10|9639	1037.9801
ARHGEF11|9826	1373.1237	ARHGEF11|9826	1309.0203
ARHGEF12|23365	7624.3746	ARHGEF12|23365	6235.6495
ARHGEF15|22899	515.7255	ARHGEF15|22899	335.779
ARHGEF16|27237	507.5054	ARHGEF16|27237	320.6733
ARHGEF17|9828	1158.6848	ARHGEF17|9828	1768.2348
ARHGEF18|23370	815.2252	ARHGEF18|23370	882.1752
ARHGEF19|128272	233.38099999999997	ARHGEF19|128272	550.7121
ARHGEF1|9138	1210.8649	ARHGEF1|9138	1233.06
ARHGEF2|9181	2897.4267	ARHGEF2|9181	1692.7061
ARHGEF33|100271715	6.0758	ARHGEF33|100271715	18.5585
ARHGEF35|445328	389.564	ARHGEF35|445328	755.2869999999999
ARHGEF37|389337	857.3981	ARHGEF37|389337	1924.4713
ARHGEF38|54848	75.7684	ARHGEF38|54848	88.4765
ARHGEF3|50650	1493.2094	ARHGEF3|50650	1056.9702
ARHGEF4|50649	124.0172	ARHGEF4|50649	145.8783
ARHGEF5|7984	434.9535	ARHGEF5|7984	1245.1446
ARHGEF6|9459	1166.5475	ARHGEF6|9459	2050.0647
ARHGEF7|8874	870.9793	ARHGEF7|8874	1564.0915
ARHGEF9|23229	312.0086	ARHGEF9|23229	922.7449
ARID1A|8289	3707.2909	ARID1A|8289	3300.3884
ARID1B|57492	2121.5154	ARID1B|57492	2759.6029
ARID2|196528	843.4596	ARID2|196528	1287.4407
ARID3A|1820	71.4796	ARID3A|1820	31.5063
ARID3B|10620	123.3024	ARID3B|10620	102.2874
ARID4A|5926	471.7655	ARID4A|5926	1044.0224
ARID4B|51742	2271.9335	ARID4B|51742	2124.2512
ARID5A|10865	880.9864	ARID5A|10865	1929.6504
ARID5B|84159	3234.8106	ARID5B|84159	5121.7091
ARIH1|25820	1863.1165	ARIH1|25820	2256.366
ARIH2|10425	1298.6633	ARIH2|10425	1772.0673
ARL10|285598	25.0179	ARL10|285598	80.2762
ARL11|115761	53.9671	ARL11|115761	33.2326
ARL13B|200894	182.2731	ARL13B|200894	362.5378
ARL15|54622	388.1344	ARL15|54622	527.4061
ARL16|339231	308.79200000000003	ARL16|339231	370.3064
ARL17A|51326	23.0379	ARL17A|51326	93.3621
ARL1|400	1698.356	ARL1|400	2356.9271
ARL2BP|23568	1138.3131	ARL2BP|23568	1194.2167
ARL2|402	562.1873	ARL2|402	525.2482
ARL3|403	575.411	ARL3|403	523.5218
ARL4A|10124	655.8256	ARL4A|10124	917.9974
ARL4C|10123	1018.9421	ARL4C|10123	2514.4584
ARL4D|379	95.4253	ARL4D|379	129.4778
ARL5A|26225	1208.3631	ARL5A|26225	978.4204
ARL5B|221079	269.4782	ARL5B|221079	305.13599999999997
ARL6IP1|23204	6380.2716	ARL6IP1|23204	3636.5991
ARL6IP4|51329	1280.2001	ARL6IP4|51329	1349.59
ARL6IP5|10550	6817.7269	ARL6IP5|10550	3643.0729
ARL6IP6|151188	255.5397	ARL6IP6|151188	317.6521
ARL6|84100	84.7034	ARL6|84100	109.1929
ARL8A|127829	1671.1937	ARL8A|127829	881.7436
ARL8B|55207	2439.2423	ARL8B|55207	2154.0785
ARL9|132946	7.8628	ARL9|132946	12.9478
ARMC10|83787	758.5025	ARMC10|83787	689.8533
ARMC1|55156	693.7098	ARMC1|55156	754.4238
ARMC2|84071	50.7505	ARMC2|84071	50.9279
ARMC3|219681	24.3031	lowly_expressed	lowly_expressed
lowly_expressed	lowly_expressed	ARMC4|55130	6.0423
ARMC5|79798	372.4089	ARMC5|79798	233.9232
ARMC6|93436	526.4117	ARMC6|93436	487.1385
ARMC7|79637	421.3724	ARMC7|79637	261.9767
ARMC8|25852	610.436	ARMC8|25852	789.3828
ARMC9|80210	403.1451	ARMC9|80210	268.4506
ARMCX1|51309	401.7155	ARMCX1|51309	858.8692
ARMCX2|9823	300.9292	ARMCX2|9823	1073.8023
ARMCX3|51566	1944.6033	ARMCX3|51566	2094.0872
ARMCX5|64860	332.7377	ARMCX5|64860	533.0168
ARMCX6|54470	205.1465	ARMCX6|54470	230.4704
ARNT2|9915	1180.4861	ARNT2|9915	550.2805
ARNTL2|56938	66.1187	ARNTL2|56938	34.0958
ARNTL|406	226.5904	ARNTL|406	318.0837
ARNT|405	1060.0429	ARNT|405	1636.1675
ARPC1A|10552	2243.5239	ARPC1A|10552	1678.6016
ARPC1B|10095	3555.2609	ARPC1B|10095	813.8455
ARPC2|10109	8863.8313	ARPC2|10109	2720.7596
ARPC3|10094	3565.0465	ARPC3|10094	2170.9107
ARPC4|10093	3635.8256	ARPC4|10093	2187.596
ARPC5L|81873	1556.8263	ARPC5L|81873	495.8999
ARPC5|10092	4668.3345	ARPC5|10092	2613.2931
ARPM1|84517	21.0865	ARPM1|84517	36.6854
ARPP19|10776	4134.3817	ARPP19|10776	3851.1006
ARRB1|408	369.5497	ARRB1|408	987.4838
ARRB2|409	665.8327	ARRB2|409	444.1088
ARRDC1|92714	489.9929	ARRDC1|92714	696.1588
ARRDC2|27106	763.045	ARRDC2|27106	1474.3202
ARRDC3|57561	2299.1422	ARRDC3|57561	10981.4415
ARRDC4|91947	527.1623	ARRDC4|91947	797.1515
ARRDC5|645432	6.4332	lowly_expressed	lowly_expressed
ARSA|410	269.1208	ARSA|410	470.8675
ARSB|411	421.015	ARSB|411	186.44799999999998
ARSD|414	4468.549	ARSD|414	3128.183
ARSE|415	20.3717	ARSE|415	35.3906
ARSG|22901	157.97	ARSG|22901	248.5973
ARSH|347527	36.812	ARSH|347527	7.7687
ARSI|340075	145.8184	ARSI|340075	30.6431
ARSJ|79642	463.5454	ARSJ|79642	189.0375
ARSK|153642	127.9485	ARSK|153642	221.407
ART3|419	38.599000000000004	lowly_expressed	lowly_expressed
ART4|420	12.8663	ART4|420	6.4739
ARTN|9048	6.7906	ARTN|9048	8.6319
ARV1|64801	599.3567	ARV1|64801	394.9072
ARVCF|421	417.441	ARVCF|421	655.5891
ARX|170302	6.7906	lowly_expressed	lowly_expressed
AR|367	969.6212	AR|367	597.3241
AS3MT|57412	97.5697	AS3MT|57412	255.9171
ASAH1|427	3931.3796	ASAH1|427	3493.7419
ASAH2B|653308	42.8878	lowly_expressed	lowly_expressed
ASAH2|56624	8.2202	ASAH2|56624	18.9901
ASAM|79827	909.9357	ASAM|79827	531.2905
ASAP1|50807	2586.8477	ASAP1|50807	1119.5511
ASAP2|8853	778.4132	ASAP2|8853	798.0147
ASAP3|55616	918.1558	ASAP3|55616	900.3021
ASB13|79754	507.8628	ASB13|79754	916.7026
ASB14|142686	7.5054	ASB14|142686	17.6953
ASB16|92591	33.7741	ASB16|92591	12.1623
ASB1|51665	515.5969	ASB1|51665	642.9046
ASB2|51676	48.6061	ASB2|51676	19.8533
ASB3|51130	258.3989	ASB3|51130	407.855
ASB6|140459	747.1086	ASB6|140459	832.5464
ASB7|140460	419.228	ASB7|140460	593.4398
ASB8|140461	763.4024	ASB8|140461	851.9637
ASB9|140462	36.0972	ASB9|140462	16.4005
ASCC1|51008	590.4217	ASCC1|51008	463.5304
ASCC2|84164	1110.4360000000001	ASCC2|84164	1035.3906
ASCC3|10973	2295.5683	ASCC3|10973	1432.0242
ASCL2|430	80.4146	ASCL2|430	20.2849
ASF1A|25842	535.7398	ASF1A|25842	578.3341
ASF1B|55723	303.0736	ASF1B|55723	91.4976
ASGR1|432	15.3681	ASGR1|432	5.6107
ASGR2|433	11.0793	lowly_expressed	lowly_expressed
ASH1L|55870	3004.8427	ASH1L|55870	4210.0345
ASH2L|9070	642.9593	ASH2L|9070	1187.3112
ASL|435	468.54900000000004	ASL|435	428.1398
ASMTL|8623	382.7591	ASMTL|8623	629.6375
ASNA1|439	1255.8971	ASNA1|439	823.9102
ASNSD1|54529	741.9585	ASNSD1|54529	1139.4044
ASNS|440	236.5976	ASNS|440	452.309
ASPA|443	16.4403	ASPA|443	26.7587
ASPHD1|253982	20.0143	ASPHD1|253982	43.1593
ASPHD2|57168	176.1973	ASPHD2|57168	23.305999999999997
ASPH|444	6493.7884	ASPH|444	5392.3651
ASPM|259266	624.3746	ASPM|259266	71.6444
ASPN|54829	1259.8284	ASPN|54829	293.9145
ASPRV1|151516	48.3667	ASPRV1|151516	95.1144
ASPSCR1|79058	343.4596	ASPSCR1|79058	242.555
ASRGL1|80150	238.3846	ASRGL1|80150	76.8235
ASS1|445	1971.7655	ASS1|445	1522.227
ASTE1|28990	170.0536	ASTE1|28990	289.4562
ASTN1|460	105.4325	ASTN1|460	89.7713
ASTN2|23245	394.9249	ASTN2|23245	464.3936
ASXL1|171023	1113.6526	ASXL1|171023	2444.1088
ASXL2|55252	771.98	ASXL2|55252	1119.9827
lowly_expressed	lowly_expressed	ASXL3|80816	49.6331
ATAD1|84896	1270.9078	ATAD1|84896	1431.161
ATAD2B|54454	529.3066	ATAD2B|54454	624.5145
ATAD2|29028	1528.9492	ATAD2|29028	867.5011
ATAD3A|55210	374.9107	ATAD3A|55210	281.83
ATAD3B|83858	98.2845	ATAD3B|83858	169.6159
ATAD3C|219293	112.9378	ATAD3C|219293	132.0673
ATAD5|79915	70.05	ATAD5|79915	142.4256
ATE1|11101	220.5147	ATE1|11101	354.3375
ATF1|466	449.9643	ATF1|466	602.5032
ATF2|1386	436.7405	ATF2|1386	668.9685
ATF3|467	1033.238	ATF3|467	2025.8956
ATF4|468	4027.1623	ATF4|468	5527.4061
ATF5|22809	1090.0643	ATF5|22809	541.6487
ATF6B|1388	2712.2945	ATF6B|1388	2179.9741
ATF6|22926	1632.2373	ATF6|22926	1889.9439
